엔씨소프트(036570),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-04-27,75500,76500,74500,74600,123981,1500744.0,20117217.0
2005-04-28,75500,75900,73400,73400,150103,1476604.0,20117217.0
2005-04-29,73400,77000,73400,76600,175205,1540979.0,20117217.0
2005-05-02,77500,78500,76600,77200,112459,1553049.0,20117217.0
2005-05-03,77200,77300,75600,75900,92963,1526897.0,20117217.0
2005-05-04,75300,77400,75200,77200,105876,1553049.0,20117217.0
2005-05-06,77400,78300,77200,77300,258185,1555061.0,20117217.0
2005-05-09,77300,78200,76200,76500,171991,1538967.0,20117217.0
2005-05-10,77000,77500,76600,76900,62140,1547014.0,20117217.0
2005-05-11,75400,76100,74100,74100,65077,1490686.0,20117217.0
2005-05-12,74100,76000,74100,75200,51276,1514799.0,20143604.0
2005-05-13,73700,75900,73600,74700,59678,1504727.0,20143604.0
2005-05-16,75100,77000,74100,74800,76464,1506742.0,20143604.0
2005-05-17,75400,76300,74300,74500,72308,1500698.0,20143604.0
2005-05-18,75400,75700,74800,75100,104965,1512785.0,20143604.0
2005-05-19,76400,82500,76000,82500,584189,1661847.0,20143604.0
2005-05-20,82100,83500,80900,81800,164069,1647747.0,20143604.0
2005-05-23,81600,82100,80200,81500,110349,1641704.0,20143604.0
2005-05-24,82800,83800,82000,82700,210060,1665876.0,20143604.0
2005-05-25,82100,83700,81300,82800,167890,1667890.0,20143604.0
2005-05-26,82800,83600,81700,83300,85410,1677962.0,20143604.0
2005-05-27,84500,86200,83100,85900,284338,1730336.0,20143604.0
2005-05-30,86600,88400,86600,87800,288752,1768608.0,20143604.0
2005-05-31,88000,88500,87600,88300,153950,1778680.0,20143604.0
2005-06-01,87400,88600,85100,85800,129189,1728321.0,20143604.0
2005-06-02,86800,88100,85800,87700,169963,1766594.0,20143604.0
2005-06-03,88600,89200,87700,87800,116240,1768608.0,20143604.0
2005-06-07,87800,87800,85600,86000,137200,1732350.0,20143604.0
2005-06-08,85000,86100,85000,86000,190274,1732350.0,20143604.0
2005-06-09,86000,86000,83500,84800,185287,1708178.0,20143604.0
2005-06-10,85500,86400,83600,84200,133996,1698416.0,20171216.0
2005-06-13,84300,84900,83200,83500,102076,1684297.0,20171216.0
2005-06-14,83800,84500,83300,83700,82927,1688331.0,20171216.0
2005-06-15,83500,86000,83500,86000,159056,1734725.0,20171216.0
2005-06-16,85500,86200,84200,85000,90559,1714553.0,20171216.0
2005-06-17,85000,85400,82400,82500,140221,1664125.0,20171216.0
2005-06-20,82900,82900,80200,81300,106010,1639920.0,20171216.0
2005-06-21,79800,80900,75500,76500,332289,1543098.0,20171216.0
2005-06-22,75600,78000,75600,76300,241516,1539064.0,20171216.0
2005-06-23,76500,77400,76200,76300,177466,1539064.0,20171216.0
2005-06-24,75000,77800,75000,77200,215020,1557218.0,20171216.0
2005-06-27,76600,77200,75000,75300,174459,1518893.0,20171216.0
2005-06-28,74800,75500,74600,74600,88252,1504773.0,20171216.0
2005-06-29,75700,76500,75200,75600,160082,1524944.0,20171216.0
2005-06-30,75800,77300,75800,77000,196713,1553184.0,20171216.0
2005-07-01,77000,78500,76400,76800,164466,1549149.0,20171216.0
2005-07-04,77000,78400,76900,78300,179591,1579406.0,20171216.0
2005-07-05,78300,78700,77100,77400,96953,1561252.0,20171216.0
2005-07-06,78400,79200,78000,79000,98209,1593526.0,20171216.0
2005-07-07,78400,83700,78200,82600,273967,1666142.0,20171216.0
2005-07-08,82600,82700,80400,80700,87607,1627817.0,20171216.0
2005-07-11,81700,82600,79400,80900,107073,1631851.0,20171216.0
2005-07-12,80700,81000,79500,79500,85901,1603930.0,20175216.0
2005-07-13,79500,80400,78500,79800,87012,1609982.0,20175216.0
2005-07-14,79200,80000,78000,78400,164610,1581737.0,20175216.0
2005-07-15,77700,78400,76700,77400,210110,1561562.0,20175216.0
2005-07-18,77000,78600,77000,77200,101371,1557527.0,20175216.0
2005-07-19,76800,78000,76500,76700,108156,1547439.0,20175216.0
2005-07-20,76700,77700,75800,77400,175048,1561562.0,20175216.0
2005-07-21,77900,79200,76000,76700,173896,1547439.0,20175216.0
2005-07-22,76100,77400,76100,76700,92943,1547439.0,20175216.0
2005-07-25,76500,78100,76500,77500,125897,1563579.0,20175216.0
2005-07-26,77000,78200,76000,76400,139940,1541387.0,20175216.0
2005-07-27,76400,77600,76400,77100,139535,1555509.0,20175216.0
2005-07-28,77100,78500,77100,77700,179393,1567614.0,20175216.0
2005-07-29,78500,78800,76600,76700,175107,1547439.0,20175216.0
2005-08-01,77900,80800,77700,80500,217794,1624105.0,20175216.0
2005-08-02,82500,83500,81700,82600,311530,1666473.0,20175216.0
2005-08-03,82900,83500,81400,82100,225004,1656385.0,20175216.0
2005-08-04,83200,85700,82100,83400,354354,1682613.0,20175216.0
2005-08-05,82100,83000,80000,81500,116975,1644280.0,20175216.0
2005-08-08,79600,81100,79000,80500,97400,1624105.0,20175216.0
2005-08-09,79500,80600,79500,80000,78582,1614017.0,20175216.0
2005-08-10,80100,82800,74600,75300,569182,1521192.0,20201753.0
2005-08-11,72200,72700,68300,70400,889223,1422203.0,20201753.0
2005-08-12,70100,72000,69300,71500,284735,1444425.0,20201753.0
2005-08-16,71000,71900,68700,68800,164031,1389881.0,20201753.0
2005-08-17,66100,68900,66100,68000,231589,1373719.0,20201753.0
2005-08-18,68000,68500,67500,68000,131365,1373719.0,20201753.0
2005-08-19,67500,70200,67500,69700,220056,1408062.0,20201753.0
2005-08-22,70000,71600,70000,71300,64024,1440385.0,20201753.0
2005-08-23,71100,71700,69800,71300,120141,1440385.0,20201753.0
2005-08-24,71100,71100,69900,70100,65315,1416143.0,20201753.0
2005-08-25,70100,71400,69100,71200,73304,1438365.0,20201753.0
2005-08-26,71200,74000,71000,73600,128140,1486849.0,20201753.0
2005-08-29,73500,73500,71500,72200,82357,1458567.0,20201753.0
2005-08-30,72500,72700,70300,71500,88245,1444425.0,20201753.0
2005-08-31,70100,71900,70100,71300,59687,1440385.0,20201753.0
2005-09-01,71300,73600,71300,72900,70431,1472708.0,20201753.0
2005-09-02,72900,73800,71400,71400,101931,1442405.0,20201753.0
2005-09-05,71600,72100,71000,71900,69294,1452506.0,20201753.0
2005-09-06,71800,72800,71400,71500,64327,1444425.0,20201753.0
2005-09-07,71600,72500,71500,72400,85944,1462607.0,20201753.0
2005-09-08,72500,73100,71800,72100,98485,1456546.0,20201753.0
2005-09-09,72000,73800,72000,73600,81831,1486849.0,20201753.0
2005-09-12,74400,75800,74000,75800,130906,1531293.0,20201753.0
2005-09-13,75900,75900,74500,75900,61888,1533616.0,20205743.0
2005-09-14,75900,76000,74200,74900,98940,1513410.0,20205743.0
2005-09-15,75900,76800,74100,75000,113392,1515431.0,20205743.0
2005-09-16,75300,75700,74300,75200,45770,1519472.0,20205743.0
2005-09-20,76500,79700,76000,78900,135790,1594233.0,20205743.0
2005-09-21,79100,79300,77000,78300,36116,1582110.0,20205743.0
2005-09-22,78300,84200,77600,83600,351975,1689200.0,20205743.0
2005-09-23,84000,87300,82400,86000,256980,1737694.0,20205743.0
2005-09-26,87200,90000,87200,89300,213570,1804373.0,20205743.0
2005-09-27,88500,89300,88000,89000,73884,1798311.0,20205743.0
2005-09-28,87600,89000,86400,88000,60780,1778105.0,20205743.0
2005-09-29,86500,88000,84700,87000,121943,1757900.0,20205743.0
2005-09-30,87000,87000,85000,85900,70805,1735673.0,20205743.0
2005-10-04,85200,86900,85200,85500,115571,1727591.0,20205743.0
2005-10-05,85400,86900,84500,85900,125344,1735673.0,20205743.0
2005-10-06,84100,85800,82900,83700,130887,1691221.0,20205743.0
2005-10-07,81900,86100,81900,85400,154120,1725570.0,20205743.0
2005-10-10,85400,96400,85400,93000,331641,1879134.0,20205743.0
2005-10-11,93800,95700,93600,94900,126247,1917625.0,20206798.0
2005-10-12,94900,94900,91500,91500,100549,1848922.0,20206798.0
2005-10-13,92000,92000,89100,89100,169426,1800426.0,20206798.0
2005-10-14,89100,91000,85300,90700,108211,1832757.0,20206798.0
2005-10-17,90100,91500,88000,91100,58571,1840839.0,20206798.0
2005-10-18,91100,91900,90600,91100,38216,1840839.0,20206798.0
2005-10-19,89200,89300,86000,86900,116596,1755971.0,20206798.0
2005-10-20,87000,91500,87000,90700,80050,1832757.0,20206798.0
2005-10-21,89000,95800,89000,95800,231185,1935811.0,20206798.0
2005-10-24,97600,97600,93000,96300,232625,1945915.0,20206798.0
2005-10-25,97000,97200,94800,94900,102362,1917625.0,20206798.0
2005-10-26,93500,94900,93100,93100,135650,1881253.0,20206798.0
2005-10-27,92900,98700,92900,97700,201051,1974204.0,20206798.0
2005-10-28,96100,96100,92200,92600,111451,1871149.0,20206798.0
2005-10-31,94000,98000,93600,97500,121380,1970163.0,20206798.0
2005-11-01,97000,99400,95700,98400,93700,1988349.0,20206798.0
2005-11-02,97500,99000,97000,98200,41468,1984308.0,20206798.0
2005-11-03,98500,98500,96100,98400,55508,1988349.0,20206798.0
2005-11-04,99700,99900,94000,97000,151312,1960059.0,20206798.0
2005-11-07,94300,94900,89500,90000,397545,1818612.0,20206798.0
2005-11-08,90000,91900,88600,89300,240965,1804467.0,20206798.0
2005-11-09,89300,90200,86000,89400,285944,1806488.0,20206798.0
2005-11-10,87500,91400,87500,89400,210623,1806488.0,20206798.0
2005-11-11,90500,93300,90400,93300,268538,1887951.0,20235270.0
2005-11-14,93400,95300,93300,93500,164652,1891998.0,20235270.0
2005-11-15,92500,93500,90300,92300,151710,1867715.0,20235270.0
2005-11-16,91000,93200,90600,91300,79638,1847480.0,20235270.0
2005-11-17,91300,93400,91000,92600,115261,1873786.0,20235270.0
2005-11-18,92600,93300,91800,92500,98434,1871762.0,20235270.0
2005-11-21,91400,92500,90500,91000,103870,1841410.0,20235270.0
2005-11-22,90600,91500,89000,89300,98575,1807010.0,20235270.0
2005-11-23,88500,89800,87600,88600,339882,1792845.0,20235270.0
2005-11-24,88900,89500,86200,86500,333106,1750351.0,20235270.0
2005-11-25,86500,87800,85300,86500,246859,1750351.0,20235270.0
2005-11-28,86100,89300,86100,89100,172353,1802963.0,20235270.0
2005-11-29,88600,89600,86400,87300,251702,1766539.0,20235270.0
2005-11-30,87100,88100,85800,86600,243003,1752374.0,20235270.0
2005-12-01,85700,85800,83500,83600,442883,1691669.0,20235270.0
2005-12-02,84000,85300,82000,84000,341711,1699763.0,20235270.0
2005-12-05,83800,84500,82500,82700,202650,1673457.0,20235270.0
2005-12-06,81500,84400,81500,83600,245053,1691669.0,20235270.0
2005-12-07,83600,83900,80400,80900,335815,1637033.0,20235270.0
2005-12-08,80100,80900,76700,79000,364760,1598586.0,20235270.0
2005-12-09,79000,80300,76800,76800,729781,1563119.0,20353110.0
2005-12-12,76800,79600,76600,79500,374924,1618072.0,20353110.0
2005-12-13,79000,84900,78700,83900,540947,1707626.0,20353110.0
2005-12-14,85400,85700,81800,82400,278445,1677096.0,20353110.0
2005-12-15,82400,83600,81800,81900,134135,1666920.0,20353110.0
2005-12-16,80000,83500,80000,81200,174673,1652673.0,20353110.0
2005-12-19,80600,86300,80600,86300,228311,1756473.0,20353110.0
2005-12-20,85800,86500,83700,84400,91578,1717802.0,20353110.0
2005-12-21,84200,85000,81700,82600,189323,1681167.0,20353110.0
2005-12-22,82500,82600,78700,79100,219552,1609931.0,20353110.0
2005-12-23,78900,79100,75600,78200,291818,1591613.0,20353110.0
2005-12-26,78200,79200,77200,77200,145280,1571260.0,20353110.0
2005-12-27,76100,79000,76100,77000,153292,1567189.0,20353110.0
2005-12-28,76300,77500,76100,76100,138897,1548872.0,20353110.0
2005-12-29,76500,77700,76300,76800,164043,1563119.0,20353110.0
2006-01-02,77700,79300,76900,79300,158344,1614002.0,20353110.0
2006-01-03,79700,82900,79500,82200,276426,1673026.0,20353110.0
2006-01-04,82800,86500,82400,82900,346752,1687273.0,20353110.0
2006-01-05,85000,85700,84000,84800,310691,1725944.0,20353110.0
2006-01-06,84800,85900,84100,84800,294461,1725944.0,20353110.0
2006-01-09,86000,86500,82900,83500,304175,1699485.0,20353110.0
2006-01-10,84000,84200,80100,81100,164032,1650637.0,20353110.0
2006-01-11,80800,82300,80400,80700,81215,1642496.0,20353110.0
2006-01-12,80400,81100,79300,79500,222223,1618072.0,20353110.0
2006-01-13,79000,80800,78700,79600,109226,1620108.0,20353110.0
2006-01-16,80600,81500,80000,81000,159641,1648602.0,20353110.0
2006-01-17,83000,83100,79200,79200,194072,1611966.0,20353110.0
2006-01-18,78900,79800,76800,78900,173878,1605860.0,20353110.0
2006-01-19,77500,79400,77000,77400,114334,1575331.0,20353110.0
2006-01-20,77100,78800,73100,73100,268591,1487812.0,20353110.0
2006-01-23,70700,72300,66100,70000,464226,1424718.0,20353110.0
2006-01-24,70300,72200,68700,72200,385094,1469495.0,20353110.0
2006-01-25,72000,72800,69200,69300,597658,1410471.0,20353110.0
2006-01-26,70700,71400,69700,71000,573624,1445071.0,20353110.0
2006-01-27,72400,76700,72100,76100,351424,1548872.0,20353110.0
2006-01-31,76400,79900,76300,79000,337960,1607896.0,20353110.0
2006-02-01,77100,78500,74800,75300,247927,1532589.0,20353110.0
2006-02-02,76200,77300,74400,76600,135767,1559048.0,20353110.0
2006-02-03,74500,76300,73300,75000,101641,1526483.0,20353110.0
2006-02-06,73100,74500,71100,74100,69158,1508165.0,20353110.0
2006-02-07,73100,75000,73000,73700,97221,1500024.0,20353110.0
2006-02-08,72500,74800,71200,71200,115981,1449141.0,20353110.0
2006-02-09,72200,72200,70200,70600,186487,1436930.0,20353110.0
2006-02-10,70600,71700,69900,71500,173232,1456376.0,20368902.0
2006-02-13,71500,73100,70000,70500,154144,1436008.0,20368902.0
2006-02-14,68400,69400,67300,68400,453577,1393233.0,20368902.0
2006-02-15,66400,67000,58200,58400,2323935,1189544.0,20368902.0
2006-02-16,59000,60200,58500,59900,839899,1220097.0,20368902.0
2006-02-17,60800,62800,60300,61300,638541,1248614.0,20368902.0
2006-02-20,58900,61700,58700,61700,347909,1256761.0,20368902.0
2006-02-21,62100,63500,61700,62700,292037,1277130.0,20368902.0
2006-02-22,62700,64000,62000,63000,368734,1283241.0,20368902.0
2006-02-23,63700,66100,62800,65700,381973,1338237.0,20368902.0
2006-02-24,65000,66000,64200,65100,225786,1326016.0,20368902.0
2006-02-27,65300,67600,64600,65800,225163,1340274.0,20368902.0
2006-02-28,66900,67100,65600,65600,182812,1336200.0,20368902.0
2006-03-02,64100,65300,62100,62500,442750,1273056.0,20368902.0
2006-03-03,62000,62300,60200,60500,244696,1232319.0,20368902.0
2006-03-06,60400,61200,59600,60100,213822,1224171.0,20368902.0
2006-03-07,59000,60000,59000,59000,193513,1201765.0,20368902.0
2006-03-08,57800,59200,56200,56300,361342,1146769.0,20368902.0
2006-03-09,56800,58200,56800,57600,235939,1173249.0,20368902.0
2006-03-10,57700,62100,57600,62000,384728,1262872.0,20368902.0
2006-03-13,61900,62900,60100,62200,256550,1266946.0,20368902.0
2006-03-14,61400,62200,60500,61800,182710,1258798.0,20368902.0
2006-03-15,62200,62900,61300,61500,163632,1252687.0,20368902.0
2006-03-16,60600,62200,58800,61700,176006,1256761.0,20368902.0
2006-03-17,62500,63700,61800,63600,354842,1295462.0,20368902.0
2006-03-20,64500,68300,64000,67400,305651,1372864.0,20368902.0
2006-03-21,67900,67900,65000,65000,143416,1323979.0,20368902.0
2006-03-22,64200,64200,62400,63000,123923,1283241.0,20368902.0
2006-03-23,63500,65400,63000,64300,94610,1309720.0,20368902.0
2006-03-24,64600,65200,63000,65000,72603,1323979.0,20368902.0
2006-03-27,65500,69300,65000,69100,314737,1407491.0,20368902.0
2006-03-28,68800,69000,67300,69000,87870,1405454.0,20368902.0
2006-03-29,67700,69900,67300,69100,72252,1407491.0,20368902.0
2006-03-30,68800,71100,68800,71100,179099,1448229.0,20368902.0
2006-03-31,71100,72100,70600,71300,81234,1452303.0,20368902.0
2006-04-03,71000,71800,69300,70300,84445,1431934.0,20368902.0
2006-04-04,70000,70400,68600,69900,72498,1423786.0,20368902.0
2006-04-05,70000,75000,69200,73800,288635,1503225.0,20368902.0
2006-04-06,76200,77100,75100,76400,224267,1556184.0,20368902.0
2006-04-07,76400,76700,75000,76200,92477,1552110.0,20368902.0
2006-04-10,76200,76200,74400,75000,77377,1527668.0,20368902.0
2006-04-11,74000,74400,71800,72000,177259,1466561.0,20368902.0
2006-04-12,71500,73000,70500,71600,138883,1458413.0,20368902.0
2006-04-13,71400,72300,71000,71800,162514,1462487.0,20368902.0
2006-04-14,72500,75300,71900,74200,143357,1511373.0,20368902.0
2006-04-17,74100,75500,72200,72500,93056,1476745.0,20368902.0
2006-04-18,71500,74200,71200,73900,83052,1505262.0,20368902.0
2006-04-19,75000,76200,74400,76200,175146,1552110.0,20368902.0
2006-04-20,76500,77400,76200,76800,168606,1564332.0,20368902.0
2006-04-21,77500,79100,77400,78600,131946,1600996.0,20368902.0
2006-04-24,79000,79000,77100,77700,94092,1582664.0,20368902.0
2006-04-25,76500,77600,75300,75500,172973,1537852.0,20368902.0
2006-04-26,75700,78700,75700,78500,110165,1598959.0,20368902.0
2006-04-27,79500,82000,79200,80900,169972,1647844.0,20368902.0
2006-04-28,80300,81500,79000,79000,79811,1609143.0,20368902.0
2006-05-02,77000,80500,75500,79500,106602,1619328.0,20368902.0
2006-05-03,79500,82000,79500,81500,135960,1660066.0,20368902.0
2006-05-04,80900,80900,69700,70000,519350,1425823.0,20368902.0
2006-05-08,68600,70900,63200,64500,790372,1313794.0,20368902.0
2006-05-09,64500,67700,64200,65000,332303,1323979.0,20368902.0
2006-05-10,64500,65700,63100,63700,266672,1297499.0,20368902.0
2006-05-11,63000,64300,62600,63800,245378,1299536.0,20368902.0
2006-05-12,63000,63900,62800,63500,178199,1294529.0,20386283.0
2006-05-15,62800,62900,58800,58800,239220,1198713.0,20386283.0
2006-05-16,59800,62600,59800,60200,354356,1227254.0,20386283.0
2006-05-17,61100,62900,60200,62800,199684,1280259.0,20386283.0
2006-05-18,60600,63900,60600,61000,285541,1243563.0,20386283.0
2006-05-19,61000,62800,59600,62800,182230,1280259.0,20386283.0
2006-05-22,62800,63400,61800,62800,98617,1280259.0,20386283.0
2006-05-23,61300,62100,60100,60300,194600,1229293.0,20386283.0
2006-05-24,59400,59400,56000,57500,554189,1172211.0,20386283.0
2006-05-25,58500,58900,55200,55700,342205,1135516.0,20386283.0
2006-05-26,57500,57600,53900,55000,334670,1121246.0,20386283.0
2006-05-29,55600,55900,54300,55400,284756,1129400.0,20386283.0
2006-05-30,55500,56600,55500,56000,185754,1141632.0,20386283.0
2006-06-01,55900,57000,55000,55100,184823,1123284.0,20386283.0
2006-06-02,55900,56000,51800,51900,303851,1058048.0,20386283.0
2006-06-05,52200,52500,49400,49800,387681,1015237.0,20386283.0
2006-06-07,51900,51900,46650,47000,452144,958155.0,20386283.0
2006-06-08,45000,48700,45000,48000,484436,978542.0,20386283.0
2006-06-09,49950,55200,49950,54300,417561,1106975.0,20386283.0
2006-06-12,54800,58500,53100,56100,288455,1143670.0,20386283.0
2006-06-13,56100,58000,54200,54200,220895,1104937.0,20386283.0
2006-06-14,54200,55000,52400,53700,129752,1094743.0,20386283.0
2006-06-15,54500,55200,51600,51800,135772,1056009.0,20386283.0
2006-06-16,52800,56800,52600,54100,198608,1102898.0,20386283.0
2006-06-19,55000,55000,52800,52800,55013,1076396.0,20386283.0
2006-06-20,52800,55000,52000,52800,128727,1076396.0,20386283.0
2006-06-21,52800,54300,52800,54200,102913,1104937.0,20386283.0
2006-06-22,55800,56000,54500,54800,110121,1117168.0,20386283.0
2006-06-23,53800,55500,53800,55000,85377,1121246.0,20386283.0
2006-06-26,54200,59700,54200,59700,190062,1217061.0,20386283.0
2006-06-27,60000,61700,58400,60700,230630,1237447.0,20386283.0
2006-06-28,59100,60200,58200,58500,115334,1192598.0,20386283.0
2006-06-29,57000,57200,53400,54100,573156,1102898.0,20386283.0
2006-06-30,54900,55400,53500,54500,296086,1111052.0,20386283.0
2006-07-03,54200,54800,53200,53300,245893,1086589.0,20386283.0
2006-07-04,53600,54000,51300,51400,268451,1047855.0,20386283.0
2006-07-05,50500,51400,50100,50600,151801,1031546.0,20386283.0
2006-07-06,50600,51000,49850,50000,163406,1019314.0,20386283.0
2006-07-07,50200,50500,48300,48400,299249,986696.0,20386283.0
2006-07-10,47750,49650,46550,49550,153070,1010140.0,20386283.0
2006-07-11,49600,50300,48200,49200,143847,1003005.0,20386283.0
2006-07-12,48850,49200,48000,48350,149306,985677.0,20386283.0
2006-07-13,48100,48150,47000,47200,132315,962233.0,20386283.0
2006-07-14,46350,46500,44250,44250,288688,902093.0,20386283.0
