AK홀딩스(006840),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-02,61200,61900,60200,61500,66216,814725.0,13247561.0
2016-09-05,61500,62100,60800,61600,41032,816050.0,13247561.0
2016-09-06,61400,61400,60300,61100,43057,809426.0,13247561.0
2016-09-07,61200,61200,60000,60000,34430,794854.0,13247561.0
2016-09-08,60000,60700,56600,57200,107380,757760.0,13247561.0
2016-09-09,57700,57700,56100,56800,59663,752461.0,13247561.0
2016-09-12,55200,56700,55000,55900,44202,740539.0,13247561.0
2016-09-13,56400,57700,56300,56800,30156,752461.0,13247561.0
2016-09-19,56900,58000,56500,57500,21464,761735.0,13247561.0
2016-09-20,57400,58000,57000,57600,31963,763060.0,13247561.0
2016-09-21,58200,58200,57100,57300,20745,759085.0,13247561.0
2016-09-22,58100,58400,57600,58000,33804,768359.0,13247561.0
2016-09-23,58700,59700,58200,59400,54601,786905.0,13247561.0
2016-09-26,59900,60400,58700,60200,36741,797503.0,13247561.0
2016-09-27,60800,61300,60400,61000,47829,808101.0,13247561.0
2016-09-28,61000,61800,60700,61200,27753,810751.0,13247561.0
2016-09-29,61900,62000,60100,60100,39174,796178.0,13247561.0
2016-09-30,60100,60800,59500,60300,26905,798828.0,13247561.0
2016-10-04,60500,61200,60300,60600,22594,802802.0,13247561.0
2016-10-05,60600,61200,59900,61200,21861,810751.0,13247561.0
2016-10-06,61500,61500,60000,60100,30018,796178.0,13247561.0
2016-10-07,60400,60600,58800,59200,34891,784256.0,13247561.0
2016-10-10,59300,61300,59000,61300,30617,812075.0,13247561.0
2016-10-11,61500,61600,60500,60700,22075,804127.0,13247561.0
2016-10-12,60800,61100,60200,60800,10382,805452.0,13247561.0
2016-10-13,61100,61300,60600,60600,22727,802802.0,13247561.0
2016-10-14,61500,61500,60500,60600,16470,802802.0,13247561.0
2016-10-17,60700,61300,60600,61200,22331,810751.0,13247561.0
2016-10-18,61000,61400,59800,60000,39690,794854.0,13247561.0
2016-10-19,60000,60500,59700,60300,20978,798828.0,13247561.0
2016-10-20,60400,60500,59100,59300,43529,785580.0,13247561.0
2016-10-21,58900,60200,58900,60100,24526,796178.0,13247561.0
2016-10-24,60100,60900,59900,60300,33498,798828.0,13247561.0
2016-10-25,60300,60900,59700,60500,21740,801477.0,13247561.0
2016-10-26,60100,60400,58400,59100,34661,782931.0,13247561.0
2016-10-27,59100,59600,58600,59400,31797,786905.0,13247561.0
2016-10-28,59400,61000,58900,60600,47742,802802.0,13247561.0
2016-10-31,61300,61900,60400,61600,44175,816050.0,13247561.0
2016-11-01,61600,61600,59100,59300,44777,785580.0,13247561.0
2016-11-02,59300,59300,56800,56900,56592,753786.0,13247561.0
2016-11-03,55500,58200,55500,57600,27225,763060.0,13247561.0
2016-11-04,57500,58500,57000,58400,12781,773658.0,13247561.0
2016-11-07,58500,59300,57800,58300,20959,772333.0,13247561.0
2016-11-08,58500,58800,57600,58100,15417,769683.0,13247561.0
2016-11-09,58000,58500,54100,56400,56369,747162.0,13247561.0
2016-11-10,57400,58000,57000,57400,22554,760410.0,13247561.0
2016-11-11,57300,59400,57000,59200,31194,784256.0,13247561.0
2016-11-14,59200,60300,58400,59100,15508,782931.0,13247561.0
2016-11-15,58800,61100,58800,59600,48770,789555.0,13247561.0
2016-11-16,60300,62100,60300,61900,85671,820024.0,13247561.0
2016-11-17,62200,63200,61000,61800,36784,818699.0,13247561.0
2016-11-18,61900,62400,59600,59900,46036,793529.0,13247561.0
2016-11-21,60600,60700,58400,58600,39915,776307.0,13247561.0
2016-11-22,58700,59300,58200,58800,30320,778957.0,13247561.0
2016-11-23,59200,59800,58300,58500,38168,774982.0,13247561.0
2016-11-24,58800,59400,56900,57300,36543,759085.0,13247561.0
2016-11-25,56600,57900,55800,57300,36568,759085.0,13247561.0
2016-11-28,58000,58100,56800,57100,27855,756436.0,13247561.0
2016-11-29,56500,58400,56500,57800,26155,765709.0,13247561.0
2016-11-30,57900,58300,57500,57600,20789,763060.0,13247561.0
2016-12-01,57500,57500,55800,55800,52267,739214.0,13247561.0
2016-12-02,55800,55800,54100,54400,38413,720667.0,13247561.0
2016-12-05,54200,54600,53200,53200,33093,704770.0,13247561.0
2016-12-06,53100,54100,53100,54000,29034,715368.0,13247561.0
2016-12-07,53200,54100,52700,53800,30404,712719.0,13247561.0
2016-12-08,54000,54200,53400,53900,26544,714044.0,13247561.0
2016-12-09,54300,55500,53600,55200,24944,731265.0,13247561.0
2016-12-12,55600,56000,54900,55500,27209,735240.0,13247561.0
2016-12-13,55800,56300,55000,56000,27174,741863.0,13247561.0
2016-12-14,56200,56400,55300,55700,20867,737889.0,13247561.0
2016-12-15,55200,57500,55000,56700,33692,751137.0,13247561.0
2016-12-16,57300,57900,56600,57200,40226,757760.0,13247561.0
2016-12-19,57200,58200,57200,57600,27479,763060.0,13247561.0
2016-12-20,57900,58500,57200,57300,27158,759085.0,13247561.0
2016-12-21,57300,57700,56500,56900,24452,753786.0,13247561.0
2016-12-22,56500,57400,56300,56900,25673,753786.0,13247561.0
2016-12-23,56900,57500,55400,55700,47174,737889.0,13247561.0
2016-12-26,55800,55800,54300,54500,35144,721992.0,13247561.0
2016-12-27,55400,55400,54400,54600,24121,723317.0,13247561.0
2016-12-28,54900,56000,54000,55300,27769,732590.0,13247561.0
2016-12-29,55400,56000,54600,56000,28778,741863.0,13247561.0
2017-01-02,55500,55800,53000,53100,54984,703445.0,13247561.0
2017-01-03,53100,53400,51900,52100,57379,690198.0,13247561.0
2017-01-04,52500,52500,50900,51100,66983,676950.0,13247561.0
2017-01-05,51000,51900,51000,51900,34418,687548.0,13247561.0
2017-01-06,52100,52200,51200,52100,32076,690198.0,13247561.0
2017-01-09,51600,52100,50900,51100,27143,676950.0,13247561.0
2017-01-10,51000,51600,50900,51400,33092,680925.0,13247561.0
2017-01-11,51400,51600,51100,51500,27154,682249.0,13247561.0
2017-01-12,51600,52300,51100,51200,48403,678275.0,13247561.0
2017-01-13,51400,52800,51400,52600,28924,696822.0,13247561.0
2017-01-16,52800,52900,52200,52900,24246,700796.0,13247561.0
2017-01-17,52900,53300,52400,52700,20350,698146.0,13247561.0
2017-01-18,52800,53100,52500,53000,28053,702121.0,13247561.0
2017-01-19,53200,53400,52500,52900,29897,700796.0,13247561.0
2017-01-20,53100,53100,52400,52800,17364,699471.0,13247561.0
2017-01-23,53000,53000,52100,52900,16789,700796.0,13247561.0
2017-01-24,53000,53000,51600,51900,17571,687548.0,13247561.0
2017-01-25,51800,52100,51400,51700,18097,684899.0,13247561.0
2017-01-26,51900,52300,51100,51400,13736,680925.0,13247561.0
2017-01-31,51400,51400,50200,50500,14149,669002.0,13247561.0
2017-02-01,50500,52200,50500,51800,22610,686224.0,13247561.0
2017-02-02,52100,54300,52100,52700,48823,698146.0,13247561.0
2017-02-03,53000,53900,52200,52500,19898,695497.0,13247561.0
2017-02-06,52400,52500,51500,51800,18946,686224.0,13247561.0
2017-02-07,51300,52700,51300,51800,20104,686224.0,13247561.0
2017-02-08,52000,53300,52000,52900,25582,700796.0,13247561.0
2017-02-09,53000,53600,52000,52300,21331,692847.0,13247561.0
2017-02-10,52800,55100,52700,54100,53749,716693.0,13247561.0
2017-02-13,54100,55500,54100,55500,23569,735240.0,13247561.0
2017-02-14,55700,55900,55100,55700,24946,737889.0,13247561.0
2017-02-15,55700,56000,55100,55600,15370,736564.0,13247561.0
2017-02-16,56000,56000,55100,55200,13263,731265.0,13247561.0
2017-02-17,55200,55300,54500,54700,10694,724642.0,13247561.0
2017-02-20,55000,55000,53700,54900,16755,727291.0,13247561.0
2017-02-21,55000,55900,54500,55500,26836,735240.0,13247561.0
2017-02-22,55900,56100,55300,55900,15741,740539.0,13247561.0
2017-02-23,55300,57300,55300,57300,41052,759085.0,13247561.0
2017-02-24,57400,59200,57100,58500,63009,774982.0,13247561.0
2017-02-27,59100,59100,57500,57700,21326,764384.0,13247561.0
2017-02-28,57800,57800,56300,56400,32714,747162.0,13247561.0
2017-03-02,56100,57100,55200,56100,17887,743188.0,13247561.0
2017-03-03,55600,56500,53100,53300,54223,706095.0,13247561.0
2017-03-06,52800,52800,51600,52400,62016,694172.0,13247561.0
2017-03-07,52400,52700,51700,52300,55560,692847.0,13247561.0
2017-03-08,52200,52300,51600,51700,31866,684899.0,13247561.0
2017-03-09,51900,52500,51700,52100,22967,690198.0,13247561.0
2017-03-10,52200,53100,52100,52400,35261,694172.0,13247561.0
2017-03-13,52800,54100,52400,53700,32652,711394.0,13247561.0
2017-03-14,53700,53800,52800,53300,23529,706095.0,13247561.0
2017-03-15,53500,53700,53000,53200,23214,704770.0,13247561.0
2017-03-16,53200,53900,53000,53500,23823,708745.0,13247561.0
2017-03-17,53300,55800,53100,55400,59533,733915.0,13247561.0
2017-03-20,55400,55500,54300,55500,22968,735240.0,13247561.0
2017-03-21,55800,58600,55200,58500,79114,774982.0,13247561.0
2017-03-22,58000,58800,57500,58500,39246,774982.0,13247561.0
2017-03-23,58000,58700,57000,58400,37565,773658.0,13247561.0
2017-03-24,59000,59000,57500,57600,16126,763060.0,13247561.0
2017-03-27,57200,58500,57200,58100,21795,769683.0,13247561.0
2017-03-28,58600,59400,57700,59400,29152,786905.0,13247561.0
2017-03-29,59400,59700,58300,59000,25685,781606.0,13247561.0
2017-03-30,59000,60900,58900,60100,37055,796178.0,13247561.0
2017-03-31,60000,60700,59200,59200,20856,784256.0,13247561.0
2017-04-03,59300,61500,59200,61200,35190,810751.0,13247561.0
2017-04-04,61200,61700,60300,60600,27706,802802.0,13247561.0
2017-04-05,60700,62400,60700,62200,41439,823998.0,13247561.0
2017-04-06,62300,63600,62100,62300,45552,825323.0,13247561.0
2017-04-07,62400,64200,61700,62000,26271,821349.0,13247561.0
2017-04-10,62100,62300,60300,61200,39018,810751.0,13247561.0
2017-04-11,61300,63000,61300,62200,31395,823998.0,13247561.0
2017-04-12,62300,63000,61800,62300,25407,825323.0,13247561.0
2017-04-13,62400,62600,60900,60900,32748,806776.0,13247561.0
2017-04-14,60900,61700,60800,61500,23692,814725.0,13247561.0
2017-04-17,60800,63000,60800,61900,17835,820024.0,13247561.0
2017-04-18,62000,64500,62000,63500,51556,841220.0,13247561.0
2017-04-19,63800,64900,62800,64700,44754,857117.0,13247561.0
2017-04-20,64700,65200,63900,65000,36796,861091.0,13247561.0
2017-04-21,65100,65300,64600,65300,20316,865066.0,13247561.0
2017-04-24,65600,65600,63700,63800,31312,845194.0,13247561.0
2017-04-25,63800,64700,63700,64100,17338,849169.0,13247561.0
2017-04-26,64600,65700,64100,65200,38391,863741.0,13247561.0
2017-04-27,65300,65800,63500,65100,24769,862416.0,13247561.0
2017-04-28,65000,65200,64000,64500,29463,854468.0,13247561.0
2017-05-02,64500,65500,64300,65000,19962,861091.0,13247561.0
2017-05-04,65800,66900,64600,66700,24742,883612.0,13247561.0
2017-05-08,66700,67300,65700,67000,22996,887587.0,13247561.0
2017-05-10,67400,67400,65500,66000,27839,874339.0,13247561.0
2017-05-11,65700,66300,65000,66300,37245,878313.0,13247561.0
2017-05-12,66300,66300,65000,65100,26483,862416.0,13247561.0
2017-05-15,65100,65500,63500,63500,30022,841220.0,13247561.0
2017-05-16,64400,64700,63300,64000,44009,847844.0,13247561.0
2017-05-17,63400,64900,63400,64900,39062,859767.0,13247561.0
2017-05-18,64800,67500,64300,65900,99478,873014.0,13247561.0
2017-05-19,66900,66900,64700,65300,32778,865066.0,13247561.0
2017-05-22,65400,66500,64900,66000,20874,874339.0,13247561.0
2017-05-23,66600,66800,65400,66400,21208,879638.0,13247561.0
2017-05-24,67000,68000,66400,67900,47414,899509.0,13247561.0
2017-05-25,68200,68700,67300,68400,39131,906133.0,13247561.0
2017-05-26,68800,68900,67600,67800,23675,898185.0,13247561.0
2017-05-29,67900,68400,67600,67800,16038,898185.0,13247561.0
2017-05-30,67600,67900,65200,66800,50378,884937.0,13247561.0
2017-05-31,66400,69100,66000,68800,48866,911432.0,13247561.0
2017-06-01,68100,68300,66900,67100,29382,888911.0,13247561.0
2017-06-02,67200,72600,66600,71500,150971,947201.0,13247561.0
2017-06-05,71900,72200,70600,70900,57415,939252.0,13247561.0
2017-06-07,70500,71700,69800,70000,88370,927329.0,13247561.0
2017-06-08,70300,70400,68000,68400,239113,906133.0,13247561.0
2017-06-09,68700,69300,68100,68700,70809,910107.0,13247561.0
2017-06-12,68700,70300,68500,68800,56785,911432.0,13247561.0
2017-06-13,69000,70000,69000,69700,45849,923355.0,13247561.0
2017-06-14,70400,74000,70100,72000,132400,953824.0,13247561.0
2017-06-15,72700,74900,72000,74300,79017,984294.0,13247561.0
2017-06-16,74100,75800,72800,74400,76185,985619.0,13247561.0
2017-06-19,75000,75500,73000,74300,53031,984294.0,13247561.0
2017-06-20,74400,74600,73200,74100,30023,981644.0,13247561.0
2017-06-21,73800,74400,73400,74200,35902,982969.0,13247561.0
2017-06-22,74300,75600,72800,74400,35366,985619.0,13247561.0
2017-06-23,74900,75100,73100,73500,25438,973696.0,13247561.0
2017-06-26,73600,74400,72100,72700,34137,963098.0,13247561.0
2017-06-27,72700,74000,72400,73400,27458,972371.0,13247561.0
2017-06-28,73900,74700,72300,74000,40220,980320.0,13247561.0
2017-06-29,74100,74800,72800,73400,27999,972371.0,13247561.0
2017-06-30,72500,74300,71800,74200,29602,982969.0,13247561.0
2017-07-03,74300,75100,72600,73500,29389,973696.0,13247561.0
2017-07-04,73600,73600,70100,70300,64795,931304.0,13247561.0
2017-07-05,70200,71600,70000,70600,30328,935278.0,13247561.0
2017-07-06,70500,71200,69000,69600,36241,922030.0,13247561.0
2017-07-07,69000,71000,69000,69900,23580,926005.0,13247561.0
2017-07-10,69900,69900,69000,69600,14790,922030.0,13247561.0
2017-07-11,69600,70200,67400,67900,60928,899509.0,13247561.0
2017-07-12,67700,70200,67400,69100,46064,915406.0,13247561.0
2017-07-13,68900,69400,67900,68400,29110,906133.0,13247561.0
2017-07-14,68100,68800,67300,68200,24603,903484.0,13247561.0
2017-07-17,68700,69500,68400,69000,17913,914082.0,13247561.0
2017-07-18,69100,69800,68700,69800,25017,924680.0,13247561.0
2017-07-19,70200,70900,70100,70500,21669,933953.0,13247561.0
2017-07-20,70500,70900,69700,70600,25483,935278.0,13247561.0
2017-07-21,70600,71700,70100,71100,27022,941902.0,13247561.0
2017-07-24,71100,71800,70100,70500,18025,933953.0,13247561.0
2017-07-25,71200,73000,70400,71100,71880,941902.0,13247561.0
2017-07-26,70200,72300,69500,69800,57790,924680.0,13247561.0
2017-07-27,69900,72500,69900,71200,36425,943226.0,13247561.0
2017-07-28,71200,72000,71000,71400,25453,945876.0,13247561.0
2017-07-31,71400,72400,70500,71700,30209,949850.0,13247561.0
2017-08-01,72900,73400,72100,73200,31696,969721.0,13247561.0
2017-08-02,73700,74200,72900,73800,32546,977670.0,13247561.0
2017-08-03,73700,74400,72900,73200,33528,969721.0,13247561.0
2017-08-04,74100,74600,73200,74200,30272,982969.0,13247561.0
2017-08-07,75000,75300,73600,73600,21785,975020.0,13247561.0
2017-08-08,73700,74000,71500,73300,21907,971046.0,13247561.0
2017-08-09,72600,74000,72500,73300,23773,971046.0,13247561.0
2017-08-10,73300,74300,72100,73300,21022,971046.0,13247561.0
2017-08-11,72500,73300,71600,73100,28054,968397.0,13247561.0
2017-08-14,73300,73500,72100,72900,13211,965747.0,13247561.0
2017-08-16,72900,73500,72300,72700,27208,963098.0,13247561.0
2017-08-17,72800,73100,70700,72400,37588,959123.0,13247561.0
2017-08-18,71200,73000,71200,72100,11265,955149.0,13247561.0
2017-08-21,72900,72900,71100,71200,29022,943226.0,13247561.0
2017-08-22,70600,71800,70600,71200,12920,943226.0,13247561.0
2017-08-23,70700,71200,70700,70700,30029,936603.0,13247561.0
2017-08-24,70100,71400,70100,70800,13548,937927.0,13247561.0
2017-08-25,71000,71300,69100,70200,36563,929979.0,13247561.0
2017-08-28,70300,70400,69500,70100,13596,928654.0,13247561.0
2017-08-29,69500,70100,69100,70100,16131,928654.0,13247561.0
2017-08-30,70200,70200,68300,68900,31206,912757.0,13247561.0
2017-08-31,68200,70200,68200,70200,16932,929979.0,13247561.0
2017-09-01,69800,70000,68600,69200,19227,916731.0,13247561.0
2017-09-04,68500,69000,67800,67900,22084,899509.0,13247561.0
2017-09-05,68000,68400,66300,67800,26723,898185.0,13247561.0
2017-09-06,67900,67900,66700,67600,17476,895535.0,13247561.0
2017-09-07,67900,70300,66700,69500,34389,920705.0,13247561.0
2017-09-08,69000,69700,68300,68900,14811,912757.0,13247561.0
2017-09-11,68400,69600,67800,68500,18517,907458.0,13247561.0
2017-09-12,68500,69100,67800,69100,16669,915406.0,13247561.0
2017-09-13,69300,70400,68400,70000,27204,927329.0,13247561.0
2017-09-14,69300,70600,68800,70200,24266,929979.0,13247561.0
2017-09-15,70200,70300,69000,69100,15581,915406.0,13247561.0
2017-09-18,69100,70100,68400,69400,17994,919381.0,13247561.0
2017-09-19,68600,69900,68300,68900,9618,912757.0,13247561.0
2017-09-20,69800,69800,67600,67600,24154,895535.0,13247561.0
2017-09-21,67000,67800,63500,64500,69209,854468.0,13247561.0
2017-09-22,64600,65900,63600,65000,33268,861091.0,13247561.0
2017-09-25,65000,65000,63600,63600,22243,842545.0,13247561.0
2017-09-26,63600,64600,63500,64200,23511,850493.0,13247561.0
2017-09-27,64600,67100,64600,65700,36645,870365.0,13247561.0
2017-09-28,65400,66000,64600,65300,12584,865066.0,13247561.0
2017-09-29,65300,65800,64800,64900,10893,859767.0,13247561.0
2017-10-10,64400,66100,64300,64800,16164,858442.0,13247561.0
2017-10-11,64800,65700,64400,64800,19406,858442.0,13247561.0
2017-10-12,64800,65100,63900,64300,32149,851818.0,13247561.0
2017-10-13,64100,64700,61500,62200,53273,823998.0,13247561.0
2017-10-16,63200,63200,61600,62600,20956,829297.0,13247561.0
2017-10-17,63200,63200,62100,62500,29852,827973.0,13247561.0
2017-10-18,62500,64600,62400,64200,27055,850493.0,13247561.0
2017-10-19,63900,65600,63100,65000,28170,861091.0,13247561.0
2017-10-20,65500,65500,63800,63800,19576,845194.0,13247561.0
2017-10-23,63900,64500,62900,63100,25829,835921.0,13247561.0
2017-10-24,63100,66300,63100,66100,28300,875664.0,13247561.0
2017-10-25,65500,68900,65500,67300,46689,891561.0,13247561.0
2017-10-26,68000,69900,67400,69400,35863,919381.0,13247561.0
2017-10-27,68600,69700,67100,67500,35008,894210.0,13247561.0
2017-10-30,67600,68600,66600,67100,12111,888911.0,13247561.0
2017-10-31,67100,68000,66700,67300,16395,891561.0,13247561.0
2017-11-01,66800,67800,65600,66000,18625,874339.0,13247561.0
2017-11-02,65700,66400,65200,65400,11164,866390.0,13247561.0
2017-11-03,65900,65900,64000,64500,26408,854468.0,13247561.0
2017-11-06,64500,64600,63200,64100,23630,849169.0,13247561.0
2017-11-07,64000,64500,63100,64100,23493,849169.0,13247561.0
2017-11-08,64000,64400,63200,64300,18309,851818.0,13247561.0
2017-11-09,64400,65000,63600,64600,17702,855792.0,13247561.0
2017-11-10,64300,66400,63900,66300,25131,878313.0,13247561.0
2017-11-13,65900,67100,65600,66900,20128,886262.0,13247561.0
2017-11-14,65900,66800,64700,65300,25539,865066.0,13247561.0
2017-11-15,67200,67500,64300,64700,42602,857117.0,13247561.0
2017-11-16,65000,66600,63800,66400,31835,879638.0,13247561.0
2017-11-17,66300,67400,65600,66700,27871,883612.0,13247561.0
2017-11-20,67200,67500,65500,65500,28187,867715.0,13247561.0
2017-11-21,65700,68500,65700,66900,54316,886262.0,13247561.0
2017-11-22,67400,68100,66400,66500,37940,880963.0,13247561.0
2017-11-23,66600,68500,66100,68000,38669,900834.0,13247561.0
2017-11-24,68300,69400,67900,68600,38553,908783.0,13247561.0
2017-11-27,68600,68800,67200,68000,20798,900834.0,13247561.0
2017-11-28,68100,69900,67700,69400,41815,919381.0,13247561.0
2017-11-29,69600,69600,68400,69000,17973,914082.0,13247561.0
2017-11-30,69900,69900,67600,68200,21803,903484.0,13247561.0
2017-12-01,68100,68500,66900,67300,29241,891561.0,13247561.0
2017-12-04,68300,69800,67500,69200,27563,916731.0,13247561.0
2017-12-05,69900,69900,68800,69300,21407,918056.0,13247561.0
2017-12-06,69700,69700,68100,68400,10741,906133.0,13247561.0
2017-12-07,68100,68900,66800,68600,14235,908783.0,13247561.0
2017-12-08,67500,68300,66700,67000,20063,887587.0,13247561.0
2017-12-11,66800,66900,65100,66300,27682,878313.0,13247561.0
2017-12-12,66600,67900,65700,67800,20615,898185.0,13247561.0
2017-12-13,68000,69000,67600,68700,23540,910107.0,13247561.0
2017-12-14,68900,69400,67100,67100,26345,888911.0,13247561.0
2017-12-15,67800,68900,66600,68900,24447,912757.0,13247561.0
2017-12-18,68800,68800,67200,67600,17694,895535.0,13247561.0
