LF(093050),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-08-01,47700,48100,46050,46800,207705,1368432.0,29240000.0
2011-08-02,46500,47500,46200,46400,143773,1356736.0,29240000.0
2011-08-03,46300,46500,44250,46250,182843,1352350.0,29240000.0
2011-08-04,45900,47000,45300,46500,189199,1359660.0,29240000.0
2011-08-05,43200,46500,43200,45700,304648,1336268.0,29240000.0
2011-08-08,45700,46700,43200,46200,283218,1350888.0,29240000.0
2011-08-09,46750,46750,43300,46000,469800,1345040.0,29240000.0
2011-08-10,47500,47600,45300,46350,392804,1355274.0,29240000.0
2011-08-11,44800,49550,44800,49500,367183,1447380.0,29240000.0
2011-08-12,50500,51000,47800,47800,296804,1397672.0,29240000.0
2011-08-16,49350,52000,49300,51500,441379,1505860.0,29240000.0
2011-08-17,50800,53000,50700,51300,267647,1500012.0,29240000.0
2011-08-18,50900,53300,50500,52800,229705,1543872.0,29240000.0
2011-08-19,52300,54700,51400,53100,389864,1552644.0,29240000.0
2011-08-22,52500,53400,45900,49000,426539,1432760.0,29240000.0
2011-08-23,49450,50000,44600,45500,584773,1330420.0,29240000.0
2011-08-24,46800,48450,45750,48000,400182,1403520.0,29240000.0
2011-08-25,47850,48400,45500,47200,258512,1380128.0,29240000.0
2011-08-26,47100,47650,43500,43500,400847,1271940.0,29240000.0
2011-08-29,43850,44400,42550,44000,411090,1286560.0,29240000.0
2011-08-30,44300,47850,44100,47850,456480,1399134.0,29240000.0
2011-08-31,48000,48950,47350,48850,229427,1428374.0,29240000.0
2011-09-01,48850,50500,47800,48500,303080,1418140.0,29240000.0
2011-09-02,48650,50800,48650,50100,234341,1464924.0,29240000.0
2011-09-05,49350,50700,48500,49000,180176,1432760.0,29240000.0
2011-09-06,48150,49500,45050,46500,337043,1359660.0,29240000.0
2011-09-07,47300,48100,46000,46950,182881,1372818.0,29240000.0
2011-09-08,47450,48300,45450,46500,211633,1359660.0,29240000.0
2011-09-09,45900,48300,45500,48000,203951,1403520.0,29240000.0
2011-09-14,48150,49500,46600,48000,174581,1403520.0,29240000.0
2011-09-15,49100,49100,46900,46900,117954,1371356.0,29240000.0
2011-09-16,47500,48700,47200,48700,187949,1423988.0,29240000.0
2011-09-19,48200,48450,46450,46450,111536,1358198.0,29240000.0
2011-09-20,46700,47700,45450,46950,172274,1372818.0,29240000.0
2011-09-21,46500,47900,46500,46650,177927,1364046.0,29240000.0
2011-09-22,45850,46600,45500,45500,141877,1330420.0,29240000.0
2011-09-23,44000,44750,42600,44500,157933,1301180.0,29240000.0
2011-09-26,44700,45100,43050,43750,124065,1279250.0,29240000.0
2011-09-27,44100,45850,43750,44750,122565,1308490.0,29240000.0
2011-09-28,44750,45300,41750,41800,160090,1222232.0,29240000.0
2011-09-29,41550,42000,39500,39800,445904,1163752.0,29240000.0
2011-09-30,40100,40800,39500,40450,237103,1182758.0,29240000.0
2011-10-04,38600,39950,36700,39500,229112,1154980.0,29240000.0
2011-10-05,39300,39600,35350,35600,336342,1040944.0,29240000.0
2011-10-06,36600,38350,36550,37750,351316,1103810.0,29240000.0
2011-10-07,38350,40350,38350,39950,214709,1168138.0,29240000.0
2011-10-10,40000,41250,39100,40150,206037,1173986.0,29240000.0
2011-10-11,41200,42350,40450,41600,207312,1216384.0,29240000.0
2011-10-12,41950,43850,41200,43200,212953,1263168.0,29240000.0
2011-10-13,44200,44950,43500,44500,148380,1301180.0,29240000.0
2011-10-14,44500,45500,43500,45450,130122,1328958.0,29240000.0
2011-10-17,46050,48000,45500,47000,188074,1374280.0,29240000.0
2011-10-18,46900,47700,45300,46750,218995,1366970.0,29240000.0
2011-10-19,46750,48300,45550,47550,167475,1390362.0,29240000.0
2011-10-20,47050,47900,45050,45500,74645,1330420.0,29240000.0
2011-10-21,45550,46600,43400,43800,177406,1280712.0,29240000.0
2011-10-24,44350,46200,44150,45800,118421,1339192.0,29240000.0
2011-10-25,45450,46450,44500,46200,126002,1350888.0,29240000.0
2011-10-26,46000,46500,44600,45750,145468,1337730.0,29240000.0
2011-10-27,45800,47500,45800,47100,90190,1377204.0,29240000.0
2011-10-28,47000,47900,45950,46500,138640,1359660.0,29240000.0
2011-10-31,46550,47050,45100,45100,53128,1318724.0,29240000.0
2011-11-01,45700,45700,43950,44800,171169,1309952.0,29240000.0
2011-11-02,44000,45450,43000,44550,121941,1302642.0,29240000.0
2011-11-03,44800,44800,43100,43400,182248,1269016.0,29240000.0
2011-11-04,43650,44600,42700,43000,169804,1257320.0,29240000.0
2011-11-07,42900,43000,42100,42700,157744,1248548.0,29240000.0
2011-11-08,43100,46200,42900,45500,204916,1330420.0,29240000.0
2011-11-09,46850,48000,45800,46450,193191,1358198.0,29240000.0
2011-11-10,46000,47500,44050,44050,210081,1288022.0,29240000.0
2011-11-11,44900,46500,44200,46500,131927,1359660.0,29240000.0
2011-11-14,47500,50900,46950,49400,274149,1444456.0,29240000.0
2011-11-15,49400,49700,48700,49100,120942,1435684.0,29240000.0
2011-11-16,49350,49550,47300,47500,92829,1388900.0,29240000.0
2011-11-17,47500,49650,46650,49600,127473,1450304.0,29240000.0
2011-11-18,49000,51000,48350,50500,307875,1476620.0,29240000.0
2011-11-21,51000,51000,48150,48150,110547,1407906.0,29240000.0
2011-11-22,47550,49250,47500,49000,92327,1432760.0,29240000.0
2011-11-23,49300,49300,46700,47350,82297,1384514.0,29240000.0
2011-11-24,47850,48000,46200,46750,72602,1366970.0,29240000.0
2011-11-25,46100,47000,44800,46000,87888,1345040.0,29240000.0
2011-11-28,46000,47150,46000,46150,80288,1349426.0,29240000.0
2011-11-29,46200,48000,46150,47600,124378,1391824.0,29240000.0
2011-11-30,47150,47750,46350,46650,87303,1364046.0,29240000.0
2011-12-01,47350,48750,46350,48450,225362,1416678.0,29240000.0
2011-12-02,48550,48750,46400,47000,191583,1374280.0,29240000.0
2011-12-05,47450,47450,45650,46100,179237,1347964.0,29240000.0
2011-12-06,46200,46200,43600,44450,238373,1299718.0,29240000.0
2011-12-07,44900,45600,44300,44500,122586,1301180.0,29240000.0
2011-12-08,44800,45900,44350,45000,202821,1315800.0,29240000.0
2011-12-09,44700,45200,44100,45100,127009,1318724.0,29240000.0
2011-12-12,45400,45900,44900,45900,109383,1342116.0,29240000.0
2011-12-13,45100,45350,43500,43800,250605,1280712.0,29240000.0
2011-12-14,43800,44150,42750,43800,112763,1280712.0,29240000.0
2011-12-15,43750,44200,42950,43450,79230,1270478.0,29240000.0
2011-12-16,43600,44700,43500,44150,186130,1290946.0,29240000.0
2011-12-19,44000,44150,40750,43550,181713,1273402.0,29240000.0
2011-12-20,43400,44500,42400,44250,141358,1293870.0,29240000.0
2011-12-21,45000,45850,44400,45000,115408,1315800.0,29240000.0
2011-12-22,44900,45800,44450,44900,94637,1312876.0,29240000.0
2011-12-23,44900,45150,43600,44200,214732,1292408.0,29240000.0
2011-12-26,44200,44900,43700,44100,110475,1289484.0,29240000.0
2011-12-27,43700,44550,42200,42700,147176,1248548.0,29240000.0
2011-12-28,41650,42200,39350,40600,498509,1187144.0,29240000.0
2011-12-29,40250,40900,39500,40400,114435,1181296.0,29240000.0
2012-01-02,40500,41450,40250,41250,64214,1206150.0,29240000.0
2012-01-03,42000,42350,41050,41250,218039,1206150.0,29240000.0
2012-01-04,41550,41600,40500,40750,174996,1191530.0,29240000.0
2012-01-05,40800,41650,40750,41050,112853,1200302.0,29240000.0
2012-01-06,41100,42900,40250,42500,215722,1242700.0,29240000.0
2012-01-09,42650,43050,41350,43050,167228,1258782.0,29240000.0
2012-01-10,42900,43250,42250,42700,187886,1248548.0,29240000.0
2012-01-11,42600,42650,40350,40350,322512,1179834.0,29240000.0
2012-01-12,40600,40750,39650,40250,194955,1176910.0,29240000.0
2012-01-13,40400,41250,40250,41000,203563,1198840.0,29240000.0
2012-01-16,40900,40900,39800,40400,148907,1181296.0,29240000.0
2012-01-17,40500,42800,40500,42800,239376,1251472.0,29240000.0
2012-01-18,42700,44000,42250,43600,183924,1274864.0,29240000.0
2012-01-19,43300,44700,42800,44000,221437,1286560.0,29240000.0
2012-01-20,43600,45450,43600,45250,406277,1323110.0,29240000.0
2012-01-25,45200,45800,44200,45300,127031,1324572.0,29240000.0
2012-01-26,45800,45800,44500,44800,89391,1309952.0,29240000.0
2012-01-27,44500,45250,44300,44900,265292,1312876.0,29240000.0
2012-01-30,45350,45750,44400,45550,99433,1331882.0,29240000.0
2012-01-31,45550,45850,45300,45550,103169,1331882.0,29240000.0
2012-02-01,45300,46500,44750,46300,132794,1353812.0,29240000.0
2012-02-02,45900,46450,45500,46450,149752,1358198.0,29240000.0
2012-02-03,45950,46350,45150,45400,76553,1327496.0,29240000.0
2012-02-06,45450,45700,44200,45050,112439,1317262.0,29240000.0
2012-02-07,44550,45400,44150,44350,120757,1296794.0,29240000.0
2012-02-08,45250,45250,43300,44100,226416,1289484.0,29240000.0
2012-02-09,44100,44150,42750,43850,192822,1282174.0,29240000.0
2012-02-10,43300,43700,42550,43000,279418,1257320.0,29240000.0
2012-02-13,43400,43600,42800,43250,92392,1264630.0,29240000.0
2012-02-14,42700,42700,42050,42600,110377,1245624.0,29240000.0
2012-02-15,42500,43850,42100,43700,131866,1277788.0,29240000.0
2012-02-16,43150,44300,42600,44150,97913,1290946.0,29240000.0
2012-02-17,43800,44250,43100,43900,162768,1283636.0,29240000.0
2012-02-20,43900,44450,43050,43600,204039,1274864.0,29240000.0
2012-02-21,43200,44250,43000,44200,100334,1292408.0,29240000.0
2012-02-22,44300,44850,43300,44650,75604,1305566.0,29240000.0
2012-02-23,45100,45850,44150,45750,109501,1337730.0,29240000.0
2012-02-24,46300,46300,45550,46150,112798,1349426.0,29240000.0
2012-02-27,45800,46100,43850,44150,127720,1290946.0,29240000.0
2012-02-28,44150,44200,42000,42700,246217,1248548.0,29240000.0
2012-02-29,42900,42950,42000,42000,236111,1228080.0,29240000.0
2012-03-02,42000,42750,41050,42700,257138,1248548.0,29240000.0
2012-03-05,42400,42400,41200,41450,159764,1211998.0,29240000.0
2012-03-06,41000,41650,39250,40400,434282,1181296.0,29240000.0
2012-03-07,39750,42400,39500,42150,204927,1232466.0,29240000.0
2012-03-08,42350,42350,41150,41300,123735,1207612.0,29240000.0
2012-03-09,41750,41750,40650,40850,106771,1194454.0,29240000.0
2012-03-12,40900,41650,40500,41550,93204,1214922.0,29240000.0
2012-03-13,41800,42100,41300,42100,105839,1231004.0,29240000.0
2012-03-14,42100,42250,41500,41850,104262,1223694.0,29240000.0
2012-03-15,41850,42100,41250,41400,153068,1210536.0,29240000.0
2012-03-16,41500,41950,41200,41750,69306,1220770.0,29240000.0
2012-03-19,41300,42100,41000,41250,106993,1206150.0,29240000.0
2012-03-20,41100,42000,41050,41950,129007,1226618.0,29240000.0
2012-03-21,41950,42250,41400,41400,101460,1210536.0,29240000.0
2012-03-22,41250,41800,40800,40800,116116,1192992.0,29240000.0
2012-03-23,40800,41200,40500,40500,134356,1184220.0,29240000.0
2012-03-26,40550,41300,40450,40950,119766,1197378.0,29240000.0
2012-03-27,41000,41250,40350,40500,114875,1184220.0,29240000.0
2012-03-28,40700,40750,40300,40700,123392,1190068.0,29240000.0
2012-03-29,40500,40700,40300,40500,103955,1184220.0,29240000.0
2012-03-30,40400,41050,39950,39950,147440,1168138.0,29240000.0
2012-04-02,40200,41200,40200,40650,289410,1188606.0,29240000.0
2012-04-03,40650,41450,40300,41150,255918,1203226.0,29240000.0
2012-04-04,40850,41200,39400,40400,218918,1181296.0,29240000.0
2012-04-05,39800,40400,39650,39950,243584,1168138.0,29240000.0
2012-04-06,40000,41000,39700,40500,188238,1184220.0,29240000.0
2012-04-09,40250,42350,40100,41650,313058,1217846.0,29240000.0
2012-04-10,41650,43250,41400,42450,395486,1241238.0,29240000.0
2012-04-12,42200,42400,41450,41850,283583,1223694.0,29240000.0
2012-04-13,41850,42750,41700,41950,135995,1226618.0,29240000.0
2012-04-16,41950,42700,41550,42050,115288,1229542.0,29240000.0
2012-04-17,42450,42450,41200,41200,107659,1204688.0,29240000.0
2012-04-18,41350,42600,41300,41800,130483,1222232.0,29240000.0
2012-04-19,41850,42800,41850,42000,140682,1228080.0,29240000.0
2012-04-20,42050,42500,41650,41650,138707,1217846.0,29240000.0
2012-04-23,41950,42300,41550,41950,100121,1226618.0,29240000.0
2012-04-24,41650,41800,41150,41150,108742,1203226.0,29240000.0
2012-04-25,41350,41350,38100,38100,330328,1114044.0,29240000.0
2012-04-26,38400,39750,38250,38700,240864,1131588.0,29240000.0
2012-04-27,39000,39950,38900,39450,135237,1153518.0,29240000.0
2012-04-30,39700,39700,37100,37600,198521,1099424.0,29240000.0
2012-05-02,37250,37650,35900,36650,447388,1071646.0,29240000.0
2012-05-03,36900,37000,36350,36750,325886,1074570.0,29240000.0
2012-05-04,36850,37250,35600,36200,360328,1058488.0,29240000.0
2012-05-07,35450,36600,35400,36400,294292,1064336.0,29240000.0
2012-05-08,36500,36800,35650,36800,244739,1076032.0,29240000.0
2012-05-09,36800,37800,36450,37550,360432,1097962.0,29240000.0
2012-05-10,37600,37900,36900,37300,117679,1090652.0,29240000.0
2012-05-11,37300,37300,36350,36400,102088,1064336.0,29240000.0
2012-05-14,36400,36700,35350,36000,141713,1052640.0,29240000.0
2012-05-15,35400,36200,35050,36150,103005,1057026.0,29240000.0
2012-05-16,35900,36250,35150,35400,145946,1035096.0,29240000.0
2012-05-17,35400,35650,33650,34150,346234,998546.0,29240000.0
2012-05-18,33950,34900,32550,34300,182648,1002932.0,29240000.0
2012-05-21,34300,35500,34250,35250,152016,1030710.0,29240000.0
2012-05-22,35400,35400,34350,34800,171864,1017552.0,29240000.0
2012-05-23,34800,34800,33700,34250,139009,1001470.0,29240000.0
2012-05-24,34100,34700,33350,33500,116003,979540.0,29240000.0
2012-05-25,33150,33500,32750,33000,193907,964920.0,29240000.0
2012-05-29,32750,34000,32600,33950,115842,992698.0,29240000.0
2012-05-30,33450,33700,32800,32800,154335,959072.0,29240000.0
2012-05-31,32800,32800,31400,31700,422455,926908.0,29240000.0
2012-06-01,31900,32150,31200,31400,148361,918136.0,29240000.0
2012-06-04,30600,31850,30400,31800,192394,929832.0,29240000.0
2012-06-05,31950,32150,31350,31900,89749,932756.0,29240000.0
2012-06-07,32100,33000,31950,32000,176076,935680.0,29240000.0
2012-06-08,31700,32000,30650,30750,191254,899130.0,29240000.0
2012-06-11,30900,31500,30900,31300,115607,915212.0,29240000.0
2012-06-12,31050,31200,30400,30850,126996,902054.0,29240000.0
2012-06-13,30850,31100,30250,30500,174984,891820.0,29240000.0
2012-06-14,30550,30600,29650,29750,310515,869890.0,29240000.0
2012-06-15,29500,31200,29500,30800,171727,900592.0,29240000.0
2012-06-18,31150,31700,30750,30950,159356,904978.0,29240000.0
2012-06-19,30650,31000,29900,30150,209255,881586.0,29240000.0
2012-06-20,30300,30300,30000,30200,145486,883048.0,29240000.0
2012-06-21,30400,31550,30150,31000,241135,906440.0,29240000.0
2012-06-22,30950,31600,30250,30550,215623,893282.0,29240000.0
2012-06-25,30550,30550,29600,30000,179821,877200.0,29240000.0
2012-06-26,29700,30100,29250,29550,179716,864042.0,29240000.0
2012-06-27,29600,29600,27850,28500,379241,833340.0,29240000.0
2012-06-28,28500,28700,27950,27950,200079,817258.0,29240000.0
2012-06-29,27850,29000,27750,28600,240930,836264.0,29240000.0
2012-07-02,28700,29850,28700,29700,178827,868428.0,29240000.0
2012-07-03,29850,30000,29450,29600,271175,865504.0,29240000.0
2012-07-04,29800,31350,29800,31300,419724,915212.0,29240000.0
2012-07-05,31400,32100,30650,31650,462885,925446.0,29240000.0
2012-07-06,31350,31850,30500,30500,323178,891820.0,29240000.0
2012-07-09,30350,30800,29800,30500,165404,891820.0,29240000.0
2012-07-10,30850,31500,30650,30850,336038,902054.0,29240000.0
2012-07-11,31100,31150,30550,31050,233750,907902.0,29240000.0
2012-07-12,31150,31150,30150,30150,193911,881586.0,29240000.0
2012-07-13,30200,30500,28850,29650,257080,866966.0,29240000.0
2012-07-16,29700,29950,29200,29300,119387,856732.0,29240000.0
2012-07-17,29050,29600,28700,28950,186825,846498.0,29240000.0
2012-07-18,29000,29000,27100,27500,575657,804100.0,29240000.0
2012-07-19,27800,28100,27550,27650,210732,808486.0,29240000.0
2012-07-20,27700,28750,27600,28750,187012,840650.0,29240000.0
2012-07-23,28500,28550,27600,27700,116433,809948.0,29240000.0
2012-07-24,27250,27600,26400,27050,263826,790942.0,29240000.0
2012-07-25,26300,26550,25850,25850,255261,755854.0,29240000.0
2012-07-26,25850,26650,25850,26150,205002,764626.0,29240000.0
2012-07-27,26500,27300,26500,27100,173748,792404.0,29240000.0
2012-07-30,27400,27500,26900,26900,95588,786556.0,29240000.0
2012-07-31,27150,27350,26750,26950,236080,788018.0,29240000.0
2012-08-01,26900,27250,26500,26650,232977,779246.0,29240000.0
2012-08-02,26800,27350,26700,27100,142965,792404.0,29240000.0
2012-08-03,27050,27200,26500,26550,141153,776322.0,29240000.0
2012-08-06,27000,27900,26900,27850,302447,814334.0,29240000.0
2012-08-07,27900,29300,27900,29100,470566,850884.0,29240000.0
2012-08-08,29250,29550,28750,28900,333451,845036.0,29240000.0
2012-08-09,28900,29450,28700,29300,326292,856732.0,29240000.0
2012-08-10,29400,29950,29000,29650,254881,866966.0,29240000.0
2012-08-13,29700,30000,28900,29000,159584,847960.0,29240000.0
2012-08-14,29300,29850,29050,29850,253086,872814.0,29240000.0
2012-08-16,29900,30150,29300,30050,256765,878662.0,29240000.0
2012-08-17,30200,30600,29800,30150,258252,881586.0,29240000.0
2012-08-20,30200,30400,29650,29750,149272,869890.0,29240000.0
2012-08-21,30100,30100,29650,29900,257703,874276.0,29240000.0
2012-08-22,29800,30050,29350,29500,269081,862580.0,29240000.0
2012-08-23,29550,29700,29000,29100,354273,850884.0,29240000.0
2012-08-24,28850,31550,28850,31500,805226,921060.0,29240000.0
2012-08-27,31500,32150,31000,32100,446857,938604.0,29240000.0
2012-08-28,32300,33000,31800,32400,483220,947376.0,29240000.0
2012-08-29,32200,32850,31800,32000,231771,935680.0,29240000.0
2012-08-30,32000,32850,31750,32200,296436,941528.0,29240000.0
2012-08-31,32300,33350,31850,33150,285068,969306.0,29240000.0
2012-09-03,33050,33100,31900,32000,449110,935680.0,29240000.0
2012-09-04,32200,32600,32000,32400,140283,947376.0,29240000.0
2012-09-05,32050,32200,31000,31000,288709,906440.0,29240000.0
2012-09-06,31250,31700,30800,30900,238737,903516.0,29240000.0
2012-09-07,31450,31550,30700,31050,354902,907902.0,29240000.0
2012-09-10,31300,31400,29950,30300,370890,885972.0,29240000.0
2012-09-11,30100,30850,30050,30350,151012,887434.0,29240000.0
2012-09-12,30700,31650,30450,31350,299252,916674.0,29240000.0
2012-09-13,31150,31600,30700,30950,171621,904978.0,29240000.0
2012-09-14,31300,32000,30850,32000,512937,935680.0,29240000.0
2012-09-17,31700,32600,31500,31950,310162,934218.0,29240000.0
2012-09-18,31950,32000,31350,31650,156240,925446.0,29240000.0
2012-09-19,31850,32450,31400,31600,226601,923984.0,29240000.0
2012-09-20,31750,31750,30700,30750,224451,899130.0,29240000.0
2012-09-21,30600,31000,30050,30500,399819,891820.0,29240000.0
2012-09-24,30200,30550,29800,30000,248798,877200.0,29240000.0
2012-09-25,30000,30850,30000,30350,197371,887434.0,29240000.0
2012-09-26,30150,30750,30000,30550,152211,893282.0,29240000.0
2012-09-27,30350,30950,30100,30900,185714,903516.0,29240000.0
2012-09-28,31000,31250,30500,31050,179513,907902.0,29240000.0
2012-10-02,30800,31300,30200,30300,140998,885972.0,29240000.0
2012-10-04,30350,30600,29500,29500,213234,862580.0,29240000.0
2012-10-05,29500,30350,29500,30000,128739,877200.0,29240000.0
2012-10-08,29950,30150,29550,30150,164553,881586.0,29240000.0
2012-10-09,30300,30400,29800,30200,179722,883048.0,29240000.0
2012-10-10,29900,30650,29850,30050,142334,878662.0,29240000.0
2012-10-11,30000,30100,28800,29500,236483,862580.0,29240000.0
2012-10-12,29550,30300,29450,30300,169126,885972.0,29240000.0
2012-10-15,30350,31050,30100,31000,253246,906440.0,29240000.0
2012-10-16,31050,31850,30600,30850,433807,902054.0,29240000.0
2012-10-17,31050,31650,30250,30850,448657,902054.0,29240000.0
