부산산업(011390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-06-29,5950,6300,5900,6030,1610,6368.0,1056000.0
2004-06-30,6060,6300,6030,6300,810,6653.0,1056000.0
2004-07-01,6280,6280,6280,6280,20,6632.0,1056000.0
2004-07-02,6280,6280,6280,6280,0,6632.0,1056000.0
2004-07-05,6200,6280,6120,6280,2360,6632.0,1056000.0
2004-07-06,5920,6470,5920,6310,590,6663.0,1056000.0
2004-07-07,6280,6280,6280,6280,50,6632.0,1056000.0
2004-07-08,6130,6310,6130,6310,1321,6663.0,1056000.0
2004-07-09,6310,6860,6310,6860,350,7244.0,1056000.0
2004-07-12,6140,6600,6140,6600,550,6970.0,1056000.0
2004-07-13,6300,6390,6150,6300,670,6653.0,1056000.0
2004-07-14,6050,6190,6050,6190,70,6537.0,1056000.0
2004-07-15,5710,6200,5710,6200,160,6547.0,1056000.0
2004-07-16,6100,6180,6000,6170,460,6516.0,1056000.0
2004-07-19,6140,6600,6140,6600,430,6970.0,1056000.0
2004-07-20,6590,6590,6590,6590,80,6959.0,1056000.0
2004-07-21,6100,6400,6100,6400,50,6758.0,1056000.0
2004-07-22,6250,6250,6140,6200,60,6547.0,1056000.0
2004-07-23,6450,6450,6350,6350,21,6706.0,1056000.0
2004-07-26,6350,6400,6350,6400,290,6758.0,1056000.0
2004-07-27,6390,6390,6390,6390,0,6748.0,1056000.0
2004-07-28,6230,6560,6230,6560,20,6927.0,1056000.0
2004-07-29,6010,6370,6010,6370,60,6727.0,1056000.0
2004-07-30,6370,6440,6050,6410,240,6769.0,1056000.0
2004-08-02,6130,6140,6000,6120,650,6463.0,1056000.0
2004-08-03,6100,6420,6100,6420,780,6780.0,1056000.0
2004-08-04,6240,6390,5960,6050,1120,6389.0,1056000.0
2004-08-05,6060,6070,6060,6070,390,6410.0,1056000.0
2004-08-06,6070,6350,5830,6350,720,6706.0,1056000.0
2004-08-09,6010,6290,6010,6290,1450,6642.0,1056000.0
2004-08-10,6070,6240,6070,6240,20,6589.0,1056000.0
2004-08-11,6280,6300,6280,6300,1070,6653.0,1056000.0
2004-08-12,6250,6370,6250,6370,110,6727.0,1056000.0
2004-08-13,6140,6400,6140,6400,60,6758.0,1056000.0
2004-08-16,6390,6390,6390,6390,0,,
2004-08-17,6110,6410,6110,6410,1120,6769.0,1056000.0
2004-08-18,6350,6350,6350,6350,200,6706.0,1056000.0
2004-08-19,6180,6200,6120,6200,160,6547.0,1056000.0
2004-08-20,6110,6130,6110,6130,100,6473.0,1056000.0
2004-08-23,6150,6300,6140,6190,1090,6537.0,1056000.0
2004-08-24,6150,6370,6150,6370,680,6727.0,1056000.0
2004-08-25,6300,6370,6170,6170,1147,6516.0,1056000.0
2004-08-26,6200,6350,6200,6350,102189,6706.0,1056000.0
2004-08-27,6250,6340,6210,6340,1170,6695.0,1056000.0
2004-08-30,6380,6380,6200,6200,1700,6547.0,1056000.0
2004-08-31,6200,6200,6200,6200,1570,6547.0,1056000.0
2004-09-01,6320,6320,6320,6320,10,6674.0,1056000.0
2004-09-02,6400,6400,6400,6400,10,6758.0,1056000.0
2004-09-03,6310,6350,6200,6270,480,6621.0,1056000.0
2004-09-06,6300,6300,6210,6250,1340,6600.0,1056000.0
2004-09-07,6300,6300,6250,6250,230,6600.0,1056000.0
2004-09-08,6160,6400,6160,6300,2350,6653.0,1056000.0
2004-09-09,6400,6400,6270,6270,170,6621.0,1056000.0
2004-09-10,6390,6390,6350,6350,540,6706.0,1056000.0
2004-09-13,6400,6400,6300,6300,20460,6653.0,1056000.0
2004-09-14,6320,6390,6310,6390,2830,6748.0,1056000.0
2004-09-15,6380,6380,6380,6380,0,6737.0,1056000.0
2004-09-16,6370,6370,6300,6370,50,6727.0,1056000.0
2004-09-17,6350,6390,6240,6240,2650,6589.0,1056000.0
2004-09-20,6680,6680,6300,6350,3460,6706.0,1056000.0
2004-09-21,6360,7050,6250,6800,17270,7181.0,1056000.0
2004-09-22,6700,6750,6500,6750,6650,7128.0,1056000.0
2004-09-23,6750,6750,6500,6550,5060,6917.0,1056000.0
2004-09-24,6380,6690,6380,6680,250,7054.0,1056000.0
2004-09-30,6680,6900,6450,6450,680,6811.0,1056000.0
2004-10-01,6580,6590,6580,6590,30,6959.0,1056000.0
2004-10-04,7000,7000,6500,6940,2790,7329.0,1056000.0
2004-10-05,6940,6940,6650,6900,1470,7286.0,1056000.0
2004-10-06,7000,7140,7000,7120,1110,7519.0,1056000.0
2004-10-07,7090,7090,6600,6650,1320,7022.0,1056000.0
2004-10-08,6510,6700,6500,6600,2080,6970.0,1056000.0
2004-10-11,6690,6690,6690,6690,10,7065.0,1056000.0
2004-10-12,6690,6690,6400,6410,1422,6769.0,1056000.0
2004-10-13,6700,6700,6020,6500,4330,6864.0,1056000.0
2004-10-14,6490,6490,6490,6490,160,6853.0,1056000.0
2004-10-15,6480,6480,6300,6440,450,6801.0,1056000.0
2004-10-18,6250,6440,6250,6280,1320,6632.0,1056000.0
2004-10-19,6270,6400,6250,6320,3250,6674.0,1056000.0
2004-10-20,6400,6500,6300,6440,3050,6801.0,1056000.0
2004-10-21,6400,6500,6260,6370,2120,6727.0,1056000.0
2004-10-22,6350,6400,6300,6400,4280,6758.0,1056000.0
2004-10-25,6380,6380,6380,6380,10,6737.0,1056000.0
2004-10-26,6340,6350,6300,6350,382,6706.0,1056000.0
2004-10-27,6300,6360,6250,6360,4670,6716.0,1056000.0
2004-10-28,6300,6510,6200,6280,12100,6632.0,1056000.0
2004-10-29,6280,6590,6280,6320,2710,6674.0,1056000.0
2004-11-01,6320,6390,6320,6340,280,6695.0,1056000.0
2004-11-02,6320,6350,6250,6250,2340,6600.0,1056000.0
2004-11-03,6290,6500,6290,6500,1200,6864.0,1056000.0
2004-11-04,6600,6750,6500,6750,2970,7128.0,1056000.0
2004-11-05,6500,6690,6500,6630,1730,7001.0,1056000.0
2004-11-08,6590,6790,6550,6680,3740,7054.0,1056000.0
2004-11-09,6700,6770,6700,6700,1580,7075.0,1056000.0
2004-11-10,6700,6990,6490,6700,1470,7075.0,1056000.0
2004-11-11,6680,6680,6660,6660,20,7033.0,1056000.0
2004-11-12,6690,6720,6620,6670,610,7044.0,1056000.0
2004-11-15,6680,6700,6360,6680,1470,7054.0,1056000.0
2004-11-16,6600,6900,6530,6900,1780,7286.0,1056000.0
2004-11-17,6680,7190,6680,7190,20,7593.0,1056000.0
2004-11-18,6750,6800,6750,6800,280,7181.0,1056000.0
2004-11-19,6700,6700,6560,6680,270,7054.0,1056000.0
2004-11-22,6600,6650,6500,6650,800,7022.0,1056000.0
2004-11-23,6650,6700,6510,6700,550,7075.0,1056000.0
2004-11-24,6610,6700,6580,6700,511,7075.0,1056000.0
2004-11-25,6780,6780,6620,6720,380,7096.0,1056000.0
2004-11-26,6660,6750,6600,6600,690,6970.0,1056000.0
2004-11-29,6600,7000,6600,6700,2960,7075.0,1056000.0
2004-11-30,6990,6990,6580,6580,1030,6948.0,1056000.0
2004-12-01,6530,6740,6530,6740,960,7117.0,1056000.0
2004-12-02,6850,6850,6640,6700,2270,7075.0,1056000.0
2004-12-03,6900,6980,6700,6710,760,7086.0,1056000.0
2004-12-06,6710,6710,6550,6660,5920,7033.0,1056000.0
2004-12-07,6610,6720,6610,6650,5890,7022.0,1056000.0
2004-12-08,6640,7140,6640,6650,3690,7022.0,1056000.0
2004-12-09,6780,6890,6670,6670,370,7044.0,1056000.0
2004-12-10,6670,6700,6620,6620,490,6991.0,1056000.0
2004-12-13,6620,6740,6620,6620,250,6991.0,1056000.0
2004-12-14,6600,6600,6600,6600,880,6970.0,1056000.0
2004-12-15,6600,6700,6600,6700,520,7075.0,1056000.0
2004-12-16,6790,6790,6600,6600,1270,6970.0,1056000.0
2004-12-17,6600,6800,6580,6800,140,7181.0,1056000.0
2004-12-20,6700,6700,6220,6640,720,7012.0,1056000.0
2004-12-21,6640,6690,6450,6690,230,7065.0,1056000.0
2004-12-22,6640,6640,6530,6630,2760,7001.0,1056000.0
2004-12-23,6890,6890,6500,6500,3890,6864.0,1056000.0
2004-12-24,6440,6670,6370,6370,1420,6727.0,1056000.0
2004-12-27,6380,6650,6380,6410,1550,6769.0,1056000.0
2004-12-28,6420,6650,6420,6650,1510,7022.0,1056000.0
2004-12-29,6370,6630,6220,6220,1640,6568.0,1056000.0
2004-12-30,6230,6270,6110,6110,650,6452.0,1056000.0
2005-01-03,6060,6250,6060,6130,450,6473.0,1056000.0
2005-01-04,6120,6290,6120,6270,1400,6621.0,1056000.0
2005-01-05,6300,6340,6210,6220,790,6568.0,1056000.0
2005-01-06,6500,6500,6220,6350,500,6706.0,1056000.0
2005-01-07,6390,6390,6210,6340,420,6695.0,1056000.0
2005-01-10,6500,6500,6260,6270,740,6621.0,1056000.0
2005-01-11,6300,6300,6230,6300,2060,6653.0,1056000.0
2005-01-12,6300,6390,6220,6220,510,6568.0,1056000.0
2005-01-13,6320,6320,6150,6150,1780,6494.0,1056000.0
2005-01-14,6200,6250,6150,6250,3600,6600.0,1056000.0
2005-01-17,6200,6300,6200,6300,1020,6653.0,1056000.0
2005-01-18,6300,6300,6230,6230,520,6579.0,1056000.0
2005-01-19,6350,6350,6240,6240,850,6589.0,1056000.0
2005-01-20,6370,6500,6350,6500,2270,6864.0,1056000.0
2005-01-21,6490,7120,6330,6330,2610,6684.0,1056000.0
2005-01-24,6440,6540,6350,6350,400,6706.0,1056000.0
2005-01-25,6350,6470,6310,6450,820,6811.0,1056000.0
2005-01-26,6500,6500,6370,6450,1920,6811.0,1056000.0
2005-01-27,6420,6600,6400,6410,1610,6769.0,1056000.0
2005-01-28,6500,6500,6390,6390,1230,6748.0,1056000.0
2005-01-31,6400,6800,6400,6500,4440,6864.0,1056000.0
2005-02-01,6700,6700,6500,6630,1650,7001.0,1056000.0
2005-02-02,6670,6670,6470,6630,230,7001.0,1056000.0
2005-02-03,6630,6910,6550,6550,580,6917.0,1056000.0
2005-02-04,6640,6890,6600,6880,13530,7265.0,1056000.0
2005-02-07,7000,7350,6900,7020,22044,7413.0,1056000.0
2005-02-11,7030,7150,6820,7150,8820,7550.0,1056000.0
2005-02-14,7180,7690,7150,7310,10980,7719.0,1056000.0
2005-02-15,7310,7490,7210,7280,11280,7688.0,1056000.0
2005-02-16,7280,7440,7280,7350,4760,7762.0,1056000.0
2005-02-17,7260,7350,7170,7180,3270,7582.0,1056000.0
2005-02-18,7300,7300,7180,7270,3650,7677.0,1056000.0
2005-02-21,7200,7540,7170,7500,17840,7920.0,1056000.0
2005-02-22,7500,7700,7320,7520,9760,7941.0,1056000.0
2005-02-23,7400,7540,7300,7470,5730,7888.0,1056000.0
2005-02-24,7490,8000,7300,8000,36830,8448.0,1056000.0
2005-02-25,8000,8400,7850,8090,11390,8543.0,1056000.0
2005-02-28,8220,8220,7920,8000,12050,8448.0,1056000.0
2005-03-02,8000,8250,7900,8100,13580,8554.0,1056000.0
2005-03-03,8100,8150,8050,8150,4440,8606.0,1056000.0
2005-03-04,8250,8350,8060,8100,3342,8554.0,1056000.0
2005-03-07,7920,8350,7920,8180,6120,8638.0,1056000.0
2005-03-08,8110,8250,8060,8110,5440,8564.0,1056000.0
2005-03-09,8050,8130,7940,8130,2660,8585.0,1056000.0
2005-03-10,8250,8290,8130,8290,1600,8754.0,1056000.0
2005-03-11,8220,9520,8220,8880,5510,9377.0,1056000.0
2005-03-14,8800,9000,8650,8770,3071,9261.0,1056000.0
2005-03-15,8770,8770,8510,8670,1500,9156.0,1056000.0
2005-03-16,8520,8690,8060,8650,7030,9134.0,1056000.0
2005-03-17,8500,8600,8150,8150,3991,8606.0,1056000.0
2005-03-18,8100,8160,8060,8150,7469,8606.0,1056000.0
2005-03-21,8200,8300,8000,8230,2960,8691.0,1056000.0
2005-03-22,8060,8470,8060,8260,870,8723.0,1056000.0
2005-03-23,8010,8580,7960,8170,12200,8628.0,1056000.0
2005-03-24,8300,8400,8100,8160,1259,8617.0,1056000.0
2005-03-25,7860,8250,7860,8180,1220,8638.0,1056000.0
2005-03-28,8100,8100,7900,8080,3230,8532.0,1056000.0
2005-03-29,7850,8090,7700,7870,3900,8311.0,1056000.0
2005-03-30,7600,7900,7600,7810,3600,8247.0,1056000.0
2005-03-31,7670,8100,7670,8100,3420,8554.0,1056000.0
2005-04-01,8000,8500,8000,8480,4300,8955.0,1056000.0
2005-04-04,8170,8500,8170,8400,2400,8870.0,1056000.0
2005-04-06,8370,8400,8100,8300,1410,8765.0,1056000.0
2005-04-07,8280,8300,7930,8150,4290,8606.0,1056000.0
2005-04-08,8180,8390,8030,8380,2430,8849.0,1056000.0
2005-04-11,8230,8400,8200,8200,2680,8659.0,1056000.0
2005-04-12,8200,8300,8200,8200,1580,8659.0,1056000.0
2005-04-13,8480,8480,8480,8480,20,8955.0,1056000.0
2005-04-14,8110,8280,8040,8280,530,8744.0,1056000.0
2005-04-15,8020,8270,7930,8270,450,8733.0,1056000.0
2005-04-18,8100,8240,7890,8150,2162,8606.0,1056000.0
2005-04-19,7830,8140,7830,8140,12520,8596.0,1056000.0
2005-04-20,8070,8180,8020,8140,890,8596.0,1056000.0
2005-04-21,8150,8150,8050,8150,1670,8606.0,1056000.0
2005-04-22,8190,8200,8000,8150,3340,8606.0,1056000.0
2005-04-25,8150,8240,8110,8210,8558,8670.0,1056000.0
2005-04-26,8150,8430,8150,8390,4000,8860.0,1056000.0
2005-04-27,8250,8250,8160,8180,6210,8638.0,1056000.0
2005-04-28,8400,8400,8160,8300,1920,8765.0,1056000.0
2005-04-29,8290,9540,8250,9190,82400,9705.0,1056000.0
2005-05-02,9060,9850,8800,9000,61490,9504.0,1056000.0
2005-05-03,9200,9770,8360,8400,58700,8870.0,1056000.0
2005-05-04,8420,8650,8200,8260,24820,8723.0,1056000.0
2005-05-06,8400,8620,8300,8500,16060,8976.0,1056000.0
2005-05-09,8400,8400,8170,8300,7550,8765.0,1056000.0
2005-05-10,8310,8600,8250,8400,2569,8870.0,1056000.0
2005-05-11,8290,8390,8210,8340,6800,8807.0,1056000.0
2005-05-12,8500,8500,8250,8380,2080,8849.0,1056000.0
2005-05-13,8490,8500,8250,8440,6220,8913.0,1056000.0
2005-05-16,8400,8400,8150,8240,5630,8701.0,1056000.0
2005-05-17,8350,8350,8010,8180,3800,8638.0,1056000.0
2005-05-18,8180,8280,7900,8200,14800,8659.0,1056000.0
2005-05-19,8040,8190,7900,7990,7870,8437.0,1056000.0
2005-05-20,7950,8100,7850,8000,11310,8448.0,1056000.0
2005-05-23,8000,8170,7900,8080,540,8532.0,1056000.0
2005-05-24,8010,8120,7900,8080,390,8532.0,1056000.0
2005-05-25,8080,8160,7900,8020,7348,8469.0,1056000.0
2005-05-26,8090,8290,8030,8100,8110,8554.0,1056000.0
2005-05-27,8280,8280,8050,8200,2050,8659.0,1056000.0
2005-05-30,8270,8270,8080,8150,13381,8606.0,1056000.0
2005-05-31,8160,8160,8000,8140,6810,8596.0,1056000.0
2005-06-01,8130,8200,8000,8150,5152,8606.0,1056000.0
2005-06-02,8290,8290,8100,8150,5668,8606.0,1056000.0
2005-06-03,8110,8300,8100,8160,8990,8617.0,1056000.0
2005-06-07,8160,8240,8150,8220,1930,8680.0,1056000.0
2005-06-08,8290,8290,8180,8200,2600,8659.0,1056000.0
2005-06-09,8150,8280,8100,8270,3660,8733.0,1056000.0
2005-06-10,8300,8500,8190,8190,4840,8649.0,1056000.0
2005-06-13,8190,8270,8190,8190,1999,8649.0,1056000.0
2005-06-14,8250,8250,8110,8110,5191,8564.0,1056000.0
2005-06-15,8020,8300,8020,8140,5898,8596.0,1056000.0
2005-06-16,8390,8390,8140,8210,3242,8670.0,1056000.0
2005-06-17,8130,8320,8130,8270,8929,8733.0,1056000.0
2005-06-20,8230,8500,8230,8370,2070,8839.0,1056000.0
2005-06-21,8480,8480,8180,8270,1340,8733.0,1056000.0
2005-06-22,8290,8300,8200,8300,830,8765.0,1056000.0
2005-06-23,8370,8470,8370,8390,1400,8860.0,1056000.0
2005-06-24,8430,8450,8300,8380,1570,8849.0,1056000.0
2005-06-27,8480,8480,8260,8300,310,8765.0,1056000.0
2005-06-28,8250,8420,8230,8390,2380,8860.0,1056000.0
2005-06-29,8300,8390,8300,8390,1480,8860.0,1056000.0
2005-06-30,8430,8430,8260,8410,8280,8881.0,1056000.0
2005-07-01,8470,8470,8280,8450,2044,8923.0,1056000.0
2005-07-04,8490,8490,8400,8400,4890,8870.0,1056000.0
2005-07-05,8350,8490,8270,8350,6870,8818.0,1056000.0
2005-07-06,8440,8450,8370,8400,2640,8870.0,1056000.0
2005-07-07,8350,8560,8350,8540,8600,9018.0,1056000.0
2005-07-08,8540,8900,8540,8660,14058,9145.0,1056000.0
2005-07-11,8880,8880,8670,8750,6430,9240.0,1056000.0
2005-07-12,8750,8880,8620,8730,2990,9219.0,1056000.0
2005-07-13,8790,8790,8530,8650,7850,9134.0,1056000.0
2005-07-14,8790,8790,8580,8650,2420,9134.0,1056000.0
2005-07-15,8750,8750,8550,8690,1334,9177.0,1056000.0
2005-07-18,8540,8720,8540,8680,5320,9166.0,1056000.0
2005-07-19,8690,8700,8550,8650,3744,9134.0,1056000.0
2005-07-20,8650,8680,8520,8640,3260,9124.0,1056000.0
2005-07-21,8640,8640,8400,8580,2390,9060.0,1056000.0
2005-07-22,8680,9170,8670,8840,25900,9335.0,1056000.0
2005-07-25,8990,10150,8980,10150,107655,10718.0,1056000.0
2005-07-26,11000,11200,9800,10150,96320,10718.0,1056000.0
2005-07-27,10600,11650,10500,11650,101030,12302.0,1056000.0
2005-07-28,12100,12400,11000,11500,72170,12144.0,1056000.0
2005-07-29,11700,11700,9800,9800,115277,10349.0,1056000.0
2005-08-01,9920,10000,9100,9700,31184,10243.0,1056000.0
2005-08-02,9620,9700,9340,9400,25013,9926.0,1056000.0
2005-08-03,9330,9730,9330,9670,37940,10212.0,1056000.0
2005-08-04,9450,9670,9330,9440,16020,9969.0,1056000.0
2005-08-05,9440,9440,8700,8770,24884,9261.0,1056000.0
2005-08-08,8600,8750,8450,8580,17477,9060.0,1056000.0
2005-08-09,8480,8900,8480,8600,8080,9082.0,1056000.0
2005-08-10,8710,9690,8700,9020,29760,9525.0,1056000.0
2005-08-11,9300,9430,9130,9220,16660,9736.0,1056000.0
2005-08-12,9230,9350,8890,9020,16330,9525.0,1056000.0
2005-08-16,9000,9050,8690,8830,14060,9324.0,1056000.0
2005-08-17,8740,8880,8520,8800,9330,9293.0,1056000.0
2005-08-18,8730,10100,8720,9340,181862,9863.0,1056000.0
2005-08-19,9110,9330,9000,9120,25740,9631.0,1056000.0
2005-08-22,9100,9400,9000,9050,27910,9557.0,1056000.0
2005-08-23,9020,9210,8910,9030,10030,9536.0,1056000.0
2005-08-24,9050,9120,8850,8860,10940,9356.0,1056000.0
2005-08-25,8900,8970,8800,8970,9370,9472.0,1056000.0
2005-08-26,8930,9280,8930,9270,19500,9789.0,1056000.0
2005-08-29,9250,9250,9000,9000,12860,9504.0,1056000.0
2005-08-30,9010,9500,9000,9280,23270,9800.0,1056000.0
2005-08-31,9400,9900,9300,9300,39800,9821.0,1056000.0
2005-09-01,9300,9690,9240,9600,15220,10138.0,1056000.0
2005-09-02,9450,10350,9410,9990,37480,10549.0,1056000.0
2005-09-05,10000,10900,9750,10550,42560,11141.0,1056000.0
2005-09-06,10550,11000,10000,10250,27291,10824.0,1056000.0
2005-09-07,10300,10500,9900,9950,26640,10507.0,1056000.0
2005-09-08,9900,10050,9760,9760,17000,10307.0,1056000.0
2005-09-09,9700,9870,9650,9850,22900,10402.0,1056000.0
2005-09-12,9900,10100,9830,9890,17640,10444.0,1056000.0
2005-09-13,9900,10350,9840,10300,24460,10877.0,1056000.0
2005-09-14,10400,10500,10000,10250,16880,10824.0,1056000.0
2005-09-15,10150,11150,10050,10850,34652,11458.0,1056000.0
2005-09-16,10700,11050,10350,10600,22670,11194.0,1056000.0
2005-09-20,10550,10800,10400,10400,14390,10982.0,1056000.0
2005-09-21,10500,10500,10050,10200,20330,10771.0,1056000.0
2005-09-22,10400,10400,10000,10100,14650,10666.0,1056000.0
2005-09-23,10100,10600,9930,10250,14010,10824.0,1056000.0
2005-09-26,10150,10650,10150,10650,19590,11246.0,1056000.0
2005-09-27,10500,10850,10400,10850,12170,11458.0,1056000.0
2005-09-28,10800,10950,10500,10700,17660,11299.0,1056000.0
2005-09-29,10650,11450,10350,11000,32800,11616.0,1056000.0
2005-09-30,11050,11250,10650,10850,16480,11458.0,1056000.0
2005-10-04,11000,11100,10700,10900,11380,11510.0,1056000.0
2005-10-05,10750,11000,10650,10650,17070,11246.0,1056000.0
2005-10-06,10650,10650,10150,10150,24400,10718.0,1056000.0
2005-10-07,10050,10700,10000,10500,21130,11088.0,1056000.0
2005-10-10,10400,10450,10200,10250,16480,10824.0,1056000.0
2005-10-11,10300,10600,10250,10550,14850,11141.0,1056000.0
2005-10-12,10550,11200,10550,10950,18280,11563.0,1056000.0
2005-10-13,10950,11500,10500,11200,27100,11827.0,1056000.0
2005-10-14,11050,11300,10800,10950,14610,11563.0,1056000.0
2005-10-17,11000,11750,10800,11200,41601,11827.0,1056000.0
2005-10-18,11300,11500,11000,11150,9250,11774.0,1056000.0
2005-10-19,10950,10950,10050,10150,31400,10718.0,1056000.0
2005-10-20,10150,10500,10000,10050,21900,10613.0,1056000.0
2005-10-21,9900,10200,9600,9920,18571,10476.0,1056000.0
2005-10-24,9870,10200,9870,9970,10600,10528.0,1056000.0
2005-10-25,10050,10250,9900,10050,9750,10613.0,1056000.0
2005-10-26,10100,10400,10100,10250,17290,10824.0,1056000.0
2005-10-27,10350,10400,10100,10200,16670,10771.0,1056000.0
2005-10-28,10050,10250,9950,10100,6420,10666.0,1056000.0
2005-10-31,10150,10350,10100,10100,6480,10666.0,1056000.0
2005-11-01,10150,10500,10000,10350,11330,10930.0,1056000.0
2005-11-02,10450,10500,10250,10500,15581,11088.0,1056000.0
2005-11-03,10650,10800,10500,10500,8830,11088.0,1056000.0
2005-11-04,10700,10700,10500,10500,6970,11088.0,1056000.0
2005-11-07,10550,10650,10400,10600,9590,11194.0,1056000.0
2005-11-08,10400,10600,10300,10400,7678,10982.0,1056000.0
2005-11-09,10300,10550,10250,10400,1500,10982.0,1056000.0
2005-11-10,10400,10750,10350,10700,5220,11299.0,1056000.0
2005-11-11,10550,10800,10350,10400,5460,10982.0,1056000.0
2005-11-14,10400,10500,10100,10100,11858,10666.0,1056000.0
2005-11-15,10200,11600,10100,11250,189990,11880.0,1056000.0
2005-11-16,11100,11400,10650,10650,45320,11246.0,1056000.0
2005-11-17,10700,12200,10700,12200,108660,12883.0,1056000.0
2005-11-18,12000,12550,11700,12150,84061,12830.0,1056000.0
2005-11-21,12350,13400,11850,12850,87645,13570.0,1056000.0
2005-11-22,12550,12800,12100,12250,31080,12936.0,1056000.0
2005-11-23,12050,12450,11800,12400,33150,13094.0,1056000.0
2005-11-24,12300,12850,12000,12050,30710,12725.0,1056000.0
2005-11-25,11900,12200,11650,12000,20344,12672.0,1056000.0
2005-11-28,12300,13450,12000,12350,72330,13042.0,1056000.0
2005-11-29,12250,12700,12050,12650,25866,13358.0,1056000.0
2005-11-30,12500,13300,12400,12600,33820,13306.0,1056000.0
2005-12-01,12850,14000,12550,13150,53106,13886.0,1056000.0
2005-12-02,13200,13700,12800,13100,21440,13834.0,1056000.0
2005-12-05,13100,13400,12700,12800,24030,13517.0,1056000.0
2005-12-06,12750,12850,12500,12600,14501,13306.0,1056000.0
2005-12-07,12550,12800,11900,12000,19819,12672.0,1056000.0
2005-12-08,12250,12750,11950,12150,27570,12830.0,1056000.0
2005-12-09,12150,12300,11850,12050,17621,12725.0,1056000.0
2005-12-12,12050,12400,12000,12300,11400,12989.0,1056000.0
2005-12-13,12100,12350,11900,12250,12990,12936.0,1056000.0
2005-12-14,12250,12400,11900,12100,8441,12778.0,1056000.0
2005-12-15,12300,12300,11900,11900,9030,12566.0,1056000.0
2005-12-16,11950,12000,11300,11850,7350,12514.0,1056000.0
2005-12-19,11600,11900,11600,11750,5450,12408.0,1056000.0
2005-12-20,11700,11850,11600,11600,8470,12250.0,1056000.0
2005-12-21,11600,11900,11500,11650,6400,12302.0,1056000.0
2005-12-22,11650,12000,11350,11450,20561,12091.0,1056000.0
2005-12-23,11450,11500,10950,11250,12130,11880.0,1056000.0
2005-12-26,11250,11450,11000,11350,3581,11986.0,1056000.0
2005-12-27,11200,11550,11000,11500,23570,12144.0,1056000.0
2005-12-28,11200,11200,10750,10950,5810,11563.0,1056000.0
2005-12-29,11200,11200,10550,10850,4840,11458.0,1056000.0
2006-01-02,10800,10900,10400,10550,3650,11141.0,1056000.0
2006-01-03,10400,10750,10300,10400,10500,10982.0,1056000.0
2006-01-04,10500,11950,10400,11950,134410,12619.0,1056000.0
2006-01-05,11800,12200,11050,11250,101277,11880.0,1056000.0
2006-01-06,11000,11450,11000,11100,19100,11722.0,1056000.0
2006-01-09,11100,11250,10600,10700,16623,11299.0,1056000.0
2006-01-10,10700,11250,10650,11000,14001,11616.0,1056000.0
2006-01-11,10900,11550,10750,11450,31620,12091.0,1056000.0
2006-01-12,11100,11500,10850,11100,4930,11722.0,1056000.0
2006-01-13,11100,11200,10900,11200,1390,11827.0,1056000.0
2006-01-16,11000,11550,11000,11350,12892,11986.0,1056000.0
2006-01-17,11350,11350,10850,10850,9882,11458.0,1056000.0
2006-01-18,10850,10950,9700,10000,18040,10560.0,1056000.0
2006-01-19,9900,10150,9900,10000,9040,10560.0,1056000.0
2006-01-20,10100,10400,9650,9870,13670,10423.0,1056000.0
2006-01-23,9320,9850,8650,8650,14860,9134.0,1056000.0
2006-01-24,8450,8800,8450,8710,9033,9198.0,1056000.0
2006-01-25,8900,9300,8700,8950,11350,9451.0,1056000.0
2006-01-26,9200,9200,8860,9150,2950,9662.0,1056000.0
2006-01-27,9270,9680,9250,9500,4321,10032.0,1056000.0
2006-01-31,9320,9780,9320,9690,1290,10233.0,1056000.0
2006-02-01,9460,9700,9100,9240,5780,9757.0,1056000.0
2006-02-02,9020,10350,9020,9500,18798,10032.0,1056000.0
2006-02-03,9100,9350,8990,9000,10460,9504.0,1056000.0
2006-02-06,8860,8980,8800,8880,3588,9377.0,1056000.0
2006-02-07,8890,8940,8660,8680,10520,9166.0,1056000.0
2006-02-08,8610,8900,8540,8710,4050,9198.0,1056000.0
2006-02-09,8710,9090,8710,8940,10660,9441.0,1056000.0
2006-02-10,8930,8930,8720,8750,3700,9240.0,1056000.0
2006-02-13,8760,8760,8620,8650,4521,9134.0,1056000.0
2006-02-14,8700,8720,8570,8700,2702,9187.0,1056000.0
2006-02-15,8750,8800,8610,8650,5230,9134.0,1056000.0
2006-02-16,8610,8740,8600,8680,1350,9166.0,1056000.0
2006-02-17,8740,8740,8630,8650,1970,9134.0,1056000.0
2006-02-20,8720,8780,8600,8780,2750,9272.0,1056000.0
2006-02-21,8680,10000,8680,9180,6420,9694.0,1056000.0
2006-02-22,8980,9180,8850,9160,1800,9673.0,1056000.0
