풍산홀딩스(005810),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-05-14,21950,21950,21500,21500,2060,168456.0,7835167.0
2012-05-15,21450,21450,19850,20350,22213,159446.0,7835167.0
2012-05-16,20200,20650,20200,20300,2777,159054.0,7835167.0
2012-05-17,20250,20700,20150,20700,12670,162188.0,7835167.0
2012-05-18,20100,20600,20000,20250,32270,158662.0,7835167.0
2012-05-21,20500,20500,19850,20350,3640,159446.0,7835167.0
2012-05-22,20900,20900,20150,20400,11423,159837.0,7835167.0
2012-05-23,20350,20350,20000,20200,3061,158270.0,7835167.0
2012-05-24,20200,20350,20000,20200,4115,158270.0,7835167.0
2012-05-25,20200,20450,20150,20200,7532,158270.0,7835167.0
2012-05-29,20200,20550,20100,20550,634,161013.0,7835167.0
2012-05-30,20550,20550,20200,20500,2340,160621.0,7835167.0
2012-05-31,20300,21050,20100,21000,2316,164539.0,7835167.0
2012-06-01,20900,21000,20250,20550,1611,161013.0,7835167.0
2012-06-04,20000,20050,19650,20000,2129,156703.0,7835167.0
2012-06-05,20000,20150,19700,20000,5832,156703.0,7835167.0
2012-06-07,20350,20400,20000,20400,25746,159837.0,7835167.0
2012-06-08,20200,20550,20100,20400,820,159837.0,7835167.0
2012-06-11,20150,20600,20150,20600,29081,161404.0,7835167.0
2012-06-12,20500,21200,20300,21150,3071,165714.0,7835167.0
2012-06-13,21000,21000,20550,20550,1080,161013.0,7835167.0
2012-06-14,20550,20950,20500,20500,1910,160621.0,7835167.0
2012-06-15,20550,21100,20550,20750,690,162580.0,7835167.0
2012-06-18,20750,21750,20750,21600,6407,169240.0,7835167.0
2012-06-19,21500,21600,21300,21600,5110,169240.0,7835167.0
2012-06-20,21800,22400,21500,21900,5420,171590.0,7835167.0
2012-06-21,21900,21900,21200,21200,2844,166106.0,7835167.0
2012-06-22,21300,21300,20550,21000,4580,164539.0,7835167.0
2012-06-25,21000,21000,20650,20900,1751,163755.0,7835167.0
2012-06-26,20850,21000,20500,20650,1837,161796.0,7835167.0
2012-06-27,20650,20950,20500,20600,521,161404.0,7835167.0
2012-06-28,21000,21400,20600,21200,2150,166106.0,7835167.0
2012-06-29,21050,21050,20800,21050,1004,164930.0,7835167.0
2012-07-02,21150,22100,21050,21100,2295,165322.0,7835167.0
2012-07-03,21100,21550,21100,21300,2979,166889.0,7835167.0
2012-07-04,21450,21950,21300,21700,3130,170023.0,7835167.0
2012-07-05,21450,21750,21450,21750,1021,170415.0,7835167.0
2012-07-06,21500,21800,21250,21550,3316,168848.0,7835167.0
2012-07-09,21500,21500,21250,21300,1204,166889.0,7835167.0
2012-07-10,21200,21500,20950,21250,2073,166497.0,7835167.0
2012-07-11,20950,21400,20950,21300,1270,166889.0,7835167.0
2012-07-12,21600,21600,21050,21050,1860,164930.0,7835167.0
2012-07-13,20900,21450,20900,21200,770,166106.0,7835167.0
2012-07-16,21200,22250,21150,21850,4295,171198.0,7835167.0
2012-07-17,21850,22200,21400,21600,3847,169240.0,7835167.0
2012-07-18,21500,22000,21500,21900,2494,171590.0,7835167.0
2012-07-19,22000,22100,21750,21750,2206,170415.0,7835167.0
2012-07-20,21750,22250,21750,22000,4100,172374.0,7835167.0
2012-07-23,22150,22150,21200,21950,1330,171982.0,7835167.0
2012-07-24,21450,21800,21300,21700,3040,170023.0,7835167.0
2012-07-25,21500,21500,21200,21500,1370,168456.0,7835167.0
2012-07-26,21500,22150,21300,22100,2146,173157.0,7835167.0
2012-07-27,21850,22150,21750,21900,1636,171590.0,7835167.0
2012-07-30,22050,22250,21900,22000,1630,172374.0,7835167.0
2012-07-31,21650,22750,21650,22400,2920,175508.0,7835167.0
2012-08-01,22400,22700,22200,22650,1788,177467.0,7835167.0
2012-08-02,22650,23000,22500,22750,790,178250.0,7835167.0
2012-08-03,22700,22700,22200,22550,2520,176683.0,7835167.0
2012-08-06,22850,23200,22550,22800,4861,178642.0,7835167.0
2012-08-07,22700,22800,22300,22800,2375,178642.0,7835167.0
2012-08-08,22800,23100,22800,22950,6790,179817.0,7835167.0
2012-08-09,22600,23100,22600,23000,3612,180209.0,7835167.0
2012-08-10,22800,23250,22800,22800,2656,178642.0,7835167.0
2012-08-13,22800,23250,22700,23000,1340,180209.0,7835167.0
2012-08-14,22800,23000,22700,22900,1480,179425.0,7835167.0
2012-08-16,22700,22900,22350,22850,3380,179034.0,7835167.0
2012-08-17,22700,22850,22700,22850,1751,179034.0,7835167.0
2012-08-20,22850,23000,22750,22950,1120,179817.0,7835167.0
2012-08-21,23100,23100,22750,23000,2420,180209.0,7835167.0
2012-08-22,22950,22950,22500,22800,2070,178642.0,7835167.0
2012-08-23,22900,23150,22650,23150,7346,181384.0,7835167.0
2012-08-24,23050,23050,22900,22900,1671,179425.0,7835167.0
2012-08-27,22900,23100,22800,23100,4346,180992.0,7835167.0
2012-08-28,22900,23100,22850,23000,1690,180209.0,7835167.0
2012-08-29,22850,22950,22850,22950,2241,179817.0,7835167.0
2012-08-30,22950,22950,22200,22200,3595,173941.0,7835167.0
2012-08-31,22300,22650,22200,22300,3981,174724.0,7835167.0
2012-09-03,22550,22650,22450,22650,603,177467.0,7835167.0
2012-09-04,22700,22700,22300,22500,3057,176291.0,7835167.0
2012-09-05,22150,22400,22150,22350,2928,175116.0,7835167.0
2012-09-06,22200,22300,22150,22150,2388,173549.0,7835167.0
2012-09-07,22200,22700,22200,22650,1205,177467.0,7835167.0
2012-09-10,22700,23250,22500,23100,8011,180992.0,7835167.0
2012-09-11,23000,23100,22800,23100,2150,180992.0,7835167.0
2012-09-12,23150,24350,22950,24150,23159,189219.0,7835167.0
2012-09-13,24350,24350,23850,24200,7751,189611.0,7835167.0
2012-09-14,24550,25050,24400,24800,17634,194312.0,7835167.0
2012-09-17,25100,25600,24900,25000,17450,195879.0,7835167.0
2012-09-18,24600,25150,24250,25150,7670,197054.0,7835167.0
2012-09-19,24800,25150,24750,25050,5981,196271.0,7835167.0
2012-09-20,24850,25000,24300,24300,7485,190395.0,7835167.0
2012-09-21,24300,25000,24250,24850,3456,194704.0,7835167.0
2012-09-24,24850,24850,24150,24450,4569,191570.0,7835167.0
2012-09-25,24200,24450,23650,24200,7371,189611.0,7835167.0
2012-09-26,24100,24150,23500,23650,4791,185302.0,7835167.0
2012-09-27,23650,24000,23350,24000,3813,188044.0,7835167.0
2012-09-28,24000,24450,23700,24450,5010,191570.0,7835167.0
2012-10-02,24200,24500,24200,24500,4931,191962.0,7835167.0
2012-10-04,24500,24600,24000,24500,6878,191962.0,7835167.0
2012-10-05,24250,24400,23950,24350,12782,190786.0,7835167.0
2012-10-08,24200,24400,23800,24150,7237,189219.0,7835167.0
2012-10-09,23850,24250,23700,24250,8667,190003.0,7835167.0
2012-10-10,24250,24250,23750,23900,5580,187260.0,7835167.0
2012-10-11,23850,24200,23450,23800,3674,186477.0,7835167.0
2012-10-12,24000,24000,23300,23300,6321,182559.0,7835167.0
2012-10-15,23350,23350,23000,23300,9307,182559.0,7835167.0
2012-10-16,23000,23500,23000,23500,4940,184126.0,7835167.0
2012-10-17,23350,24000,23300,24000,3537,188044.0,7835167.0
2012-10-18,24000,24000,23400,23500,2954,184126.0,7835167.0
2012-10-19,23550,23550,22800,23250,11405,182168.0,7835167.0
2012-10-22,23100,23350,23000,23300,1836,182559.0,7835167.0
2012-10-23,23100,23350,22800,23300,5432,182559.0,7835167.0
2012-10-24,23300,23300,22650,22750,7791,178250.0,7835167.0
2012-10-25,22800,22850,22150,22400,14541,175508.0,7835167.0
2012-10-26,22150,22600,21800,22300,4792,174724.0,7835167.0
2012-10-29,21900,22400,21900,22350,1200,175116.0,7835167.0
2012-10-30,22400,22850,22400,22650,2405,177467.0,7835167.0
2012-10-31,23300,23400,22900,23250,4230,182168.0,7835167.0
2012-11-01,23200,23300,23000,23300,1775,182559.0,7835167.0
2012-11-02,23450,23600,23300,23400,4856,183343.0,7835167.0
2012-11-05,23300,23750,23150,23200,3955,181776.0,7835167.0
2012-11-06,23350,23650,23100,23650,2950,185302.0,7835167.0
2012-11-07,23700,23900,23500,23700,2201,185693.0,7835167.0
2012-11-08,23500,23550,23200,23500,1770,184126.0,7835167.0
2012-11-09,23450,23500,23000,23500,4490,184126.0,7835167.0
2012-11-12,23450,23550,23000,23500,6980,184126.0,7835167.0
2012-11-13,23450,23850,23150,23300,3450,182559.0,7835167.0
2012-11-14,23650,23650,23300,23500,1480,184126.0,7835167.0
2012-11-15,23050,23400,22950,23300,1290,182559.0,7835167.0
2012-11-16,23250,23300,22500,22600,12152,177075.0,7835167.0
2012-11-19,22650,23000,22650,22850,2150,179034.0,7835167.0
2012-11-20,23050,23250,23050,23250,5790,182168.0,7835167.0
2012-11-21,23250,23400,23250,23300,6700,182559.0,7835167.0
2012-11-22,23000,23300,23000,23250,985,182168.0,7835167.0
2012-11-23,23200,23300,23000,23300,952,182559.0,7835167.0
2012-11-26,23300,23500,22950,23250,6531,182168.0,7835167.0
2012-11-27,23250,23650,23100,23650,4540,185302.0,7835167.0
2012-11-28,23650,23950,23250,23750,4440,186085.0,7835167.0
2012-11-29,23800,23800,23200,23400,5774,183343.0,7835167.0
2012-11-30,23400,23700,23200,23600,4071,184910.0,7835167.0
2012-12-03,23600,23600,23250,23600,770,184910.0,7835167.0
2012-12-04,23350,23650,23300,23650,850,185302.0,7835167.0
2012-12-05,23400,23550,23200,23550,1160,184518.0,7835167.0
2012-12-06,23550,23750,23500,23750,10408,186085.0,7835167.0
2012-12-07,23750,24100,23650,23850,5750,186869.0,7835167.0
2012-12-10,23950,24200,23850,23850,6009,186869.0,7835167.0
2012-12-11,24100,24150,23850,24100,9521,188828.0,7835167.0
2012-12-12,24150,24300,23850,24100,11720,188828.0,7835167.0
2012-12-13,23950,24400,23850,24350,7789,190786.0,7835167.0
2012-12-14,24150,24300,23900,24250,5253,190003.0,7835167.0
2012-12-17,24250,24350,24150,24200,4271,189611.0,7835167.0
2012-12-18,24200,24300,24000,24300,2580,190395.0,7835167.0
2012-12-20,24500,24500,23900,24200,9950,189611.0,7835167.0
2012-12-21,24250,24400,23500,23800,13691,186477.0,7835167.0
2012-12-24,23800,23850,23500,23500,7612,184126.0,7835167.0
2012-12-26,23500,23650,23350,23600,12745,184910.0,7835167.0
2012-12-27,23200,23550,23200,23450,3809,183735.0,7835167.0
2012-12-28,23450,23600,23450,23450,1810,183735.0,7835167.0
2013-01-02,23600,24000,23450,23950,2010,187652.0,7835167.0
2013-01-03,23950,24000,23750,23950,3210,187652.0,7835167.0
2013-01-04,23950,23950,23800,23900,3950,187260.0,7835167.0
2013-01-07,23900,24000,23600,23700,2882,185693.0,7835167.0
2013-01-08,23700,23750,23000,23500,8230,184126.0,7835167.0
2013-01-09,23500,23600,23300,23550,2344,184518.0,7835167.0
2013-01-10,23550,23650,23500,23600,1486,184910.0,7835167.0
2013-01-11,23600,23750,23550,23700,2014,185693.0,7835167.0
2013-01-14,23700,23700,23350,23650,1930,185302.0,7835167.0
2013-01-15,23650,23650,23300,23500,3750,184126.0,7835167.0
2013-01-16,23500,23750,23100,23750,5450,186085.0,7835167.0
2013-01-17,23750,24100,23400,24100,15331,188828.0,7835167.0
2013-01-18,23750,24300,23750,24250,12799,190003.0,7835167.0
2013-01-21,24300,24650,24200,24650,13134,193137.0,7835167.0
2013-01-22,24600,24750,24400,24650,14914,193137.0,7835167.0
2013-01-23,24550,24650,24550,24600,2644,192745.0,7835167.0
2013-01-24,24550,24550,24150,24150,2470,189219.0,7835167.0
2013-01-25,24150,24150,23400,23450,4121,183735.0,7835167.0
2013-01-28,23450,23600,23100,23550,5990,184518.0,7835167.0
2013-01-29,23550,23950,23400,23900,2891,187260.0,7835167.0
2013-01-30,23950,24200,23750,24200,2340,189611.0,7835167.0
2013-01-31,24200,24200,23800,23850,1469,186869.0,7835167.0
2013-02-01,23800,23850,23600,23800,867,186477.0,7835167.0
2013-02-04,23800,24250,23550,23650,3190,185302.0,7835167.0
2013-02-05,23550,23650,23350,23550,2970,184518.0,7835167.0
2013-02-06,23550,23850,23400,23850,4637,186869.0,7835167.0
2013-02-07,23750,23850,23500,23800,2940,186477.0,7835167.0
2013-02-08,23850,23850,23500,23800,1360,186477.0,7835167.0
2013-02-12,23750,23800,23500,23600,819,184910.0,7835167.0
2013-02-13,23600,23900,23600,23900,1901,187260.0,7835167.0
2013-02-14,24000,24050,23800,23850,1470,186869.0,7835167.0
2013-02-15,23800,23900,23800,23850,410,186869.0,7835167.0
2013-02-18,23750,23850,23300,23700,6260,185693.0,7835167.0
2013-02-19,23700,23800,23450,23700,1300,185693.0,7835167.0
2013-02-20,23700,23750,23600,23700,1410,185693.0,7835167.0
2013-02-21,23700,24500,23500,23750,8371,186085.0,7835167.0
2013-02-22,23650,23750,23400,23600,2190,184910.0,7835167.0
2013-02-25,23600,23600,23350,23350,3150,182951.0,7835167.0
2013-02-26,23350,23400,23150,23150,4385,181384.0,7835167.0
2013-02-27,23200,23500,23200,23350,2011,182951.0,7835167.0
2013-02-28,23400,23650,23100,23500,4661,184126.0,7835167.0
2013-03-04,23400,23400,23200,23250,4459,182168.0,7835167.0
2013-03-05,23250,23650,23250,23600,3161,184910.0,7835167.0
2013-03-06,23600,23600,23500,23550,1874,184518.0,7835167.0
2013-03-07,23350,23600,23350,23550,1702,184518.0,7835167.0
2013-03-08,23550,23550,23300,23500,4672,184126.0,7835167.0
2013-03-11,23600,23650,23300,23650,2465,185302.0,7835167.0
2013-03-12,23550,23800,23550,23700,3993,185693.0,7835167.0
2013-03-13,23700,23900,23600,23900,5774,187260.0,7835167.0
2013-03-14,23700,23900,23450,23500,14543,184126.0,7835167.0
2013-03-15,23550,23750,23400,23500,29667,184126.0,7835167.0
2013-03-18,23500,23500,23200,23400,9773,183343.0,7835167.0
2013-03-19,23500,23500,23300,23400,1493,183343.0,7835167.0
2013-03-20,23300,23450,23150,23400,7204,183343.0,7835167.0
2013-03-21,23400,23400,23250,23350,5291,182951.0,7835167.0
2013-03-22,23150,23250,23100,23150,5887,181384.0,7835167.0
2013-03-25,23150,23400,23150,23200,5892,181776.0,7835167.0
2013-03-26,23200,23300,22650,23000,9224,180209.0,7835167.0
2013-03-27,22800,23100,22800,23050,4568,180601.0,7835167.0
2013-03-28,22900,23150,22900,23150,763,181384.0,7835167.0
2013-03-29,23200,23350,23150,23300,3899,182559.0,7835167.0
2013-04-01,23300,23350,23000,23350,3465,182951.0,7835167.0
2013-04-02,23350,23400,23000,23250,8401,182168.0,7835167.0
2013-04-03,23350,23350,22950,23100,4784,180992.0,7835167.0
2013-04-04,23000,23350,22800,23350,19520,182951.0,7835167.0
2013-04-05,23350,23600,23300,23450,15410,183735.0,7835167.0
2013-04-08,23400,23450,23050,23450,4031,183735.0,7835167.0
2013-04-09,23450,23500,23100,23450,13491,183735.0,7835167.0
2013-04-10,23450,23550,23350,23350,5095,182951.0,7835167.0
2013-04-11,23350,23400,23300,23400,1310,183343.0,7835167.0
2013-04-12,23400,23600,23350,23350,24195,182951.0,7835167.0
2013-04-15,23600,23600,23100,23150,4925,181384.0,7835167.0
2013-04-16,23100,23250,22900,23200,7437,181776.0,7835167.0
2013-04-17,23200,23300,23050,23200,10090,181776.0,7835167.0
2013-04-18,23200,23200,22350,22400,38048,175508.0,7835167.0
2013-04-19,22400,22750,22400,22750,6022,178250.0,7835167.0
2013-04-22,22750,23000,22600,23000,3653,180209.0,7835167.0
2013-04-23,23000,23250,23000,23250,3690,182168.0,7835167.0
2013-04-24,23450,23500,23300,23500,6480,184126.0,7835167.0
2013-04-25,23500,23600,23250,23600,19903,184910.0,7835167.0
2013-04-26,23600,23700,23400,23550,5849,184518.0,7835167.0
2013-04-29,23550,23600,23050,23450,8340,183735.0,7835167.0
2013-04-30,23450,23750,23350,23450,20718,183735.0,7835167.0
2013-05-02,23450,23750,23400,23750,7825,186085.0,7835167.0
2013-05-03,23750,23850,23550,23700,7331,185693.0,7835167.0
2013-05-06,23700,23950,23650,23900,14535,187260.0,7835167.0
2013-05-07,24000,24100,23800,24050,14430,188436.0,7835167.0
2013-05-08,24050,24200,23850,24200,12882,189611.0,7835167.0
2013-05-09,24200,24650,24150,24650,11311,193137.0,7835167.0
2013-05-10,24700,24850,24350,24600,8806,192745.0,7835167.0
2013-05-13,24900,24900,24400,24550,6221,192353.0,7835167.0
2013-05-14,24450,24850,24200,24650,7655,193137.0,7835167.0
2013-05-15,24650,24650,24200,24300,4731,190395.0,7835167.0
2013-05-16,24300,24750,24200,24550,9516,192353.0,7835167.0
2013-05-20,24800,25150,24650,24700,11833,193529.0,7835167.0
2013-05-21,24750,25600,24750,25450,27883,199405.0,7835167.0
2013-05-22,25450,26450,25400,26450,36074,207240.0,7835167.0
2013-05-23,26450,27500,26450,27000,36073,211550.0,7835167.0
2013-05-24,26850,26850,26150,26850,10952,210374.0,7835167.0
2013-05-27,26800,27050,26500,26900,9363,210766.0,7835167.0
2013-05-28,26900,26950,26000,26000,35835,203714.0,7835167.0
2013-05-29,26050,26550,26050,26350,7016,206457.0,7835167.0
2013-05-30,26200,26600,26200,26300,2780,206065.0,7835167.0
2013-05-31,26300,26500,25400,25550,13681,200189.0,7835167.0
2013-06-03,25500,25850,25100,25850,16820,202539.0,7835167.0
2013-06-04,25800,25950,25300,25950,9930,203323.0,7835167.0
2013-06-05,25950,25950,25200,25600,6867,200580.0,7835167.0
2013-06-07,25300,25700,25200,25700,14650,201364.0,7835167.0
2013-06-10,25650,26250,25500,26250,6340,205673.0,7835167.0
2013-06-11,26450,26650,25750,26300,6644,206065.0,7835167.0
2013-06-12,26300,26600,25800,26250,8880,205673.0,7835167.0
2013-06-13,26200,26250,25500,26000,6910,203714.0,7835167.0
2013-06-14,26000,26300,25600,26100,6890,204498.0,7835167.0
2013-06-17,26100,26200,25050,25350,9936,198621.0,7835167.0
2013-06-18,25000,25600,25000,25600,7827,200580.0,7835167.0
2013-06-19,25550,25600,25100,25300,5680,198230.0,7835167.0
2013-06-20,25100,25350,24250,24500,13820,191962.0,7835167.0
2013-06-21,23850,24300,23550,24250,14814,190003.0,7835167.0
2013-06-24,24050,24200,23900,24100,2800,188828.0,7835167.0
2013-06-25,24100,24100,23300,23500,12893,184126.0,7835167.0
2013-06-26,23500,24450,23400,24400,11311,191178.0,7835167.0
2013-06-27,24050,25300,24050,25200,9294,197446.0,7835167.0
2013-06-28,25150,25950,25100,25950,10692,203323.0,7835167.0
2013-07-01,25950,26250,25650,26150,4260,204890.0,7835167.0
2013-07-02,26150,26600,25700,26600,8182,208415.0,7835167.0
2013-07-03,26550,26550,25650,25750,4770,201756.0,7835167.0
2013-07-04,25750,25950,25400,25950,2482,203323.0,7835167.0
2013-07-05,25950,26450,25500,25600,8132,200580.0,7835167.0
2013-07-08,25550,26300,25100,26250,6490,205673.0,7835167.0
2013-07-09,26250,26400,25900,26300,5006,206065.0,7835167.0
2013-07-10,26200,26600,25300,25450,10230,199405.0,7835167.0
2013-07-11,25350,26200,25350,26100,4681,204498.0,7835167.0
2013-07-12,26000,26000,25350,26000,8210,203714.0,7835167.0
2013-07-15,25950,25950,25350,25850,5510,202539.0,7835167.0
2013-07-16,25850,25950,25400,25750,4310,201756.0,7835167.0
2013-07-17,25500,25800,25300,25700,8560,201364.0,7835167.0
2013-07-18,25700,26400,25700,25950,11708,203323.0,7835167.0
2013-07-19,26450,26450,26000,26300,4210,206065.0,7835167.0
2013-07-22,26600,26600,26000,26300,2960,206065.0,7835167.0
2013-07-23,26050,26300,26000,26250,2211,205673.0,7835167.0
2013-07-24,26050,26500,25900,26400,6733,206848.0,7835167.0
2013-07-25,26600,26750,25950,26700,7880,209199.0,7835167.0
2013-07-26,26700,26800,26400,26650,4314,208807.0,7835167.0
2013-07-29,26650,26750,26400,26750,2970,209591.0,7835167.0
2013-07-30,26750,26850,26450,26650,5862,208807.0,7835167.0
2013-07-31,26350,26850,26350,26850,7350,210374.0,7835167.0
2013-08-01,26850,26900,26400,26850,4440,210374.0,7835167.0
2013-08-02,26850,27550,26800,27300,8190,213900.0,7835167.0
2013-08-05,27500,27750,27300,27400,9887,214684.0,7835167.0
2013-08-06,27200,27500,27200,27450,2600,215075.0,7835167.0
2013-08-07,27100,27300,26700,26750,2550,209591.0,7835167.0
2013-08-08,26750,26750,25950,26500,8630,207632.0,7835167.0
2013-08-09,26200,27000,26150,27000,2025,211550.0,7835167.0
2013-08-12,27000,27250,26700,26900,4778,210766.0,7835167.0
2013-08-13,27400,27600,27050,27500,5933,215467.0,7835167.0
2013-08-14,27250,27600,27250,27550,5232,215859.0,7835167.0
2013-08-16,27300,27750,27100,27550,4190,215859.0,7835167.0
2013-08-19,27800,27950,27550,27900,5969,218601.0,7835167.0
2013-08-20,27850,28200,27600,27750,9373,217426.0,7835167.0
2013-08-21,27550,27900,27000,27550,4620,215859.0,7835167.0
2013-08-22,27300,27550,26600,27450,5640,215075.0,7835167.0
2013-08-23,27450,28000,27450,27950,5261,218993.0,7835167.0
2013-08-26,27950,28050,27750,27950,2820,218993.0,7835167.0
2013-08-27,28050,28050,27600,27700,1830,217034.0,7835167.0
2013-08-28,27200,27450,26850,27150,4330,212725.0,7835167.0
2013-08-29,26950,27800,26850,26900,4058,210766.0,7835167.0
2013-08-30,26950,27150,26800,27000,7572,211550.0,7835167.0
2013-09-02,27000,27000,26750,26950,2030,211158.0,7835167.0
2013-09-03,26900,28250,26900,27800,20158,217818.0,7835167.0
2013-09-04,28250,28600,27800,28550,14152,223694.0,7835167.0
2013-09-05,28350,28750,28250,28700,5191,224869.0,7835167.0
2013-09-06,28000,28700,28000,28700,1470,224869.0,7835167.0
2013-09-09,28700,28800,28050,28450,5963,222911.0,7835167.0
2013-09-10,28450,28500,27950,28050,6041,219776.0,7835167.0
2013-09-11,28050,28350,27800,28350,3730,222127.0,7835167.0
2013-09-12,28350,28400,28050,28350,3071,222127.0,7835167.0
2013-09-13,28600,28600,27800,27900,3890,218601.0,7835167.0
2013-09-16,28500,28500,27750,28050,5391,219776.0,7835167.0
2013-09-17,28350,28350,27800,28250,9100,221343.0,7835167.0
