삼성전자(005930),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-12-22,36260,36300,35980,36180,127092,254488921.0,140679337.0
2016-12-23,36020,36080,35600,35640,166697,250690579.0,140679337.0
2016-12-26,35600,36000,35560,35960,96472,252941448.0,140679337.0
2016-12-27,35980,36200,35860,35980,93069,253082127.0,140679337.0
2016-12-28,35840,35980,35600,35760,133258,251534655.0,140679337.0
2016-12-29,35420,36040,35400,36040,150329,253504165.0,140679337.0
2017-01-02,35980,36240,35880,36100,93012,253926203.0,140679337.0
2017-01-03,36280,36620,36020,36480,147153,256599111.0,140679337.0
2017-01-04,36500,36520,36100,36160,159435,254348241.0,140679337.0
2017-01-05,36060,36060,35540,35560,219349,250127861.0,140679337.0
2017-01-06,36180,36440,36040,36200,177619,254629600.0,140679337.0
2017-01-09,36600,37500,36560,37220,263898,261804246.0,140679337.0
2017-01-10,37280,37400,37080,37240,181996,261944925.0,140679337.0
2017-01-11,37520,38560,37420,38280,240363,269260251.0,140679337.0
2017-01-12,38000,38800,37980,38800,233383,272917914.0,140679337.0
2017-01-13,38100,38319,37460,37460,319089,263492398.0,140679337.0
2017-01-16,36860,37820,36320,36660,332230,257865225.0,140679337.0
2017-01-17,36580,37460,36580,36960,163014,259975415.0,140679337.0
2017-01-18,37040,37500,36620,36940,177508,259834735.0,140679337.0
2017-01-19,37720,37920,37020,37480,188378,263633078.0,140679337.0
2017-01-20,37120,37420,36880,37200,183700,261663567.0,140679337.0
2017-01-23,37200,38060,37000,38060,176208,267712778.0,140679337.0
2017-01-24,38120,38580,37880,38160,220975,268416175.0,140679337.0
2017-01-25,38340,39400,38320,39400,268677,277138294.0,140679337.0
2017-01-26,39420,40000,39420,39900,304290,280655277.0,140679337.0
2017-01-31,39900,39900,39460,39460,359844,277560332.0,140679337.0
2017-02-01,39540,39660,39039,39120,283008,275168783.0,140679337.0
2017-02-02,39600,39660,39200,39360,300586,276856935.0,140679337.0
2017-02-03,39400,39500,39180,39460,207727,277560332.0,140679337.0
2017-02-06,39580,39660,39140,39560,177214,278263729.0,140679337.0
2017-02-07,39560,39580,38760,38820,280836,273058593.0,140679337.0
2017-02-08,38740,38779,38200,38400,341859,270104327.0,140679337.0
2017-02-09,38779,38840,38219,38400,273883,270104327.0,140679337.0
2017-02-10,38400,38760,38300,38360,220415,269822968.0,140679337.0
2017-02-13,37740,38060,37720,37960,222041,267009382.0,140679337.0
2017-02-14,37960,38260,37320,37580,262483,264336474.0,140679337.0
2017-02-15,37080,37960,37080,37720,283831,265321230.0,140679337.0
2017-02-16,37800,38360,37780,38020,204527,267431420.0,140679337.0
2017-02-17,37560,38040,37280,37860,307549,266305985.0,140679337.0
2017-02-20,38220,38780,38160,38660,149716,271933158.0,140679337.0
2017-02-21,38540,39560,38420,38940,211252,273902669.0,140679337.0
2017-02-22,39000,39340,38980,39300,170789,276434897.0,140679337.0
2017-02-23,39020,39440,39020,39180,204346,275590821.0,140679337.0
2017-02-24,38960,39100,38060,38220,185937,268838213.0,140679337.0
2017-02-27,38020,38140,37700,38060,180674,267712778.0,140679337.0
2017-02-28,38059,38760,37960,38440,301774,270385686.0,140679337.0
2017-03-02,38420,39860,38420,39720,424996,279389163.0,140679337.0
2017-03-03,39340,39720,39160,39620,254174,278685767.0,140679337.0
2017-03-06,39220,40220,39220,40080,244697,281921391.0,140679337.0
2017-03-07,39800,40320,39800,40200,211065,282765467.0,140679337.0
2017-03-08,40200,40620,40140,40200,242819,282765467.0,140679337.0
2017-03-09,40200,40300,40020,40200,287445,282765467.0,140679337.0
2017-03-10,39960,40420,39860,40180,204556,282624788.0,140679337.0
2017-03-13,40039,40980,40039,40600,148482,285579054.0,140679337.0
2017-03-14,40620,41540,40500,41360,226501,290924869.0,140679337.0
2017-03-15,40800,41440,40800,41400,191757,291206228.0,140679337.0
2017-03-16,41800,42180,41540,41840,198663,294301173.0,140679337.0
2017-03-17,41800,42500,41720,42400,252046,298240194.0,140679337.0
2017-03-20,42000,42120,41740,41900,205001,294723211.0,140679337.0
2017-03-21,41780,42680,41760,42560,284403,299365629.0,140679337.0
2017-03-22,41600,42460,41580,42460,328545,298662232.0,140679337.0
2017-03-23,42200,42360,41700,41800,307942,294019814.0,140679337.0
2017-03-24,41600,41980,41080,41500,256163,291909624.0,140679337.0
2017-03-27,41200,41880,41180,41200,243553,289799434.0,140679337.0
2017-03-28,41560,41840,41380,41480,164325,291768945.0,140679337.0
2017-03-29,41740,41960,41580,41780,201865,293879135.0,140679337.0
2017-03-30,41880,42440,41880,41980,164080,295285928.0,140679337.0
2017-03-31,41820,42020,41200,41200,210006,289799434.0,140679337.0
2017-04-03,41400,41720,41300,41440,191588,291487586.0,140679337.0
2017-04-04,41600,42180,41520,42080,245110,295989325.0,140679337.0
2017-04-05,41900,42240,41700,42140,213994,296411363.0,140679337.0
2017-04-06,42000,42080,41600,41840,193668,294301173.0,140679337.0
2017-04-07,41800,41820,41160,41600,200420,292613021.0,140679337.0
2017-04-10,41940,41940,41500,41940,142827,295004570.0,140679337.0
2017-04-11,41940,41940,41580,41600,143458,292613021.0,140679337.0
2017-04-12,41860,41940,41700,41900,165498,294723211.0,140679337.0
2017-04-13,41660,42460,41660,42420,180816,298380874.0,140679337.0
2017-04-14,42160,42260,41760,42020,109257,295567287.0,140679337.0
2017-04-17,42000,42080,41520,41560,104495,292331662.0,140679337.0
2017-04-18,41680,41820,41280,41500,137213,291909624.0,140679337.0
2017-04-19,41299,41420,40900,40900,235258,287689244.0,140679337.0
2017-04-20,40580,40800,40080,40280,422977,283328185.0,140679337.0
2017-04-21,40480,41400,40480,40760,302610,284625729.0,139659337.0
2017-04-24,41260,41260,40920,41240,179803,287977553.0,139659337.0
2017-04-25,41460,42740,41320,42700,385992,298172684.0,139659337.0
2017-04-26,42700,42800,42520,42800,295896,298870981.0,139659337.0
2017-04-27,42700,44520,41960,43840,460645,306133267.0,139659337.0
2017-04-28,45780,45800,44520,44620,453714,311579981.0,139659337.0
2017-05-02,45500,45500,44760,44900,281366,313535212.0,139659337.0
2017-05-04,45700,45700,44860,45520,273802,317864651.0,139659337.0
2017-05-08,45520,47020,45340,47020,391651,328339101.0,139659337.0
2017-05-10,46160,47220,45600,45600,468219,318423288.0,139659337.0
2017-05-11,45420,46180,45220,45500,425557,317724992.0,139659337.0
2017-05-12,45760,46160,45660,45820,188458,319959541.0,139659337.0
2017-05-15,45620,46280,45620,46100,160028,321914772.0,139659337.0
2017-05-16,46660,46800,46100,46380,176075,323870003.0,139659337.0
2017-05-17,46120,46640,46100,46340,148489,323590684.0,139659337.0
2017-05-18,45740,46000,45540,45940,223207,320797497.0,139659337.0
2017-05-19,45640,45780,44720,44720,315247,312278278.0,139659337.0
2017-05-22,45040,45380,44760,45100,352871,314931805.0,139659337.0
2017-05-23,45400,45580,44900,44920,252141,293481438.0,130668494.0
2017-05-24,44860,45300,44800,44880,173508,293220101.0,130668494.0
2017-05-25,45160,45680,44800,45680,260896,298446840.0,130668494.0
2017-05-26,45600,46460,45540,46080,272273,301060210.0,130668494.0
2017-05-29,46220,46400,45380,45620,174791,298054835.0,130668494.0
2017-05-30,45520,45660,44480,44640,248672,291652079.0,130668494.0
2017-05-31,44580,45020,44400,44700,373382,292044084.0,130668494.0
2017-06-01,44860,44900,44400,44680,195070,291913416.0,130668494.0
2017-06-02,45060,45960,45000,45960,249775,300276199.0,130668494.0
2017-06-05,46040,46360,45720,45940,151988,300145531.0,130668494.0
2017-06-07,46500,46500,45240,45300,274588,295964139.0,130668494.0
2017-06-08,45000,45580,45000,45160,279575,295049459.0,130668494.0
2017-06-09,45680,46440,45600,46100,234657,301190879.0,130668494.0
2017-06-12,45420,45600,45140,45380,219086,296486813.0,130668494.0
2017-06-13,45140,45620,45140,45400,172498,296617481.0,130668494.0
2017-06-14,45800,46060,45240,45360,203334,296356144.0,130668494.0
2017-06-15,45680,45920,45180,45680,193140,298446840.0,130668494.0
2017-06-16,45500,45940,45460,45580,348069,297793498.0,130668494.0
2017-06-19,45580,46560,45560,46560,226078,304196254.0,130668494.0
2017-06-20,47240,48140,47220,48140,300900,314519065.0,130668494.0
2017-06-21,47740,48120,47480,47480,199473,310207005.0,130668494.0
2017-06-22,47960,48080,47720,47960,229116,313343049.0,130668494.0
2017-06-23,47600,47780,47420,47620,190302,311121684.0,130668494.0
2017-06-26,47520,48360,47520,48280,171056,315433745.0,130668494.0
2017-06-27,48220,48400,47900,48300,192335,315564413.0,130668494.0
2017-06-28,47600,48000,47560,47700,191450,311644358.0,130668494.0
2017-06-29,48040,48320,47940,47940,166131,313212380.0,130668494.0
2017-06-30,47500,47620,47100,47540,237551,310599010.0,130668494.0
2017-07-03,47500,47780,47120,47220,136111,308508314.0,130668494.0
2017-07-04,47160,47400,46900,47000,159220,307070961.0,130668494.0
2017-07-05,46820,47680,46780,47580,212805,310860347.0,130668494.0
2017-07-06,48000,48100,47720,48060,218461,313996391.0,130668494.0
2017-07-07,47740,48120,47620,47860,162638,312689706.0,130668494.0
2017-07-10,48500,48900,48320,48660,215855,317916446.0,130668494.0
2017-07-11,48640,49000,48280,49000,194356,320137810.0,130668494.0
2017-07-12,49000,50000,48840,49880,189723,325887224.0,130668494.0
2017-07-13,50080,50940,50040,50560,320683,330329953.0,130668494.0
2017-07-14,51000,51080,50420,50480,164780,329807279.0,130668494.0
2017-07-17,50900,51020,50520,50640,179522,330852627.0,130668494.0
2017-07-18,50420,50880,50360,50840,141689,332159312.0,130668494.0
2017-07-19,50620,50820,50000,50740,223150,331505969.0,130668494.0
2017-07-20,50760,51320,50560,51200,167352,334511345.0,130668494.0
2017-07-21,50860,51160,50520,51080,168981,333727334.0,130668494.0
2017-07-24,50700,51000,50620,50860,141995,332289980.0,130668494.0
2017-07-25,50500,50760,49940,50000,216212,326671235.0,130668494.0
2017-07-26,49600,50020,49300,49840,224496,325625887.0,130668494.0
2017-07-27,50000,50640,49560,49800,228990,325364550.0,130668494.0
2017-07-28,49800,49800,47380,47760,523366,312036364.0,130668494.0
2017-07-31,47420,48240,46920,48200,254028,314911071.0,130668494.0
2017-08-01,48000,48840,47540,48600,227390,317524440.0,130668494.0
2017-08-02,49200,49340,48600,49000,155549,317932810.0,129768494.0
2017-08-03,49000,49000,47120,47780,310816,310016932.0,129768494.0
2017-08-04,48160,48180,47500,47700,167184,309497858.0,129768494.0
2017-08-07,47500,48080,47440,47580,144365,308719247.0,129768494.0
2017-08-08,47980,48260,47480,47720,159592,309627627.0,129768494.0
2017-08-09,47400,47400,46240,46280,291108,300284295.0,129768494.0
2017-08-10,46200,46320,45460,45900,459723,297818694.0,129768494.0
2017-08-11,45120,45300,44220,44620,508146,289513510.0,129768494.0
2017-08-14,45120,45400,44720,45000,383712,291979112.0,129768494.0
2017-08-16,46220,46380,46000,46200,438273,299765221.0,129768494.0
2017-08-17,46960,47300,46740,47040,248317,305215498.0,129768494.0
2017-08-18,46760,47240,46240,46900,209559,304307118.0,129768494.0
2017-08-21,47240,47240,46580,46840,102069,303917813.0,129768494.0
2017-08-22,46820,47160,46700,47000,147635,304955961.0,129768494.0
2017-08-23,47780,47780,47180,47480,187694,308070405.0,129768494.0
2017-08-24,47520,47660,47340,47520,173149,308329942.0,129768494.0
2017-08-25,47880,47880,46720,47020,224871,305085729.0,129768494.0
2017-08-28,47020,47240,45960,46100,199242,299116379.0,129768494.0
2017-08-29,45640,46080,45160,46080,252473,298986610.0,129768494.0
2017-08-30,46380,46400,45960,46200,150260,299765221.0,129768494.0
2017-08-31,46220,46640,46000,46320,220234,300543832.0,129768494.0
2017-09-01,46460,46640,46300,46480,212834,301581980.0,129768494.0
2017-09-04,45780,46360,45500,46040,158870,298727073.0,129768494.0
2017-09-05,46240,46900,45960,46760,234322,303398739.0,129768494.0
2017-09-06,46760,47180,46700,47000,216221,304955961.0,129768494.0
2017-09-07,47000,48220,47000,48120,193530,312222997.0,129768494.0
2017-09-08,48700,49180,48580,49080,217860,318451884.0,129768494.0
2017-09-11,49700,50180,49500,49800,207495,323123550.0,129768494.0
2017-09-12,50200,50220,49140,49600,240595,321825865.0,129768494.0
2017-09-13,49820,50400,49440,49620,187140,321955634.0,129768494.0
2017-09-14,50060,50320,49760,50300,284095,326367762.0,129768494.0
2017-09-15,50300,50560,49860,50400,215146,327016605.0,129768494.0
2017-09-18,50540,52480,50520,52480,230499,340512528.0,129768494.0
2017-09-19,52500,52640,51780,52120,197008,338176695.0,129768494.0
2017-09-20,52120,52500,51840,52220,185855,338825538.0,129768494.0
2017-09-21,52219,52960,52219,52800,176796,342588824.0,129768494.0
2017-09-22,52960,53600,52459,53000,278448,343886509.0,129768494.0
2017-09-25,52999,53679,52999,53620,186062,347909332.0,129768494.0
2017-09-26,53020,53120,51560,51660,341144,335192020.0,129768494.0
2017-09-27,52000,52200,51500,51680,215940,335321788.0,129768494.0
2017-09-28,52260,52460,51260,51260,240509,332596650.0,129768494.0
2017-09-29,51180,51620,50840,51280,258188,332726419.0,129768494.0
2017-10-10,53360,53640,52799,52800,410396,342588824.0,129768494.0
2017-10-11,53600,54760,53340,54640,273043,354527526.0,129768494.0
2017-10-12,54840,55160,54099,54800,277814,355565674.0,129768494.0
2017-10-13,54540,54840,53780,54000,252033,350374934.0,129768494.0
2017-10-16,53980,54860,53760,53920,195399,349855860.0,129768494.0
2017-10-17,54019,55380,54000,54800,212156,355565674.0,129768494.0
2017-10-18,54820,55240,54039,54760,202215,355306137.0,129768494.0
2017-10-19,54699,54699,52980,52980,242174,343756741.0,129768494.0
2017-10-20,52800,54100,52800,53840,160541,349336786.0,129768494.0
2017-10-23,54600,54640,54000,54300,166221,352321461.0,129768494.0
2017-10-24,54699,54780,54040,54040,116121,350634471.0,129768494.0
2017-10-25,54040,54420,53699,53900,117657,349726091.0,129768494.0
2017-10-26,53720,53900,52400,52400,195531,339993454.0,129768494.0
2017-10-27,52400,53320,52140,53080,147850,344405583.0,129768494.0
2017-10-30,53780,54320,53699,54040,163923,350634471.0,129768494.0
2017-10-31,54060,55440,53500,55080,267631,357382432.0,129768494.0
2017-11-01,57500,57500,56179,57220,290205,371267661.0,129768494.0
2017-11-02,57500,57519,56760,57060,214421,370229513.0,129768494.0
2017-11-03,57059,57140,55860,56380,198716,363928655.0,129098494.0
2017-11-06,56380,56500,55340,56380,180019,363928655.0,129098494.0
2017-11-07,56380,56920,55860,56100,149291,362121276.0,129098494.0
2017-11-08,56100,57060,55860,56760,170404,366381526.0,129098494.0
2017-11-09,56920,56920,55899,56340,239881,363670458.0,129098494.0
2017-11-10,55800,56540,55780,56400,134976,364057753.0,129098494.0
2017-11-13,56400,56799,56100,56380,176133,363928655.0,129098494.0
2017-11-14,56380,56740,55920,55920,134500,360959389.0,129098494.0
2017-11-15,55920,56319,55320,55340,176339,357215533.0,129098494.0
2017-11-16,55440,56000,55400,55780,152814,360055700.0,129098494.0
2017-11-17,56399,56880,55820,55820,214663,360313897.0,129098494.0
2017-11-20,55900,55980,55200,55200,189455,356311843.0,129098494.0
2017-11-21,55400,55839,55280,55280,206494,356828237.0,129098494.0
2017-11-22,55980,56200,55620,55960,159059,361217586.0,129098494.0
2017-11-23,55960,55979,55020,55300,125458,356957336.0,129098494.0
2017-11-24,55300,55500,55180,55460,90724,357990124.0,129098494.0
2017-11-27,55360,55360,52640,52640,362578,339787236.0,129098494.0
2017-11-28,52699,53280,51720,53280,269988,343918388.0,129098494.0
2017-11-29,53200,53240,52500,52600,191805,339529039.0,129098494.0
2017-11-30,50800,51860,50200,50800,592683,327910175.0,129098494.0
2017-12-01,50800,51780,50800,50840,257372,328168372.0,129098494.0
2017-12-04,50840,51340,50020,51340,297301,331395834.0,129098494.0
2017-12-05,50600,51300,50280,51260,186531,330879440.0,129098494.0
2017-12-06,51260,51560,50020,50020,217784,322875333.0,129098494.0
2017-12-07,50040,50980,50020,50740,221312,327522879.0,129098494.0
2017-12-08,51360,52000,51040,52000,225809,335656084.0,129098494.0
2017-12-11,52000,52040,51500,51780,162517,334236001.0,129098494.0
2017-12-12,51820,52100,51660,52100,175301,336301577.0,129098494.0
2017-12-13,52100,52100,51100,51320,226674,331266736.0,129098494.0
2017-12-14,51320,52280,51060,51060,406208,329588455.0,129098494.0
2017-12-15,51240,51480,50520,50620,298571,326748288.0,129098494.0
2017-12-18,50620,51240,50620,51200,147005,330492145.0,129098494.0
2017-12-19,51540,52080,51520,51560,239572,332815918.0,129098494.0
2017-12-20,51500,51760,50820,50880,201611,328426569.0,129098494.0
2017-12-21,51000,51060,49100,49140,312486,317195000.0,129098494.0
2017-12-22,49400,49960,49240,49700,223993,320809758.0,129098494.0
2017-12-26,49760,50100,48200,48200,320797,311127371.0,129098494.0
2017-12-27,48960,49560,48460,49360,214872,318615083.0,129098494.0
2017-12-28,49560,50960,49500,50960,179709,328942963.0,129098494.0
2018-01-02,51380,51400,50780,51020,169485,329330258.0,129098494.0
2018-01-03,52540,52560,51420,51620,200270,333203213.0,129098494.0
2018-01-04,52120,52180,50640,51080,233909,329717554.0,129098494.0
2018-01-05,51300,52120,51200,52120,189623,336430675.0,129098494.0
2018-01-08,52400,52520,51500,52020,167673,335785183.0,129098494.0
2018-01-09,51460,51720,49980,50400,360272,325328205.0,129098494.0
2018-01-10,50500,50520,48640,48840,371336,315258522.0,129098494.0
2018-01-11,48200,49260,48020,48240,502476,311385568.0,129098494.0
2018-01-12,48240,48480,46760,48200,545409,311127371.0,129098494.0
2018-01-15,48800,48980,47920,48540,201920,313322045.0,129098494.0
2018-01-16,48760,50140,48620,50000,407793,322746235.0,129098494.0
2018-01-17,50020,50020,49060,49620,221061,320293364.0,129098494.0
2018-01-18,50020,50640,49820,49900,296977,322100743.0,129098494.0
2018-01-19,50380,50380,49040,49320,184399,318356886.0,129098494.0
2018-01-22,48640,48680,47960,48240,250418,311385568.0,129098494.0
2018-01-23,48660,49160,48300,49160,270654,317324098.0,129098494.0
2018-01-24,48860,49700,48560,49340,191010,318485985.0,129098494.0
2018-01-25,49220,50360,49160,50260,223207,324424515.0,129098494.0
2018-01-26,50500,50780,49840,50780,207002,327781076.0,129098494.0
2018-01-29,51200,51480,50900,51220,236776,330621243.0,129098494.0
2018-01-30,50440,50640,49780,49800,245691,321455250.0,129098494.0
2018-01-31,50020,54140,49600,49900,1293626,322100743.0,129098494.0
2018-02-01,50620,50960,49720,49820,552189,321584349.0,129098494.0
