유화증권(003460),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-02-01,14850,14950,14800,14900,2198,168973.0,11340483.0
2016-02-02,14900,15000,14650,15000,5103,170107.0,11340483.0
2016-02-03,14750,14950,14750,14950,51436,169540.0,11340483.0
2016-02-04,14950,14950,14750,14950,9243,169540.0,11340483.0
2016-02-05,14950,15000,14900,14950,5598,169540.0,11340483.0
2016-02-11,14850,14850,14650,14650,14588,166138.0,11340483.0
2016-02-12,14750,14750,14500,14600,12908,165571.0,11340483.0
2016-02-15,14650,15000,14650,14900,24664,168973.0,11340483.0
2016-02-16,14900,15000,14850,15000,2639,170107.0,11340483.0
2016-02-17,14900,15050,14900,15000,3652,170107.0,11340483.0
2016-02-18,15000,15100,15000,15100,13721,171241.0,11340483.0
2016-02-19,15150,15300,14950,15250,48487,172942.0,11340483.0
2016-02-22,15250,15250,15100,15200,66278,172375.0,11340483.0
2016-02-23,15300,15300,14550,15000,1317,170107.0,11340483.0
2016-02-24,15200,15200,14850,15150,88,171808.0,11340483.0
2016-02-25,15150,15150,14900,15050,541,170674.0,11340483.0
2016-02-26,15050,15100,14850,14900,412,168973.0,11340483.0
2016-02-29,15000,15000,14800,14950,503,169540.0,11340483.0
2016-03-02,14950,15100,14800,15000,1623,170107.0,11340483.0
2016-03-03,15100,15100,14950,15000,790,170107.0,11340483.0
2016-03-04,15000,15100,15000,15000,525,170107.0,11340483.0
2016-03-07,15000,15150,15000,15150,1112,171808.0,11340483.0
2016-03-08,15150,15150,14900,15100,526,171241.0,11340483.0
2016-03-09,14950,15100,14950,15100,2192,171241.0,11340483.0
2016-03-10,15100,15150,15100,15100,343,171241.0,11340483.0
2016-03-11,15200,15500,15150,15200,850,172375.0,11340483.0
2016-03-14,15200,15350,15050,15250,328,172942.0,11340483.0
2016-03-15,15250,15250,15100,15250,188,172942.0,11340483.0
2016-03-16,15200,15300,15200,15300,1602,173509.0,11340483.0
2016-03-17,15300,15300,15250,15250,153,172942.0,11340483.0
2016-03-18,15250,15400,15250,15350,105207,174076.0,11340483.0
2016-03-21,15250,15350,15200,15350,2776,174076.0,11340483.0
2016-03-22,15450,15450,15200,15300,876,173509.0,11340483.0
2016-03-23,15300,15350,15250,15350,96,174076.0,11340483.0
2016-03-24,15500,15850,15500,15600,78452,176912.0,11340483.0
2016-03-25,15600,15750,15600,15600,70883,176912.0,11340483.0
2016-03-28,15600,15600,15500,15550,63580,176345.0,11340483.0
2016-03-29,15600,15600,15450,15600,65014,176912.0,11340483.0
2016-03-30,15650,15800,15600,15700,64021,178046.0,11340483.0
2016-03-31,15700,15850,15600,15800,119743,179180.0,11340483.0
2016-04-01,15600,15800,15550,15800,45406,179180.0,11340483.0
2016-04-04,15800,15900,15750,15850,5660,179747.0,11340483.0
2016-04-05,15800,16050,15750,15850,12276,179747.0,11340483.0
2016-04-06,15850,16000,15850,16000,17282,181448.0,11340483.0
2016-04-07,16100,16150,16000,16150,20147,183149.0,11340483.0
2016-04-08,16150,16150,15950,16150,3737,183149.0,11340483.0
2016-04-11,16150,16200,16050,16200,9334,183716.0,11340483.0
2016-04-12,16300,16300,16150,16150,4327,183149.0,11340483.0
2016-04-14,16150,16250,15000,16150,9651,183149.0,11340483.0
2016-04-15,16200,16300,16150,16250,7880,184283.0,11340483.0
2016-04-18,16450,16450,16100,16300,7935,184850.0,11340483.0
2016-04-19,16300,16300,16150,16200,2578,183716.0,11340483.0
2016-04-20,16450,16450,16200,16250,2587,184283.0,11340483.0
2016-04-21,16250,16250,16200,16200,3738,183716.0,11340483.0
2016-04-22,16450,16450,16100,16100,2263,182582.0,11340483.0
2016-04-25,16000,16400,16000,16100,4935,182582.0,11340483.0
2016-04-26,16000,16100,16000,16100,4998,182582.0,11340483.0
2016-04-27,16000,16150,15900,15950,2186,180881.0,11340483.0
2016-04-28,16000,16100,15850,16100,336,182582.0,11340483.0
2016-04-29,15850,16100,15850,16100,383,182582.0,11340483.0
2016-05-02,15850,16100,15800,15950,2561,180881.0,11340483.0
2016-05-03,15800,16150,15800,16050,2186,182015.0,11340483.0
2016-05-04,15900,16000,15750,15800,2165,179180.0,11340483.0
2016-05-09,15700,15850,15650,15700,7403,178046.0,11340483.0
2016-05-10,15800,16100,15750,15750,1610,178613.0,11340483.0
2016-05-11,15750,16100,15650,16100,7368,182582.0,11340483.0
2016-05-12,15900,16150,15900,16000,443,181448.0,11340483.0
2016-05-13,15850,15950,15700,15950,2856,180881.0,11340483.0
2016-05-16,15800,15900,15800,15850,1321,179747.0,11340483.0
2016-05-17,15850,16050,15850,16000,2893,181448.0,11340483.0
2016-05-18,16000,16100,15900,16050,3379,182015.0,11340483.0
2016-05-19,16050,16050,16050,16050,8,182015.0,11340483.0
2016-05-20,15800,16000,15800,16000,1222,181448.0,11340483.0
2016-05-23,15750,16200,15750,16200,3793,183716.0,11340483.0
2016-05-24,16200,16300,16000,16250,12272,184283.0,11340483.0
2016-05-25,16450,16450,16000,16200,1888,183716.0,11340483.0
2016-05-26,16200,16200,16050,16100,48,182582.0,11340483.0
2016-05-27,16000,16100,15700,16100,3219,182582.0,11340483.0
2016-05-30,16000,16050,15850,16050,468,182015.0,11340483.0
2016-05-31,16100,16100,15750,15900,3330,180314.0,11340483.0
2016-06-01,16000,16000,15850,16000,1823,181448.0,11340483.0
2016-06-02,16100,16100,15800,15950,2187,180881.0,11340483.0
2016-06-03,16050,16050,15800,16000,70,181448.0,11340483.0
2016-06-07,16000,16000,15800,15900,1366,180314.0,11340483.0
2016-06-08,15900,15900,15800,15850,128,179747.0,11340483.0
2016-06-09,15900,15950,15800,15950,901,180881.0,11340483.0
2016-06-10,15950,16000,15750,15950,3033,180881.0,11340483.0
2016-06-13,15650,16000,15650,15900,2909,180314.0,11340483.0
2016-06-14,15700,15950,15700,15800,718,179180.0,11340483.0
2016-06-15,15700,16000,15700,15850,1253,179747.0,11340483.0
2016-06-16,15800,15850,15750,15850,270,179747.0,11340483.0
2016-06-17,16000,16000,15650,16000,2124,181448.0,11340483.0
2016-06-20,16000,16000,15900,16000,132,181448.0,11340483.0
2016-06-21,16000,16000,15700,15750,1045,178613.0,11340483.0
2016-06-22,15700,16050,15650,15650,60813,177479.0,11340483.0
2016-06-23,15650,15950,15600,15950,60386,180881.0,11340483.0
2016-06-24,15950,15950,15400,15550,3244,176345.0,11340483.0
2016-06-27,15300,15500,15200,15500,1931,175777.0,11340483.0
2016-06-28,15900,15900,15400,15450,1631,175210.0,11340483.0
2016-06-29,15500,15800,15350,15600,6577,176912.0,11340483.0
2016-06-30,15750,15750,15450,15600,1216,176912.0,11340483.0
2016-07-01,15850,15850,15400,15800,5062,179180.0,11340483.0
2016-07-04,15900,15900,15700,15800,3300,179180.0,11340483.0
2016-07-05,15800,15850,15700,15800,2598,179180.0,11340483.0
2016-07-06,15650,15800,15600,15800,761,179180.0,11340483.0
2016-07-07,15800,15800,15650,15800,1687,179180.0,11340483.0
2016-07-08,15800,15800,15600,15650,560,177479.0,11340483.0
2016-07-11,15650,15650,15500,15650,2724,177479.0,11340483.0
2016-07-12,15850,15850,15500,15650,498,177479.0,11340483.0
2016-07-13,15650,15700,15550,15650,1476,177479.0,11340483.0
2016-07-14,15500,15800,15450,15750,1507,178613.0,11340483.0
2016-07-15,15750,15800,15500,15750,456,178613.0,11340483.0
2016-07-18,15850,15850,15500,15650,838,177479.0,11340483.0
2016-07-19,15650,15850,15450,15500,2010,175777.0,11340483.0
2016-07-20,15400,15650,15400,15400,3430,174643.0,11340483.0
2016-07-21,15450,15600,15400,15450,1369,175210.0,11340483.0
2016-07-22,15400,15750,15400,15750,248,178613.0,11340483.0
2016-07-25,15750,15750,15550,15700,239,178046.0,11340483.0
2016-07-26,15700,15800,15600,15800,456,179180.0,11340483.0
2016-07-27,15800,15800,15600,15700,857,178046.0,11340483.0
2016-07-28,15850,15850,15600,15600,1063,176912.0,11340483.0
2016-07-29,15600,15800,15550,15800,942,179180.0,11340483.0
2016-08-01,15650,15750,15600,15700,626,178046.0,11340483.0
2016-08-02,15600,15750,15550,15750,447,178613.0,11340483.0
2016-08-03,15600,15750,15500,15750,808,178613.0,11340483.0
2016-08-04,15600,15800,15600,15800,84,179180.0,11340483.0
2016-08-05,15750,15800,15600,15800,2665,179180.0,11340483.0
2016-08-08,15800,15850,15600,15700,1170,178046.0,11340483.0
2016-08-09,15700,15850,15600,15600,1137,176912.0,11340483.0
2016-08-10,15600,15800,15550,15650,3032,177479.0,11340483.0
2016-08-11,15800,15800,15600,15800,183,179180.0,11340483.0
2016-08-12,15800,15800,15600,15800,533,179180.0,11340483.0
2016-08-16,15700,15800,15650,15700,481,178046.0,11340483.0
2016-08-17,15600,15750,15550,15700,1011,178046.0,11340483.0
2016-08-18,15600,15700,15600,15700,1305,178046.0,11340483.0
2016-08-19,15600,15700,15550,15600,1618,176912.0,11340483.0
2016-08-22,15600,15650,15550,15600,1336,176912.0,11340483.0
2016-08-23,15600,15600,15550,15600,164,176912.0,11340483.0
2016-08-24,15650,15700,15550,15600,1251,176912.0,11340483.0
2016-08-25,15650,15650,15550,15600,738,176912.0,11340483.0
2016-08-26,15600,15600,15450,15550,2318,176345.0,11340483.0
2016-08-29,15550,15800,15350,15400,4916,174643.0,11340483.0
2016-08-30,15600,15850,15350,15500,6851,175777.0,11340483.0
2016-08-31,15650,15900,15400,15600,3820,176912.0,11340483.0
2016-09-01,15500,15800,15050,15800,3306,179180.0,11340483.0
2016-09-02,15750,15800,15550,15800,24,179180.0,11340483.0
2016-09-05,15800,15800,15600,15800,152,179180.0,11340483.0
2016-09-06,15800,15800,15650,15800,574,179180.0,11340483.0
2016-09-07,15800,15800,15500,15750,4082,178613.0,11340483.0
2016-09-08,15750,15750,15500,15600,485,176912.0,11340483.0
2016-09-09,15600,15600,15500,15550,33,176345.0,11340483.0
2016-09-12,15650,15650,15450,15550,3019,176345.0,11340483.0
2016-09-13,15700,15800,15650,15750,630,178613.0,11340483.0
2016-09-19,15750,15800,15650,15750,3601,178613.0,11340483.0
2016-09-20,15800,15800,15500,15550,2430,176345.0,11340483.0
2016-09-21,15700,15800,15300,15600,2440,176912.0,11340483.0
2016-09-22,15500,15800,15450,15600,1915,176912.0,11340483.0
2016-09-23,15600,15600,15600,15600,800,176912.0,11340483.0
2016-09-26,15600,15750,15550,15750,5300,178613.0,11340483.0
2016-09-27,15750,15800,15650,15750,3154,178613.0,11340483.0
2016-09-28,15750,15750,15700,15750,1476,178613.0,11340483.0
2016-09-29,15750,15800,15650,15750,895,178613.0,11340483.0
2016-09-30,15750,15750,15650,15700,176,178046.0,11340483.0
2016-10-04,15700,15900,15700,15900,18603,180314.0,11340483.0
2016-10-05,15900,15900,15750,15900,2954,180314.0,11340483.0
2016-10-06,15900,15900,15800,15900,2540,180314.0,11340483.0
2016-10-07,15900,15900,15800,15900,6144,180314.0,11340483.0
2016-10-10,15900,15900,15850,15900,474,180314.0,11340483.0
2016-10-11,15900,15900,15850,15900,1029,180314.0,11340483.0
2016-10-12,15900,15900,15600,15900,5075,180314.0,11340483.0
2016-10-13,15900,15900,15750,15900,4236,180314.0,11340483.0
2016-10-14,15900,15900,15750,15900,4213,180314.0,11340483.0
2016-10-17,15900,15950,15800,15950,10128,180881.0,11340483.0
2016-10-18,15950,15950,15800,15850,1089,179747.0,11340483.0
2016-10-19,15950,15950,15850,15900,2108,180314.0,11340483.0
2016-10-20,15850,15950,15750,15950,1957,180881.0,11340483.0
2016-10-21,15700,15950,15700,15950,138,180881.0,11340483.0
2016-10-24,15700,15850,15700,15850,3254,179747.0,11340483.0
2016-10-25,15650,15850,15650,15850,2198,179747.0,11340483.0
2016-10-26,15850,15850,15700,15800,34,179180.0,11340483.0
2016-10-27,15650,15950,15650,15950,776,180881.0,11340483.0
2016-10-28,15950,15950,15800,15800,424,179180.0,11340483.0
2016-10-31,15700,15800,15600,15700,1610,178046.0,11340483.0
2016-11-01,15550,15700,15300,15500,7776,175777.0,11340483.0
2016-11-02,15650,15650,15400,15600,939,176912.0,11340483.0
2016-11-03,15200,15550,15200,15550,518,176345.0,11340483.0
2016-11-04,15650,15700,15650,15700,1532,178046.0,11340483.0
2016-11-07,15850,15850,15500,15600,1822,176912.0,11340483.0
2016-11-08,15600,15750,15600,15750,4547,178613.0,11340483.0
2016-11-09,15850,15850,15500,15550,1417,176345.0,11340483.0
2016-11-10,15600,15700,15600,15650,4010,177479.0,11340483.0
2016-11-11,15700,15700,15500,15650,5968,177479.0,11340483.0
2016-11-14,15650,15650,15600,15600,181,176912.0,11340483.0
2016-11-15,15850,15850,15600,15750,2220,178613.0,11340483.0
2016-11-16,15800,15850,15550,15750,1284,178613.0,11340483.0
2016-11-17,15750,15800,15500,15800,1053,179180.0,11340483.0
2016-11-18,15600,15800,15600,15800,293,179180.0,11340483.0
2016-11-21,15800,15900,15650,15850,245,179747.0,11340483.0
2016-11-22,15900,15900,15650,15850,1911,179747.0,11340483.0
2016-11-23,15850,15850,15550,15750,1337,178613.0,11340483.0
2016-11-24,15800,15900,15650,15900,47,180314.0,11340483.0
2016-11-25,15900,15900,15650,15850,69,179747.0,11340483.0
2016-11-28,15700,15850,15700,15850,1075,179747.0,11340483.0
2016-11-29,15850,15850,15800,15800,5107,179180.0,11340483.0
2016-11-30,15800,15800,15700,15800,61,179180.0,11340483.0
2016-12-01,15700,15800,15700,15800,132,179180.0,11340483.0
2016-12-02,15800,15800,15600,15650,125,177479.0,11340483.0
2016-12-05,15650,15750,15550,15600,3813,176912.0,11340483.0
2016-12-06,15550,15600,15550,15600,1198,176912.0,11340483.0
2016-12-07,15600,15700,15550,15650,904,177479.0,11340483.0
2016-12-08,15500,15650,15500,15650,691,177479.0,11340483.0
2016-12-09,15750,15750,15650,15700,123,178046.0,11340483.0
2016-12-12,15700,15700,15650,15700,205,178046.0,11340483.0
2016-12-13,15650,15750,15600,15600,781,176912.0,11340483.0
2016-12-14,15650,15750,15650,15650,192,177479.0,11340483.0
2016-12-15,15650,15900,15500,15900,484,180314.0,11340483.0
2016-12-16,15850,15850,15650,15850,287,179747.0,11340483.0
2016-12-19,15850,15850,15800,15850,1940,179747.0,11340483.0
2016-12-20,15850,15850,15750,15800,903,179180.0,11340483.0
2016-12-21,15850,15850,15700,15800,1724,179180.0,11340483.0
2016-12-22,15850,15850,15700,15700,287,178046.0,11340483.0
2016-12-23,15750,15800,15700,15700,103,178046.0,11340483.0
2016-12-26,15600,15750,15600,15750,1108,178613.0,11340483.0
2016-12-27,15750,15900,15600,15750,9585,178613.0,11340483.0
2016-12-28,15550,15550,15300,15350,3325,174076.0,11340483.0
2016-12-29,15400,15400,15200,15350,242,174076.0,11340483.0
2017-01-02,15350,15350,15200,15250,464,172942.0,11340483.0
2017-01-03,15300,15300,15150,15250,93,172942.0,11340483.0
2017-01-04,15350,15350,15300,15300,236,173509.0,11340483.0
2017-01-05,15350,15350,15300,15300,12,173509.0,11340483.0
2017-01-06,15300,15300,15150,15300,409,173509.0,11340483.0
2017-01-09,15300,15300,15200,15250,203,172942.0,11340483.0
2017-01-10,15250,15250,14750,15050,6191,170674.0,11340483.0
2017-01-11,15150,15150,14950,15000,775,170107.0,11340483.0
2017-01-12,15150,15150,14900,15050,2789,170674.0,11340483.0
2017-01-13,15150,15150,14900,15150,803,171808.0,11340483.0
2017-01-16,15200,15200,14850,15050,5302,170674.0,11340483.0
2017-01-17,14300,15150,14300,15150,3686,171808.0,11340483.0
2017-01-18,14750,15150,14750,15150,2387,171808.0,11340483.0
2017-01-19,15000,15000,14800,15000,6355,170107.0,11340483.0
2017-01-20,14800,15000,14800,15000,1336,170107.0,11340483.0
2017-01-23,15000,15000,14850,15000,1231,170107.0,11340483.0
2017-01-24,14850,14950,14850,14950,636,169540.0,11340483.0
2017-01-25,14900,15050,14900,14900,1916,168973.0,11340483.0
2017-01-26,14950,15000,14850,15000,135,170107.0,11340483.0
2017-01-31,15000,15000,14800,14950,967,169540.0,11340483.0
2017-02-01,15000,15200,14800,15050,2618,170674.0,11340483.0
2017-02-02,15000,15000,14800,14900,2522,168973.0,11340483.0
2017-02-03,15250,15250,14800,14950,721,169540.0,11340483.0
2017-02-06,14950,15000,14800,14950,1254,169540.0,11340483.0
2017-02-07,15000,15000,14900,14950,547,169540.0,11340483.0
2017-02-08,14950,14950,14800,14900,1630,168973.0,11340483.0
2017-02-09,15000,15000,14800,14950,1025,169540.0,11340483.0
2017-02-10,14950,14950,14850,14900,225,168973.0,11340483.0
2017-02-13,14800,14950,14800,14950,1345,169540.0,11340483.0
2017-02-14,14600,14850,14600,14800,2667,167839.0,11340483.0
2017-02-15,14800,15200,14800,15100,258,171241.0,11340483.0
2017-02-16,14900,15100,14900,15100,135,171241.0,11340483.0
2017-02-17,15000,15000,14900,15000,1345,170107.0,11340483.0
2017-02-20,15000,15000,14800,14950,884,169540.0,11340483.0
2017-02-21,14800,15000,14750,15000,7033,170107.0,11340483.0
2017-02-22,15100,15100,14800,14850,1963,168406.0,11340483.0
2017-02-23,14950,14950,14800,14800,1791,167839.0,11340483.0
2017-02-24,14850,14950,14750,14950,956,169540.0,11340483.0
2017-02-27,15150,15200,14800,14900,743,168973.0,11340483.0
2017-02-28,14850,14900,14650,14800,1622,167839.0,11340483.0
2017-03-02,15000,15000,14650,14700,2386,166705.0,11340483.0
2017-03-03,14700,14950,14700,14800,4040,167839.0,11340483.0
2017-03-06,15000,15000,14950,14950,74,169540.0,11340483.0
2017-03-07,14800,14950,14800,14950,549,169540.0,11340483.0
2017-03-08,15100,15100,14950,14950,302,169540.0,11340483.0
2017-03-09,14800,15050,14800,15050,240,170674.0,11340483.0
2017-03-10,14900,15100,14900,15100,199,171241.0,11340483.0
2017-03-13,15350,15350,14950,15100,399,171241.0,11340483.0
2017-03-14,15600,15600,15000,15300,634,173509.0,11340483.0
2017-03-15,15300,15300,15050,15050,521,170674.0,11340483.0
2017-03-16,15200,15700,15000,15450,668,175210.0,11340483.0
2017-03-17,15650,15650,15150,15150,1071,171808.0,11340483.0
2017-03-20,15100,15300,15050,15300,133,173509.0,11340483.0
2017-03-21,15250,15300,15050,15300,660,173509.0,11340483.0
2017-03-22,15450,15450,15050,15050,1346,170674.0,11340483.0
2017-03-23,15100,15650,15000,15000,1171,170107.0,11340483.0
2017-03-24,15000,15500,15000,15000,436,170107.0,11340483.0
2017-03-27,14950,15450,14950,15000,188,170107.0,11340483.0
2017-03-28,15350,15350,15100,15150,1613,171808.0,11340483.0
2017-03-29,15150,15500,15100,15300,13,173509.0,11340483.0
2017-03-30,15150,15400,15150,15150,82,171808.0,11340483.0
2017-03-31,15450,15450,14950,15100,3832,171241.0,11340483.0
2017-04-03,15250,15300,15100,15150,2042,171808.0,11340483.0
2017-04-04,15050,15100,15050,15100,648,171241.0,11340483.0
2017-04-05,15300,15300,15150,15150,7,171808.0,11340483.0
2017-04-06,15150,15150,15050,15050,734,170674.0,11340483.0
2017-04-07,15050,15150,14950,15050,1335,170674.0,11340483.0
2017-04-10,14900,15250,14800,14950,2867,169540.0,11340483.0
2017-04-11,15200,15200,14800,14950,4578,169540.0,11340483.0
2017-04-12,14950,15300,14900,14950,8355,169540.0,11340483.0
2017-04-13,15000,15000,14950,15000,1440,170107.0,11340483.0
2017-04-14,15100,15200,15000,15000,1110,170107.0,11340483.0
2017-04-17,15200,15200,15000,15100,3426,171241.0,11340483.0
2017-04-18,15300,15300,15000,15050,717,170674.0,11340483.0
2017-04-19,15100,15300,15000,15300,2520,173509.0,11340483.0
2017-04-20,15300,15300,15300,15300,570,173509.0,11340483.0
2017-04-21,15300,15300,15100,15250,704,172942.0,11340483.0
2017-04-24,15450,15450,15000,15000,612,170107.0,11340483.0
2017-04-25,15050,15100,15000,15000,155,170107.0,11340483.0
2017-04-26,15050,15200,14800,15050,3022,170674.0,11340483.0
2017-04-27,15100,15200,15050,15200,163,172375.0,11340483.0
2017-04-28,15200,15350,15000,15150,406,171808.0,11340483.0
2017-05-02,15250,15250,15000,15100,1201,171241.0,11340483.0
2017-05-04,15100,15300,15100,15300,5305,173509.0,11340483.0
2017-05-08,15300,15300,15000,15300,3571,173509.0,11340483.0
2017-05-10,15200,15200,15050,15050,2586,170674.0,11340483.0
2017-05-11,15050,15300,14900,15100,6766,171241.0,11340483.0
2017-05-12,15050,15100,14950,15050,975,170674.0,11340483.0
2017-05-15,15100,15200,15100,15200,1814,172375.0,11340483.0
2017-05-16,15200,15350,15100,15300,1788,173509.0,11340483.0
2017-05-17,15350,15350,15150,15300,609,173509.0,11340483.0
2017-05-18,15300,15350,15100,15300,1185,173509.0,11340483.0
2017-05-19,15300,15450,15200,15350,2434,174076.0,11340483.0
2017-05-22,15350,15400,15300,15350,868,174076.0,11340483.0
2017-05-23,15300,15400,15250,15350,1313,174076.0,11340483.0
2017-05-24,15350,15400,15300,15350,1139,174076.0,11340483.0
2017-05-25,15350,15450,15300,15400,5324,174643.0,11340483.0
2017-05-26,15500,15500,15300,15450,1088,175210.0,11340483.0
2017-05-29,15550,15550,15300,15350,1172,174076.0,11340483.0
2017-05-30,15600,15600,15350,15600,2977,176912.0,11340483.0
2017-05-31,15500,15600,15450,15600,1724,176912.0,11340483.0
2017-06-01,15750,15750,15500,15500,305,175777.0,11340483.0
