금호타이어(073240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-05-02,13000,13100,12850,13050,403311,1928936.0,147811198.0
2014-05-07,13100,13100,12600,12700,417858,1877202.0,147811198.0
2014-05-08,12600,12750,12550,12750,299462,1884593.0,147811198.0
2014-05-09,12650,12850,12600,12750,288707,1885860.0,147910558.0
2014-05-12,12750,12800,12650,12700,156280,1878464.0,147910558.0
2014-05-13,12800,12950,12650,12900,308532,1908046.0,147910558.0
2014-05-14,12900,13200,12850,13100,361472,1937628.0,147910558.0
2014-05-15,13100,13150,12950,12950,231367,1915442.0,147910558.0
2014-05-16,12900,13000,12500,12600,530550,1863673.0,147910558.0
2014-05-19,12600,12700,12400,12500,419814,1848882.0,147910558.0
2014-05-20,12450,12500,12150,12200,537235,1804509.0,147910558.0
2014-05-21,12200,12600,12200,12350,374181,1826695.0,147910558.0
2014-05-22,12350,12700,12350,12450,268941,1841486.0,147910558.0
2014-05-23,12550,12600,12350,12450,243866,1841486.0,147910558.0
2014-05-26,12500,12600,12400,12550,186117,1856278.0,147910558.0
2014-05-27,12600,12600,12450,12550,168895,1856278.0,147910558.0
2014-05-28,12500,12650,12350,12450,499894,1841486.0,147910558.0
2014-05-29,12350,12450,11750,11850,810456,1752740.0,147910558.0
2014-05-30,12000,12200,11900,12100,494699,1789718.0,147910558.0
2014-06-02,12000,12100,11800,11850,269987,1752740.0,147910558.0
2014-06-03,11800,11950,11550,11650,467444,1723158.0,147910558.0
2014-06-05,11550,12300,11550,12300,612229,1819300.0,147910558.0
2014-06-09,12350,12400,12050,12150,272240,1797113.0,147910558.0
2014-06-10,12250,12250,11900,12050,297111,1782322.0,147910558.0
2014-06-11,12100,12300,12000,12250,297438,1811904.0,147910558.0
2014-06-12,12150,12350,12150,12350,310452,1826695.0,147910558.0
2014-06-13,12250,12500,12050,12450,448765,1841486.0,147910558.0
2014-06-16,12350,12500,12150,12250,233875,1811904.0,147910558.0
2014-06-17,12300,12300,12100,12200,317239,1804509.0,147910558.0
2014-06-18,12200,12250,11900,12050,388418,1782322.0,147910558.0
2014-06-19,12000,12150,11800,11950,296029,1767531.0,147910558.0
2014-06-20,11950,12050,11600,11800,361302,1745345.0,147910558.0
2014-06-23,11850,11900,11700,11800,196819,1745345.0,147910558.0
2014-06-24,11750,11850,11600,11600,245708,1715762.0,147910558.0
2014-06-25,11650,11750,11350,11500,328976,1700971.0,147910558.0
2014-06-26,11550,11850,11550,11850,240196,1752740.0,147910558.0
2014-06-27,11800,11850,11700,11750,123781,1737949.0,147910558.0
2014-06-30,11800,11900,11650,11700,225721,1730554.0,147910558.0
2014-07-01,11650,11850,11550,11650,300332,1723158.0,147910558.0
2014-07-02,11750,11900,11600,11800,375068,1745345.0,147910558.0
2014-07-03,11900,12150,11700,12150,385623,1797113.0,147910558.0
2014-07-04,12200,12250,12050,12200,212574,1804509.0,147910558.0
2014-07-07,12250,12300,11900,12000,256941,1774927.0,147910558.0
2014-07-08,11850,11950,11700,11750,226390,1737949.0,147910558.0
2014-07-09,11700,12150,11650,12000,320653,1774927.0,147910558.0
2014-07-10,12100,12100,11800,11850,242691,1752740.0,147910558.0
2014-07-11,11750,11850,11650,11750,167564,1737949.0,147910558.0
2014-07-14,11750,11850,11550,11700,247115,1730554.0,147910558.0
2014-07-15,11650,11750,11300,11400,588262,1686180.0,147910558.0
2014-07-16,11400,11500,11250,11300,351123,1671389.0,147910558.0
2014-07-17,11300,11700,11300,11650,470192,1723158.0,147910558.0
2014-07-18,11500,11600,11300,11350,389229,1678785.0,147910558.0
2014-07-21,11400,11500,11400,11450,131187,1693576.0,147910558.0
2014-07-22,11400,11500,11350,11450,236989,1693576.0,147910558.0
2014-07-23,11450,11700,11400,11700,485501,1730554.0,147910558.0
2014-07-24,11600,11900,11550,11650,460645,1723158.0,147910558.0
2014-07-25,11650,11750,11650,11700,221232,1730554.0,147910558.0
2014-07-28,11700,11700,11450,11550,228896,1708367.0,147910558.0
2014-07-29,11600,11900,11500,11700,496852,1730554.0,147910558.0
2014-07-30,11800,11800,11450,11500,459810,1700971.0,147910558.0
2014-07-31,11550,11550,11300,11400,513098,1686180.0,147910558.0
2014-08-01,11400,11600,11350,11600,292507,1715762.0,147910558.0
2014-08-04,11600,12000,11350,11800,769852,1745345.0,147910558.0
2014-08-05,11850,11850,11350,11450,727918,1693576.0,147910558.0
2014-08-06,11500,11500,11150,11200,644782,1656598.0,147910558.0
2014-08-07,11250,11300,11100,11200,397795,1656598.0,147910558.0
2014-08-08,11200,11250,11050,11150,384000,1649203.0,147910558.0
2014-08-11,11200,11300,11100,11100,240748,1641807.0,147910558.0
2014-08-12,11150,11250,10650,10700,792557,1582643.0,147910558.0
2014-08-13,10750,10800,10250,10300,1007404,1523479.0,147910558.0
2014-08-14,10350,10600,10200,10600,605810,1567852.0,147910558.0
2014-08-18,10650,10650,10350,10350,365327,1530874.0,147910558.0
2014-08-19,10400,10500,10250,10400,442077,1538270.0,147910558.0
2014-08-20,10400,10400,10100,10150,460348,1501292.0,147910558.0
2014-08-21,10200,10450,10150,10200,297213,1508688.0,147910558.0
2014-08-22,10200,10350,10150,10250,208313,1516083.0,147910558.0
2014-08-25,10350,10350,10100,10200,252318,1508688.0,147910558.0
2014-08-26,10200,10750,10150,10700,594707,1582643.0,147910558.0
2014-08-27,10600,10700,10450,10550,425317,1560456.0,147910558.0
2014-08-28,10500,10600,10400,10600,288592,1567852.0,147910558.0
2014-08-29,10650,10650,10300,10350,292489,1530874.0,147910558.0
2014-09-01,10300,10350,10100,10200,259872,1508688.0,147910558.0
2014-09-02,10200,10450,10200,10350,256938,1530874.0,147910558.0
2014-09-03,10350,10400,10150,10300,346356,1523479.0,147910558.0
2014-09-04,10300,10400,10200,10250,285087,1516083.0,147910558.0
2014-09-05,10200,10400,10200,10250,221994,1516083.0,147910558.0
2014-09-11,10250,10300,10100,10100,330595,1493897.0,147910558.0
2014-09-12,10150,10500,10100,10400,299997,1538270.0,147910558.0
2014-09-15,10450,10450,10250,10400,301916,1538270.0,147910558.0
2014-09-16,10400,11150,10400,10900,1153383,1612225.0,147910558.0
2014-09-17,11100,11500,10900,11350,1285171,1678785.0,147910558.0
2014-09-18,11400,11600,11300,11500,720820,1700971.0,147910558.0
2014-09-19,11000,11350,10950,11250,24374770,1663994.0,147910558.0
2014-09-22,11350,11450,10900,10900,1472326,1612225.0,147910558.0
2014-09-23,10900,11300,10900,11300,1254731,1671389.0,147910558.0
2014-09-24,11250,11500,11150,11250,1042465,1663994.0,147910558.0
2014-09-25,11200,11400,11000,11200,1182117,1656598.0,147910558.0
2014-09-26,11100,11200,10800,10900,654878,1612225.0,147910558.0
2014-09-29,10900,10950,10650,10650,456069,1575247.0,147910558.0
2014-09-30,10700,10800,10600,10750,425300,1590038.0,147910558.0
2014-10-01,10900,11100,10300,10400,1067878,1538270.0,147910558.0
2014-10-02,10250,10800,10150,10800,893924,1597434.0,147910558.0
2014-10-06,10700,11000,10400,11000,773192,1737925.0,157993158.0
2014-10-07,10950,11050,10850,10950,643271,1730025.0,157993158.0
2014-10-08,10850,11050,10700,10850,412245,1714226.0,157993158.0
2014-10-10,10800,10800,10550,10650,365228,1682627.0,157993158.0
2014-10-13,10650,10650,10150,10250,1031474,1619430.0,157993158.0
2014-10-14,10100,10550,10100,10450,709817,1651029.0,157993158.0
2014-10-15,10450,10550,10200,10300,407167,1627330.0,157993158.0
2014-10-16,10250,10250,9960,10200,1027108,1611530.0,157993158.0
2014-10-17,10200,10200,9980,10100,722982,1595731.0,157993158.0
2014-10-20,10100,10400,10050,10350,466171,1635229.0,157993158.0
2014-10-21,10300,10350,10050,10150,362368,1603631.0,157993158.0
2014-10-22,10250,10500,10150,10450,779697,1651029.0,157993158.0
2014-10-23,10350,10550,10150,10300,374355,1627330.0,157993158.0
2014-10-24,10350,11000,10200,10950,987780,1730025.0,157993158.0
2014-10-27,10850,11050,10700,10900,714845,1722125.0,157993158.0
2014-10-28,10850,11100,10700,10800,421562,1706326.0,157993158.0
2014-10-29,10900,10950,10600,10750,658210,1698426.0,157993158.0
2014-10-30,10800,11100,10650,10750,899546,1698426.0,157993158.0
2014-10-31,10850,10950,10650,10700,589814,1690527.0,157993158.0
2014-11-03,10700,10750,10200,10200,806106,1611530.0,157993158.0
2014-11-04,10200,10350,10050,10200,666256,1611530.0,157993158.0
2014-11-05,10300,10450,10150,10400,578090,1643129.0,157993158.0
2014-11-06,10350,10500,10250,10400,447816,1643129.0,157993158.0
2014-11-07,10400,10900,10350,10900,678176,1722125.0,157993158.0
2014-11-10,10900,10950,10650,10750,548217,1698426.0,157993158.0
2014-11-11,10750,10900,10650,10800,407777,1706326.0,157993158.0
2014-11-12,10700,10800,10550,10550,594015,1666828.0,157993158.0
2014-11-13,10600,10850,10550,10850,596055,1714226.0,157993158.0
2014-11-14,10850,11450,10750,11000,1119266,1737925.0,157993158.0
2014-11-17,11050,11150,10800,11000,749273,1737925.0,157993158.0
2014-11-18,11000,11200,10850,11150,740286,1761624.0,157993158.0
2014-11-19,11300,11500,11100,11150,924529,1761624.0,157993158.0
2014-11-20,11050,11100,10750,10800,710052,1706326.0,157993158.0
2014-11-21,10850,11050,10750,10900,444394,1722125.0,157993158.0
2014-11-24,10950,11150,10850,11050,583151,1745824.0,157993158.0
2014-11-25,11050,11050,10750,11000,659933,1737925.0,157993158.0
2014-11-26,11000,11000,10500,10600,746036,1674727.0,157993158.0
2014-11-27,10600,10700,10500,10700,463686,1690527.0,157993158.0
2014-11-28,10600,10700,10400,10600,478079,1674727.0,157993158.0
2014-12-01,10650,10700,10350,10450,547008,1651029.0,157993158.0
2014-12-02,10550,10750,10450,10650,654629,1682627.0,157993158.0
2014-12-03,10850,11150,10700,10900,1170967,1722125.0,157993158.0
2014-12-04,10850,11100,10700,10900,1067777,1722125.0,157993158.0
2014-12-05,11000,11100,10700,10850,781893,1714226.0,157993158.0
2014-12-08,10900,10950,10650,10700,542450,1690527.0,157993158.0
2014-12-09,10700,10750,10550,10650,413164,1682627.0,157993158.0
2014-12-10,10600,10650,10350,10400,557709,1643129.0,157993158.0
2014-12-11,10350,10450,10250,10250,532499,1619430.0,157993158.0
2014-12-12,10400,10450,10200,10300,418464,1627330.0,157993158.0
2014-12-15,10250,10400,10100,10350,557915,1635229.0,157993158.0
2014-12-16,10250,10400,10150,10250,507375,1619430.0,157993158.0
2014-12-17,10300,10400,10200,10350,433060,1635229.0,157993158.0
2014-12-18,10400,10450,9990,10100,981817,1595731.0,157993158.0
2014-12-19,10200,10300,10150,10300,418022,1627330.0,157993158.0
2014-12-22,10300,10350,10150,10250,366249,1619430.0,157993158.0
2014-12-23,10250,10450,10150,10400,554242,1643129.0,157993158.0
2014-12-24,10350,10400,10000,10100,1569910,1595731.0,157993158.0
2014-12-26,10050,10150,10000,10050,685618,1587831.0,157993158.0
2014-12-29,10000,10150,9950,10050,395442,1587831.0,157993158.0
2014-12-30,10000,10050,9630,9670,1316762,1527794.0,157993158.0
2015-01-02,9600,9910,9410,9790,947152,1546753.0,157993158.0
2015-01-05,9780,9780,9500,9540,744721,1507255.0,157993158.0
2015-01-06,9410,9550,8920,9070,2428424,1432998.0,157993158.0
2015-01-07,9080,9310,9020,9310,888337,1470916.0,157993158.0
2015-01-08,9310,9340,9140,9200,574775,1453537.0,157993158.0
2015-01-09,9200,9350,9130,9310,576615,1470916.0,157993158.0
2015-01-12,9220,9270,9070,9120,945495,1440898.0,157993158.0
2015-01-13,9220,9430,9160,9350,933338,1477236.0,157993158.0
2015-01-14,9280,9300,9150,9200,701852,1453537.0,157993158.0
2015-01-15,9180,9280,9100,9210,422962,1455117.0,157993158.0
2015-01-16,9200,9230,8980,9030,1068301,1426678.0,157993158.0
2015-01-19,9010,9250,9010,9250,504609,1461437.0,157993158.0
2015-01-20,9300,9330,9130,9190,555310,1451957.0,157993158.0
2015-01-21,9450,9550,9320,9330,1007783,1474076.0,157993158.0
2015-01-22,9380,9660,9360,9410,1114669,1486716.0,157993158.0
2015-01-23,9520,9540,9370,9400,667910,1485136.0,157993158.0
2015-01-26,9400,9510,9360,9370,368317,1480396.0,157993158.0
2015-01-27,9450,9620,9360,9590,811035,1515154.0,157993158.0
2015-01-28,9530,9680,9490,9660,895428,1526214.0,157993158.0
2015-01-29,9600,9940,9530,9780,1109607,1545173.0,157993158.0
2015-01-30,9870,10100,9640,9710,1664861,1534114.0,157993158.0
2015-02-02,9640,9750,9570,9580,653183,1513574.0,157993158.0
2015-02-03,9610,9670,9420,9480,716340,1497775.0,157993158.0
2015-02-04,9510,9610,9480,9550,608004,1508835.0,157993158.0
2015-02-05,9560,9860,9530,9830,834997,1553073.0,157993158.0
2015-02-06,9820,9820,9430,9460,1763309,1494615.0,157993158.0
2015-02-09,9430,9430,9230,9290,747865,1467756.0,157993158.0
2015-02-10,9300,9530,9250,9490,764019,1499355.0,157993158.0
2015-02-11,9520,9550,9430,9480,460908,1497775.0,157993158.0
2015-02-12,9520,9530,9380,9420,356972,1488296.0,157993158.0
2015-02-13,9430,9470,9300,9310,743110,1470916.0,157993158.0
2015-02-16,9340,9400,9190,9270,695981,1464597.0,157993158.0
2015-02-17,9210,9380,9200,9320,409580,1472496.0,157993158.0
2015-02-23,9370,9600,9270,9540,721706,1507255.0,157993158.0
2015-02-24,9620,9640,9430,9510,590424,1502515.0,157993158.0
2015-02-25,9420,9490,9320,9440,1018057,1491455.0,157993158.0
2015-02-26,9550,10100,9530,9680,2313777,1529374.0,157993158.0
2015-02-27,9700,9700,9550,9570,639574,1511995.0,157993158.0
2015-03-02,9600,9670,9510,9600,475188,1516734.0,157993158.0
2015-03-03,9610,9880,9590,9820,1171708,1551493.0,157993158.0
2015-03-04,9830,9850,9740,9810,603712,1549913.0,157993158.0
2015-03-05,9800,10400,9800,10350,2804817,1635229.0,157993158.0
2015-03-06,10250,10600,10200,10450,1745955,1651029.0,157993158.0
2015-03-09,10350,10450,10250,10350,735725,1635229.0,157993158.0
2015-03-10,10350,10400,9820,10050,1259520,1587831.0,157993158.0
2015-03-11,9900,10150,9870,10050,773217,1587831.0,157993158.0
2015-03-12,10050,10100,9880,9880,710573,1560972.0,157993158.0
2015-03-13,9960,9970,9860,9890,668857,1562552.0,157993158.0
2015-03-16,9940,10150,9920,9960,601984,1573612.0,157993158.0
2015-03-17,10000,10150,9900,9980,942050,1576772.0,157993158.0
2015-03-18,10100,10150,9980,10000,824193,1579932.0,157993158.0
2015-03-19,10150,10200,9940,10050,868500,1587831.0,157993158.0
2015-03-20,10050,10050,9730,9860,1013944,1557813.0,157993158.0
2015-03-23,9900,9920,9760,9860,526424,1557813.0,157993158.0
2015-03-24,9900,9900,9790,9830,388580,1553073.0,157993158.0
2015-03-25,9830,9830,9220,9290,3214002,1467756.0,157993158.0
2015-03-26,9290,9430,9230,9320,1150830,1472496.0,157993158.0
2015-03-27,9380,9380,9230,9360,723765,1478816.0,157993158.0
2015-03-30,9350,9370,9250,9260,977291,1463017.0,157993158.0
2015-03-31,9300,9300,9030,9110,1682918,1439318.0,157993158.0
2015-04-01,9090,9210,9070,9140,782588,1444057.0,157993158.0
2015-04-02,9170,9350,9120,9320,881200,1472496.0,157993158.0
2015-04-03,9400,9520,9320,9370,685783,1480396.0,157993158.0
2015-04-06,9370,9450,9280,9430,675991,1489875.0,157993158.0
2015-04-07,9450,9450,9350,9380,362500,1481976.0,157993158.0
2015-04-08,9380,9490,9350,9380,521421,1481976.0,157993158.0
2015-04-09,9400,9400,9290,9310,644946,1470916.0,157993158.0
2015-04-10,9320,9350,9250,9320,660835,1472496.0,157993158.0
2015-04-13,9340,9490,9310,9430,765589,1489875.0,157993158.0
2015-04-14,9480,9900,9430,9800,1825561,1548333.0,157993158.0
2015-04-15,9850,9860,9690,9830,950750,1553073.0,157993158.0
2015-04-16,9800,9960,9670,9710,1366599,1534114.0,157993158.0
2015-04-17,9680,9850,9660,9750,647132,1540433.0,157993158.0
2015-04-20,9670,9810,9660,9710,592855,1534114.0,157993158.0
2015-04-21,9720,9780,9630,9630,658290,1521474.0,157993158.0
2015-04-22,9640,9720,9350,9510,750270,1502515.0,157993158.0
2015-04-23,9530,9790,9430,9770,785910,1543593.0,157993158.0
2015-04-24,9770,9870,9700,9810,848285,1549913.0,157993158.0
2015-04-27,9870,10150,9820,10100,1273505,1595731.0,157993158.0
2015-04-28,10100,10100,9950,10050,668069,1587831.0,157993158.0
2015-04-29,9990,10000,9610,9740,1194333,1538853.0,157993158.0
2015-04-30,9740,9820,9610,9770,557143,1543593.0,157993158.0
2015-05-04,9720,9760,9520,9540,684641,1507255.0,157993158.0
2015-05-06,9480,9560,9250,9300,817165,1469336.0,157993158.0
2015-05-07,9330,9420,9250,9310,441951,1470916.0,157993158.0
2015-05-08,9330,9650,9330,9540,593446,1507255.0,157993158.0
2015-05-11,9590,9660,9450,9450,370627,1493035.0,157993158.0
2015-05-12,9430,9450,9340,9410,359941,1486716.0,157993158.0
2015-05-13,9370,9470,9370,9390,313217,1483556.0,157993158.0
2015-05-14,9390,9460,9350,9360,336951,1478816.0,157993158.0
2015-05-15,9400,9420,9290,9320,457943,1472496.0,157993158.0
2015-05-18,9150,9250,9080,9180,1549163,1450377.0,157993158.0
2015-05-19,9190,9190,8690,8700,2386077,1374540.0,157993158.0
2015-05-20,8710,8730,8420,8450,1770485,1335042.0,157993158.0
2015-05-21,8390,8510,8260,8340,1395633,1317663.0,157993158.0
2015-05-22,8330,8550,8300,8500,1047109,1342942.0,157993158.0
2015-05-26,8520,8520,8320,8360,711941,1320823.0,157993158.0
2015-05-27,8330,8460,8290,8300,716742,1311343.0,157993158.0
2015-05-28,8340,8370,8080,8090,1242972,1278165.0,157993158.0
2015-05-29,8060,8210,8040,8170,1108552,1290804.0,157993158.0
2015-06-01,8160,8160,7900,7940,1181814,1254466.0,157993158.0
2015-06-02,7940,7950,7530,7610,1810052,1202328.0,157993158.0
2015-06-03,7510,7690,7510,7520,895537,1188109.0,157993158.0
2015-06-04,7500,7580,7350,7360,1052109,1162830.0,157993158.0
2015-06-05,7350,7420,7270,7330,771983,1158090.0,157993158.0
2015-06-08,7300,7660,7190,7660,1412295,1210228.0,157993158.0
2015-06-09,7630,7740,7500,7730,1097336,1221287.0,157993158.0
2015-06-10,7790,7940,7620,7680,908093,1213387.0,157993158.0
2015-06-11,7700,7870,7680,7870,1143854,1243406.0,157993158.0
2015-06-12,7880,7890,7410,7500,1364970,1184949.0,157993158.0
2015-06-15,7450,7680,7330,7500,680470,1184949.0,157993158.0
2015-06-16,7460,7500,7270,7350,905594,1161250.0,157993158.0
2015-06-17,7340,7340,7190,7220,842999,1140711.0,157993158.0
2015-06-18,7270,7320,7160,7190,744140,1135971.0,157993158.0
2015-06-19,7210,7210,6990,7100,1358516,1121751.0,157993158.0
2015-06-22,7100,7170,7060,7140,622579,1128071.0,157993158.0
2015-06-23,7190,7200,7020,7100,1184346,1121751.0,157993158.0
2015-06-24,7100,7360,7050,7330,812849,1158090.0,157993158.0
2015-06-25,7380,7420,7310,7350,828740,1161250.0,157993158.0
2015-06-26,7420,7500,7340,7370,701838,1164410.0,157993158.0
2015-06-29,7220,7240,7000,7040,911621,1112272.0,157993158.0
2015-06-30,7010,7330,6990,7270,749192,1148610.0,157993158.0
2015-07-01,7280,7600,7220,7590,887128,1199168.0,157993158.0
2015-07-02,7590,7640,7410,7420,628618,1172309.0,157993158.0
2015-07-03,7440,7470,7280,7420,680492,1172309.0,157993158.0
2015-07-06,7300,7400,7260,7330,500475,1158090.0,157993158.0
2015-07-07,7410,7460,7260,7330,542528,1158090.0,157993158.0
2015-07-08,7290,7560,7270,7310,732915,1154930.0,157993158.0
2015-07-09,7300,7350,7140,7200,636334,1137551.0,157993158.0
2015-07-10,7210,7240,7080,7130,738464,1126491.0,157993158.0
2015-07-13,7150,7230,7080,7200,444732,1137551.0,157993158.0
2015-07-14,7320,7340,7180,7280,711960,1150190.0,157993158.0
2015-07-15,7280,7670,7280,7620,1551451,1203908.0,157993158.0
2015-07-16,7630,7670,7370,7400,920816,1169149.0,157993158.0
2015-07-17,7400,7400,7110,7140,1097986,1128071.0,157993158.0
2015-07-20,7140,7150,7040,7130,763483,1126491.0,157993158.0
2015-07-21,7110,7240,7070,7210,629804,1139131.0,157993158.0
2015-07-22,7120,7130,6830,6870,2115237,1085413.0,157993158.0
2015-07-23,6850,6910,6640,6760,1005041,1068034.0,157993158.0
2015-07-24,6760,6850,6630,6810,839408,1075933.0,157993158.0
