조비(001550),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-01-26,12200,12200,11700,11750,1786,46138.0,3926628.0
2016-01-27,12000,12100,11750,12000,2630,47120.0,3926628.0
2016-01-28,12300,12300,11800,11850,2223,46531.0,3926628.0
2016-01-29,12000,12100,11750,12100,2809,47512.0,3926628.0
2016-02-01,11950,12150,11800,12100,8336,47512.0,3926628.0
2016-02-02,12100,12300,11900,11950,5333,46923.0,3926628.0
2016-02-03,12100,12200,11900,12150,2746,47709.0,3926628.0
2016-02-04,12200,12700,12150,12400,8031,48690.0,3926628.0
2016-02-05,12500,12500,12050,12150,3931,47709.0,3926628.0
2016-02-11,11900,12100,11600,11900,5580,46727.0,3926628.0
2016-02-12,11900,11950,11200,11700,10047,45942.0,3926628.0
2016-02-15,11500,12000,11200,11550,41755,45353.0,3926628.0
2016-02-16,11700,11800,11500,11800,6271,46334.0,3926628.0
2016-02-17,11650,12500,11650,12050,18236,47316.0,3926628.0
2016-02-18,12450,12450,12000,12000,4286,47120.0,3926628.0
2016-02-19,12200,12200,11700,12200,6961,47905.0,3926628.0
2016-02-22,12200,12300,12050,12250,1859,48101.0,3926628.0
2016-02-23,12300,12300,11900,12050,1882,47316.0,3926628.0
2016-02-24,12200,12250,11950,12200,2533,47905.0,3926628.0
2016-02-25,12300,12500,12000,12100,5787,47512.0,3926628.0
2016-02-26,12200,12400,12150,12400,6676,48690.0,3926628.0
2016-02-29,12400,12500,12300,12450,6486,48887.0,3926628.0
2016-03-02,12400,12500,12300,12500,3942,49083.0,3926628.0
2016-03-03,12550,12550,12350,12550,2572,49279.0,3926628.0
2016-03-04,12550,12700,12400,12650,4927,49672.0,3926628.0
2016-03-07,12750,12800,12550,12650,2331,49672.0,3926628.0
2016-03-08,12700,12700,12300,12300,5618,48298.0,3926628.0
2016-03-09,12350,12450,12200,12450,4421,48887.0,3926628.0
2016-03-10,12500,12500,12250,12300,2831,48298.0,3926628.0
2016-03-11,12450,12450,12250,12250,3986,48101.0,3926628.0
2016-03-14,12500,12500,12250,12450,4815,48887.0,3926628.0
2016-03-15,12500,12500,12300,12450,4283,48887.0,3926628.0
2016-03-16,12600,12700,12450,12650,9474,49672.0,3926628.0
2016-03-17,12800,13300,12700,13100,32739,51439.0,3926628.0
2016-03-18,13250,13300,12850,12850,14617,50457.0,3926628.0
2016-03-21,12950,13900,12950,13550,55811,53206.0,3926628.0
2016-03-22,13500,13600,13050,13100,21765,51439.0,3926628.0
2016-03-23,13100,13100,12750,12750,9434,50065.0,3926628.0
2016-03-24,12550,13000,12550,12950,8995,50850.0,3926628.0
2016-03-25,13000,13250,12950,13200,6405,51831.0,3926628.0
2016-03-28,13350,13400,12800,13000,4945,51046.0,3926628.0
2016-03-29,13000,13050,12750,12900,4828,50654.0,3926628.0
2016-03-30,12900,13050,12750,12900,3609,50654.0,3926628.0
2016-03-31,12800,13000,12800,13000,2512,51046.0,3926628.0
2016-04-01,13100,13150,12900,13100,3562,51439.0,3926628.0
2016-04-04,13100,13500,13100,13400,7554,52617.0,3926628.0
2016-04-05,13500,13500,13050,13300,3211,52224.0,3926628.0
2016-04-06,13400,13400,13100,13200,4651,51831.0,3926628.0
2016-04-07,13100,13200,12850,13000,5529,51046.0,3926628.0
2016-04-08,12950,13150,12800,13000,6873,51046.0,3926628.0
2016-04-11,13150,13150,12850,13000,1238,51046.0,3926628.0
2016-04-12,13050,13050,12800,12850,7732,50457.0,3926628.0
2016-04-14,12850,13050,12650,13000,5230,51046.0,3926628.0
2016-04-15,12950,13000,12800,13000,5191,51046.0,3926628.0
2016-04-18,12950,12950,12800,12900,3455,50654.0,3926628.0
2016-04-19,12900,13150,12800,13100,8117,51439.0,3926628.0
2016-04-20,13100,13150,12950,13100,3742,51439.0,3926628.0
2016-04-21,13150,13150,12950,13150,4306,51635.0,3926628.0
2016-04-22,13150,13550,13150,13450,15100,52813.0,3926628.0
2016-04-25,13350,13850,13250,13700,29091,53795.0,3926628.0
2016-04-26,13700,13700,13400,13550,8896,53206.0,3926628.0
2016-04-27,13500,13750,13450,13550,4922,53206.0,3926628.0
2016-04-28,13600,13600,13150,13300,9503,52224.0,3926628.0
2016-04-29,13300,13650,13050,13550,6841,53206.0,3926628.0
2016-05-02,13550,13900,13400,13850,18126,54384.0,3926628.0
2016-05-03,13750,13900,13550,13800,10098,54187.0,3926628.0
2016-05-04,13800,13800,13300,13450,9411,52813.0,3926628.0
2016-05-09,13550,13600,13200,13450,16838,52813.0,3926628.0
2016-05-10,13400,13650,13200,13400,12812,52617.0,3926628.0
2016-05-11,13400,13450,13000,13100,13287,51439.0,3926628.0
2016-05-12,12950,13350,12800,13300,18212,52224.0,3926628.0
2016-05-13,13350,13400,13100,13350,4403,52420.0,3926628.0
2016-05-16,13050,13200,13000,13150,10746,51635.0,3926628.0
2016-05-17,13050,13300,13050,13100,10330,51439.0,3926628.0
2016-05-18,13100,13550,13100,13500,9892,53009.0,3926628.0
2016-05-19,13450,13450,12850,12950,18121,50850.0,3926628.0
2016-05-20,12800,13150,12750,13000,8815,51046.0,3926628.0
2016-05-23,13100,13200,12850,13050,8812,52317.0,4008932.0
2016-05-24,13050,13050,12700,12850,7925,51515.0,4008932.0
2016-05-25,12700,13050,12700,12900,4604,51715.0,4008932.0
2016-05-26,12900,13100,12900,13000,3140,52116.0,4008932.0
2016-05-27,13000,13050,12950,13050,2512,52317.0,4008932.0
2016-05-30,13050,13150,13000,13050,3302,52317.0,4008932.0
2016-05-31,13100,13150,12950,13150,2533,52717.0,4008932.0
2016-06-01,13150,13150,12800,12950,17088,51916.0,4008932.0
2016-06-02,12850,12900,12750,12800,11059,51314.0,4008932.0
2016-06-03,12700,12850,12700,12750,11774,51114.0,4008932.0
2016-06-07,12750,12800,12650,12800,13772,51314.0,4008932.0
2016-06-08,12800,12800,12600,12650,9158,50713.0,4008932.0
2016-06-09,12600,12800,12600,12700,4366,50913.0,4008932.0
2016-06-10,12700,12800,12650,12800,8896,51314.0,4008932.0
2016-06-13,12750,12900,12600,12600,8912,50513.0,4008932.0
2016-06-14,12800,12800,12350,12350,7710,49510.0,4008932.0
2016-06-15,12650,12650,12350,12550,3120,50312.0,4008932.0
2016-06-16,12550,12600,12250,12400,6133,49711.0,4008932.0
2016-06-17,12400,12800,12400,12750,9540,51114.0,4008932.0
2016-06-20,12750,12850,12600,12850,10312,51515.0,4008932.0
2016-06-21,12850,12850,12700,12800,11886,51314.0,4008932.0
2016-06-22,12850,12850,12650,12750,9383,51114.0,4008932.0
2016-06-23,12850,12850,12400,12700,8631,50913.0,4008932.0
2016-06-24,12700,12800,10950,11600,40342,46504.0,4008932.0
2016-06-27,11050,11750,11000,11700,8335,46905.0,4008932.0
2016-06-28,11400,12000,11400,11900,6494,47706.0,4008932.0
2016-06-29,11900,12050,11850,12000,7625,48107.0,4008932.0
2016-06-30,12100,12300,12000,12150,6730,48709.0,4008932.0
2016-07-01,12050,12600,12050,12250,10352,49109.0,4008932.0
2016-07-04,12400,12400,12100,12300,6484,49310.0,4008932.0
2016-07-05,12550,12600,12250,12600,4719,50513.0,4008932.0
2016-07-06,12550,12550,12200,12200,13826,48909.0,4008932.0
2016-07-07,12450,12450,12200,12300,1001,49310.0,4008932.0
2016-07-08,12300,12350,12100,12100,3780,48508.0,4008932.0
2016-07-11,12100,12100,11850,12000,3898,48107.0,4008932.0
2016-07-12,12050,13050,12000,12500,18946,50112.0,4008932.0
2016-07-13,12500,12800,12300,12400,5189,49711.0,4008932.0
2016-07-14,12450,12500,12300,12500,2408,50112.0,4008932.0
2016-07-15,12550,12600,12250,12300,4416,49310.0,4008932.0
2016-07-18,12200,12500,12050,12500,4193,50112.0,4008932.0
2016-07-19,12550,12600,12100,12300,5535,49310.0,4008932.0
2016-07-20,12450,12450,12200,12300,736,49310.0,4008932.0
2016-07-21,12150,12300,12050,12200,5092,48909.0,4008932.0
2016-07-22,12150,12350,12050,12150,7024,48709.0,4008932.0
2016-07-25,12150,12300,12000,12300,3663,49310.0,4008932.0
2016-07-26,12200,12350,12000,12150,5634,48709.0,4008932.0
2016-07-27,12250,12250,12050,12050,3815,48308.0,4008932.0
2016-07-28,12150,12150,12000,12150,4678,48709.0,4008932.0
2016-07-29,12250,12250,12000,12050,3578,48308.0,4008932.0
2016-08-01,12200,12200,12000,12200,5364,48909.0,4008932.0
2016-08-02,12200,12200,12000,12050,4103,48308.0,4008932.0
2016-08-03,12050,12050,11700,11950,6016,47907.0,4008932.0
2016-08-04,11950,12350,11950,11950,2900,47907.0,4008932.0
2016-08-05,12000,12150,11950,12000,4359,48107.0,4008932.0
2016-08-08,12000,12100,11950,11950,893,47907.0,4008932.0
2016-08-09,12100,12300,11950,12200,3718,48909.0,4008932.0
2016-08-10,11950,12250,11950,12150,10789,48709.0,4008932.0
2016-08-11,12300,12300,12050,12150,3594,48709.0,4008932.0
2016-08-12,12050,12200,12050,12100,1815,48508.0,4008932.0
2016-08-16,12300,12300,12050,12150,4122,48709.0,4008932.0
2016-08-17,12250,12300,12050,12050,3696,48308.0,4008932.0
2016-08-18,12150,12300,12050,12100,4522,48508.0,4008932.0
2016-08-19,12400,12700,12100,12500,17637,50112.0,4008932.0
2016-08-22,12500,12900,12350,12900,30263,51715.0,4008932.0
2016-08-23,12950,13600,12450,12500,69029,50112.0,4008932.0
2016-08-24,12750,12750,12450,12600,14547,50513.0,4008932.0
2016-08-25,12600,12700,12350,12600,8826,50513.0,4008932.0
2016-08-26,12650,13350,12350,13300,78791,53319.0,4008932.0
2016-08-29,13700,16950,12800,14450,931392,57929.0,4008932.0
2016-08-30,14500,15300,14150,14950,188065,59934.0,4008932.0
2016-08-31,15150,15150,14100,14400,97703,57729.0,4008932.0
2016-09-01,14500,15000,13700,14500,78104,58130.0,4008932.0
2016-09-02,14800,16450,14700,16400,422084,65746.0,4008932.0
2016-09-05,16050,16800,15850,16750,98854,67150.0,4008932.0
2016-09-06,16800,17350,16350,16800,77250,67350.0,4008932.0
2016-09-07,16700,17000,15450,15600,82791,62539.0,4008932.0
2016-09-08,15700,16000,15100,15300,55116,61337.0,4008932.0
2016-09-09,15700,16000,15200,16000,44072,64143.0,4008932.0
2016-09-12,15600,15900,15400,15500,39838,62138.0,4008932.0
2016-09-13,15850,18750,15450,17600,186507,70557.0,4008932.0
2016-09-19,17400,17950,17000,17650,69349,70758.0,4008932.0
2016-09-20,17650,17900,17150,17350,26441,69555.0,4008932.0
2016-09-21,17350,19500,17150,17200,170556,69237.0,4025392.0
2016-09-22,17250,18200,16600,16600,60852,66822.0,4025392.0
2016-09-23,16600,16700,16200,16250,18590,65413.0,4025392.0
2016-09-26,16250,16750,16000,16150,21839,65010.0,4025392.0
2016-09-27,16150,16700,16000,16250,9019,65413.0,4025392.0
2016-09-28,16300,17100,16050,16700,24242,67224.0,4025392.0
2016-09-29,16800,16800,16200,16450,16903,66218.0,4025392.0
2016-09-30,15300,16150,15300,15700,14800,63199.0,4025392.0
2016-10-04,15650,15700,15000,15150,32214,60985.0,4025392.0
2016-10-05,15150,17200,15150,16000,94593,64406.0,4025392.0
2016-10-06,16350,16350,15450,15700,21488,63199.0,4025392.0
2016-10-07,15700,15700,15200,15200,10702,61186.0,4025392.0
2016-10-10,15100,15100,13950,14050,95320,56557.0,4025392.0
2016-10-11,14200,14250,14000,14050,29327,56557.0,4025392.0
2016-10-12,13850,14150,13750,14050,10773,61702.0,4391637.0
2016-10-13,14050,14050,13700,13900,14162,61044.0,4391637.0
2016-10-14,13650,14000,13550,13950,10356,61263.0,4391637.0
2016-10-17,13750,14050,13550,14050,20466,61702.0,4391637.0
2016-10-18,14050,14150,13800,13900,20380,61044.0,4391637.0
2016-10-19,13750,14000,13400,13750,15689,60385.0,4391637.0
2016-10-20,13700,13700,13400,13650,18164,59946.0,4391637.0
2016-10-21,13750,14250,13500,14000,28061,61483.0,4391637.0
2016-10-24,13950,14000,13600,13700,17436,60165.0,4391637.0
2016-10-25,13750,13750,13200,13400,10423,58848.0,4391637.0
2016-10-26,13400,13500,13100,13400,5733,58848.0,4391637.0
2016-10-27,13400,13800,13200,13450,9569,59068.0,4391637.0
2016-10-28,13500,13550,13200,13350,4703,58628.0,4391637.0
2016-10-31,13350,13500,12700,13300,5874,58409.0,4391637.0
2016-11-01,13000,13350,12950,13150,3185,57750.0,4391637.0
2016-11-02,13300,13300,12550,12950,9046,56872.0,4391637.0
2016-11-03,12550,12950,12550,12900,2271,56652.0,4391637.0
2016-11-04,13100,13100,12750,12900,4129,56652.0,4391637.0
2016-11-07,12900,13200,12850,12900,7231,56652.0,4391637.0
2016-11-08,13500,13500,13000,13000,9069,57091.0,4391637.0
2016-11-09,13050,13150,12000,12300,22953,54017.0,4391637.0
2016-11-10,12500,12850,12300,12550,9149,55115.0,4391637.0
2016-11-11,12550,12700,12250,12600,6811,55335.0,4391637.0
2016-11-14,12300,12800,12300,12600,17048,55335.0,4391637.0
2016-11-15,12650,12750,12550,12600,4196,55335.0,4391637.0
2016-11-16,12600,12950,12600,12800,16466,56213.0,4391637.0
2016-11-17,13200,13550,13000,13400,44043,58848.0,4391637.0
2016-11-18,13500,13500,12950,13350,18122,58628.0,4391637.0
2016-11-21,13450,13450,12950,13050,7839,57311.0,4391637.0
2016-11-22,13000,13150,12650,12750,16673,55993.0,4391637.0
2016-11-23,12850,12950,12500,12550,10760,55115.0,4391637.0
2016-11-24,12450,12650,12450,12500,9766,54895.0,4391637.0
2016-11-25,12500,12650,12450,12600,6217,55335.0,4391637.0
2016-11-28,12600,12750,12400,12450,9880,54676.0,4391637.0
2016-11-29,12450,12550,12200,12400,12213,54456.0,4391637.0
2016-11-30,12200,12450,12150,12200,11396,53578.0,4391637.0
2016-12-01,12150,12400,12050,12200,7231,53578.0,4391637.0
2016-12-02,12200,12450,11950,12400,15826,54456.0,4391637.0
2016-12-05,12400,12600,12050,12350,16886,54237.0,4391637.0
2016-12-06,12350,12650,12350,12650,12874,55554.0,4391637.0
2016-12-07,12800,12800,12500,12500,25234,54895.0,4391637.0
2016-12-08,12900,14300,12900,13650,480212,59946.0,4391637.0
2016-12-09,13750,14000,13100,13400,123282,58848.0,4391637.0
2016-12-12,13750,13750,12850,13000,100207,57091.0,4391637.0
2016-12-13,13100,13200,12700,12850,81960,56433.0,4391637.0
2016-12-14,12850,13050,12350,12400,93884,54456.0,4391637.0
2016-12-15,12400,12700,12300,12550,29857,55115.0,4391637.0
2016-12-16,12650,12650,12300,12400,44544,54456.0,4391637.0
2016-12-19,12400,12700,12400,12650,43292,55554.0,4391637.0
2016-12-20,12650,12700,12500,12600,23396,55335.0,4391637.0
2016-12-21,12600,12650,12400,12550,22022,55115.0,4391637.0
2016-12-22,12550,12550,12350,12350,20272,54237.0,4391637.0
2016-12-23,12400,12550,12300,12350,27296,54237.0,4391637.0
2016-12-26,12350,12450,12200,12300,20982,54017.0,4391637.0
2016-12-27,12250,12400,12150,12350,18158,54237.0,4391637.0
2016-12-28,12400,12400,12200,12350,11842,54237.0,4391637.0
2016-12-29,12400,12700,12200,12500,14163,54895.0,4391637.0
2017-01-02,12550,12750,12500,12650,18621,55554.0,4391637.0
2017-01-03,12700,12800,12600,12650,39246,55554.0,4391637.0
2017-01-04,12650,13200,12650,13000,39231,57091.0,4391637.0
2017-01-05,13150,13150,12900,13000,21658,57091.0,4391637.0
2017-01-06,13100,13700,12850,13000,120937,57091.0,4391637.0
2017-01-09,13100,13150,12800,12950,17600,56872.0,4391637.0
2017-01-10,12850,13200,12850,13200,24088,57970.0,4391637.0
2017-01-11,13200,13350,13000,13000,19740,57091.0,4391637.0
2017-01-12,13050,13050,12750,13000,22934,57091.0,4391637.0
2017-01-13,12900,13100,12800,12950,23125,56872.0,4391637.0
2017-01-16,13100,13200,12800,12950,22428,56872.0,4391637.0
2017-01-17,13100,13150,12900,13000,15566,57091.0,4391637.0
2017-01-18,13100,13100,12800,13000,23559,57091.0,4391637.0
2017-01-19,13000,13350,12900,13300,48149,58409.0,4391637.0
2017-01-20,13400,13450,13050,13250,28054,58189.0,4391637.0
2017-01-23,13300,13450,13200,13250,26355,58189.0,4391637.0
2017-01-24,13250,13350,12950,13150,20817,57750.0,4391637.0
2017-01-25,13150,13150,12850,12850,23190,56433.0,4391637.0
2017-01-26,12700,12950,12650,12900,14590,56652.0,4391637.0
2017-01-31,12750,12950,12750,12900,5605,56652.0,4391637.0
2017-02-01,12900,12950,12800,12900,4954,56652.0,4391637.0
2017-02-02,12800,12800,12600,12750,24682,55993.0,4391637.0
2017-02-03,12650,12650,12150,12250,48241,53798.0,4391637.0
2017-02-06,12300,12550,12150,12500,16779,54895.0,4391637.0
2017-02-07,12450,12500,12200,12500,16739,54895.0,4391637.0
2017-02-08,12500,12500,12350,12500,8697,54895.0,4391637.0
2017-02-09,12350,12550,12350,12500,5829,54895.0,4391637.0
2017-02-10,12400,12600,12350,12400,15073,54456.0,4391637.0
2017-02-13,12400,12450,12200,12450,10956,54676.0,4391637.0
2017-02-14,12350,12500,12350,12500,5221,54895.0,4391637.0
2017-02-15,12400,12600,12250,12400,24299,54456.0,4391637.0
2017-02-16,12400,12600,12300,12600,8573,55335.0,4391637.0
2017-02-17,12450,12750,12450,12600,22803,55335.0,4391637.0
2017-02-20,12550,12950,12550,12850,24919,56433.0,4391637.0
2017-02-21,12900,12900,12600,12600,11501,55335.0,4391637.0
2017-02-22,12700,12800,12550,12650,6771,55554.0,4391637.0
2017-02-23,12750,12850,12550,12550,11692,55115.0,4391637.0
2017-02-24,12450,12650,12400,12600,10210,55335.0,4391637.0
2017-02-27,12700,12700,12400,12400,12743,54456.0,4391637.0
2017-02-28,12400,12500,12350,12450,19355,54676.0,4391637.0
2017-03-02,12550,12650,12500,12550,7518,55115.0,4391637.0
2017-03-03,12450,12600,12350,12600,16936,55335.0,4391637.0
2017-03-06,12500,12600,12400,12600,6757,55335.0,4391637.0
2017-03-07,12600,12600,12300,12450,18534,54676.0,4391637.0
2017-03-08,12350,12500,12300,12450,6534,54676.0,4391637.0
2017-03-09,12500,12500,12300,12450,10269,54676.0,4391637.0
2017-03-10,12350,12500,12200,12400,9731,54456.0,4391637.0
2017-03-13,12400,12650,12300,12650,22080,55554.0,4391637.0
2017-03-14,12650,13000,12650,12800,30030,56213.0,4391637.0
2017-03-15,12650,12950,12650,12900,20408,56652.0,4391637.0
2017-03-16,12900,13800,12900,13550,92909,59507.0,4391637.0
2017-03-17,13550,13600,13300,13600,19374,59726.0,4391637.0
2017-03-20,13600,13950,13450,13850,31471,60824.0,4391637.0
2017-03-21,13900,13900,13050,13300,33388,58409.0,4391637.0
2017-03-22,13050,13300,12900,13200,11055,57970.0,4391637.0
2017-03-23,13100,13250,12900,13000,14688,57091.0,4391637.0
2017-03-24,13000,13150,12900,13000,18222,57091.0,4391637.0
2017-03-27,13150,13150,12800,12850,21062,56433.0,4391637.0
2017-03-28,12800,13250,12700,13050,45545,57311.0,4391637.0
2017-03-29,13000,13350,13000,13100,13040,57530.0,4391637.0
2017-03-30,13050,13250,13050,13050,9149,57311.0,4391637.0
2017-03-31,13050,13150,13000,13000,9750,57091.0,4391637.0
2017-04-03,12950,13050,12900,12950,15334,56872.0,4391637.0
2017-04-04,12900,13150,12900,13150,16947,57750.0,4391637.0
2017-04-05,13050,13150,12900,12950,29504,56872.0,4391637.0
2017-04-06,13100,13100,12850,12950,11065,56872.0,4391637.0
2017-04-07,12950,13000,12750,12800,18373,56213.0,4391637.0
2017-04-10,12850,12850,12400,12450,26138,54676.0,4391637.0
2017-04-11,12500,12550,12300,12400,17673,54456.0,4391637.0
2017-04-12,12400,12450,12200,12350,10719,54237.0,4391637.0
2017-04-13,12450,12700,12400,12650,25987,55554.0,4391637.0
2017-04-14,12650,12750,12350,12450,19359,54676.0,4391637.0
2017-04-17,12400,12650,12400,12600,11687,55335.0,4391637.0
2017-04-18,12600,12650,12400,12650,13950,55554.0,4391637.0
2017-04-19,12650,12800,12500,12800,14913,56213.0,4391637.0
2017-04-20,12750,13000,12650,12900,30357,56652.0,4391637.0
2017-04-21,12900,12900,12700,12850,8345,56591.0,4403982.0
2017-04-24,12850,12850,12500,12700,17625,55931.0,4403982.0
2017-04-25,12600,13050,12500,12850,24609,56591.0,4403982.0
2017-04-26,12850,13050,12650,12900,23589,56811.0,4403982.0
2017-04-27,12950,13500,12900,13250,113434,58353.0,4403982.0
2017-04-28,13250,13350,13050,13200,25322,58133.0,4403982.0
2017-05-02,13400,13400,12900,13200,29421,58133.0,4403982.0
2017-05-04,13150,13600,13050,13350,27458,58793.0,4403982.0
2017-05-08,13500,13800,13200,13750,68079,60555.0,4403982.0
2017-05-10,13900,13900,13550,13800,43176,60775.0,4403982.0
2017-05-11,13800,14250,13650,14150,58608,62316.0,4403982.0
2017-05-12,14150,14150,13750,14050,30863,61876.0,4403982.0
2017-05-15,13800,13900,13500,13600,27442,59894.0,4403982.0
2017-05-16,13600,13750,13400,13400,20227,59013.0,4403982.0
2017-05-17,13450,13600,13400,13450,22297,59234.0,4403982.0
2017-05-18,13300,13400,13200,13250,11619,58353.0,4403982.0
2017-05-19,13350,13400,13200,13300,11931,58573.0,4403982.0
2017-05-22,13250,13750,13250,13700,32410,60335.0,4403982.0
2017-05-23,13850,13850,13500,13500,15544,59843.0,4432787.0
2017-05-24,13450,13950,13450,13900,43680,61616.0,4432787.0
2017-05-25,13950,14100,13650,13700,24153,60729.0,4432787.0
2017-05-26,13850,15050,13650,14900,250851,66049.0,4432787.0
2017-05-29,14700,14850,14200,14500,106396,64275.0,4432787.0
2017-05-30,14750,15350,14200,14500,201791,64275.0,4432787.0
2017-05-31,14500,14600,14250,14500,36726,64275.0,4432787.0
2017-06-01,14700,14700,14050,14500,62949,64275.0,4432787.0
2017-06-02,14550,14650,14250,14550,34266,64497.0,4432787.0
2017-06-05,14600,14650,14350,14400,30663,63832.0,4432787.0
2017-06-07,14200,14400,14000,14100,50855,62502.0,4432787.0
2017-06-08,14000,14050,13300,13450,95920,59621.0,4432787.0
2017-06-09,13550,13600,13350,13450,37719,59621.0,4432787.0
2017-06-12,13500,13550,13200,13250,35724,58734.0,4432787.0
2017-06-13,13250,13550,13250,13450,19665,59621.0,4432787.0
2017-06-14,13600,13650,13350,13600,17582,60286.0,4432787.0
2017-06-15,13650,13700,13400,13500,17075,59843.0,4432787.0
2017-06-16,13550,13700,13350,13700,25237,60729.0,4432787.0
2017-06-19,13750,13750,13250,13400,62452,59399.0,4432787.0
2017-06-20,13400,13400,13000,13000,36057,57626.0,4432787.0
2017-06-21,13000,13100,12750,12800,24886,59005.0,4609734.0
2017-06-22,12900,13100,12750,12900,15025,59466.0,4609734.0
2017-06-23,13200,13300,13050,13200,22811,60848.0,4609734.0
