한화손해보험(000370),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-02-21,3752,3801,3648,3686,64652,68874.0,15477244.0
2005-02-22,3644,3694,3441,3446,71080,64385.0,15477244.0
2005-02-23,3364,3388,3280,3313,77071,61909.0,15477244.0
2005-02-24,3320,3415,3320,3380,50750,63147.0,15477244.0
2005-02-25,3343,3455,3343,3396,48873,63457.0,15477244.0
2005-02-28,3475,3620,3438,3578,46597,66862.0,15477244.0
2005-03-02,3586,4112,3503,3955,242960,73904.0,15477244.0
2005-03-03,4058,4332,4016,4117,182750,76922.0,15477244.0
2005-03-04,3992,4087,3842,3843,108111,71814.0,15477244.0
2005-03-07,3851,3929,3677,3727,70069,69648.0,15477244.0
2005-03-08,3835,3835,3479,3715,58330,69415.0,15477244.0
2005-03-09,3693,3759,3635,3645,57500,68100.0,15477244.0
2005-03-10,3529,3711,3529,3712,34410,69338.0,15477244.0
2005-03-11,3809,3974,3727,3810,58835,71195.0,15477244.0
2005-03-14,3892,4095,3818,4067,93390,75993.0,15477244.0
2005-03-15,4066,4107,3735,3740,72090,69880.0,15477244.0
2005-03-16,3683,3739,3524,3653,63830,68255.0,15477244.0
2005-03-17,3603,3603,3405,3404,66920,63611.0,15477244.0
2005-03-18,3378,3465,3329,3338,42470,62373.0,15477244.0
2005-03-21,3314,3314,3148,3231,63900,60361.0,15477244.0
2005-03-22,3229,3469,3225,3471,47460,64850.0,15477244.0
2005-03-23,3351,3450,3272,3281,41375,61290.0,15477244.0
2005-03-24,3280,3364,3189,3189,21225,59587.0,15477244.0
2005-03-25,3106,3310,3106,3231,20360,60361.0,15477244.0
2005-03-28,3289,3330,3264,3313,15519,61909.0,15477244.0
2005-03-29,3366,3366,3183,3255,19532,60826.0,15477244.0
2005-03-30,3189,3210,3106,3114,15841,58194.0,15477244.0
2005-03-31,3181,3210,3106,3148,32840,58814.0,15477244.0
2005-04-01,3189,3462,3189,3313,51920,61909.0,15477244.0
2005-04-04,3243,3293,3205,3231,21750,60361.0,15477244.0
2005-04-06,3305,3305,3156,3189,14770,59587.0,15477244.0
2005-04-07,3131,3223,3131,3189,13611,59587.0,15477244.0
2005-04-08,3197,3274,3180,3213,16410,60052.0,15477244.0
2005-04-11,3148,3210,3115,3114,10370,58194.0,15477244.0
2005-04-12,3106,3143,3065,3066,11580,57266.0,15477244.0
2005-04-13,3074,3181,3056,3073,12161,57421.0,15477244.0
2005-04-14,3074,3074,2982,3053,17611,57034.0,15477244.0
2005-04-15,3005,3027,2906,2998,19451,56028.0,15477244.0
2005-04-18,2978,2978,2850,2849,25592,53242.0,15477244.0
2005-04-19,2865,2941,2865,2899,8250,54170.0,15477244.0
2005-04-20,2915,2991,2915,2982,15581,55718.0,15477244.0
2005-04-21,2956,2982,2941,2982,8623,55718.0,15477244.0
2005-04-22,3024,3098,3024,3066,8830,57266.0,15477244.0
2005-04-25,3048,3048,2974,2974,5050,55563.0,15477244.0
2005-04-26,2978,3048,2950,2949,7870,55099.0,15477244.0
2005-04-27,2941,3024,2920,2920,13000,54557.0,15477244.0
2005-04-28,2941,2956,2900,2899,3000,54170.0,15477244.0
2005-04-29,2924,2941,2750,2879,10160,53783.0,15477244.0
2005-05-02,3044,3044,2833,2837,8551,53010.0,15477244.0
2005-05-03,2850,2850,2809,2808,14849,52468.0,15477244.0
2005-05-04,2809,2900,2800,2817,9146,52623.0,15477244.0
2005-05-06,2787,2883,2787,2858,6756,53396.0,15477244.0
2005-05-09,2861,2895,2809,2808,4570,52468.0,15477244.0
2005-05-10,2850,2915,2816,2817,11290,52623.0,15477244.0
2005-05-11,2749,2836,2733,2771,14662,51771.0,15477244.0
2005-05-12,2791,2791,2720,2726,7500,50920.0,15477244.0
2005-05-13,2741,2741,2667,2726,1512,50920.0,15477244.0
2005-05-16,2699,2774,2699,2721,8614,50843.0,15477244.0
2005-05-17,2705,2750,2705,2717,4013,50765.0,15477244.0
2005-05-18,2709,2775,2692,2693,5411,50301.0,15477244.0
2005-05-19,2705,2891,2705,2754,11850,51462.0,15477244.0
2005-05-20,2758,2890,2758,2833,7518,52932.0,15477244.0
2005-05-23,2832,2840,2786,2799,7260,52313.0,15477244.0
2005-05-24,2782,2840,2769,2799,7500,52313.0,15477244.0
2005-05-25,2774,2844,2769,2812,11820,52545.0,15477244.0
2005-05-26,2796,2816,2783,2817,12230,52623.0,15477244.0
2005-05-27,2833,2915,2833,2849,6890,53242.0,15477244.0
2005-05-30,2833,2900,2820,2899,15070,54170.0,15477244.0
2005-05-31,2932,2982,2865,2982,18662,55718.0,15477244.0
2005-06-01,2982,3048,2924,2991,11063,55873.0,15477244.0
2005-06-02,3098,3098,3006,3016,10951,56337.0,15477244.0
2005-06-03,3024,3065,2982,3036,17635,56724.0,15477244.0
2005-06-07,3032,3106,2945,3016,9640,56337.0,15477244.0
2005-06-08,3130,3188,3031,3081,18572,57575.0,15477244.0
2005-06-09,2998,3077,2998,3073,16030,57421.0,15477244.0
2005-06-10,3073,3183,3073,3172,10350,59278.0,15477244.0
2005-06-13,3130,3183,3130,3160,16100,59046.0,15477244.0
2005-06-14,3081,3177,3069,3127,9450,58427.0,15477244.0
2005-06-15,3159,3159,3073,3139,17569,58659.0,15477244.0
2005-06-16,3101,3164,3101,3148,6830,58814.0,15477244.0
2005-06-17,3169,3173,3098,3107,8190,58040.0,15477244.0
2005-06-20,3105,3172,3027,3090,17450,57730.0,15477244.0
2005-06-21,3081,3106,3048,3107,5350,58040.0,15477244.0
2005-06-22,3172,3172,3080,3163,15253,59123.0,15477244.0
2005-06-23,3173,3255,3131,3189,8410,59587.0,15477244.0
2005-06-24,3081,3272,3081,3259,36500,60903.0,15477244.0
2005-06-27,3254,3254,3105,3205,22680,59897.0,15477244.0
2005-06-28,3226,3314,3214,3272,38120,61135.0,15477244.0
2005-06-29,3329,3710,3329,3462,95411,64695.0,15477244.0
2005-06-30,3478,3959,3478,3851,225410,71969.0,15477244.0
2005-07-01,3904,4149,3809,4026,192810,75219.0,15477244.0
2005-07-04,4025,4283,4025,4167,229341,77851.0,15477244.0
2005-07-05,4274,4357,4001,4167,183860,77851.0,15477244.0
2005-07-06,4166,4215,3892,3913,56242,73130.0,15477244.0
2005-07-07,3904,4124,3759,4026,75676,75219.0,15477244.0
2005-07-08,3921,4066,3921,3976,68521,74291.0,15477244.0
2005-07-11,3943,4001,3925,3992,19741,74600.0,15477244.0
2005-07-12,3992,4289,3992,4266,86875,79708.0,15477244.0
2005-07-13,4389,4464,4264,4365,124980,81565.0,15477244.0
2005-07-14,4432,4929,4349,4722,57984,88220.0,15477244.0
2005-07-15,4837,4845,4506,4531,44020,84661.0,15477244.0
2005-07-18,4530,4704,4530,4631,35960,86518.0,15477244.0
2005-07-19,4572,4962,4572,4846,133761,90542.0,15477244.0
2005-07-20,5061,5301,4978,5210,226410,97352.0,15477244.0
2005-07-21,5218,5302,5028,5111,50480,95495.0,15477244.0
2005-07-22,4987,5103,4970,5102,79440,95340.0,15477244.0
2005-07-25,4929,5591,4929,5310,164615,99209.0,15477244.0
2005-07-26,5210,5541,5210,5319,77895,99364.0,15477244.0
2005-07-27,5317,5466,5317,5417,58634,101221.0,15477244.0
2005-07-28,5466,5548,5342,5384,46960,100602.0,15477244.0
2005-07-29,5409,5558,5384,5451,23115,101840.0,15477244.0
2005-08-01,5548,5631,5483,5550,51048,103698.0,15477244.0
2005-08-02,5400,5516,5242,5243,21208,97971.0,15477244.0
2005-08-03,5177,5293,5168,5186,15330,96888.0,15477244.0
2005-08-04,5177,5194,4845,4887,49470,91316.0,15477244.0
2005-08-05,4888,5053,4689,4887,20860,91316.0,15477244.0
2005-08-08,4888,4888,4572,4805,43700,89768.0,15477244.0
2005-08-09,4639,4970,4639,4970,26040,92863.0,15477244.0
2005-08-10,4820,5127,4820,5052,9611,94411.0,15477244.0
2005-08-11,5052,5217,4928,5177,22710,96733.0,15477244.0
2005-08-12,5258,5258,5061,5251,11800,98126.0,15477244.0
2005-08-16,5135,5317,5019,5036,21810,94102.0,15477244.0
2005-08-17,5003,5053,4895,5052,39560,94411.0,15477244.0
2005-08-18,5012,5127,4970,5028,20489,93947.0,15477244.0
2005-08-19,4928,5061,4928,5036,10570,94102.0,15477244.0
2005-08-22,4952,5209,4952,5210,16900,97352.0,15477244.0
2005-08-23,5375,5375,5135,5219,18270,97507.0,15477244.0
2005-08-24,5342,5342,5135,5260,37730,98280.0,15477244.0
2005-08-25,5052,5209,5052,5201,8310,97197.0,15477244.0
2005-08-26,5258,5921,5242,5591,194759,104471.0,15477244.0
2005-08-29,5408,5797,5408,5583,91100,104317.0,15477244.0
2005-08-30,5790,5790,5483,5633,67940,105245.0,15477244.0
2005-08-31,5657,5707,5598,5674,74252,106019.0,15477244.0
2005-09-01,5715,6212,5672,5980,436922,111746.0,15477244.0
2005-09-02,5980,6171,5880,5964,112740,111436.0,15477244.0
2005-09-05,5922,5989,5814,5865,61830,109579.0,15477244.0
2005-09-06,5806,6021,5797,5798,58740,108341.0,15477244.0
2005-09-07,6005,6038,5872,5964,70519,111436.0,15477244.0
2005-09-08,5921,6005,5806,5939,36970,110972.0,15477244.0
2005-09-09,5939,6246,5939,6204,123130,115925.0,15477244.0
2005-09-12,6228,6668,6228,6544,195150,122270.0,15477244.0
2005-09-13,6502,6709,6394,6569,101280,122735.0,15477244.0
2005-09-14,6485,6866,6485,6858,126405,128152.0,15477244.0
2005-09-15,6832,6957,6767,6875,80894,128461.0,15477244.0
2005-09-16,6917,7041,6851,6975,56371,130318.0,15477244.0
2005-09-20,7041,7347,6833,6850,81939,127997.0,15477244.0
2005-09-21,6850,6924,6685,6825,42530,127532.0,15477244.0
2005-09-22,6825,6916,6808,6875,61530,128461.0,15477244.0
2005-09-23,6916,7065,6709,6949,82810,129854.0,15477244.0
2005-09-26,7000,7232,6966,7182,83470,134188.0,15477244.0
2005-09-27,7205,7611,7196,7454,89525,139295.0,15477244.0
2005-09-28,7512,7752,7463,7621,53840,142391.0,15477244.0
2005-09-29,7704,7704,7455,7613,50780,142236.0,15477244.0
2005-09-30,7536,7611,7246,7248,27669,135426.0,15477244.0
2005-10-04,7246,7246,6974,7207,78218,134652.0,15477244.0
2005-10-05,7081,7314,7024,7040,80736,131557.0,15477244.0
2005-10-06,6965,6990,6626,6867,54750,128306.0,15477244.0
2005-10-07,6717,6899,6717,6899,38750,128925.0,15477244.0
2005-10-10,6759,7106,6759,7040,48740,131557.0,15477244.0
2005-10-11,6932,7148,6932,7124,33340,133104.0,15477244.0
2005-10-12,7124,7124,6768,6768,23800,126449.0,15477244.0
2005-10-13,6776,6900,6668,6668,25990,124592.0,15477244.0
2005-10-14,6775,6775,6460,6535,35070,122115.0,15477244.0
2005-10-17,6551,6659,6212,6220,42740,116234.0,15477244.0
2005-10-18,6311,6336,6145,6220,19050,116234.0,15477244.0
2005-10-19,6172,6187,5963,6006,16320,112210.0,15477244.0
2005-10-20,6122,6179,6047,6130,36090,114532.0,15477244.0
2005-10-21,5963,6461,5963,6461,31030,120723.0,15477244.0
2005-10-24,6586,6627,6502,6511,23161,121651.0,15477244.0
2005-10-25,6518,6610,6312,6503,38840,121496.0,15477244.0
2005-10-26,6502,6593,6402,6444,12740,120413.0,15477244.0
2005-10-27,6378,6527,6337,6429,35030,120103.0,15477244.0
2005-10-28,6378,6411,6228,6379,14050,119175.0,15477244.0
2005-10-31,6378,6461,6337,6461,13290,120723.0,15477244.0
2005-11-01,6419,6686,6419,6635,30600,123973.0,15477244.0
2005-11-02,6710,6792,6618,6668,12441,124592.0,15477244.0
2005-11-03,6668,6751,6668,6718,8248,125520.0,15477244.0
2005-11-04,6668,6801,6627,6710,6810,125366.0,15477244.0
2005-11-07,6784,6825,6718,6801,25896,127068.0,15477244.0
2005-11-08,6917,7438,6875,7439,82701,138986.0,15477244.0
2005-11-09,7405,7520,6957,7372,68730,137747.0,15477244.0
2005-11-10,7255,7413,7205,7413,18760,138521.0,15477244.0
2005-11-11,7454,7536,7330,7372,40580,137747.0,15477244.0
2005-11-14,7355,7619,7205,7546,51300,140998.0,15477244.0
2005-11-15,7703,7703,7371,7463,49030,139450.0,15477244.0
2005-11-16,7620,7952,7455,7770,67380,145177.0,15477244.0
2005-11-17,8035,8035,7704,7704,35880,143938.0,15477244.0
2005-11-18,7828,8035,7463,7704,55602,143938.0,15477244.0
2005-11-21,7927,7927,7537,7704,59140,143938.0,15477244.0
2005-11-22,7704,7994,7620,7994,95829,149355.0,15477244.0
2005-11-23,7993,9152,7993,9153,255193,171024.0,15477244.0
2005-11-24,9359,9815,8779,9318,162210,174119.0,15477244.0
2005-11-25,9360,10313,9111,9609,119992,179536.0,15477244.0
2005-11-28,9484,9691,9317,9401,69100,175667.0,15477244.0
2005-11-29,9110,9359,9028,9028,51463,168702.0,15477244.0
2005-11-30,8987,9317,8987,9236,41090,172571.0,15477244.0
2005-12-01,9110,9774,8987,9401,51990,175667.0,15477244.0
2005-12-02,9359,9401,8697,9111,50370,170250.0,15477244.0
2005-12-05,9110,9110,8573,8863,50195,165607.0,15477244.0
2005-12-06,8697,9234,8697,9195,45700,171797.0,15477244.0
2005-12-07,9069,9276,8862,8863,30960,165607.0,15477244.0
2005-12-08,8862,9110,8697,9111,14860,170250.0,15477244.0
2005-12-09,8945,9401,8945,9236,70611,172571.0,15477244.0
2005-12-12,9276,9608,9276,9401,87070,175667.0,15477244.0
2005-12-13,9444,10023,9444,9651,157310,180310.0,15477244.0
2005-12-14,9692,9775,9111,9485,57373,177214.0,15477244.0
2005-12-15,9318,9858,9235,9775,80696,182631.0,15477244.0
2005-12-16,9567,9691,9317,9401,68170,175667.0,15477244.0
2005-12-19,9360,9816,9360,9775,43696,182631.0,15477244.0
2005-12-20,9733,10105,9691,9775,75160,182631.0,15477244.0
2005-12-21,9733,9816,9444,9692,54940,181084.0,15477244.0
2005-12-22,9525,9649,8779,8781,97430,164059.0,15477244.0
2005-12-23,8821,8821,8325,8532,45130,159416.0,15477244.0
2005-12-26,8531,8656,8284,8449,96620,157868.0,15477244.0
2005-12-27,8366,8531,8225,8491,53530,158642.0,15477244.0
2005-12-28,8257,8697,8257,8697,45500,162511.0,15477244.0
2005-12-29,8697,9110,8697,8987,70400,167928.0,15477244.0
2006-01-02,9110,9443,8862,9401,70330,175667.0,15477244.0
2006-01-03,9234,9484,9028,9236,51660,172571.0,15477244.0
2006-01-04,9234,9317,8779,8987,91090,167928.0,15477244.0
2006-01-05,8820,8945,8407,8656,48598,161737.0,15477244.0
2006-01-06,8531,8945,8531,8905,35260,166380.0,15477244.0
2006-01-09,8820,8945,8738,8822,41421,164833.0,15477244.0
2006-01-10,8739,9029,8366,8491,57120,158642.0,15477244.0
2006-01-11,8325,8490,8234,8324,68490,155546.0,15477244.0
2006-01-12,8325,8574,8325,8324,56260,155546.0,15477244.0
2006-01-13,8167,8325,8167,8283,52540,154772.0,15477244.0
2006-01-16,8284,8284,8160,8168,41099,152606.0,15477244.0
2006-01-17,8365,8365,7843,7844,58301,146570.0,15477244.0
2006-01-18,7710,7786,7056,7281,98161,136045.0,15477244.0
2006-01-19,7123,7611,7106,7454,104790,139295.0,15477244.0
2006-01-20,7413,7536,6957,7082,57320,132330.0,15477244.0
2006-01-23,6718,7032,6246,6370,48240,119020.0,15477244.0
2006-01-24,6303,6594,6296,6544,61231,122270.0,15477244.0
2006-01-25,6627,6867,6552,6635,73170,123973.0,15477244.0
2006-01-26,6858,6858,6403,6544,39310,122270.0,15477244.0
2006-01-27,6593,6990,6567,6991,93241,130628.0,15477244.0
2006-01-31,7156,7156,6760,6834,79679,127687.0,15477244.0
2006-02-01,6841,6874,6386,6535,71181,122115.0,15477244.0
2006-02-02,6485,6585,6236,6353,63624,118710.0,15477244.0
2006-02-03,6054,6253,5888,5923,55140,110662.0,15477244.0
2006-02-06,5722,5839,5590,5806,80646,108495.0,15477244.0
2006-02-07,5814,5864,5699,5865,32780,109579.0,15477244.0
2006-02-08,5797,5938,5731,5798,63620,108341.0,15477244.0
2006-02-09,5814,6006,5807,5989,43370,111900.0,15477244.0
2006-02-10,6047,6047,5889,6039,23090,112829.0,15477244.0
2006-02-13,6212,6212,6005,6021,21960,112520.0,15477244.0
2006-02-14,5997,6022,5873,6006,13799,112210.0,15477244.0
2006-02-15,6087,6087,5962,5980,20490,111746.0,15477244.0
2006-02-16,5898,6081,5814,6047,30327,112984.0,15477244.0
2006-02-17,5988,6295,5988,6270,33210,117163.0,15477244.0
2006-02-20,6262,6544,6213,6503,59610,121496.0,15477244.0
2006-02-21,6469,6502,6312,6461,16530,120723.0,15477244.0
2006-02-22,6460,6600,6261,6312,23360,117937.0,15477244.0
2006-02-23,6254,6420,6254,6420,15240,119949.0,15477244.0
2006-02-24,6369,6410,6295,6303,15110,117782.0,15477244.0
2006-02-27,6312,6618,6312,6387,17153,119330.0,15477244.0
2006-02-28,6477,6477,6346,6345,12750,118556.0,15477244.0
2006-03-02,6435,6791,6410,6610,74359,123508.0,15477244.0
2006-03-03,6527,6577,6328,6379,38860,119175.0,15477244.0
2006-03-06,6328,6337,6237,6295,25730,117627.0,15477244.0
2006-03-07,6154,6213,6031,6089,23980,113758.0,15477244.0
2006-03-08,6047,6187,5939,5998,24830,112055.0,15477244.0
2006-03-09,6046,6136,6012,6014,8320,112365.0,15477244.0
2006-03-10,5881,6088,5881,6089,7260,113758.0,15477244.0
2006-03-13,6105,6262,6096,6171,9390,115305.0,15477244.0
2006-03-14,6172,6213,5972,6171,23290,115305.0,15477244.0
2006-03-15,6172,6370,6172,6345,34720,118556.0,15477244.0
2006-03-16,6261,6361,6136,6312,15200,117937.0,15477244.0
2006-03-17,6179,6303,6105,6171,12540,115305.0,15477244.0
2006-03-20,6162,6186,6087,6105,17070,114067.0,15477244.0
2006-03-21,6130,6145,6095,6105,15670,114067.0,15477244.0
2006-03-22,6038,6095,5962,5980,10556,111746.0,15477244.0
2006-03-23,6012,6112,5814,5964,42880,111436.0,15477244.0
2006-03-24,5880,5930,5822,5880,31710,109888.0,15477244.0
2006-03-27,5880,5880,5002,5798,29290,108341.0,15477244.0
2006-03-28,5798,5972,5741,5948,24220,111127.0,15477244.0
2006-03-29,5881,5881,5723,5782,31030,108031.0,15477244.0
2006-03-30,5881,5881,5749,5815,14470,108650.0,15477244.0
2006-03-31,5782,5906,5782,5874,10940,109734.0,15477244.0
2006-04-03,5914,6130,5881,6089,34840,113758.0,15477244.0
2006-04-04,6122,6131,6031,6047,26750,112984.0,15477244.0
2006-04-05,6087,6212,6087,6096,40870,113913.0,15477244.0
2006-04-06,6096,6096,5963,6006,15880,112210.0,15477244.0
2006-04-07,6013,6047,5922,5998,9860,112055.0,15477244.0
2006-04-10,6113,6113,5972,6006,12020,112210.0,15477244.0
2006-04-11,6012,6046,5880,5980,16060,111746.0,15477244.0
2006-04-12,5897,6046,5897,5964,7770,111436.0,15477244.0
2006-04-13,6047,6362,6039,6345,45460,118556.0,15477244.0
2006-04-14,6502,6858,6312,6793,50950,126913.0,15477244.0
2006-04-17,6874,6874,6559,6577,26930,122889.0,15477244.0
2006-04-18,6502,6668,6502,6585,14470,123044.0,15477244.0
2006-04-19,6691,6874,6667,6825,28690,127532.0,15477244.0
2006-04-20,6733,6907,6717,6825,28410,127532.0,15477244.0
2006-04-21,6825,6957,6791,6949,29805,129854.0,15477244.0
2006-04-24,7049,7049,6750,6908,34855,129080.0,15477244.0
2006-04-25,6817,6858,6536,6585,18010,123044.0,15477244.0
2006-04-26,6586,6851,6502,6585,11000,123044.0,15477244.0
2006-04-27,6784,6784,6594,6627,12680,123818.0,15477244.0
2006-04-28,6635,6635,6220,6303,12620,117782.0,15477244.0
2006-05-02,6320,6627,6237,6453,20824,120568.0,15477244.0
2006-05-03,6295,6517,6295,6435,17840,120258.0,15477244.0
2006-05-04,6435,6476,6336,6361,13791,118865.0,15477244.0
2006-05-08,6461,6461,6337,6337,4395,118401.0,15477244.0
2006-05-09,6518,6518,6378,6461,18709,120723.0,15477244.0
2006-05-10,6460,6667,6361,6618,33450,123663.0,15477244.0
2006-05-11,6585,6700,6485,6701,19190,125211.0,15477244.0
2006-05-12,6618,6692,6527,6668,3840,124592.0,15477244.0
2006-05-15,6668,6751,6552,6627,31313,123818.0,15477244.0
2006-05-16,6544,6710,6122,6171,18390,115305.0,15477244.0
2006-05-17,6254,6254,6088,6163,8790,115151.0,15477244.0
2006-05-18,5731,5880,5433,5798,25290,108341.0,15477244.0
2006-05-19,5797,6005,5672,5839,12780,109115.0,15477244.0
2006-05-22,5839,5888,5715,5715,3490,106793.0,15477244.0
2006-05-23,5756,5781,5631,5633,7070,105245.0,15477244.0
2006-05-24,5623,5666,5548,5591,15490,104471.0,15477244.0
2006-05-25,5581,5772,5491,5591,31780,104471.0,15477244.0
2006-05-26,5567,5658,5567,5658,3963,105710.0,15477244.0
2006-05-29,5599,5757,5591,5649,12410,105555.0,15477244.0
2006-05-30,5716,5716,5549,5699,4460,106483.0,15477244.0
2006-06-01,5616,5748,5466,5466,5950,102150.0,15477244.0
2006-06-02,5475,5548,5061,5219,36820,97507.0,15477244.0
2006-06-05,5136,5293,4970,4970,12670,92863.0,15477244.0
2006-06-07,4969,4969,4555,4696,9090,87756.0,15477244.0
2006-06-08,4572,4970,4548,4887,79570,91316.0,15477244.0
2006-06-09,4969,4969,4796,4796,10340,89613.0,15477244.0
2006-06-12,4944,4970,4813,4929,4710,92090.0,15477244.0
2006-06-13,4888,5044,4763,4970,3720,92863.0,15477244.0
2006-06-14,4680,5044,4680,4970,5470,92863.0,15477244.0
2006-06-15,4987,5161,4888,4887,4817,91316.0,15477244.0
2006-06-16,5209,5209,5052,5119,10620,95649.0,15477244.0
2006-06-19,4970,5185,4970,5102,2220,95340.0,15477244.0
2006-06-20,5102,5160,4978,5045,5150,94256.0,15477244.0
2006-06-21,4987,5070,4912,5052,13670,94411.0,15477244.0
2006-06-22,5218,5235,4994,5052,15660,94411.0,15477244.0
2006-06-23,4929,5077,4820,5052,2250,94411.0,15477244.0
2006-06-26,4962,4970,4804,4887,10140,91316.0,15477244.0
2006-06-27,4888,5028,4888,4979,5960,93018.0,15477244.0
2006-06-28,4894,4978,4845,4961,3190,92709.0,15477244.0
2006-06-29,5011,5135,5011,5136,5220,95959.0,15477244.0
2006-06-30,5144,5426,5144,5392,34850,100757.0,15477244.0
2006-07-03,5467,5708,5384,5691,13031,106329.0,15477244.0
2006-07-04,5773,5798,5673,5741,33610,107257.0,15477244.0
2006-07-05,5574,5740,5491,5624,8990,105090.0,15477244.0
2006-07-06,5475,5624,5426,5616,5030,104936.0,15477244.0
2006-07-07,5672,5672,5607,5674,2410,106019.0,15477244.0
2006-07-10,5507,5715,5383,5715,8800,106793.0,15477244.0
2006-07-11,5715,5715,5598,5674,6150,106019.0,15477244.0
2006-07-12,5672,5690,5566,5641,7750,105400.0,15477244.0
2006-07-13,5641,5699,5549,5566,8080,104007.0,15477244.0
2006-07-14,5507,5557,5342,5466,7150,102150.0,15477244.0
2006-07-18,5283,5433,5217,5260,5880,98280.0,15477244.0
2006-07-19,5226,5301,5217,5260,5120,98280.0,15477244.0
2006-07-20,5342,5383,5217,5260,16670,98280.0,15477244.0
2006-07-21,5217,5301,5176,5284,10160,98745.0,15477244.0
2006-07-24,5226,5292,5052,5284,5860,98745.0,15477244.0
2006-07-25,5301,5367,5217,5219,2230,97507.0,15477244.0
2006-07-26,5217,5258,5217,5219,28300,97507.0,15477244.0
2006-07-27,5384,5384,5177,5186,5580,96888.0,15477244.0
2006-07-28,5218,5458,5185,5451,29300,101840.0,15477244.0
2006-07-31,5507,5548,5383,5384,3290,100602.0,15477244.0
2006-08-01,5342,5342,5135,5136,9940,95959.0,15477244.0
2006-08-02,5135,5383,5135,5136,3240,95959.0,15477244.0
2006-08-03,5062,5252,5062,5095,15510,95185.0,15477244.0
2006-08-04,5135,5226,5069,5077,10416,94876.0,15477244.0
2006-08-07,5052,5167,4902,4945,10120,92399.0,15477244.0
2006-08-08,4969,5118,4845,4920,11230,91935.0,15477244.0
2006-08-09,4887,5093,4853,5086,5410,95030.0,15477244.0
2006-08-10,5086,5119,4970,4987,11930,93173.0,15477244.0
2006-08-11,4987,5086,4937,4970,6950,92863.0,15477244.0
2006-08-14,5052,5126,4878,4920,7380,91935.0,15477244.0
2006-08-16,4969,4969,4812,4912,8760,91780.0,15477244.0
2006-08-17,4969,5027,4961,5004,9610,93483.0,15477244.0
2006-08-18,4970,5053,4804,4929,9060,92090.0,15477244.0
2006-08-21,4936,4936,4762,4779,6129,89304.0,15477244.0
2006-08-22,4779,4829,4663,4722,13310,88220.0,15477244.0
2006-08-23,4746,4796,4704,4746,6490,88685.0,15477244.0
2006-08-24,4779,4838,4697,4713,7250,88066.0,15477244.0
2006-08-25,4722,4804,4655,4713,9550,88066.0,15477244.0
