삼화왕관(004450),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-05-11,20150,20400,20000,20400,590,43949.0,2154379.0
2012-05-14,0,0,0,20400,0,43949.0,2154379.0
2012-05-15,20050,20050,20000,20000,451,43088.0,2154379.0
2012-05-16,19600,19600,19600,19600,1000,42226.0,2154379.0
2012-05-17,0,0,0,19600,0,42226.0,2154379.0
2012-05-18,19900,19900,19900,19900,50,42872.0,2154379.0
2012-05-21,19900,19900,19400,19750,1880,42549.0,2154379.0
2012-05-22,19650,19650,19300,19300,40,41580.0,2154379.0
2012-05-23,19500,19800,19500,19800,70,42657.0,2154379.0
2012-05-24,19400,19750,19400,19750,90,42549.0,2154379.0
2012-05-25,19800,20000,19400,19400,300,41795.0,2154379.0
2012-05-29,19700,19700,19700,19700,10,42441.0,2154379.0
2012-05-30,19300,19450,19000,19350,390,41687.0,2154379.0
2012-05-31,0,0,0,19350,0,41687.0,2154379.0
2012-06-01,19200,20000,19000,19350,450,41687.0,2154379.0
2012-06-04,19200,19200,18850,19150,50,41256.0,2154379.0
2012-06-05,19000,19450,19000,19400,150,41795.0,2154379.0
2012-06-07,19450,20200,18850,18950,754,40825.0,2154379.0
2012-06-08,18850,19200,18850,19200,70,41364.0,2154379.0
2012-06-11,0,0,0,19200,0,41364.0,2154379.0
2012-06-12,18800,19100,18750,19100,240,41149.0,2154379.0
2012-06-13,18700,18950,18650,18950,170,40825.0,2154379.0
2012-06-14,18700,19150,18700,19100,230,41149.0,2154379.0
2012-06-15,19000,19150,19000,19150,110,41256.0,2154379.0
2012-06-18,19200,19200,19050,19050,120,41041.0,2154379.0
2012-06-19,19100,19200,19100,19150,90,41256.0,2154379.0
2012-06-20,19200,19300,19200,19250,150,41472.0,2154379.0
2012-06-21,19300,19800,19300,19800,280,42657.0,2154379.0
2012-06-22,19900,20050,19650,20050,150,43195.0,2154379.0
2012-06-25,19600,19900,19600,19900,110,42872.0,2154379.0
2012-06-26,20000,20000,20000,20000,40,43088.0,2154379.0
2012-06-27,19600,19600,19550,19550,90,42118.0,2154379.0
2012-06-28,19600,19600,19300,19500,180,42010.0,2154379.0
2012-06-29,19550,19650,19550,19650,40,42334.0,2154379.0
2012-07-02,19650,19650,18800,19400,340,41795.0,2154379.0
2012-07-03,19400,19400,19400,19400,10,41795.0,2154379.0
2012-07-04,19100,19400,19100,19400,40,41795.0,2154379.0
2012-07-05,19400,19650,19400,19650,231,42334.0,2154379.0
2012-07-06,19700,19800,19700,19800,100,42657.0,2154379.0
2012-07-09,19850,19850,19700,19700,70,42441.0,2154379.0
2012-07-10,0,0,0,19700,0,42441.0,2154379.0
2012-07-11,19900,19900,19900,19900,10,42872.0,2154379.0
2012-07-12,20000,20150,20000,20000,1160,43088.0,2154379.0
2012-07-13,0,0,0,20000,0,43088.0,2154379.0
2012-07-16,20500,20500,20000,20000,260,43088.0,2154379.0
2012-07-17,20000,20200,20000,20050,420,43195.0,2154379.0
2012-07-18,19850,20300,19850,20300,20,43734.0,2154379.0
2012-07-19,20350,20350,20350,20350,30,43842.0,2154379.0
2012-07-20,20400,20650,20200,20200,540,43518.0,2154379.0
2012-07-23,20200,20200,19000,19250,2600,41472.0,2154379.0
2012-07-24,19450,19450,19300,19350,60,41687.0,2154379.0
2012-07-25,19300,19300,19050,19050,240,41041.0,2154379.0
2012-07-26,19000,19000,19000,19000,50,40933.0,2154379.0
2012-07-27,19000,19050,19000,19000,4640,40933.0,2154379.0
2012-07-30,19200,19200,18850,18850,150,40610.0,2154379.0
2012-07-31,19000,19000,19000,19000,20,40933.0,2154379.0
2012-08-01,19800,20000,18850,18850,5774,40610.0,2154379.0
2012-08-02,18900,19000,18900,19000,370,40933.0,2154379.0
2012-08-03,19000,19000,19000,19000,610,40933.0,2154379.0
2012-08-06,19000,19000,19000,19000,3200,40933.0,2154379.0
2012-08-07,0,0,0,19000,0,,
2012-08-08,18950,18950,18900,18950,51,40825.0,2154379.0
2012-08-09,18950,18950,18950,18950,10,40825.0,2154379.0
2012-08-10,18850,18950,18850,18950,551,40825.0,2154379.0
2012-08-13,18700,18700,18700,18700,11,40287.0,2154379.0
2012-08-14,18700,19000,18700,18900,4840,40718.0,2154379.0
2012-08-16,19000,19000,18700,18700,8290,40287.0,2154379.0
2012-08-17,18800,18800,18650,18750,90,40395.0,2154379.0
2012-08-20,18800,19150,18700,19150,1440,41256.0,2154379.0
2012-08-21,19150,19400,19150,19350,70,41687.0,2154379.0
2012-08-22,19400,19600,19400,19600,350,42226.0,2154379.0
2012-08-23,19600,19800,19350,19650,180,42334.0,2154379.0
2012-08-24,19450,19850,19450,19800,90,42657.0,2154379.0
2012-08-27,19500,19500,19400,19500,560,42010.0,2154379.0
2012-08-28,19450,19600,19300,19300,790,41580.0,2154379.0
2012-08-29,19350,19350,19150,19300,1020,41580.0,2154379.0
2012-08-30,19200,19500,19200,19350,940,41687.0,2154379.0
2012-08-31,19350,19350,19300,19300,240,41580.0,2154379.0
2012-09-03,19200,19200,19000,19200,285,41364.0,2154379.0
2012-09-04,19200,19350,19200,19350,740,41687.0,2154379.0
2012-09-05,19400,19400,19400,19400,1630,41795.0,2154379.0
2012-09-06,19400,19400,19150,19200,290,41364.0,2154379.0
2012-09-07,19350,19350,19350,19350,461,41687.0,2154379.0
2012-09-10,19350,19450,19350,19450,1190,41903.0,2154379.0
2012-09-11,19550,19550,19450,19550,491,42118.0,2154379.0
2012-09-12,19600,19600,19350,19350,800,41687.0,2154379.0
2012-09-13,19600,19600,19350,19550,2352,42118.0,2154379.0
2012-09-14,19550,19550,19350,19550,2685,42118.0,2154379.0
2012-09-17,19500,19500,19350,19500,1500,42010.0,2154379.0
2012-09-18,19400,19650,19400,19650,3050,42334.0,2154379.0
2012-09-19,19800,19800,19550,19700,600,42441.0,2154379.0
2012-09-20,19800,19800,19600,19650,3151,42334.0,2154379.0
2012-09-21,19700,20000,19650,19650,1270,42334.0,2154379.0
2012-09-24,19900,19900,19400,19400,36260,41795.0,2154379.0
2012-09-25,19650,19850,19550,19650,950,42334.0,2154379.0
2012-09-26,19500,19750,19500,19550,150,42118.0,2154379.0
2012-09-27,19700,20300,19700,20300,15970,43734.0,2154379.0
2012-09-28,20400,20400,19950,20200,265,43518.0,2154379.0
2012-10-02,20000,20450,20000,20450,2285,44057.0,2154379.0
2012-10-04,20650,21000,20400,20750,3040,44703.0,2154379.0
2012-10-05,20750,20850,20500,20850,1090,44919.0,2154379.0
2012-10-08,21100,21100,20700,20800,8590,44811.0,2154379.0
2012-10-09,21200,21300,21200,21300,180,45888.0,2154379.0
2012-10-10,21450,21450,21100,21250,611,45781.0,2154379.0
2012-10-11,21400,21400,20850,21300,4441,45888.0,2154379.0
2012-10-12,21300,21300,20850,21250,5510,45781.0,2154379.0
2012-10-15,21400,21400,21100,21100,390,45457.0,2154379.0
2012-10-16,21200,21700,21200,21500,4230,46319.0,2154379.0
2012-10-17,21600,21650,21300,21450,440,46211.0,2154379.0
2012-10-18,21650,22200,21550,21900,4671,47181.0,2154379.0
2012-10-19,21900,21900,21500,21600,310,46535.0,2154379.0
2012-10-22,21600,21600,21250,21300,1961,45888.0,2154379.0
2012-10-23,21500,21500,21150,21300,887,45888.0,2154379.0
2012-10-24,21350,21350,21100,21300,130,45888.0,2154379.0
2012-10-25,21600,22200,21200,22000,8006,47396.0,2154379.0
2012-10-26,22000,22150,21600,21900,2014,47181.0,2154379.0
2012-10-29,22100,22100,21500,21500,1240,46319.0,2154379.0
2012-10-30,21300,21950,21250,21750,2390,46858.0,2154379.0
2012-10-31,21950,22000,21500,21900,26260,47181.0,2154379.0
2012-11-01,21900,21900,21400,21500,3660,46319.0,2154379.0
2012-11-02,21850,22200,21650,22000,4290,47396.0,2154379.0
2012-11-05,22000,22100,21500,21950,2250,47289.0,2154379.0
2012-11-06,21950,22000,21700,21950,1520,47289.0,2154379.0
2012-11-07,21900,21900,21250,21450,850,46211.0,2154379.0
2012-11-08,21450,21500,21000,21500,460,46319.0,2154379.0
2012-11-09,21450,21650,21350,21500,1061,46319.0,2154379.0
2012-11-12,21100,21150,20850,21000,3503,45242.0,2154379.0
2012-11-13,21000,21100,20850,21000,1640,45242.0,2154379.0
2012-11-14,20900,20950,20850,20900,240,45027.0,2154379.0
2012-11-15,21000,21000,20650,20950,1170,45134.0,2154379.0
2012-11-16,20950,21000,20600,20800,380,44811.0,2154379.0
2012-11-19,21050,21050,20950,20950,40,45134.0,2154379.0
2012-11-20,20950,21000,20750,20950,1230,45134.0,2154379.0
2012-11-21,20950,21500,20950,21300,2310,45888.0,2154379.0
2012-11-22,21100,22100,21100,21850,6800,47073.0,2154379.0
2012-11-23,21500,21950,21500,21600,50,46535.0,2154379.0
2012-11-26,21500,21850,21250,21800,120,46965.0,2154379.0
2012-11-27,21300,21900,21300,21800,210,46965.0,2154379.0
2012-11-28,21600,21800,21500,21500,300,46319.0,2154379.0
2012-11-29,21500,21800,21300,21300,1270,45888.0,2154379.0
2012-11-30,21300,21700,21300,21350,1370,45996.0,2154379.0
2012-12-03,21450,21550,21400,21450,1057,46211.0,2154379.0
2012-12-04,21400,21800,21350,21550,1439,46427.0,2154379.0
2012-12-05,21450,21700,21300,21700,90,46750.0,2154379.0
2012-12-06,21700,21850,21500,21750,1470,46858.0,2154379.0
2012-12-07,21800,21950,21750,21800,540,46965.0,2154379.0
2012-12-10,21800,21850,21500,21800,98,46965.0,2154379.0
2012-12-11,21550,21750,21400,21600,1100,46535.0,2154379.0
2012-12-12,21450,21750,21400,21600,3406,46535.0,2154379.0
2012-12-13,21550,21550,21550,21550,70,46427.0,2154379.0
2012-12-14,21600,21700,21350,21700,111,46750.0,2154379.0
2012-12-17,21700,21700,21250,21600,1140,46535.0,2154379.0
2012-12-18,21400,21600,21300,21400,360,46104.0,2154379.0
2012-12-20,21400,21650,21350,21650,570,46642.0,2154379.0
2012-12-21,21650,21650,21450,21650,580,46642.0,2154379.0
2012-12-24,21650,21650,21600,21650,1090,46642.0,2154379.0
2012-12-26,21600,21650,21450,21650,250,46642.0,2154379.0
2012-12-27,21600,21600,20850,21000,280,45242.0,2154379.0
2012-12-28,21000,21000,20800,21000,70,45242.0,2154379.0
2013-01-02,21000,21000,20700,20800,441,44811.0,2154379.0
2013-01-03,20900,20900,20700,20900,1690,45027.0,2154379.0
2013-01-04,20900,20900,20900,20900,181,45027.0,2154379.0
2013-01-07,20700,20700,20300,20550,919,44272.0,2154379.0
2013-01-08,20550,20650,20300,20300,1140,43734.0,2154379.0
2013-01-09,20300,20500,20250,20500,184,44165.0,2154379.0
2013-01-10,20500,20650,20500,20600,160,44380.0,2154379.0
2013-01-11,20600,20800,20450,20800,867,44811.0,2154379.0
2013-01-14,20650,20850,20600,20850,220,44919.0,2154379.0
2013-01-15,20850,20950,20850,20950,520,45134.0,2154379.0
2013-01-16,20950,20950,20650,20950,520,45134.0,2154379.0
2013-01-17,20950,20950,20700,20950,60,45134.0,2154379.0
2013-01-18,20950,20950,20950,20950,0,45134.0,2154379.0
2013-01-21,20600,20950,20600,20950,121,45134.0,2154379.0
2013-01-22,20950,20950,20950,20950,10,45134.0,2154379.0
2013-01-23,20950,20950,20350,20750,360,44703.0,2154379.0
2013-01-24,20600,20600,20500,20600,190,44380.0,2154379.0
2013-01-25,20850,20850,20350,20700,66,44596.0,2154379.0
2013-01-28,20650,20800,20150,20800,1222,44811.0,2154379.0
2013-01-29,20600,20700,20300,20350,2050,43842.0,2154379.0
2013-01-30,20800,20800,20300,20400,800,43949.0,2154379.0
2013-01-31,20500,20500,20500,20500,30,44165.0,2154379.0
2013-02-01,20350,20500,20300,20500,166,44165.0,2154379.0
2013-02-04,20250,20600,20200,20600,1222,44380.0,2154379.0
2013-02-05,20600,20600,20250,20600,900,44380.0,2154379.0
2013-02-06,20300,20500,20300,20400,826,43949.0,2154379.0
2013-02-07,20400,20400,20200,20200,138,43518.0,2154379.0
2013-02-08,20600,20600,20200,20500,90,44165.0,2154379.0
2013-02-12,20600,20600,20300,20400,230,43949.0,2154379.0
2013-02-13,20550,20600,20300,20600,233,44380.0,2154379.0
2013-02-14,20400,20600,20400,20600,550,44380.0,2154379.0
2013-02-15,20600,20900,20600,20800,103,44811.0,2154379.0
2013-02-18,20800,21300,20500,20800,5665,44811.0,2154379.0
2013-02-19,20750,21000,20750,21000,125,45242.0,2154379.0
2013-02-20,21100,21100,20750,20750,524,44703.0,2154379.0
2013-02-21,20800,21200,20700,21050,6880,45350.0,2154379.0
2013-02-22,21000,21150,20800,21150,80,45565.0,2154379.0
2013-02-25,20600,20700,20000,20200,12640,43518.0,2154379.0
2013-02-26,20200,20300,20050,20200,6520,43518.0,2154379.0
2013-02-27,20250,20400,20200,20300,2444,43734.0,2154379.0
2013-02-28,20200,21000,19400,19650,46733,42334.0,2154379.0
2013-03-04,19750,19950,19650,19800,4965,42657.0,2154379.0
2013-03-05,19950,19950,19750,19950,465,42980.0,2154379.0
2013-03-06,19750,19950,19750,19900,2190,42872.0,2154379.0
2013-03-07,19750,19950,19750,19950,2192,42980.0,2154379.0
2013-03-08,19950,20000,19850,20000,1170,43088.0,2154379.0
2013-03-11,20000,20000,19600,20000,15372,43088.0,2154379.0
2013-03-12,20000,20000,19900,19900,420,42872.0,2154379.0
2013-03-13,19900,20100,19900,19900,2130,42872.0,2154379.0
2013-03-14,20150,20350,20150,20250,2091,43626.0,2154379.0
2013-03-15,20550,20750,20300,20750,1601,44703.0,2154379.0
2013-03-18,20750,20800,20600,20600,1340,44380.0,2154379.0
2013-03-19,20400,21050,20400,21050,4740,45350.0,2154379.0
2013-03-20,21050,21200,20800,21050,860,45350.0,2154379.0
2013-03-21,21100,21100,20850,21050,4340,45350.0,2154379.0
2013-03-22,21000,21050,20850,21000,1066,45242.0,2154379.0
2013-03-25,21100,21100,20900,20950,1400,45134.0,2154379.0
2013-03-26,21150,21150,20950,20950,1649,45134.0,2154379.0
2013-03-27,20950,21050,20900,20900,711,45027.0,2154379.0
2013-03-28,20900,21100,20900,20950,1310,45134.0,2154379.0
2013-03-29,21000,21200,20800,21100,3940,45457.0,2154379.0
2013-04-01,21200,21200,21000,21100,5980,45457.0,2154379.0
2013-04-02,21250,21650,21250,21650,1916,46642.0,2154379.0
2013-04-03,21500,22200,21500,22200,2264,47827.0,2154379.0
2013-04-04,21750,22200,21700,22200,1170,47827.0,2154379.0
2013-04-05,22200,22200,21750,21750,1500,46858.0,2154379.0
2013-04-08,21500,21750,21300,21700,829,46750.0,2154379.0
2013-04-09,21650,21650,21400,21400,1446,46104.0,2154379.0
2013-04-10,21350,21700,21350,21700,785,46750.0,2154379.0
2013-04-11,21700,22450,21700,22450,3628,48366.0,2154379.0
2013-04-12,22450,25800,22450,25400,69902,54721.0,2154379.0
2013-04-15,25450,25550,24350,25400,18470,54721.0,2154379.0
2013-04-16,25400,25750,24650,25300,6530,54506.0,2154379.0
2013-04-17,25100,26650,24950,25450,12220,54829.0,2154379.0
2013-04-18,25000,25600,24850,25300,2380,54506.0,2154379.0
2013-04-19,26100,26100,25000,26000,4730,56014.0,2154379.0
2013-04-22,26000,27400,25700,27350,4125,58922.0,2154379.0
2013-04-23,27350,27350,26500,27000,2582,58168.0,2154379.0
2013-04-24,27000,27200,26300,27200,2170,58599.0,2154379.0
2013-04-25,27200,27200,26350,26500,2686,57091.0,2154379.0
2013-04-26,26250,26550,25200,26550,4124,57199.0,2154379.0
2013-04-29,26550,27550,26000,26850,4182,57845.0,2154379.0
2013-04-30,27000,27000,25550,25900,3002,55798.0,2154379.0
2013-05-02,27000,27000,25800,25950,1082,55906.0,2154379.0
2013-05-03,26000,26300,25800,26300,1713,56660.0,2154379.0
2013-05-06,26850,26850,25850,26400,4382,56876.0,2154379.0
2013-05-07,26400,26400,25800,25800,1302,55583.0,2154379.0
2013-05-08,25850,25900,25300,25550,5022,55044.0,2154379.0
2013-05-09,25000,25300,24650,24800,8835,53429.0,2154379.0
2013-05-10,25200,25200,24550,24850,4640,53536.0,2154379.0
2013-05-13,25100,26200,25100,26200,11993,56445.0,2154379.0
2013-05-14,26350,26350,25450,25600,3749,55152.0,2154379.0
2013-05-15,26000,26000,25150,25200,5983,54290.0,2154379.0
2013-05-16,25150,25250,24700,24700,6090,53213.0,2154379.0
2013-05-20,24700,25350,24700,25150,1220,54183.0,2154379.0
2013-05-21,25350,25350,25000,25200,1226,54290.0,2154379.0
2013-05-22,25200,25350,25050,25350,1376,54614.0,2154379.0
2013-05-23,25200,25250,25050,25150,1853,54183.0,2154379.0
2013-05-24,25150,25250,24950,25200,2565,54290.0,2154379.0
2013-05-27,25450,25450,25250,25450,137,54829.0,2154379.0
2013-05-28,25450,25450,24950,25300,2047,54506.0,2154379.0
2013-05-29,25450,26700,25300,26700,15121,57522.0,2154379.0
2013-05-30,26700,26700,25700,26100,3813,56229.0,2154379.0
2013-05-31,25450,26150,25450,25700,2927,55368.0,2154379.0
2013-06-03,25700,25800,25300,25550,842,55044.0,2154379.0
2013-06-04,25550,25900,24550,25900,7900,55798.0,2154379.0
2013-06-05,26000,26300,25500,25600,857,55152.0,2154379.0
2013-06-07,25600,25950,25000,25150,2227,54183.0,2154379.0
2013-06-10,25150,25450,25000,25200,732,54290.0,2154379.0
2013-06-11,25500,25700,25200,25400,6114,54721.0,2154379.0
2013-06-12,25700,25750,25250,25300,3487,54506.0,2154379.0
2013-06-13,25200,25450,24900,25300,1587,54506.0,2154379.0
2013-06-14,25800,26100,25400,25500,1226,54937.0,2154379.0
2013-06-17,25000,25750,24900,25500,5602,54937.0,2154379.0
2013-06-18,25500,25700,25500,25650,281,55260.0,2154379.0
2013-06-19,25350,25750,25350,25750,733,55475.0,2154379.0
2013-06-20,25350,26150,25350,26150,3416,56337.0,2154379.0
2013-06-21,24900,25950,24900,25950,886,55906.0,2154379.0
2013-06-24,25700,25750,25550,25750,40,55475.0,2154379.0
2013-06-25,25450,25850,25000,25750,8460,55475.0,2154379.0
2013-06-26,25750,25800,25250,25300,440,54506.0,2154379.0
2013-06-27,25150,25650,24800,25450,1260,54829.0,2154379.0
2013-06-28,25450,26000,24800,25950,5401,55906.0,2154379.0
2013-07-01,25950,26000,25650,25850,290,55691.0,2154379.0
2013-07-02,26150,26150,25700,25950,250,55906.0,2154379.0
2013-07-03,26000,26350,25000,26300,3406,56660.0,2154379.0
2013-07-04,26500,26600,25500,26450,826,56983.0,2154379.0
2013-07-05,26500,26650,26000,26300,968,56660.0,2154379.0
2013-07-08,26300,26300,26300,26300,16,56660.0,2154379.0
2013-07-09,26100,26300,26000,26250,80,56552.0,2154379.0
2013-07-10,26000,26800,26000,26300,327,56660.0,2154379.0
2013-07-11,26300,26550,26300,26500,290,57091.0,2154379.0
2013-07-12,26500,26500,25900,26000,390,56014.0,2154379.0
2013-07-15,26000,26000,25500,25900,500,55798.0,2154379.0
2013-07-16,25900,26150,25850,26150,330,56337.0,2154379.0
2013-07-17,26450,26450,26000,26450,130,56983.0,2154379.0
2013-07-18,26450,26450,26250,26450,90,56983.0,2154379.0
2013-07-19,26500,26500,26100,26400,200,56876.0,2154379.0
2013-07-22,26500,26500,26500,26500,10,57091.0,2154379.0
2013-07-23,26500,26500,26200,26350,500,56768.0,2154379.0
2013-07-24,26000,26350,26000,26350,250,56768.0,2154379.0
2013-07-25,26400,26400,26400,26400,10,56876.0,2154379.0
2013-07-26,26050,26050,26050,26050,20,56122.0,2154379.0
2013-07-29,25800,26450,25800,26350,100,56768.0,2154379.0
2013-07-30,26150,26350,26150,26350,20,56768.0,2154379.0
2013-07-31,26000,26050,25500,25600,600,55152.0,2154379.0
2013-08-01,25600,25800,25500,25600,370,55152.0,2154379.0
2013-08-02,25600,25600,24900,25150,980,54183.0,2154379.0
2013-08-05,25150,26750,25150,26650,2680,57414.0,2154379.0
2013-08-06,26500,26500,26350,26400,40,56876.0,2154379.0
2013-08-07,26000,26850,25750,25850,341,55691.0,2154379.0
2013-08-08,26600,26800,26400,26500,1035,57091.0,2154379.0
2013-08-09,26500,26600,26100,26450,760,56983.0,2154379.0
2013-08-12,26950,26950,26150,26450,320,56983.0,2154379.0
2013-08-13,26500,26500,26450,26500,190,57091.0,2154379.0
2013-08-14,26500,27000,26150,27000,2540,58168.0,2154379.0
2013-08-16,27000,27500,26700,26800,1970,57737.0,2154379.0
2013-08-19,26800,27150,26400,27100,790,58384.0,2154379.0
2013-08-20,27100,27500,26950,27450,1014,59138.0,2154379.0
2013-08-21,27400,27400,26300,27100,793,58384.0,2154379.0
2013-08-22,26500,27500,26500,27000,842,58168.0,2154379.0
2013-08-23,26950,27000,26700,26700,351,57522.0,2154379.0
2013-08-26,26700,26800,26600,26600,594,57306.0,2154379.0
2013-08-27,26700,26700,26550,26700,504,57522.0,2154379.0
2013-08-28,26000,26900,26000,26900,290,57953.0,2154379.0
2013-08-29,26650,27200,26650,27150,130,58491.0,2154379.0
2013-08-30,27150,27150,26400,26600,380,57306.0,2154379.0
2013-09-02,26200,28000,26200,27200,240,58599.0,2154379.0
2013-09-03,27900,27900,26950,27500,1172,59245.0,2154379.0
2013-09-04,27250,27450,27000,27200,971,58599.0,2154379.0
2013-09-05,27000,27100,27000,27100,70,58384.0,2154379.0
2013-09-06,27850,27850,27100,27400,491,59030.0,2154379.0
2013-09-09,27950,27950,27300,27500,140,59245.0,2154379.0
2013-09-10,27300,30900,27300,27600,412,59461.0,2154379.0
2013-09-11,27700,27700,27050,27500,2640,59245.0,2154379.0
2013-09-12,27500,27500,27150,27450,220,59138.0,2154379.0
2013-09-13,27500,27500,27500,27500,10,59245.0,2154379.0
2013-09-16,27500,27600,27350,27350,260,58922.0,2154379.0
2013-09-17,27500,27550,27500,27500,550,59245.0,2154379.0
2013-09-23,27900,27900,27550,27800,3251,59892.0,2154379.0
2013-09-24,28000,28000,27700,27850,120,59999.0,2154379.0
2013-09-25,27500,27550,27050,27350,611,58922.0,2154379.0
2013-09-26,27950,27950,27200,27650,160,59569.0,2154379.0
2013-09-27,27650,27650,27050,27550,2040,59353.0,2154379.0
2013-09-30,27150,28500,27150,27750,410,59784.0,2154379.0
2013-10-01,27250,27700,27200,27550,460,59353.0,2154379.0
2013-10-02,27150,27850,27000,27700,370,59676.0,2154379.0
2013-10-04,27350,27700,27350,27650,120,59569.0,2154379.0
2013-10-07,27250,27650,27250,27300,120,58815.0,2154379.0
2013-10-08,27750,27750,27300,27500,220,59245.0,2154379.0
2013-10-10,27500,27500,27050,27500,220,59245.0,2154379.0
2013-10-11,27500,27500,27100,27400,404,59030.0,2154379.0
2013-10-14,27400,28350,27000,28300,830,60969.0,2154379.0
2013-10-15,27750,29950,27750,28200,347,60753.0,2154379.0
2013-10-16,28350,28400,27900,28400,280,61184.0,2154379.0
2013-10-17,28050,29100,28000,28500,472,61400.0,2154379.0
2013-10-18,28500,29900,28100,28300,220,60969.0,2154379.0
2013-10-21,28800,28800,27650,27650,310,59569.0,2154379.0
2013-10-22,27350,27650,27250,27650,313,59569.0,2154379.0
2013-10-23,27650,27650,27250,27500,354,59245.0,2154379.0
2013-10-24,28000,28000,27850,27900,112,60107.0,2154379.0
2013-10-25,27350,27750,27250,27300,430,58815.0,2154379.0
