대한해운(005880),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-02-09,1023675,1028100,1001364,1016984,21570,228000.0,10000000.0
2006-02-10,1025884,1039276,994673,1039287,29280,233000.0,10000000.0
2006-02-13,1048171,1048171,1019179,1037057,8700,232500.0,10000000.0
2006-02-14,1016962,1043697,1014695,1037057,13470,232500.0,10000000.0
2006-02-15,1041492,1048193,1010282,1016984,27140,228000.0,10000000.0
2006-02-16,1030314,1030314,1008013,1014754,4830,227500.0,10000000.0
2006-02-17,1023676,1039276,1021409,1039287,22960,233000.0,10000000.0
2006-02-20,1043733,1043733,1028124,1041517,2790,233500.0,10000000.0
2006-02-21,1023687,1039287,1019203,1025905,11901,230000.0,10000000.0
2006-02-22,1016960,1032570,1012485,1021445,5160,229000.0,10000000.0
2006-02-23,1028110,1028110,976806,987991,18350,221500.0,10000000.0
2006-02-24,979044,981261,927740,945617,45340,212000.0,10000000.0
2006-02-27,945567,952259,945567,945617,12620,212000.0,10000000.0
2006-02-28,945590,954499,916587,918854,30030,206000.0,10000000.0
2006-03-02,912153,938889,912153,918854,39166,206000.0,10000000.0
2006-03-03,918865,925507,892080,905473,28281,203000.0,10000000.0
2006-03-06,905460,905460,887583,896552,21061,201000.0,10000000.0
2006-03-07,896528,914355,892054,894322,14330,200500.0,10000000.0
2006-03-08,892041,905433,887566,892092,20990,200000.0,10000000.0
2006-03-09,892068,914379,892068,912164,10680,204500.0,10000000.0
2006-03-10,903244,914379,900987,912164,7970,204500.0,10000000.0
2006-03-13,909873,925483,909873,916624,17630,205500.0,10000000.0
2006-03-14,909873,923266,905438,916624,7070,205500.0,10000000.0
2006-03-15,916575,916575,900965,909933,7047,204000.0,10000000.0
2006-03-16,907666,914367,903241,903243,9150,202500.0,10000000.0
2006-03-17,903255,912164,898771,905473,10130,203000.0,10000000.0
2006-03-20,905461,916587,905461,912164,5600,204500.0,10000000.0
2006-03-21,916587,921071,907678,918854,8430,206000.0,10000000.0
2006-03-22,912162,918854,900987,912164,9450,204500.0,10000000.0
2006-03-23,912153,921071,912153,918854,15370,206000.0,10000000.0
2006-03-24,923253,923253,878651,907703,36750,203500.0,10000000.0
2006-03-27,907651,907651,889823,892092,14460,200000.0,10000000.0
2006-03-28,887605,892090,876480,876480,20042,196500.0,10000000.0
2006-03-29,869778,885388,869778,876480,6990,196500.0,10000000.0
2006-03-30,876468,889861,876468,883171,24260,198000.0,10000000.0
2006-03-31,880945,914382,878689,914394,25760,205000.0,10000000.0
2006-04-03,916575,918842,907666,909933,26805,204000.0,10000000.0
2006-04-04,916562,916562,900952,907703,18242,203500.0,10000000.0
2006-04-05,914352,1043697,914352,1043747,156850,234000.0,10000000.0
2006-04-06,1057093,1153000,1052610,1097273,199264,246000.0,10000000.0
2006-04-07,1115123,1115123,1041517,1057129,63940,237000.0,10000000.0
2006-04-10,1057082,1092776,1030297,1081661,80480,242500.0,10000000.0
2006-04-11,1081635,1081635,999110,1048208,77390,235000.0,10000000.0
2006-04-12,1034814,1063807,1016986,1048208,30080,235000.0,10000000.0
2006-04-13,1037019,1061587,1037019,1039287,17978,233000.0,10000000.0
2006-04-14,1050427,1106166,1050427,1079431,81760,242000.0,10000000.0
2006-04-17,1081625,1110617,1061580,1106194,53589,248000.0,10000000.0
2006-04-18,1101700,1168614,1079398,1157489,176940,259500.0,10000000.0
2006-04-19,1179764,1184239,1115117,1146338,77511,257000.0,10000000.0
2006-04-20,1135151,1159719,1117333,1124035,50380,252000.0,10000000.0
2006-04-21,1150760,1190938,1146325,1159719,168750,260000.0,10000000.0
2006-04-24,1159719,1173062,1124014,1153028,93900,258500.0,10000000.0
2006-04-25,1153030,1182032,1141854,1161949,85778,260500.0,10000000.0
2006-04-26,1164157,1184241,1157455,1184252,57468,265500.0,10000000.0
2006-04-27,1182032,1182032,1155247,1161949,53130,260500.0,10000000.0
2006-04-28,1170844,1177546,1132933,1159719,42010,260000.0,10000000.0
2006-05-02,1166336,1195339,1159685,1193173,57600,267500.0,10000000.0
2006-05-03,1204315,1280138,1204315,1242238,143640,278500.0,10000000.0
2006-05-04,1235523,1262258,1184219,1233317,52330,276500.0,10000000.0
2006-05-08,1248864,1248864,1157432,1217705,68200,273000.0,10000000.0
2006-05-09,1177512,1208732,1161901,1193173,44540,267500.0,10000000.0
2006-05-10,1186448,1224358,1186448,1219935,27340,273500.0,10000000.0
2006-05-11,1224371,1224371,1202069,1206554,16058,270500.0,10000000.0
2006-05-12,1199825,1244428,1177514,1208784,55690,271000.0,10000000.0
2006-05-15,1235524,1273435,1226567,1248928,163789,280000.0,10000000.0
2006-05-16,1280162,1293506,1231076,1260079,85129,282500.0,10000000.0
2006-05-17,1264551,1447418,1264551,1447419,234250,324500.0,10000000.0
2006-05-18,1445178,1650346,1387173,1496484,1036681,335500.0,10000000.0
2006-05-19,1454108,1494238,1273460,1273461,746691,285500.0,10000000.0
2006-05-22,1273435,1324740,1217657,1248928,269148,280000.0,10000000.0
2006-05-23,1231067,1248885,1141842,1159719,291870,260000.0,10000000.0
2006-05-24,1155227,1226565,1146318,1226626,212287,275000.0,10000000.0
2006-05-25,1226583,1268979,1155234,1159719,338492,260000.0,10000000.0
2006-05-26,1190941,1213242,1159721,1161949,119761,260500.0,10000000.0
2006-05-29,1150762,1188683,1115118,1139647,157815,255500.0,10000000.0
2006-05-30,1137405,1190926,1117311,1173101,124791,263000.0,10000000.0
2006-06-01,1150768,1168645,1086121,1086122,109974,243500.0,10000000.0
2006-06-02,1079403,1079403,1003580,1023675,130856,229500.0,10000000.0
2006-06-05,1023671,1052624,963457,963459,83620,216000.0,10000000.0
2006-06-07,932177,981274,921051,954538,67381,214000.0,10000000.0
2006-06-08,936686,956780,921076,936696,48183,210000.0,10000000.0
2006-06-09,950079,1001383,943378,981301,139436,220000.0,10000000.0
2006-06-12,976814,981298,956770,958999,45275,215000.0,10000000.0
2006-06-13,943350,970086,932174,945617,33790,212000.0,10000000.0
2006-06-14,932177,976790,925486,976840,34252,219000.0,10000000.0
2006-06-15,990198,994672,970104,994682,86848,223000.0,10000000.0
2006-06-16,1010257,1021382,994646,1012524,54650,227000.0,10000000.0
2006-06-19,992415,1164154,992415,1146338,281608,257000.0,10000000.0
2006-06-20,1117340,1128466,1048208,1063819,138009,238500.0,10000000.0
2006-06-21,1074909,1150731,1057081,1059359,159333,237500.0,10000000.0
2006-06-22,1070498,1079407,1034804,1077201,66923,241500.0,10000000.0
2006-06-23,1070497,1088315,1052621,1083891,27574,243000.0,10000000.0
2006-06-26,1079419,1121805,1054890,1115115,38340,250000.0,10000000.0
2006-06-27,1115079,1132896,1101686,1132956,24260,254000.0,10000000.0
2006-06-28,1115105,1168627,1090537,1159719,65616,260000.0,10000000.0
2006-06-29,1184215,1226561,1161913,1208784,36953,271000.0,10000000.0
2006-06-30,1239947,1246638,1190909,1246698,41546,279500.0,10000000.0
2006-07-03,1244455,1246673,1215462,1228856,21176,275500.0,10000000.0
2006-07-04,1242215,1266734,1228821,1262310,33035,283000.0,10000000.0
2006-07-05,1239962,1313567,1182016,1309144,120235,293500.0,10000000.0
2006-07-06,1284563,1309081,1266736,1300224,130460,291500.0,10000000.0
2006-07-07,1315808,1315808,1266771,1275691,47970,286000.0,10000000.0
2006-07-10,1237741,1239958,1213222,1226626,18890,275000.0,10000000.0
2006-07-11,1213222,1239968,1188663,1204324,18960,270000.0,10000000.0
2006-07-12,1219945,1219945,1137430,1155259,51066,259000.0,10000000.0
2006-07-13,1153027,1161945,1128459,1130726,23967,253500.0,10000000.0
2006-07-14,1110601,1110601,1061555,1066050,70800,239000.0,10000000.0
2006-07-18,1065996,1065996,1016959,1028136,30240,230500.0,10000000.0
2006-07-19,1034814,1059333,1034814,1048208,26610,235000.0,10000000.0
2006-07-20,1079384,1152990,1065991,1132956,66451,254000.0,10000000.0
2006-07-21,1115105,1168627,1115105,1159719,30902,260000.0,10000000.0
2006-07-24,1168630,1190931,1121810,1190942,32292,267000.0,10000000.0
2006-07-25,1213222,1248877,1190921,1226626,32135,275000.0,10000000.0
2006-07-26,1237742,1262260,1204315,1248928,23851,280000.0,10000000.0
2006-07-27,1231069,1342586,1226585,1326986,61151,297500.0,10000000.0
2006-07-28,1302445,1369309,1302445,1347058,32730,302000.0,10000000.0
2006-07-31,1358194,1358194,1311374,1311375,14190,294000.0,10000000.0
2006-08-01,1311361,1311361,1242239,1280152,22500,287000.0,10000000.0
2006-08-02,1251148,1320270,1242231,1302454,14020,292000.0,10000000.0
2006-08-03,1302435,1398303,1302435,1369361,37442,307000.0,10000000.0
2006-08-04,1391623,1391623,1333668,1355979,10980,304000.0,10000000.0
2006-08-07,1338076,1396071,1335858,1351519,17650,303000.0,10000000.0
2006-08-08,1351474,1396086,1351474,1391663,29123,312000.0,10000000.0
2006-08-09,1400575,1454096,1400575,1445188,30021,324000.0,10000000.0
2006-08-10,1445172,1447389,1382692,1405044,29190,315000.0,10000000.0
2006-08-11,1405006,1425100,1293488,1355979,18372,304000.0,10000000.0
2006-08-14,1355966,1413913,1346998,1376051,28100,308500.0,10000000.0
2006-08-16,1398291,1404992,1373772,1389433,53640,311500.0,10000000.0
2006-08-17,1391614,1427308,1391614,1407275,64875,315500.0,10000000.0
2006-08-18,1405032,1425116,1391640,1418426,20430,318000.0,10000000.0
2006-08-21,1398325,1418409,1347021,1349289,9660,302500.0,10000000.0
2006-08-22,1335870,1375998,1333653,1338137,10351,300000.0,10000000.0
2006-08-23,1324682,1338075,1302430,1329217,5590,298000.0,10000000.0
2006-08-24,1324706,1387187,1322489,1347058,24450,302000.0,10000000.0
2006-08-25,1355979,1376013,1315800,1349289,10210,302500.0,10000000.0
2006-08-28,1315784,1344786,1293482,1293533,14310,290000.0,10000000.0
2006-08-29,1282349,1342561,1282349,1338137,14730,300000.0,10000000.0
2006-08-30,1338085,1360388,1315785,1315835,9050,295000.0,10000000.0
2006-08-31,1340354,1355954,1315785,1338137,13389,300000.0,10000000.0
2006-09-01,1329170,1362656,1324744,1360440,10545,305000.0,10000000.0
2006-09-04,1382717,1382717,1351496,1364900,14700,306000.0,10000000.0
2006-09-05,1360417,1418411,1360417,1387203,47850,311000.0,10000000.0
2006-09-06,1387175,1404992,1324744,1360440,32335,305000.0,10000000.0
2006-09-07,1306866,1360387,1306866,1344828,13320,301500.0,10000000.0
2006-09-08,1346984,1346984,1326948,1329217,7330,298000.0,10000000.0
2006-09-11,1329204,1353724,1326987,1335907,4640,299500.0,10000000.0
2006-09-12,1326960,1335868,1309083,1315835,8536,295000.0,10000000.0
2006-09-13,1320273,1347009,1320273,1333677,6653,299000.0,10000000.0
2006-09-14,1358167,1485295,1358167,1465261,317350,328500.0,10000000.0
2006-09-15,1478597,1659246,1427293,1570081,178110,352000.0,10000000.0
2006-09-18,1614675,1690498,1583453,1650370,88350,370000.0,10000000.0
2006-09-19,1650345,1692690,1625825,1654830,83220,371000.0,10000000.0
2006-09-20,1672655,1672655,1565562,1603535,49513,359500.0,10000000.0
2006-09-21,1628026,1628026,1561122,1570081,23530,352000.0,10000000.0
2006-09-22,1561157,1596851,1471941,1516556,27764,340000.0,10000000.0
2006-09-25,1536607,1574517,1494211,1572312,19547,352500.0,10000000.0
2006-09-26,1572285,1587895,1541065,1561160,21990,350000.0,10000000.0
2006-09-27,1594588,1641457,1543333,1583463,38870,355000.0,10000000.0
2006-09-28,1578964,1578964,1547754,1552239,25803,348000.0,10000000.0
2006-09-29,1552243,1628065,1521022,1605765,42930,360000.0,10000000.0
2006-10-02,1605738,1628038,1572251,1572312,12160,352500.0,10000000.0
2006-10-04,1545509,1561120,1478605,1503174,42919,337000.0,10000000.0
2006-10-09,1516541,1596837,1476411,1498714,46340,336000.0,10000000.0
2006-10-10,1527669,1538844,1512059,1529937,21710,343000.0,10000000.0
2006-10-11,1516522,1587861,1516522,1572312,35980,352500.0,10000000.0
2006-10-12,1570060,1668196,1570060,1650370,20720,370000.0,10000000.0
2006-10-13,1712760,1797492,1681550,1788644,92760,401000.0,10000000.0
2006-10-16,1801995,1824297,1717262,1737348,47868,389500.0,10000000.0
2006-10-17,1750719,1802025,1677103,1802025,34469,404000.0,10000000.0
2006-10-18,1775222,1788615,1712782,1739579,30841,390000.0,10000000.0
2006-10-19,1726175,1784181,1721701,1739579,31700,390000.0,10000000.0
2006-10-20,1752920,1761879,1699400,1710586,15683,383500.0,10000000.0
2006-10-23,1712767,1735068,1690464,1706125,15150,382500.0,10000000.0
2006-10-24,1717243,1795283,1717243,1773032,30805,397500.0,10000000.0
2006-10-25,1784170,1784170,1759602,1775262,15681,398000.0,10000000.0
2006-10-26,1775192,1819805,1759582,1810946,21830,406000.0,10000000.0
2006-10-27,1824323,1826541,1761893,1764111,7460,395500.0,10000000.0
2006-10-30,1726198,1764109,1726198,1741809,13631,390500.0,10000000.0
2006-10-31,1726167,1868893,1726167,1842169,20021,413000.0,10000000.0
2006-11-01,1882323,1882323,1808707,1839939,7990,412500.0,10000000.0
2006-11-02,1824289,1842117,1793079,1797565,12929,403000.0,10000000.0
2006-11-03,1801978,1837671,1784150,1833248,8710,411000.0,10000000.0
2006-11-06,1815401,1891223,1797533,1891234,8410,424000.0,10000000.0
2006-11-07,1859979,1933545,1859979,1931378,18452,433000.0,10000000.0
2006-11-08,1902336,1940247,1902336,1917997,3892,430000.0,10000000.0
2006-11-09,1933559,1933559,1895648,1920227,7080,430500.0,10000000.0
2006-11-10,1864412,1926891,1835409,1915767,35720,429500.0,10000000.0
2006-11-13,1915728,1915728,1848823,1895695,6607,425000.0,10000000.0
2006-11-14,1873344,1933555,1873344,1917997,705051,430000.0,10000000.0
2006-11-15,1906820,1946948,1886735,1895695,22668,425000.0,10000000.0
2006-11-16,1877825,1882309,1831005,1844399,20863,413500.0,10000000.0
2006-11-17,1844404,1913525,1844404,1913537,21915,429000.0,10000000.0
2006-11-20,1904601,1904601,1859999,1873392,6447,420000.0,10000000.0
2006-11-21,1877818,1897912,1857734,1882313,10097,422000.0,10000000.0
2006-11-22,1868924,1982658,1868924,1935839,18180,434000.0,10000000.0
2006-11-23,1935807,2016063,1935807,2007206,28670,450000.0,10000000.0
2006-11-24,1975936,2056234,1975936,2051811,17561,460000.0,10000000.0
2006-11-27,2051758,2060668,2000453,2007206,12796,450000.0,10000000.0
2006-11-28,2007171,2047299,2007171,2025048,9166,454000.0,10000000.0
2006-11-29,2027241,2094155,2027241,2045120,21790,458500.0,10000000.0
2006-11-30,2045068,2069598,1987123,2016127,7651,452000.0,10000000.0
2006-12-01,1984844,2056232,1984844,2029508,4519,455000.0,10000000.0
2006-12-04,2029448,2060668,2009365,2051811,4330,460000.0,10000000.0
2006-12-05,2049543,2051759,2029448,2051811,3830,460000.0,10000000.0
2006-12-06,2036151,2053967,1902322,2051811,24330,460000.0,10000000.0
2006-12-07,2049579,2051795,1989365,1998285,11824,448000.0,10000000.0
2006-12-08,1998238,2020537,1962543,2007206,5430,450000.0,10000000.0
2006-12-11,1984890,2007191,1913541,2004976,4110,449500.0,10000000.0
2006-12-12,1964846,2049588,1962578,2004976,3181,449500.0,10000000.0
2006-12-13,1969247,2040634,1962555,2038429,920,457000.0,10000000.0
2006-12-14,2002722,2036148,1989328,2007206,6807,450000.0,10000000.0
2006-12-15,2000456,2051759,2000456,2051811,13010,460000.0,10000000.0
2006-12-18,2051787,2087481,2051787,2071883,6510,464500.0,10000000.0
2006-12-19,2045083,2074085,2045083,2069653,5730,464000.0,10000000.0
2006-12-20,2074063,2096364,2042843,2096415,7786,470000.0,10000000.0
2006-12-21,2060671,2105272,2060671,2096415,10161,470000.0,10000000.0
2006-12-22,2096393,2138788,2096393,2116487,11351,474500.0,10000000.0
2006-12-26,2087460,2176674,2087460,2127639,15054,477000.0,10000000.0
2006-12-27,2127587,2127587,2049547,2127639,7871,477000.0,10000000.0
2006-12-28,2096399,2207915,2096399,2207927,21564,495000.0,10000000.0
2007-01-02,2207885,2207885,2120888,2120948,7052,475500.0,10000000.0
2007-01-03,2149885,2149885,2051759,2051811,4808,460000.0,10000000.0
2007-01-04,2051779,2051779,1922434,1942530,20842,435500.0,10000000.0
2007-01-05,1931326,1962536,1859976,1893465,14016,424500.0,10000000.0
2007-01-08,1893419,2007154,1893419,1962602,11554,440000.0,10000000.0
2007-01-09,1926907,2002730,1926907,1949220,8268,437000.0,10000000.0
2007-01-10,1940252,2060677,1931334,1993825,13730,447000.0,10000000.0
2007-01-11,1993760,2007152,1940239,1940299,4462,435000.0,10000000.0
2007-01-12,1958117,2016062,1931331,1962602,17970,440000.0,10000000.0
2007-01-15,2031669,2033937,1935802,1953681,8030,438000.0,10000000.0
2007-01-16,1940260,1955870,1917959,1920227,2701,430500.0,10000000.0
2007-01-17,1906846,1987143,1906846,1944760,15452,436000.0,10000000.0
2007-01-18,1980453,1982670,1891238,1944760,10326,436000.0,10000000.0
2007-01-19,1906806,2074063,1904589,2074113,21330,465000.0,10000000.0
2007-01-22,2074069,2163283,2056242,2136560,27980,479000.0,10000000.0
2007-01-23,2158814,2201209,2140995,2167783,33014,486000.0,10000000.0
2007-01-24,2167786,2214617,2167786,2207927,21807,495000.0,10000000.0
2007-01-25,2225744,2239127,2176696,2230229,23152,500000.0,10000000.0
2007-01-26,2230191,2243586,2212325,2225769,7839,499000.0,10000000.0
2007-01-29,2230220,2256955,2230220,2252531,23785,505000.0,10000000.0
2007-01-30,2256972,2256972,2163322,2163322,8613,485000.0,10000000.0
2007-01-31,2154360,2156578,2074063,2096415,12935,470000.0,10000000.0
2007-02-01,2096405,2141019,2091932,2141020,22567,480000.0,10000000.0
2007-02-02,2176688,2176688,2109774,2123178,3710,476000.0,10000000.0
2007-02-05,2132093,2243609,2132093,2207927,22791,495000.0,10000000.0
2007-02-06,2216801,2341713,2216801,2314978,45923,519000.0,10000000.0
2007-02-07,2314959,2319433,2219042,2230229,24208,500000.0,10000000.0
2007-02-08,2225742,2265920,2147703,2207927,14020,495000.0,10000000.0
2007-02-09,2207922,2306056,2165525,2306057,13525,517000.0,10000000.0
2007-02-12,2306025,2377374,2252502,2377424,52644,533000.0,10000000.0
2007-02-13,2368482,2408661,2332787,2404187,42680,539000.0,10000000.0
2007-02-14,2408588,2471067,2404155,2453252,51385,550000.0,10000000.0
2007-02-15,2426450,2444266,2386320,2390806,6521,536000.0,10000000.0
2007-02-16,2386329,2386329,2328333,2332820,7664,523000.0,10000000.0
2007-02-20,2310442,2372924,2310442,2314978,4396,519000.0,10000000.0
2007-02-21,2364051,2364051,2283754,2283755,12341,512000.0,10000000.0
2007-02-22,2274834,2306055,2252533,2283755,50538,512000.0,10000000.0
2007-02-23,2310448,2421965,2288146,2390806,30795,536000.0,10000000.0
2007-02-26,2386333,2444280,2364021,2422029,16679,543000.0,10000000.0
2007-02-27,2421972,2421972,2301536,2301596,18835,516000.0,10000000.0
2007-02-28,2234651,2408658,2219051,2395266,43608,537000.0,10000000.0
2007-03-02,2350651,2426485,2346177,2395266,15334,537000.0,10000000.0
2007-03-05,2386352,2506788,2386352,2493396,57349,559000.0,10000000.0
2007-03-06,2497819,2529089,2457690,2493396,9105,559000.0,10000000.0
2007-03-07,2475517,2493393,2422004,2448792,11645,549000.0,10000000.0
2007-03-08,2448788,2484484,2390783,2426489,14678,544000.0,10000000.0
2007-03-09,2426453,2471064,2404151,2444331,18337,548000.0,10000000.0
2007-03-12,2444280,2546890,2444280,2466633,23769,553000.0,10000000.0
2007-03-13,2471055,2533483,2457660,2457713,11921,551000.0,10000000.0
2007-03-14,2430888,2497793,2381841,2488936,7738,558000.0,10000000.0
2007-03-15,2488885,2506762,2448757,2453252,13523,550000.0,10000000.0
2007-03-16,2453176,2488872,2421966,2435410,8590,546000.0,10000000.0
2007-03-19,2417543,2475500,2386333,2422029,17561,543000.0,10000000.0
2007-03-20,2426488,2457697,2359572,2404187,22935,539000.0,10000000.0
2007-03-21,2408595,2426473,2359558,2386345,95732,535000.0,10000000.0
2007-03-22,2408648,2515680,2395253,2430950,30335,545000.0,10000000.0
2007-03-23,2439860,2462163,2377380,2462173,14759,552000.0,10000000.0
