휴니드테크놀러지스(005870),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2003-10-07,5000,5300,4950,5050,1682174,30313.0,60026406.0
2003-10-08,5050,5200,5050,5050,705470,30313.0,60026406.0
2003-10-09,5100,5150,5050,5050,653750,30313.0,60026406.0
2003-10-10,5050,5100,5000,5050,895182,30313.0,60026406.0
2003-10-13,5050,5100,5000,5000,570050,30013.0,60026406.0
2003-10-14,5000,5150,5000,5050,939540,30313.0,60026406.0
2003-10-15,5050,5100,5000,5050,640710,30313.0,60026406.0
2003-10-16,5050,5250,5000,5150,1427799,30914.0,60026406.0
2003-10-17,5250,5300,5050,5100,853190,30613.0,60026406.0
2003-10-20,5200,5500,5200,5350,2224132,32114.0,60026406.0
2003-10-21,5350,5350,5150,5200,905413,31214.0,60026406.0
2003-10-22,5200,5400,5200,5300,961481,31814.0,60026406.0
2003-10-23,5200,5300,5100,5100,870170,30613.0,60026406.0
2003-10-24,5100,5200,5100,5100,447920,30613.0,60026406.0
2003-10-27,5050,5150,5050,5100,508431,30613.0,60026406.0
2003-10-28,5100,5200,5050,5100,878250,30613.0,60026406.0
2003-10-29,5150,5350,5100,5250,1612530,31514.0,60026406.0
2003-10-30,5300,5350,5150,5150,1086631,30914.0,60026406.0
2003-10-31,5150,5250,5100,5100,702062,30613.0,60026406.0
2003-11-03,5100,5150,5050,5100,422620,30613.0,60026406.0
2003-11-04,5150,5150,5050,5100,637033,30613.0,60026406.0
2003-11-05,5100,5100,5000,5000,792603,30013.0,60026406.0
2003-11-06,5000,5050,4950,4950,569280,29713.0,60026406.0
2003-11-07,4900,5050,4850,4950,605010,29713.0,60026406.0
2003-11-10,4950,5000,4700,4850,1500035,29113.0,60026406.0
2003-11-11,4850,4900,4750,4750,417568,28513.0,60026406.0
2003-11-12,4750,4850,4750,4800,396580,28813.0,60026406.0
2003-11-13,4800,4850,4750,4750,576371,28513.0,60026406.0
2003-11-14,4750,4800,4650,4700,1210347,28212.0,60026406.0
2003-11-17,4700,4850,4700,4800,858190,28813.0,60026406.0
2003-11-18,4750,4800,4650,4700,703732,28212.0,60026406.0
2003-11-19,4800,5150,4750,4900,3356790,29413.0,60026406.0
2003-11-20,4850,4900,4750,4750,829862,28513.0,60026406.0
2003-11-21,4900,4900,4750,4800,825420,28813.0,60026406.0
2003-11-24,4750,4900,4750,4900,827702,29413.0,60026406.0
2003-11-25,4800,4900,4700,4800,805800,28813.0,60026406.0
2003-11-26,4700,4800,4700,4750,518620,28513.0,60026406.0
2003-11-27,4750,4800,4700,4700,633602,28212.0,60026406.0
2003-11-28,4700,4800,4650,4800,886110,28813.0,60026406.0
2003-12-01,4850,5500,4850,5050,9710130,30313.0,60026406.0
2003-12-02,5150,5150,4900,5100,2413130,30613.0,60026406.0
2003-12-03,5100,5100,4950,5000,999360,30013.0,60026406.0
2003-12-04,5000,5050,4850,4850,1275300,29113.0,60026406.0
2003-12-05,4850,4950,4800,4850,1046860,29113.0,60026406.0
2003-12-08,4750,4850,4700,4750,797880,28513.0,60026406.0
2003-12-09,4750,5100,4750,4850,3001700,29113.0,60026406.0
2003-12-10,4850,4850,4700,4700,908310,28212.0,60026406.0
2003-12-11,4750,4850,4700,4750,746740,28513.0,60026406.0
2003-12-12,4750,4800,4700,4750,669790,28513.0,60026406.0
2003-12-15,4800,5100,4750,4800,3022100,28813.0,60026406.0
2003-12-16,4800,4850,4650,4700,1332960,28212.0,60026406.0
2003-12-17,4800,4850,4650,4750,1073140,28513.0,60026406.0
2003-12-18,4650,4750,4650,4700,688500,28212.0,60026406.0
2003-12-19,4700,4750,4600,4650,1107044,27912.0,60026406.0
2003-12-22,4650,4650,4500,4500,783730,27012.0,60026406.0
2003-12-23,4450,4800,4300,4450,2188840,26712.0,60026406.0
2003-12-24,4500,4550,4250,4300,636540,25811.0,60026406.0
2003-12-26,4150,4200,3950,4000,1207530,24011.0,60026406.0
2003-12-29,3900,3950,3850,3900,847889,23410.0,60026406.0
2003-12-30,3900,4150,3900,4050,1063090,24311.0,60026406.0
2004-01-02,4050,4150,4050,4100,614314,24611.0,60026406.0
2004-01-05,4050,4150,4000,4150,530504,24911.0,60026406.0
2004-01-06,4150,4200,4050,4050,478360,24311.0,60026406.0
2004-01-07,4050,4100,3950,4000,590910,24011.0,60026406.0
2004-01-08,4000,4100,4000,4050,286616,24311.0,60026406.0
2004-01-09,3950,4050,3950,4050,442040,24311.0,60026406.0
2004-01-12,4100,4100,3950,4000,279110,24011.0,60026406.0
2004-01-13,4000,4000,3900,3950,451870,23710.0,60026406.0
2004-01-14,3900,4000,3850,3850,503790,23110.0,60026406.0
2004-01-15,3850,3900,3800,3850,483760,23110.0,60026406.0
2004-01-16,3900,3900,3650,3800,498485,22810.0,60026406.0
2004-01-19,3700,3800,3700,3700,497775,22210.0,60026406.0
2004-01-20,3600,3700,3600,3600,253715,21610.0,60026406.0
2004-01-26,3550,3550,3300,3450,960820,20709.0,60026406.0
2004-01-27,3500,3750,3500,3650,1293554,21910.0,60026406.0
2004-01-28,3650,3700,3450,3500,983590,21009.0,60026406.0
2004-01-29,3650,4000,3600,4000,3166070,24011.0,60026406.0
2004-01-30,4250,4450,3800,3900,6194070,23410.0,60026406.0
2004-02-02,3900,4000,3850,3900,1232244,23410.0,60026406.0
2004-02-03,4100,4150,3700,3750,1911520,22510.0,60026406.0
2004-02-04,3650,3750,3600,3650,1529980,21910.0,60026406.0
2004-02-05,3600,3700,3550,3700,1025290,22210.0,60026406.0
2004-02-06,3550,3650,3500,3550,736380,21309.0,60026406.0
2004-02-09,3500,3800,3500,3600,1084320,21610.0,60026406.0
2004-02-10,3550,3650,3500,3550,754810,21309.0,60026406.0
2004-02-11,3550,3650,3500,3550,599710,21309.0,60026406.0
2004-02-12,3500,3600,3500,3500,859494,21009.0,60026406.0
2004-02-13,3500,3600,3500,3500,611570,21009.0,60026406.0
2004-02-16,3550,3650,3500,3600,597174,21610.0,60026406.0
2004-02-17,3650,3800,3600,3800,1493074,22810.0,60026406.0
2004-02-18,3850,3950,3700,3850,782100,23110.0,60026406.0
2004-02-19,3850,3850,3700,3700,591820,22210.0,60026406.0
2004-02-20,3650,3850,3600,3750,814840,22510.0,60026406.0
2004-02-23,3700,3900,3700,3800,502954,22810.0,60026406.0
2004-02-24,3950,4350,3900,4350,6180410,26111.0,60026406.0
2004-02-25,4400,4650,3800,3800,6878820,22810.0,60026406.0
2004-02-26,3800,4050,3800,3850,1362596,23110.0,60026406.0
2004-02-27,3800,3850,3650,3650,1134840,21910.0,60026406.0
2004-03-02,3650,3900,3650,3700,1029324,22210.0,60026406.0
2004-03-03,3700,3850,3700,3800,530034,22810.0,60026406.0
2004-03-04,3800,3950,3750,3950,731300,23710.0,60026406.0
2004-03-05,4050,4050,3900,4000,520570,24011.0,60026406.0
2004-03-08,4100,4150,4000,4050,593990,24311.0,60026406.0
2004-03-09,4100,4100,3950,4000,454320,24011.0,60026406.0
2004-03-10,3950,4600,3950,4600,7554400,27612.0,60026406.0
2004-03-11,4600,5250,4300,4550,14403390,27312.0,60026406.0
2004-03-12,4850,5150,4000,4450,13397045,26712.0,60026406.0
2004-03-15,4550,4750,4350,4400,3737570,26412.0,60026406.0
2004-03-16,4600,5000,4450,4600,11810919,27612.0,60026406.0
2004-03-17,4900,5150,4650,4650,7751762,27912.0,60026406.0
2004-03-18,4700,4700,4400,4400,2705005,26412.0,60026406.0
2004-03-19,4350,4450,4200,4300,2095060,25811.0,60026406.0
2004-03-22,4250,4350,4150,4150,2665050,24911.0,60026406.0
2004-03-23,4250,4500,4250,4350,5247540,26111.0,60026406.0
2004-03-24,4350,4600,4200,4250,6057845,25511.0,60026406.0
2004-03-25,4350,4350,4150,4200,2022564,25211.0,60026406.0
2004-03-26,4200,4350,4150,4200,2857375,25211.0,60026406.0
2004-03-29,4150,4250,4000,4000,3382995,24011.0,60026406.0
2004-03-30,4000,4050,3850,3850,1811805,23110.0,60026406.0
2004-03-31,3850,4100,3850,4000,2232175,24011.0,60026406.0
2004-04-01,4000,4100,3900,3950,1182980,23710.0,60026406.0
2004-04-02,3950,4000,3900,3900,1400590,23410.0,60026406.0
2004-04-06,3900,4100,3900,4000,1287660,24011.0,60026406.0
2004-04-07,4050,4100,4000,4050,799974,24311.0,60026406.0
2004-04-08,4100,4300,4050,4150,3656900,24911.0,60026406.0
2004-04-09,4200,4700,4200,4650,16554775,27912.0,60026406.0
2004-04-12,4600,4800,4400,4500,7884810,27012.0,60026406.0
2004-04-13,4500,4500,4100,4150,4203256,24911.0,60026406.0
2004-04-14,4200,4350,4150,4150,2746566,24911.0,60026406.0
2004-04-16,4100,4150,4000,4050,1800506,24311.0,60026406.0
2004-04-19,4050,4150,4000,4050,1526060,24311.0,60026406.0
2004-04-20,4000,4150,3950,4100,1763640,24611.0,60026406.0
2004-04-21,4050,4200,4050,4150,1042585,24911.0,60026406.0
2004-04-22,4150,4200,4100,4150,1061720,24911.0,60026406.0
2004-04-23,4150,4250,4100,4150,1192211,24911.0,60026406.0
2004-04-26,4150,4200,4100,4200,1319480,25211.0,60026406.0
2004-04-27,4200,4250,4050,4100,1405850,24611.0,60026406.0
2004-04-28,4100,4100,3950,3950,1400385,23710.0,60026406.0
2004-04-29,3950,3950,3700,3750,1430230,22510.0,60026406.0
2004-04-30,3700,3750,3600,3700,660475,22210.0,60026406.0
2004-05-03,3650,3800,3650,3650,934170,21910.0,60026406.0
2004-05-04,3800,4050,3750,3750,3375340,22510.0,60026406.0
2004-05-06,3800,3850,3700,3750,1541700,22510.0,60026406.0
2004-05-07,3700,3700,3600,3700,1128325,22210.0,60026406.0
2004-05-10,3650,3650,3400,3550,1097160,21309.0,60026406.0
2004-05-11,3400,3500,3400,3400,683410,20409.0,60026406.0
2004-05-12,3450,3550,3450,3450,821000,20709.0,60026406.0
2004-05-13,3500,3550,3450,3500,383100,21009.0,60026406.0
2004-05-14,3450,3500,3350,3350,1141242,20109.0,60026406.0
2004-05-17,3300,3400,3100,3150,880363,18908.0,60026406.0
2004-05-18,3000,3150,3000,3100,422680,18608.0,60026406.0
2004-05-19,2950,3100,2900,3050,1832900,18308.0,60026406.0
2004-05-20,3000,3000,2900,2950,556590,17708.0,60026406.0
2004-05-21,2900,3000,2900,3000,663820,18008.0,60026406.0
2004-05-24,3050,3250,3050,3200,2061410,19208.0,60026406.0
2004-05-25,3200,3200,3050,3150,545880,18908.0,60026406.0
2004-05-27,3200,3400,3200,3200,899033,19208.0,60026406.0
2004-05-28,3150,3250,3100,3250,832334,19509.0,60026406.0
2004-05-31,3250,3300,3150,3200,1154266,19208.0,60026406.0
2004-06-01,3250,3300,3200,3300,599000,19809.0,60026406.0
2004-06-02,3300,3350,3200,3300,476010,19809.0,60026406.0
2004-06-03,3250,3350,3150,3150,812341,18908.0,60026406.0
2004-06-04,3100,3200,3050,3100,568820,18608.0,60026406.0
2004-06-07,3150,3300,3100,3200,1164240,19208.0,60026406.0
2004-06-08,3200,3250,3150,3150,1076450,18908.0,60026406.0
2004-06-09,3200,3350,3150,3300,1935980,19809.0,60026406.0
2004-06-10,3250,3300,3200,3300,1161350,19809.0,60026406.0
2004-06-11,3350,3350,3100,3150,1447144,18908.0,60026406.0
2004-06-14,3100,3150,2950,3000,1025220,18008.0,60026406.0
2004-06-15,3000,3000,2800,2950,1286215,17708.0,60026406.0
2004-06-16,2900,3000,2850,2850,1302594,17108.0,60026406.0
2004-06-17,2800,2900,2800,2800,717834,16807.0,60026406.0
2004-06-18,2800,2800,2700,2700,797490,16207.0,60026406.0
2004-06-21,2700,3100,2700,3000,3775400,18008.0,60026406.0
2004-06-22,2900,3100,2650,2750,5577240,16507.0,60026406.0
2004-06-23,2900,3000,2800,2900,4483056,17408.0,60026406.0
2004-06-24,2850,2850,2750,2800,1895745,16807.0,60026406.0
2004-06-25,2900,2900,2750,2750,857637,16507.0,60026406.0
2004-06-28,2750,2850,2750,2750,1041220,16507.0,60026406.0
2004-06-29,2700,2850,2700,2800,2845220,16807.0,60026406.0
2004-06-30,2750,2850,2700,2750,1037570,16507.0,60026406.0
2004-07-01,2800,2850,2750,2850,1808842,17108.0,60026406.0
2004-07-02,2850,2950,2750,2750,2549579,16507.0,60026406.0
2004-07-05,2750,2800,2700,2800,609820,16807.0,60026406.0
2004-07-06,2800,2800,2650,2700,1393350,16207.0,60026406.0
2004-07-07,2650,2700,2550,2600,1209720,15607.0,60026406.0
2004-07-08,2650,2700,2550,2600,1403175,15607.0,60026406.0
2004-07-09,2600,2650,2550,2600,1124425,15607.0,60026406.0
2004-07-12,2600,2650,2550,2600,982132,15607.0,60026406.0
2004-07-13,2600,2650,2550,2550,710800,15307.0,60026406.0
2004-07-14,2550,2650,2550,2600,1137800,15607.0,60026406.0
2004-07-15,2600,2650,2500,2550,1616240,15307.0,60026406.0
2004-07-16,2500,2550,2450,2500,654460,15007.0,60026406.0
2004-07-19,2450,2500,2400,2450,752618,14706.0,60026406.0
2004-07-20,2450,2700,2400,2550,4047550,15307.0,60026406.0
2004-07-21,2500,2600,2450,2500,873920,15007.0,60026406.0
2004-07-22,2500,2550,2400,2400,1084800,14406.0,60026406.0
2004-07-23,2450,2500,2400,2450,717290,14706.0,60026406.0
2004-07-26,2450,2500,2400,2450,555164,14706.0,60026406.0
2004-07-27,2550,2800,2500,2800,5162870,16807.0,60026406.0
2004-07-28,2750,2800,2500,2650,5838960,15907.0,60026406.0
2004-07-29,2650,2700,2400,2450,1502641,14706.0,60026406.0
2004-07-30,2500,2550,2450,2500,789930,15007.0,60026406.0
2004-08-02,2500,2800,2500,2650,3793610,15907.0,60026406.0
2004-08-03,2650,2800,2550,2750,1984287,16507.0,60026406.0
2004-08-04,2850,2850,2600,2700,2383104,16207.0,60026406.0
2004-08-05,2750,3100,2700,2800,10409269,16807.0,60026406.0
2004-08-06,2750,2850,2650,2800,2717627,16807.0,60026406.0
2004-08-09,2800,2850,2650,2750,2892200,16507.0,60026406.0
2004-08-10,2750,2800,2700,2700,1240030,16207.0,60026406.0
2004-08-11,2700,2900,2700,2750,3612862,16507.0,60026406.0
2004-08-12,2750,2900,2700,2800,1920350,16807.0,60026406.0
2004-08-13,2750,2950,2650,2700,2115782,16207.0,60026406.0
2004-08-16,2700,2800,2650,2700,1056670,16207.0,60026406.0
2004-08-17,2750,2800,2650,2750,1139689,16507.0,60026406.0
2004-08-18,2800,3050,2800,3000,4923871,18008.0,60026406.0
2004-08-19,2950,3000,2900,2950,1375608,17708.0,60026406.0
2004-08-20,2950,3150,2900,2950,3304710,17708.0,60026406.0
2004-08-23,2900,3100,2900,2950,2927028,17708.0,60026406.0
2004-08-24,2950,3000,2900,2900,807230,17408.0,60026406.0
2004-08-25,2950,3050,2900,3000,1517875,18008.0,60026406.0
2004-08-26,3000,3100,2800,2850,4407310,17108.0,60026406.0
2004-08-27,2850,2900,2800,2850,1087313,17108.0,60026406.0
2004-08-30,2850,2900,2700,2750,1105334,16507.0,60026406.0
2004-08-31,2750,2950,2750,2800,2477080,16807.0,60026406.0
2004-09-01,2800,2900,2800,2800,1401061,16807.0,60026406.0
2004-09-02,2800,2900,2800,2850,1640380,17108.0,60026406.0
2004-09-03,2900,2950,2800,2850,732845,17108.0,60026406.0
2004-09-06,2850,3000,2800,2950,2216460,17708.0,60026406.0
2004-09-07,2900,2950,2850,2900,741510,17408.0,60026406.0
2004-09-08,2900,2950,2850,2900,785190,17408.0,60026406.0
2004-09-09,2900,3300,2900,3250,12419350,19509.0,60026406.0
2004-09-10,3250,3400,3100,3250,4683834,19509.0,60026406.0
2004-09-13,3300,3450,2850,2850,10718467,17108.0,60026406.0
2004-09-14,2850,2900,2750,2850,2785570,17108.0,60026406.0
2004-09-15,2800,2950,2750,2950,3416180,17708.0,60026406.0
2004-09-16,2850,3100,2850,3000,5372290,18008.0,60026406.0
2004-09-17,3000,3050,2900,3000,1621140,18008.0,60026406.0
2004-09-20,3000,3150,2900,2900,3962133,17408.0,60026406.0
2004-09-21,2900,2900,2800,2850,1482502,17108.0,60026406.0
2004-09-22,2850,2850,2700,2700,2078190,16207.0,60026406.0
2004-09-23,2650,2800,2650,2650,1165490,15907.0,60026406.0
2004-09-24,2650,2750,2650,2700,1089716,16207.0,60026406.0
2004-09-30,2650,2750,2600,2700,1330680,16207.0,60026406.0
2004-10-01,2700,2750,2650,2700,714510,16207.0,60026406.0
2004-10-04,2800,2900,2750,2850,2413490,17108.0,60026406.0
2004-10-05,2850,2850,2750,2800,674806,16807.0,60026406.0
2004-10-06,2900,2900,2750,2750,1478048,16507.0,60026406.0
2004-10-07,2750,2800,2700,2800,1679490,16807.0,60026406.0
2004-10-08,2750,2850,2750,2800,1044089,16807.0,60026406.0
2004-10-11,2800,2850,2750,2800,1008480,16807.0,60026406.0
2004-10-12,2800,2850,2650,2750,1323837,16507.0,60026406.0
2004-10-13,2700,2750,2650,2700,876132,16207.0,60026406.0
2004-10-14,2700,2750,2650,2750,674540,16507.0,60026406.0
2004-10-15,2700,2750,2700,2750,558450,16511.0,60039331.0
2004-10-18,2700,2800,2700,2750,632470,16511.0,60039331.0
2004-10-19,2750,2850,2750,2850,1011283,17111.0,60039331.0
2004-10-20,2800,3100,2800,2850,7261377,17111.0,60039331.0
2004-10-21,2900,3150,2900,2950,8967839,17712.0,60039331.0
2004-10-22,3000,3050,2850,2950,2091511,17712.0,60039331.0
2004-10-25,2950,3100,2950,3050,5719680,18312.0,60039331.0
2004-10-26,3000,3450,3000,3050,9968640,18312.0,60039331.0
2004-10-27,3100,3100,2850,2900,3850080,17411.0,60039331.0
2004-10-28,2950,3100,2900,2950,3576691,17712.0,60039331.0
2004-10-29,2950,3050,2950,3000,1829110,18012.0,60039331.0
2004-11-01,3000,3000,2900,2950,1616900,17712.0,60039331.0
2004-11-02,3000,3100,2950,3100,1816810,18612.0,60039331.0
2004-11-03,3100,3200,3050,3150,1863830,18912.0,60039331.0
2004-11-04,3150,3200,3000,3000,1950570,18012.0,60039331.0
2004-11-05,3000,3050,3000,3000,1012127,18012.0,60039331.0
2004-11-08,3050,3100,2950,3000,772214,18012.0,60039331.0
2004-11-09,3000,3050,2900,2900,876748,17411.0,60039331.0
2004-11-10,2950,3050,2900,2950,1024100,17712.0,60039331.0
2004-11-11,2900,3000,2900,2950,538910,17712.0,60039331.0
2004-11-12,2950,3000,2900,2950,826867,17712.0,60039331.0
2004-11-15,2950,3000,2900,2950,912190,17712.0,60039331.0
2004-11-16,3000,3000,2900,2950,440484,17712.0,60039331.0
2004-11-17,2900,2950,2850,2900,633937,17411.0,60039331.0
2004-11-18,2900,2950,2850,2900,664540,17411.0,60039331.0
2004-11-19,2950,3050,2950,3050,791247,18312.0,60039331.0
2004-11-22,3050,3050,2950,3050,818110,18312.0,60039331.0
2004-11-23,3000,3050,2950,2950,373063,17712.0,60039331.0
2004-11-24,3000,3250,3000,3100,2305223,18612.0,60039331.0
2004-11-25,3100,3150,3000,3050,781027,18312.0,60039331.0
2004-11-26,3050,3250,3050,3200,2720090,19213.0,60039331.0
2004-11-29,3200,3300,3100,3150,2368340,18912.0,60039331.0
2004-11-30,3200,3200,3100,3150,627657,18912.0,60039331.0
2004-12-01,3100,3250,3050,3050,3561863,18312.0,60039331.0
2004-12-02,3100,3100,2950,3000,1285990,18012.0,60039331.0
2004-12-03,3000,3100,2950,2950,1056746,17712.0,60039331.0
2004-12-06,2950,3050,2900,3000,1144630,18012.0,60039331.0
2004-12-07,3000,3050,2950,2950,785070,17712.0,60039331.0
2004-12-08,2950,3000,2900,2900,614646,17411.0,60039331.0
2004-12-09,2950,3050,2950,3000,2082650,18012.0,60039331.0
2004-12-10,3000,3050,2900,2950,572770,17712.0,60039331.0
2004-12-13,2950,3000,2900,2900,563106,17411.0,60039331.0
2004-12-14,2900,2950,2850,2900,576410,17411.0,60039331.0
2004-12-15,2900,2950,2850,2950,553510,17712.0,60039331.0
2004-12-16,2950,2950,2900,2950,260730,17712.0,60039331.0
2004-12-17,2950,3000,2900,3000,966620,18012.0,60039331.0
2004-12-20,2950,3000,2900,2900,642780,17411.0,60039331.0
2004-12-21,2950,2950,2850,2850,797172,17111.0,60039331.0
2004-12-22,2850,2900,2800,2800,688099,16811.0,60039331.0
2004-12-23,2800,2800,2700,2750,1235112,16511.0,60039331.0
2004-12-24,2800,2950,2750,2900,2800560,17411.0,60039331.0
2004-12-27,2850,2900,2800,2800,1302544,16811.0,60039331.0
2004-12-28,2750,2850,2750,2750,949932,16511.0,60039331.0
2004-12-29,2750,2800,2700,2750,759972,16511.0,60039331.0
2004-12-30,2750,2800,2700,2750,664310,16511.0,60039331.0
2005-01-03,2800,2850,2750,2800,1686620,16811.0,60039331.0
2005-01-04,2800,2850,2750,2850,802600,17111.0,60039331.0
2005-01-05,2850,2900,2800,2850,681429,17111.0,60039331.0
2005-01-06,2850,2900,2800,2800,1257630,16811.0,60039331.0
2005-01-07,2800,2850,2750,2800,691740,16811.0,60039331.0
2005-01-10,2800,2850,2750,2850,896550,17111.0,60039331.0
2005-01-11,2800,2900,2800,2850,951510,17111.0,60039331.0
2005-01-12,2900,2900,2800,2900,1085520,17411.0,60039331.0
2005-01-13,2850,2900,2850,2850,453540,17111.0,60039331.0
2005-01-14,2850,2900,2800,2850,636705,17111.0,60039331.0
2005-01-17,2900,3250,2850,3250,8336521,19513.0,60039331.0
2005-01-18,3550,3700,3500,3700,2538451,22215.0,60039331.0
2005-01-19,4250,4250,3800,3900,12440020,23415.0,60039331.0
2005-01-20,3900,4450,3600,4450,12668627,26718.0,60039331.0
2005-01-21,4800,5100,4300,4500,21882361,27018.0,60039331.0
2005-01-24,4300,4700,4300,4500,7725651,27018.0,60039331.0
2005-01-25,4500,4600,3900,3950,8326880,23716.0,60039331.0
2005-01-26,3800,4000,3500,3600,12463688,21614.0,60039331.0
2005-01-27,3700,3950,3550,3600,12377870,21614.0,60039331.0
2005-01-28,3500,3750,3450,3500,7404987,21014.0,60039331.0
2005-01-31,3500,3750,3500,3650,9247817,21914.0,60039331.0
2005-02-01,3750,3900,3650,3700,9279420,22215.0,60039331.0
2005-02-02,3750,3800,3550,3550,4981925,21314.0,60039331.0
2005-02-03,3500,3650,3300,3400,5499680,20413.0,60039331.0
2005-02-04,3400,3450,3300,3450,5412430,20714.0,60039331.0
2005-02-07,3500,3650,3450,3500,9262965,21014.0,60039331.0
2005-02-11,3900,4000,3850,4000,13900820,24016.0,60039331.0
2005-02-14,4000,4250,3900,4000,13055030,24016.0,60039331.0
2005-02-15,4050,4100,3850,3950,4929168,23716.0,60039331.0
2005-02-16,3900,3950,3650,3700,5974070,22215.0,60039331.0
2005-02-17,3700,3750,3650,3700,4218160,22215.0,60039331.0
2005-02-18,3600,3700,3600,3650,3476250,21914.0,60039331.0
2005-02-21,3750,3800,3600,3750,4019180,22515.0,60039331.0
2005-02-22,3750,4150,3750,3800,10520036,22815.0,60039331.0
2005-02-23,3750,3800,3500,3500,4014360,21014.0,60039331.0
2005-02-24,3500,3900,3500,3650,8470855,21914.0,60039331.0
2005-02-25,3650,3750,3500,3550,3497385,21314.0,60039331.0
2005-02-28,3550,3850,3500,3650,7279499,21914.0,60039331.0
2005-03-02,3700,3700,3550,3600,2449991,21614.0,60039331.0
2005-03-03,3650,3700,3500,3550,2669144,21314.0,60039331.0
2005-03-04,3550,3800,3450,3450,12204030,20714.0,60039331.0
2005-03-07,3500,3500,3400,3450,2909648,20714.0,60039331.0
2005-03-08,3500,3500,3350,3450,3166559,20714.0,60039331.0
2005-03-09,3450,3500,3400,3400,2170906,20413.0,60039331.0
2005-03-10,3400,3450,3300,3300,2291954,19813.0,60039331.0
2005-03-11,3300,3400,3250,3350,2353014,20113.0,60039331.0
2005-03-14,3400,3550,3350,3500,3937820,21014.0,60039331.0
2005-03-15,3600,3700,3450,3700,4772308,22215.0,60039331.0
2005-03-16,3750,4250,3700,4250,12766432,25517.0,60039331.0
