CJ(001040),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-03-22,153703,155117,151346,152289,116980,4712085.0,29176998.0
2017-03-23,152760,156060,152288,155118,87679,4799616.0,29176998.0
2017-03-24,155589,162190,154174,161719,152935,5003855.0,29176998.0
2017-03-27,163604,165490,160304,165019,178965,5105975.0,29176998.0
2017-03-28,165019,166904,163604,165019,80601,5105975.0,29176998.0
2017-03-29,165961,166433,164547,165962,91051,5135152.0,29176998.0
2017-03-30,165019,165961,163604,165491,69017,5120563.0,29176998.0
2017-03-31,164076,165961,164076,164076,76221,5076798.0,29176998.0
2017-04-03,164076,167376,163604,166905,81215,5164329.0,29176998.0
2017-04-04,166433,169733,164547,168319,87271,5208094.0,29176998.0
2017-04-05,168319,169262,164547,166433,80464,5149740.0,29176998.0
2017-04-06,165019,166904,163604,165962,66671,5135152.0,29176998.0
2017-04-07,165490,167847,164076,164548,46233,5091386.0,29176998.0
2017-04-10,163604,164076,161718,163133,35383,5047621.0,29176998.0
2017-04-11,162190,164076,159361,161247,49484,4989267.0,29176998.0
2017-04-12,160304,161247,156532,157947,72805,4887147.0,29176998.0
2017-04-13,158418,162661,157946,161719,69295,5003855.0,29176998.0
2017-04-14,161247,164547,159832,162190,40764,5018444.0,29176998.0
2017-04-17,163604,166904,160304,165962,76232,5135152.0,29176998.0
2017-04-18,167847,176806,166904,173506,298834,5368568.0,29176998.0
2017-04-19,173034,174448,171619,172091,85068,5324802.0,29176998.0
2017-04-20,172562,179634,172562,178221,193736,5514453.0,29176998.0
2017-04-21,180577,180577,175863,177749,83250,5499864.0,29176998.0
2017-04-24,176806,177749,174920,176335,60644,5456099.0,29176998.0
2017-04-25,177749,178692,175863,177278,66283,5485276.0,29176998.0
2017-04-26,177277,179163,176806,178221,71552,5514453.0,29176998.0
2017-04-27,180106,180106,173977,177749,72138,5499864.0,29176998.0
2017-04-28,175391,179163,175391,176335,55589,5456099.0,29176998.0
2017-05-02,175391,177749,174448,176806,58162,5470687.0,29176998.0
2017-05-04,176334,178692,176334,178221,47699,5514453.0,29176998.0
2017-05-08,182463,192836,181992,191894,256846,5937519.0,29176998.0
2017-05-10,191893,193307,185292,186236,159276,5762457.0,29176998.0
2017-05-11,188121,191422,184821,189536,148497,5864577.0,29176998.0
2017-05-12,189536,190007,186235,187650,51641,5806223.0,29176998.0
2017-05-15,189064,189064,186235,188593,52996,5835400.0,29176998.0
2017-05-16,188121,188593,185764,187650,76990,5806223.0,29176998.0
2017-05-17,189064,193779,187178,192837,129761,5966696.0,29176998.0
2017-05-18,190950,192836,189064,189536,121290,5864577.0,29176998.0
2017-05-19,190007,199908,190007,197080,153846,6097993.0,29176998.0
2017-05-22,196608,202737,196608,198966,129878,6156347.0,29176998.0
2017-05-23,198965,202737,196608,199909,94460,6185524.0,29176998.0
2017-05-24,199908,205566,198022,204152,94611,6316820.0,29176998.0
2017-05-25,205095,207452,203209,205095,75326,6345997.0,29176998.0
2017-05-26,204623,207452,204623,206510,75146,6389763.0,29176998.0
2017-05-29,208395,213581,205095,207452,150483,6418940.0,29176998.0
2017-05-30,208395,208866,198494,199909,192887,6185524.0,29176998.0
2017-05-31,200380,202737,198022,199437,119687,6170935.0,29176998.0
2017-06-01,198965,201794,198965,201795,50989,6243878.0,29176998.0
2017-06-02,201794,202737,198965,202738,76062,6273055.0,29176998.0
2017-06-05,202266,202266,198022,198494,69094,6141758.0,29176998.0
2017-06-07,197551,202266,197079,200852,70414,6214701.0,29176998.0
2017-06-08,199908,199908,195193,197551,107869,6112581.0,29176998.0
2017-06-09,198965,202737,198022,198966,72631,6156347.0,29176998.0
2017-06-12,199437,199437,190007,190951,106609,5908342.0,29176998.0
2017-06-13,193307,195665,190479,192365,96099,5952108.0,29176998.0
2017-06-14,192836,198965,192836,194722,106519,6025050.0,29176998.0
2017-06-15,193307,194722,188593,189536,82105,5864577.0,29176998.0
2017-06-16,190007,190950,186707,189065,80411,5849988.0,29176998.0
2017-06-19,183878,190950,183878,186236,65489,5762457.0,29176998.0
2017-06-20,187650,188121,181992,183407,78605,5674926.0,29176998.0
2017-06-21,182935,182935,179634,182464,86526,5645749.0,29176998.0
2017-06-22,181992,185764,181520,185764,78039,5747869.0,29176998.0
2017-06-23,185764,188593,183878,186707,78204,5777046.0,29176998.0
2017-06-26,186707,187650,184349,184821,39233,5718692.0,29176998.0
2017-06-27,183878,186707,183406,184350,49158,5704103.0,29176998.0
2017-06-28,185292,185292,179634,181049,74942,5601984.0,29176998.0
2017-06-29,181992,182463,174920,176806,192751,5470687.0,29176998.0
2017-06-30,175863,179634,175863,178692,51858,5529041.0,29176998.0
2017-07-03,180106,181049,178692,180106,55744,5572807.0,29176998.0
2017-07-04,181049,183878,179634,181992,125321,5631161.0,29176998.0
2017-07-05,181049,181992,179634,180106,44524,5572807.0,29176998.0
2017-07-06,179163,180106,176806,177749,42795,5499864.0,29176998.0
2017-07-07,175863,182935,175863,180106,82609,5572807.0,29176998.0
2017-07-10,181049,181992,176806,177749,55863,5499864.0,29176998.0
2017-07-11,177749,180106,177277,179164,53634,5543630.0,29176998.0
2017-07-12,180106,184821,179163,179635,77696,5558218.0,29176998.0
2017-07-13,181992,181992,177277,177278,75146,5485276.0,29176998.0
2017-07-14,177749,183878,177277,180578,59673,5587395.0,29176998.0
2017-07-17,182463,183878,181520,182464,43779,5645749.0,29176998.0
2017-07-18,183406,184821,180106,184821,50019,5718692.0,29176998.0
2017-07-19,184821,186707,181992,185293,60580,5733280.0,29176998.0
2017-07-20,185292,185764,183406,185293,36047,5733280.0,29176998.0
2017-07-21,185292,185292,181049,181992,55986,5631161.0,29176998.0
2017-07-24,182463,183878,181520,183407,53039,5674926.0,29176998.0
2017-07-25,183406,186235,182935,185293,55012,5733280.0,29176998.0
2017-07-26,186707,189536,185292,187650,68902,5806223.0,29176998.0
2017-07-27,188121,188121,185764,186707,53156,5777046.0,29176998.0
2017-07-28,186707,187650,183878,185764,61771,5747869.0,29176998.0
2017-07-31,185292,186707,181520,182935,66499,5660338.0,29176998.0
2017-08-01,181992,185764,181992,182464,60192,5645749.0,29176998.0
2017-08-02,183878,183878,179634,180106,44545,5572807.0,29176998.0
2017-08-03,179634,180577,174448,175392,108640,5426922.0,29176998.0
2017-08-04,175391,178692,174448,175863,69070,5441510.0,29176998.0
2017-08-07,175863,179634,175391,177278,50826,5485276.0,29176998.0
2017-08-08,177277,179163,175863,177278,32433,5485276.0,29176998.0
2017-08-09,175863,177277,173977,174920,49248,5412333.0,29176998.0
2017-08-10,172562,176334,172562,172563,70514,5339391.0,29176998.0
2017-08-11,169733,172562,165490,166433,134924,5149740.0,29176998.0
2017-08-14,166433,167847,165961,166433,59272,5149740.0,29176998.0
2017-08-16,166904,168790,161718,163605,119799,5062209.0,29176998.0
2017-08-17,162190,166433,162190,165019,80957,5105975.0,29176998.0
2017-08-18,163604,165490,162661,163133,70340,5047621.0,29176998.0
2017-08-21,162661,164076,162190,163133,26118,5047621.0,29176998.0
2017-08-22,163604,163604,159361,160776,70590,4974678.0,29176998.0
2017-08-23,160775,162190,159361,160304,60840,4960090.0,29176998.0
2017-08-24,160304,164547,159361,163133,71810,5047621.0,29176998.0
2017-08-25,163604,165961,161247,164548,67905,5091386.0,29176998.0
2017-08-28,165019,167847,164076,167848,66550,5193506.0,29176998.0
2017-08-29,166433,168790,165019,166905,67130,5164329.0,29176998.0
2017-08-30,166904,170205,165961,167376,77241,5178917.0,29176998.0
2017-08-31,166904,167376,165019,166905,43635,5164329.0,29176998.0
2017-09-01,166904,166904,165019,165962,40847,5135152.0,29176998.0
2017-09-04,162661,165490,162661,163605,37807,5062209.0,29176998.0
2017-09-05,164076,164547,161247,161719,36222,5003855.0,29176998.0
2017-09-06,161718,163604,160775,161247,35886,4989267.0,29176998.0
2017-09-07,162190,162661,160775,161719,51574,5003855.0,29176998.0
2017-09-08,161247,162661,160304,161719,38860,5003855.0,29176998.0
2017-09-11,162190,168319,162190,167376,97410,5178917.0,29176998.0
2017-09-12,168790,169262,163133,165019,72269,5105975.0,29176998.0
2017-09-13,164547,165490,161247,162190,65838,5018444.0,29176998.0
2017-09-14,162190,163604,160775,162662,66647,5033032.0,29176998.0
2017-09-15,161718,167847,161718,167848,79868,5193506.0,29176998.0
2017-09-18,167847,169733,165490,166433,47175,5149740.0,29176998.0
2017-09-19,166433,167376,165019,165962,34447,5135152.0,29176998.0
2017-09-20,166904,167847,162661,164076,60700,5076798.0,29176998.0
2017-09-21,162661,165019,162190,163605,34543,5062209.0,29176998.0
2017-09-22,163604,164076,157475,157947,95060,4887147.0,29176998.0
2017-09-25,158889,158889,150403,151817,103634,4697497.0,29176998.0
2017-09-26,150874,155117,150403,155118,65213,4799616.0,29176998.0
2017-09-27,155589,157946,153231,157475,56208,4872559.0,29176998.0
2017-09-28,156060,159832,155117,159361,53545,4930913.0,29176998.0
2017-09-29,159832,162190,158889,160776,35943,4974678.0,29176998.0
2017-10-10,159832,159832,155589,157475,77450,4872559.0,29176998.0
2017-10-11,157003,158889,156060,157004,64126,4857970.0,29176998.0
2017-10-12,156060,160775,155589,159361,104998,4930913.0,29176998.0
2017-10-13,159361,165019,159361,163133,113287,5047621.0,29176998.0
2017-10-16,164547,168790,164547,165962,180218,5135152.0,29176998.0
2017-10-17,166904,171148,163604,169734,94939,5251860.0,29176998.0
2017-10-18,168790,172091,167376,169734,63490,5251860.0,29176998.0
2017-10-19,170205,171619,167847,169262,61527,5237271.0,29176998.0
2017-10-20,168790,171148,166904,168319,41390,5208094.0,29176998.0
2017-10-23,166904,168319,165019,166433,49969,5149740.0,29176998.0
2017-10-24,166433,170205,165490,168791,94395,5222683.0,29176998.0
2017-10-25,169733,170205,167376,168319,49839,5208094.0,29176998.0
2017-10-26,168319,180106,167847,178221,262386,5514453.0,29176998.0
2017-10-27,177749,178692,173977,176335,97108,5456099.0,29176998.0
2017-10-30,177277,177749,170676,171620,89764,5310214.0,29176998.0
2017-10-31,171619,180106,171148,175863,204972,5441510.0,29176998.0
2017-11-01,173505,178220,173505,176806,113928,5470687.0,29176998.0
2017-11-02,175391,177277,172562,176806,61459,5470687.0,29176998.0
2017-11-03,178220,183878,177277,183878,146245,5689515.0,29176998.0
2017-11-06,182935,183878,180106,183407,105228,5674926.0,29176998.0
2017-11-07,181992,183878,179634,180578,63384,5587395.0,29176998.0
2017-11-08,179163,182463,177749,182464,62149,5645749.0,29176998.0
2017-11-09,184821,186235,181992,185293,142846,5733280.0,29176998.0
2017-11-10,182935,187178,181520,186236,98851,5762457.0,29176998.0
2017-11-13,185764,190950,185292,190008,139491,5879165.0,29176998.0
2017-11-14,188121,189536,182935,187650,109253,5806223.0,29176998.0
2017-11-15,186707,188121,181992,182464,69287,5645749.0,29176998.0
2017-11-16,182463,186235,179163,185293,82998,5733280.0,29176998.0
2017-11-17,184349,189536,184349,185764,94312,5747869.0,29176998.0
2017-11-20,185292,195193,185292,194251,169986,6010462.0,29176998.0
2017-11-21,194722,195193,190950,194722,73326,6025050.0,29176998.0
2017-11-22,194722,195193,185764,186707,100131,5777046.0,29176998.0
2017-11-23,186707,190950,186235,189536,50494,5864577.0,29176998.0
2017-11-24,189536,190007,185764,186236,53798,5762457.0,29176998.0
2017-11-27,185764,189064,183878,186707,60662,5777046.0,29176998.0
2017-11-28,184821,190479,181049,181992,98308,5631161.0,29176998.0
2017-11-29,181520,184821,179634,181521,80159,5616572.0,29176998.0
2017-11-30,182935,188593,180106,184350,121874,5704103.0,29176998.0
2017-12-01,185292,186707,182935,184350,41554,5704103.0,29176998.0
2017-12-04,185292,186235,179634,182935,51946,5660338.0,29176998.0
2017-12-05,181049,183878,181049,182464,42335,5645749.0,29176998.0
2017-12-06,183878,183878,180106,180106,41209,5572807.0,29176998.0
2017-12-07,180577,181992,176806,178221,53607,5514453.0,29176998.0
2017-12-08,177277,181520,177277,179164,39087,5543630.0,29176998.0
2017-12-11,178220,181520,177277,181049,36049,5601984.0,29176998.0
2017-12-12,181049,181992,175391,178221,39681,5514453.0,29176998.0
2017-12-13,178220,181520,176334,179635,44979,5558218.0,29176998.0
2017-12-14,180106,180577,177749,177749,122172,5499864.0,29176998.0
2017-12-15,178692,179634,176334,178221,53086,5514453.0,29176998.0
2017-12-18,177277,178220,176334,176806,36679,5470687.0,29176998.0
2017-12-19,176334,181049,170676,172563,115376,5339391.0,29176998.0
2017-12-20,171619,173977,169733,171620,55282,5310214.0,29176998.0
2017-12-21,170676,173977,167376,171148,86738,5295625.0,29176998.0
2017-12-22,171619,173977,169733,171148,58490,5295625.0,29176998.0
2017-12-26,171619,173034,168319,169262,67296,5237271.0,29176998.0
2017-12-27,167847,168790,165490,167376,68959,5178917.0,29176998.0
2017-12-28,168319,171619,166904,171148,37405,5295625.0,29176998.0
2018-01-02,171148,171619,165961,166433,114085,5149740.0,29176998.0
2018-01-03,166433,168319,165490,167848,84880,5193506.0,29176998.0
2018-01-04,168319,168319,165019,165962,71227,5135152.0,29176998.0
2018-01-05,166433,166904,163604,164548,78902,5091386.0,29176998.0
2018-01-08,165019,165490,162190,163605,68195,5062209.0,29176998.0
2018-01-09,163604,171148,163604,169734,107489,5251860.0,29176998.0
2018-01-10,170205,172091,167847,169734,76978,5251860.0,29176998.0
2018-01-11,170676,171619,167847,171620,94838,5310214.0,29176998.0
2018-01-12,172091,172091,167847,169734,73119,5251860.0,29176998.0
2018-01-15,168790,168790,164076,165962,101116,5135152.0,29176998.0
2018-01-16,165019,169262,164547,165491,92782,5120563.0,29176998.0
2018-01-17,165490,169262,165490,169262,91686,5237271.0,29176998.0
2018-01-18,172562,176806,167376,168319,185634,5208094.0,29176998.0
2018-01-19,167376,175391,167376,174449,148044,5397745.0,29176998.0
2018-01-22,174448,178692,174448,176806,107165,5470687.0,29176998.0
2018-01-23,176806,178692,174448,176806,91910,5470687.0,29176998.0
2018-01-24,176806,177749,173505,175392,67251,5426922.0,29176998.0
2018-01-25,174448,176334,172562,173034,80802,5353979.0,29176998.0
2018-01-26,172562,179634,172562,179164,91446,5543630.0,29176998.0
2018-01-29,178220,181992,177749,180578,105661,5587395.0,29176998.0
2018-01-30,180577,183878,175863,176806,75764,5470687.0,29176998.0
2018-01-31,175863,175863,170676,173506,122848,5368568.0,29176998.0
2018-02-01,172562,174448,171148,173034,65075,5353979.0,29176998.0
2018-02-02,173034,173505,168319,169262,61683,5237271.0,29176998.0
2018-02-05,166904,168319,163604,164076,106286,5076798.0,29176998.0
2018-02-06,158889,162661,156532,161719,112990,5003855.0,29176998.0
2018-02-07,164076,165490,157946,160304,123727,4960090.0,29176998.0
2018-02-08,160304,162190,156060,156532,165659,4843382.0,29176998.0
2018-02-09,154174,154646,150874,153232,109565,4741262.0,29176998.0
2018-02-12,155117,155117,151346,152760,76637,4726674.0,29176998.0
2018-02-13,153231,154646,151346,151817,75964,4697497.0,29176998.0
2018-02-14,152288,153231,149931,152289,83352,4712085.0,29176998.0
2018-02-19,153703,155589,153231,154646,59385,4785028.0,29176998.0
2018-02-20,154646,155589,152760,153232,35902,4741262.0,29176998.0
2018-02-21,153703,156060,152288,155589,79189,4814205.0,29176998.0
2018-02-22,154646,156060,153703,155589,39981,4814205.0,29176998.0
2018-02-23,156532,158889,155117,158418,77716,4901736.0,29176998.0
2018-02-26,159832,159832,156532,156532,46551,4843382.0,29176998.0
2018-02-27,156532,158418,156532,157475,41642,4872559.0,29176998.0
2018-02-28,156532,157475,155117,157004,64230,4857970.0,29176998.0
2018-03-02,154174,154646,151346,151346,93741,4682908.0,29176998.0
2018-03-05,151346,152760,150874,151817,34649,4697497.0,29176998.0
2018-03-06,152760,153231,151346,152289,79244,4712085.0,29176998.0
2018-03-07,152288,153231,150874,151346,65747,4682908.0,29176998.0
2018-03-08,152760,156060,151817,153703,99337,4755851.0,29176998.0
2018-03-09,154174,159832,154174,158418,102354,4901736.0,29176998.0
2018-03-12,159832,159832,155589,157004,71047,4857970.0,29176998.0
2018-03-13,155589,156532,153703,154646,90315,4785028.0,29176998.0
2018-03-14,153231,154174,152288,153703,77610,4755851.0,29176998.0
2018-03-15,153703,157003,152760,155589,101120,4814205.0,29176998.0
2018-03-16,157003,157946,154646,156532,82563,4843382.0,29176998.0
2018-03-19,157475,157475,154174,154646,42090,4785028.0,29176998.0
2018-03-20,153231,154174,152288,153703,46951,4755851.0,29176998.0
2018-03-21,153231,154646,152760,153232,44306,4741262.0,29176998.0
2018-03-22,153231,155117,152760,152760,52365,4726674.0,29176998.0
2018-03-23,150874,152288,147574,148517,126139,4595377.0,29176998.0
2018-03-26,148517,149460,146159,147574,73439,4566200.0,29176998.0
2018-03-27,148517,148988,147102,148046,62715,4580789.0,29176998.0
2018-03-28,147574,148517,144745,146160,75218,4522435.0,29176998.0
2018-03-29,145688,148988,145216,148517,49541,4595377.0,29176998.0
2018-03-30,149460,150403,148517,149932,51268,4639143.0,29176998.0
2018-04-02,149931,155589,149460,154646,97695,4785028.0,29176998.0
2018-04-03,154174,157475,152760,157004,92465,4857970.0,29176998.0
2018-04-04,157475,157475,152288,153703,69561,4755851.0,29176998.0
2018-04-05,153703,154646,150403,151346,51120,4682908.0,29176998.0
2018-04-06,151817,151817,148045,148989,61392,4609966.0,29176998.0
2018-04-09,148517,150874,148045,150875,40257,4668320.0,29176998.0
2018-04-10,149460,150874,148517,149932,44885,4639143.0,29176998.0
2018-04-11,149460,150874,148517,150403,55511,4653731.0,29176998.0
2018-04-12,150874,151817,149460,149932,100783,4639143.0,29176998.0
2018-04-13,149460,150403,147574,148517,73401,4595377.0,29176998.0
2018-04-16,148045,149460,146631,147103,52685,4551612.0,29176998.0
2018-04-17,147102,150403,147102,148989,64150,4609966.0,29176998.0
2018-04-18,149931,151817,149460,151346,61383,4682908.0,29176998.0
2018-04-19,150874,150874,148988,150403,41953,4653731.0,29176998.0
2018-04-20,149931,151817,148517,150403,41426,4653731.0,29176998.0
2018-04-23,150874,152760,149460,151817,58360,4697497.0,29176998.0
2018-04-24,153231,155117,151817,154646,81638,4785028.0,29176998.0
2018-04-25,154174,154174,149931,150403,64911,4653731.0,29176998.0
2018-04-26,150874,151817,149931,150403,50747,4653731.0,29176998.0
2018-04-27,150403,151817,150403,150875,32996,4668320.0,29176998.0
