동원수산(030720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-05-11,5150,5500,4860,5190,424240,15381.0,2963512.0
2004-05-12,5300,5960,5300,5960,713171,17663.0,2963512.0
2004-05-13,6000,6590,5960,6010,1559869,17811.0,2963512.0
2004-05-14,6260,6280,5450,5600,551416,16596.0,2963512.0
2004-05-17,5770,5790,5040,5250,319920,15558.0,2963512.0
2004-05-18,5200,5380,5030,5160,319740,15292.0,2963512.0
2004-05-19,5250,5930,5230,5930,1112501,17574.0,2963512.0
2004-05-20,5790,5870,5200,5330,601220,15796.0,2963512.0
2004-05-21,5490,5870,5350,5500,818774,16299.0,2963512.0
2004-05-24,5730,5740,5450,5600,237580,16596.0,2963512.0
2004-05-25,5590,5740,5310,5430,278700,16092.0,2963512.0
2004-05-27,5710,5850,5500,5500,423647,16299.0,2963512.0
2004-05-28,5520,5600,5330,5450,192870,16151.0,2963512.0
2004-05-31,5570,5870,5520,5590,458310,16566.0,2963512.0
2004-06-01,5600,5700,5500,5590,211200,16566.0,2963512.0
2004-06-02,5700,5700,5500,5540,145775,16418.0,2963512.0
2004-06-03,5540,6130,5500,5680,989832,16833.0,2963512.0
2004-06-04,5750,5810,5500,5600,302200,16596.0,2963512.0
2004-06-07,5700,5700,5520,5580,196270,16536.0,2963512.0
2004-06-08,5580,5840,5570,5580,373151,16536.0,2963512.0
2004-06-09,5750,5780,5540,5610,193942,16625.0,2963512.0
2004-06-10,5620,6440,5620,5870,1745803,17396.0,2963512.0
2004-06-11,5980,6050,5270,5400,572600,16003.0,2963512.0
2004-06-14,5300,5390,4800,4850,220520,14373.0,2963512.0
2004-06-15,4635,4765,4350,4695,257140,13914.0,2963512.0
2004-06-16,4690,4900,4570,4570,186950,13543.0,2963512.0
2004-06-17,4590,4830,4590,4600,233850,13632.0,2963512.0
2004-06-18,4670,4690,4350,4580,115590,13573.0,2963512.0
2004-06-21,4500,4530,4365,4385,112730,12995.0,2963512.0
2004-06-22,4400,5040,4240,5040,570239,14936.0,2963512.0
2004-06-23,5130,5780,5060,5780,1810869,17129.0,2963512.0
2004-06-24,5600,6140,5260,5400,2331253,16003.0,2963512.0
2004-06-25,5480,5750,5220,5540,1246389,16418.0,2963512.0
2004-06-28,5890,6370,5570,5860,2430777,17366.0,2963512.0
2004-06-29,5650,6450,5600,6000,1989050,17781.0,2963512.0
2004-06-30,6220,6900,6030,6900,2298083,20448.0,2963512.0
2004-07-01,7100,7930,6960,7930,2474378,23501.0,2963512.0
2004-07-02,8150,9080,7020,7020,2065233,20804.0,2963512.0
2004-07-05,7350,7840,6700,7460,1635718,22108.0,2963512.0
2004-07-06,7600,8500,6900,7460,2387270,22108.0,2963512.0
2004-07-07,8560,8570,8330,8570,1057840,25397.0,2963512.0
2004-07-08,9180,9850,9180,9850,2622520,29191.0,2963512.0
2004-07-09,9880,10700,8380,8750,2930660,25931.0,2963512.0
2004-07-12,9100,10050,8510,9950,2599319,29487.0,2963512.0
2004-07-13,10050,10300,8470,8500,2691774,25190.0,2963512.0
2004-07-14,8300,8800,7840,8100,1347380,24004.0,2963512.0
2004-07-15,8800,9310,8600,9310,1612495,27590.0,2963512.0
2004-07-16,9000,9120,7950,7960,1058848,23590.0,2963512.0
2004-07-19,7960,8500,7530,7800,696500,23115.0,2963512.0
2004-07-20,7950,8800,7920,8110,1713956,24034.0,2963512.0
2004-07-21,8390,8390,7620,8110,621396,24034.0,2963512.0
2004-07-22,8000,8550,7900,8000,811583,23708.0,2963512.0
2004-07-23,8300,8380,7760,7810,443030,23145.0,2963512.0
2004-07-26,8300,8940,8160,8600,1510420,25486.0,2963512.0
2004-07-27,8520,8660,7580,7810,571555,23145.0,2963512.0
2004-07-28,7940,8020,7430,7800,498758,23115.0,2963512.0
2004-07-29,7870,8860,7870,7920,1900335,23471.0,2963512.0
2004-07-30,8000,8300,7740,8110,652571,24034.0,2963512.0
2004-08-02,8100,8110,7000,7050,446021,20893.0,2963512.0
2004-08-03,6910,7460,6610,7100,517220,21041.0,2963512.0
2004-08-04,7100,7360,6760,6790,458226,20122.0,2963512.0
2004-08-05,6760,6890,6580,6620,246930,19618.0,2963512.0
2004-08-06,6820,6960,6620,6620,467470,19618.0,2963512.0
2004-08-09,6620,6780,6550,6630,189330,19648.0,2963512.0
2004-08-10,6800,7570,6700,7500,1032245,22226.0,2963512.0
2004-08-11,7350,7490,7050,7190,796266,21308.0,2963512.0
2004-08-12,7300,7380,7150,7170,282844,21248.0,2963512.0
2004-08-13,7700,8000,7290,7290,873684,21604.0,2963512.0
2004-08-16,7500,7780,7360,7470,597480,22137.0,2963512.0
2004-08-17,7430,7700,7200,7440,599800,22049.0,2963512.0
2004-08-18,7210,7540,7190,7250,291591,21485.0,2963512.0
2004-08-19,7410,8170,7410,7790,1293875,23086.0,2963512.0
2004-08-20,7900,8100,7600,7850,718829,23264.0,2963512.0
2004-08-23,8290,8400,7910,7960,854750,23590.0,2963512.0
2004-08-24,8070,8190,7830,7830,382319,23204.0,2963512.0
2004-08-25,7750,7790,7580,7640,242229,22641.0,2963512.0
2004-08-26,7550,7800,7550,7650,216660,22671.0,2963512.0
2004-08-27,7500,8570,7500,8300,1226830,24597.0,2963512.0
2004-08-30,8170,8600,7960,7980,921090,23649.0,2963512.0
2004-08-31,8120,8320,7920,7970,290391,23619.0,2963512.0
2004-09-01,8060,8200,7950,7960,329496,23590.0,2963512.0
2004-09-02,7900,8070,7840,7870,228188,23323.0,2963512.0
2004-09-03,7880,8190,7880,7950,367680,23560.0,2963512.0
2004-09-06,7980,8140,7910,7960,153720,23590.0,2963512.0
2004-09-07,8150,8280,8000,8000,331538,23708.0,2963512.0
2004-09-08,8010,8120,7880,7890,121720,23382.0,2963512.0
2004-09-09,7890,8130,7800,7900,170519,23412.0,2963512.0
2004-09-10,7950,8790,7900,8210,1286786,24330.0,2963512.0
2004-09-13,8500,9380,8410,9100,1443668,26968.0,2963512.0
2004-09-14,9350,9380,8900,8950,889736,26523.0,2963512.0
2004-09-15,9010,9290,8910,8990,497000,26642.0,2963512.0
2004-09-16,8910,9140,8760,8780,304710,26020.0,2963512.0
2004-09-17,8780,8880,8580,8580,230641,25427.0,2963512.0
2004-09-20,8450,8720,8200,8200,208450,24301.0,2963512.0
2004-09-21,8210,8340,8100,8150,186093,24153.0,2963512.0
2004-09-22,8200,8390,7700,7820,299308,23175.0,2963512.0
2004-09-23,7850,8000,7770,7770,145710,23026.0,2963512.0
2004-09-24,8090,8460,8050,8110,358991,24034.0,2963512.0
2004-09-30,8580,9050,8360,9050,674427,26820.0,2963512.0
2004-10-01,8710,8720,8450,8450,342588,25042.0,2963512.0
2004-10-04,8580,8840,8400,8600,379476,25486.0,2963512.0
2004-10-05,8550,8650,8500,8580,172760,25427.0,2963512.0
2004-10-06,8630,8770,8500,8500,268118,25190.0,2963512.0
2004-10-07,8320,8490,8170,8170,195780,24212.0,2963512.0
2004-10-08,8010,8250,8010,8030,134411,23797.0,2963512.0
2004-10-11,7950,8190,7950,8000,116170,23708.0,2963512.0
2004-10-12,7960,8150,7950,8000,102440,23708.0,2963512.0
2004-10-13,8000,8140,7900,7900,89520,23412.0,2963512.0
2004-10-14,8000,8140,7750,7850,107509,23264.0,2963512.0
2004-10-15,7750,8020,7750,7880,104880,23352.0,2963512.0
2004-10-18,7810,8250,7810,8040,188133,23827.0,2963512.0
2004-10-19,8210,8210,7910,7910,121740,23441.0,2963512.0
2004-10-20,8070,8350,7840,7850,259687,23264.0,2963512.0
2004-10-21,7860,8000,7650,7650,83221,22671.0,2963512.0
2004-10-22,7560,7780,7330,7390,98650,21900.0,2963512.0
2004-10-25,7140,7470,6910,7020,111190,20804.0,2963512.0
2004-10-26,7020,7170,7020,7050,74182,20893.0,2963512.0
2004-10-27,6960,7050,6800,6840,85170,20270.0,2963512.0
2004-10-28,6850,7110,6850,6950,59154,20596.0,2963512.0
2004-10-29,6900,7200,6900,7130,68914,21130.0,2963512.0
2004-11-01,7140,7300,7070,7080,45487,20982.0,2963512.0
2004-11-02,7100,7130,7000,7060,46951,20922.0,2963512.0
2004-11-03,7130,7780,7120,7500,314821,22226.0,2963512.0
2004-11-04,7710,7750,7400,7420,133590,21989.0,2963512.0
2004-11-05,7510,7590,7320,7350,49291,21782.0,2963512.0
2004-11-08,7380,7500,7300,7310,72180,21663.0,2963512.0
2004-11-09,7280,7450,7240,7250,34385,21485.0,2963512.0
2004-11-10,7200,7290,7140,7200,54150,21337.0,2963512.0
2004-11-11,7150,7290,7150,7190,30730,21308.0,2963512.0
2004-11-12,7200,7300,7170,7200,67400,21337.0,2963512.0
2004-11-15,7220,7400,7220,7320,72120,21693.0,2963512.0
2004-11-16,7350,7480,7310,7340,66160,21752.0,2963512.0
2004-11-17,7340,7470,7300,7330,47070,21723.0,2963512.0
2004-11-18,7300,7430,7200,7200,31640,21337.0,2963512.0
2004-11-19,7550,8190,7510,8050,535545,23856.0,2963512.0
2004-11-22,8050,8050,7560,7650,202367,22671.0,2963512.0
2004-11-23,7790,7850,7610,7720,154646,22878.0,2963512.0
2004-11-24,7560,7600,7360,7400,108038,21930.0,2963512.0
2004-11-25,7320,7430,7250,7350,88110,21782.0,2963512.0
2004-11-26,7300,7480,7260,7280,77820,21574.0,2963512.0
2004-11-29,7340,7850,7340,7600,244570,22523.0,2963512.0
2004-11-30,7650,8580,7500,8090,595295,23975.0,2963512.0
2004-12-01,8110,8470,7870,8000,430709,23708.0,2963512.0
2004-12-02,8050,8250,7820,7980,284580,23649.0,2963512.0
2004-12-03,8170,8180,7850,7850,144000,23264.0,2963512.0
2004-12-06,7980,8290,7980,8230,268299,24390.0,2963512.0
2004-12-07,8280,8600,8050,8370,437045,24805.0,2963512.0
2004-12-08,8300,8370,7630,7710,225861,22849.0,2963512.0
2004-12-09,7600,7960,7600,7800,116739,23115.0,2963512.0
2004-12-10,7760,7900,7650,7670,96600,22730.0,2963512.0
2004-12-13,7620,7890,7620,7720,91262,22878.0,2963512.0
2004-12-14,7670,8040,7590,7720,229571,22878.0,2963512.0
2004-12-15,7940,8000,7740,7780,127700,23056.0,2963512.0
2004-12-16,7780,7980,7750,7750,73750,22967.0,2963512.0
2004-12-17,7750,8150,7680,8000,225060,23708.0,2963512.0
2004-12-20,9200,9200,9200,9200,140018,27264.0,2963512.0
2004-12-21,10550,10550,9200,10450,1973547,30969.0,2963512.0
2004-12-22,11100,12000,9660,12000,2054030,35562.0,2963512.0
2004-12-23,12650,13800,12400,13800,2958911,40896.0,2963512.0
2004-12-24,12900,13150,11750,12000,1707810,35562.0,2963512.0
2004-12-27,11650,13350,11500,12000,2098640,35562.0,2963512.0
2004-12-28,12000,12550,10200,10200,1146463,30228.0,2963512.0
2004-12-29,10200,10700,9700,10150,883746,30080.0,2963512.0
2004-12-30,10200,10900,10100,10450,918622,30969.0,2963512.0
2005-01-03,10500,10850,10350,10700,431061,31710.0,2963512.0
2005-01-04,10900,11150,10550,10700,450658,31710.0,2963512.0
2005-01-05,10500,11050,10200,11050,446095,32747.0,2963512.0
2005-01-06,11200,11450,10250,10450,772200,30969.0,2963512.0
2005-01-07,10400,10650,9900,10050,279781,29783.0,2963512.0
2005-01-10,10300,10900,10000,10500,715604,31117.0,2963512.0
2005-01-11,10350,10650,10350,10350,295340,30672.0,2963512.0
2005-01-12,11000,11900,10950,11900,1552632,35266.0,2963512.0
2005-01-13,11050,12500,10850,11050,2567906,32747.0,2963512.0
2005-01-14,11550,11850,11250,11400,921354,33784.0,2963512.0
2005-01-17,11500,11550,11000,11350,428821,33636.0,2963512.0
2005-01-18,11600,12250,11400,11500,832672,34080.0,2963512.0
2005-01-19,11500,11850,11250,11750,638973,34821.0,2963512.0
2005-01-20,11950,12350,11500,12100,1153221,35858.0,2963512.0
2005-01-21,13100,13500,12550,12550,1675834,37192.0,2963512.0
2005-01-24,12900,13050,12250,12300,549814,36451.0,2963512.0
2005-01-25,12900,13100,12300,12350,801170,36599.0,2963512.0
2005-01-26,11900,12000,11500,11600,661272,34377.0,2963512.0
2005-01-27,11600,11850,11300,11700,403780,34673.0,2963512.0
2005-01-28,11700,11950,11550,11600,426862,34377.0,2963512.0
2005-01-31,11600,11950,11600,11700,464602,34673.0,2963512.0
2005-02-01,11750,11900,11100,11200,402656,33191.0,2963512.0
2005-02-02,11400,11500,10900,11000,315358,32599.0,2963512.0
2005-02-03,10850,11150,10400,10650,614920,31561.0,2963512.0
2005-02-04,10700,12100,10600,11750,1106524,34821.0,2963512.0
2005-02-07,11500,11800,11100,11350,707710,33636.0,2963512.0
2005-02-11,11250,11400,10900,11200,552826,33191.0,2963512.0
2005-02-14,11200,11200,11000,11000,291101,32599.0,2963512.0
2005-02-15,11000,11200,10900,10900,299963,32302.0,2963512.0
2005-02-16,10900,11150,10850,10900,261625,32302.0,2963512.0
2005-02-17,10900,11050,10550,10600,267645,31413.0,2963512.0
2005-02-18,10650,10800,10600,10600,181269,31413.0,2963512.0
2005-02-21,10550,10900,10300,10600,331568,31413.0,2963512.0
2005-02-22,10550,10900,10350,10350,273480,30672.0,2963512.0
2005-02-23,10500,10700,9900,9960,270910,29517.0,2963512.0
2005-02-24,10600,11200,10450,10500,689092,31117.0,2963512.0
2005-02-25,10850,10900,10200,10400,320267,30821.0,2963512.0
2005-02-28,10750,10750,10250,10350,165367,30672.0,2963512.0
2005-03-02,10250,10350,9990,10000,169467,29635.0,2963512.0
2005-03-03,9910,10450,9910,10200,206689,30228.0,2963512.0
2005-03-04,10700,10800,10250,10350,372498,30672.0,2963512.0
2005-03-07,10200,10300,9950,10050,194800,29783.0,2963512.0
2005-03-08,10000,10350,9920,9930,224870,29428.0,2963512.0
2005-03-09,9880,10050,9560,9690,147658,28716.0,2963512.0
2005-03-10,9690,9900,9360,9550,282140,28302.0,2963512.0
2005-03-11,9450,9600,9410,9410,165370,27887.0,2963512.0
2005-03-14,9390,9500,9310,9310,108592,27590.0,2963512.0
2005-03-15,9330,10500,9330,9750,803840,28894.0,2963512.0
2005-03-16,10000,10100,9400,9450,245425,28005.0,2963512.0
2005-03-17,9560,9790,9410,9410,247786,27887.0,2963512.0
2005-03-18,9230,9390,8440,8530,179130,25279.0,2963512.0
2005-03-21,8360,8510,8010,8030,113890,23797.0,2963512.0
2005-03-22,7870,8150,7870,7900,106174,23412.0,2963512.0
2005-03-23,8150,8990,8030,8750,482891,25931.0,2963512.0
2005-03-24,8520,8680,7800,7850,182270,23264.0,2963512.0
2005-03-25,7900,7980,7680,7800,108912,23115.0,2963512.0
2005-03-28,8970,8970,8970,8970,101720,26583.0,2963512.0
2005-03-29,9310,9900,9110,9250,891220,27412.0,2963512.0
2005-03-30,9250,9250,8650,8860,250650,26257.0,2963512.0
2005-03-31,8860,8890,8420,8420,172320,24953.0,2963512.0
2005-04-01,8200,8450,8200,8450,168720,25042.0,2963512.0
2005-04-04,8250,8360,8180,8200,83102,24301.0,2963512.0
2005-04-06,8040,8390,8040,8320,166710,24656.0,2963512.0
2005-04-07,8230,8280,8100,8140,88370,24123.0,2963512.0
2005-04-08,8260,8260,8170,8220,52252,24360.0,2963512.0
2005-04-11,8300,8480,8260,8270,115202,24508.0,2963512.0
2005-04-12,8300,8340,8120,8120,53750,24064.0,2963512.0
2005-04-13,8100,8260,8070,8100,51130,24004.0,2963512.0
2005-04-14,7970,8400,7970,8110,97432,24034.0,2963512.0
2005-04-15,8060,8240,8010,8100,38230,24004.0,2963512.0
2005-04-18,7950,8070,7450,7670,65330,22730.0,2963512.0
2005-04-19,7520,7920,7520,7710,37390,22849.0,2963512.0
2005-04-20,7710,7920,7710,7800,72250,23115.0,2963512.0
2005-04-21,7830,7960,7650,7790,56140,23086.0,2963512.0
2005-04-22,8100,8100,7810,7910,47280,23441.0,2963512.0
2005-04-25,7570,7850,7570,7710,34650,22849.0,2963512.0
2005-04-26,7660,7790,7560,7620,44530,22582.0,2963512.0
2005-04-27,7460,7550,7320,7330,43620,21723.0,2963512.0
2005-04-28,7330,7380,7210,7210,37750,21367.0,2963512.0
2005-04-29,6940,7050,6720,6720,41920,19915.0,2963512.0
2005-05-02,6630,6850,6480,6560,91208,19441.0,2963512.0
2005-05-03,6560,7140,6560,6710,85842,19885.0,2963512.0
2005-05-04,6740,6910,6660,6730,30560,19944.0,2963512.0
2005-05-06,6730,6870,6730,6830,34788,20241.0,2963512.0
2005-05-09,6800,6800,6680,6710,15960,19885.0,2963512.0
2005-05-10,6700,6800,6700,6750,24990,20004.0,2963512.0
2005-05-11,6690,6900,6690,6890,27850,20419.0,2963512.0
2005-05-12,6890,6920,6720,6800,24264,20152.0,2963512.0
2005-05-13,6700,6780,6670,6780,22160,20093.0,2963512.0
2005-05-16,7070,7260,6880,6900,56770,20448.0,2963512.0
2005-05-17,7100,7350,6850,7010,89010,20774.0,2963512.0
2005-05-18,7190,7510,7000,7390,72910,21900.0,2963512.0
2005-05-19,7390,7410,7150,7300,52117,21634.0,2963512.0
2005-05-20,7280,7500,7200,7420,71998,21989.0,2963512.0
2005-05-23,7920,8300,7680,7820,254100,23175.0,2963512.0
2005-05-24,8060,8070,7600,7680,90217,22760.0,2963512.0
2005-05-25,7650,7730,7390,7390,69010,21900.0,2963512.0
2005-05-26,7260,7480,7200,7270,38960,21545.0,2963512.0
2005-05-27,7120,7340,7120,7300,28291,21634.0,2963512.0
2005-05-30,7350,7420,7300,7350,31070,21782.0,2963512.0
2005-05-31,7330,7380,7250,7350,30510,21782.0,2963512.0
2005-06-01,7450,7450,7300,7420,20021,21989.0,2963512.0
2005-06-02,7600,7660,7450,7530,40610,22315.0,2963512.0
2005-06-03,7430,7580,7430,7510,31154,22256.0,2963512.0
2005-06-07,7600,7600,7430,7500,32820,22226.0,2963512.0
2005-06-08,7400,7490,7320,7320,49320,21693.0,2963512.0
2005-06-09,7250,7650,7250,7600,98460,22523.0,2963512.0
2005-06-10,7700,8180,7510,7910,281930,23441.0,2963512.0
2005-06-13,8390,8700,8200,8320,457039,24656.0,2963512.0
2005-06-14,8300,8300,7700,7710,128600,22849.0,2963512.0
2005-06-15,7910,8050,7770,7820,103910,23175.0,2963512.0
2005-06-16,7800,8090,7760,7950,70620,23560.0,2963512.0
2005-06-17,7950,8050,7900,7940,34810,23530.0,2963512.0
2005-06-20,8120,8140,7910,7980,47294,23649.0,2963512.0
2005-06-21,7750,7950,7680,7680,57640,22760.0,2963512.0
2005-06-22,8000,8070,7850,7900,90710,23412.0,2963512.0
2005-06-23,7810,7980,7800,7860,41370,23293.0,2963512.0
2005-06-24,7840,7860,7710,7800,30090,23115.0,2963512.0
2005-06-27,8650,8970,8530,8970,570769,26583.0,2963512.0
2005-06-28,8960,8960,8210,8260,306660,24479.0,2963512.0
2005-06-29,8350,8450,8130,8260,139019,24479.0,2963512.0
2005-06-30,8100,8380,8000,8280,147600,24538.0,2963512.0
2005-07-01,8140,8270,8140,8180,71841,24242.0,2963512.0
2005-07-04,8200,8270,8190,8210,61610,24330.0,2963512.0
2005-07-05,8310,8470,8270,8400,100480,24894.0,2963512.0
2005-07-06,8470,8490,8210,8270,81240,24508.0,2963512.0
2005-07-07,8270,8500,8270,8370,82775,24805.0,2963512.0
2005-07-08,8330,8520,8190,8400,120520,24894.0,2963512.0
2005-07-11,8370,8480,8260,8340,64183,24716.0,2963512.0
2005-07-12,8400,8400,8320,8320,71770,24656.0,2963512.0
2005-07-13,8320,8360,8230,8230,42150,24390.0,2963512.0
2005-07-14,8230,8340,8210,8220,47810,24360.0,2963512.0
2005-07-15,8220,8300,8190,8210,40785,24330.0,2963512.0
2005-07-18,8210,8360,8210,8280,43299,24538.0,2963512.0
2005-07-19,8240,8300,8230,8280,34380,24538.0,2963512.0
2005-07-20,8280,8340,8140,8140,85093,24123.0,2963512.0
2005-07-21,8150,8480,8150,8210,137224,24330.0,2963512.0
2005-07-22,8200,8250,8050,8090,47743,23975.0,2963512.0
2005-07-25,8080,8150,7980,8010,60920,23738.0,2963512.0
2005-07-26,8150,8230,8100,8200,74140,24301.0,2963512.0
2005-07-27,8150,8310,8150,8260,33050,24479.0,2963512.0
2005-07-28,8330,8460,8260,8430,112370,24982.0,2963512.0
2005-07-29,8890,9000,8590,8630,268010,25575.0,2963512.0
2005-08-01,8850,8850,8420,8450,85930,25042.0,2963512.0
2005-08-02,8450,8450,8260,8300,74240,24597.0,2963512.0
2005-08-03,8050,8300,8050,8170,71080,24212.0,2963512.0
2005-08-04,8110,8460,8050,8220,70500,24360.0,2963512.0
2005-08-05,8130,8280,8120,8140,40370,24123.0,2963512.0
2005-08-08,8170,8240,8070,8070,25390,23916.0,2963512.0
2005-08-09,8050,8220,8010,8110,27950,24034.0,2963512.0
2005-08-10,8070,8210,8070,8180,16662,24242.0,2963512.0
2005-08-11,8130,8410,8130,8200,53090,24301.0,2963512.0
2005-08-12,8300,8320,8230,8270,29010,24508.0,2963512.0
2005-08-16,8280,8420,8200,8220,25920,24360.0,2963512.0
2005-08-17,8150,8200,8110,8190,18790,24271.0,2963512.0
2005-08-18,8290,8290,8040,8050,22900,23856.0,2963512.0
2005-08-19,8200,8750,8200,8280,249440,24538.0,2963512.0
2005-08-22,8350,8350,8160,8220,46910,24360.0,2963512.0
2005-08-23,8420,8600,8250,8270,120381,24508.0,2963512.0
2005-08-24,8210,8470,8170,8240,41890,24419.0,2963512.0
2005-08-25,8240,8290,8150,8150,41970,24153.0,2963512.0
2005-08-26,8110,8250,8110,8170,35310,24212.0,2963512.0
2005-08-29,8050,8160,7990,7990,53650,23678.0,2963512.0
2005-08-30,8020,8750,8020,8400,337438,24894.0,2963512.0
2005-08-31,8310,8740,8280,8410,187560,24923.0,2963512.0
2005-09-01,8550,8650,8400,8600,104900,25486.0,2963512.0
2005-09-02,8620,8700,8420,8600,47390,25486.0,2963512.0
2005-09-05,8420,8600,8350,8400,86740,24894.0,2963512.0
2005-09-06,8350,8460,8350,8360,26460,24775.0,2963512.0
2005-09-07,8350,8440,8330,8400,37730,24894.0,2963512.0
2005-09-08,8400,8420,8270,8280,33560,24538.0,2963512.0
2005-09-09,8220,8500,8220,8350,48580,24745.0,2963512.0
2005-09-12,8410,8430,8270,8310,30684,24627.0,2963512.0
2005-09-13,8360,8450,8230,8230,29190,24390.0,2963512.0
2005-09-14,8230,8230,8110,8150,53769,24153.0,2963512.0
2005-09-15,8090,8220,8090,8200,26600,24301.0,2963512.0
2005-09-16,8100,8230,8100,8170,24820,24212.0,2963512.0
2005-09-20,8210,8300,8170,8290,34140,24568.0,2963512.0
2005-09-21,8190,8320,8190,8280,13220,24538.0,2963512.0
2005-09-22,8390,8420,8250,8290,41220,24568.0,2963512.0
2005-09-23,8250,8300,8170,8290,36380,24568.0,2963512.0
2005-09-26,8300,8330,8250,8280,24720,24538.0,2963512.0
2005-09-27,8330,8370,8270,8280,35890,24538.0,2963512.0
2005-09-28,8280,8450,8280,8400,35110,24894.0,2963512.0
2005-09-29,8500,8500,8340,8390,17270,24864.0,2963512.0
2005-09-30,8440,8800,8430,8690,153311,25753.0,2963512.0
2005-10-04,8860,9710,8860,9350,309780,27709.0,2963512.0
2005-10-05,9300,9300,8900,9130,120770,27057.0,2963512.0
2005-10-06,8820,9990,8820,9360,311531,27738.0,2963512.0
2005-10-07,9800,10750,9580,10750,961490,31858.0,2963512.0
2005-10-10,12350,12350,12350,12350,95863,36599.0,2963512.0
2005-10-11,12750,13800,12000,12900,1216530,38229.0,2963512.0
2005-10-12,13000,13150,11300,12000,570791,35562.0,2963512.0
2005-10-13,12300,13800,11750,13800,1112410,40896.0,2963512.0
2005-10-14,14200,15750,14100,14600,1861070,43267.0,2963512.0
2005-10-17,15400,15450,13000,13450,964511,39859.0,2963512.0
2005-10-18,13750,13850,11800,12050,757328,35710.0,2963512.0
2005-10-19,11800,12850,11400,11750,1044918,34821.0,2963512.0
2005-10-20,11750,12900,11050,11700,1132075,34673.0,2963512.0
2005-10-21,11750,12150,11350,11650,496387,34525.0,2963512.0
2005-10-24,11850,11950,11000,11100,457246,32895.0,2963512.0
2005-10-25,11150,11850,10900,11500,514866,34080.0,2963512.0
2005-10-26,11800,12000,11400,11700,454579,34673.0,2963512.0
2005-10-27,11950,12500,11750,11850,529318,35118.0,2963512.0
2005-10-28,11450,11600,10650,10750,288293,31858.0,2963512.0
2005-10-31,10750,10900,10000,10550,341300,31265.0,2963512.0
2005-11-01,10450,10850,10350,10400,213442,30821.0,2963512.0
2005-11-02,10500,10850,10450,10850,198570,32154.0,2963512.0
2005-11-03,10800,10950,10550,10550,141047,31265.0,2963512.0
2005-11-04,10500,10950,10500,10800,205295,32006.0,2963512.0
2005-11-07,10850,10900,10600,10700,127740,31710.0,2963512.0
2005-11-08,10700,11350,10700,11000,335941,32599.0,2963512.0
2005-11-09,11050,11050,10650,10700,93219,31710.0,2963512.0
2005-11-10,10800,10800,10400,10400,139276,30821.0,2963512.0
2005-11-11,10500,10700,10450,10600,118565,31413.0,2963512.0
2005-11-14,10650,10750,10450,10650,101732,31561.0,2963512.0
2005-11-15,10550,10850,10500,10500,113665,31117.0,2963512.0
2005-11-16,10500,10600,10250,10300,116655,30524.0,2963512.0
2005-11-17,10600,10850,10550,10600,192510,31413.0,2963512.0
2005-11-18,10650,11000,10450,10950,146113,32450.0,2963512.0
2005-11-21,10950,11100,10750,10850,132010,32154.0,2963512.0
2005-11-22,10700,10800,10450,10600,94510,31413.0,2963512.0
2005-11-23,10600,10750,10450,10550,117570,31265.0,2963512.0
2005-11-24,10500,10750,10500,10650,96720,31561.0,2963512.0
2005-11-25,10650,11400,10650,11200,268933,33191.0,2963512.0
2005-11-28,11200,11200,10900,11000,131070,32599.0,2963512.0
2005-11-29,10900,11200,10450,10600,99790,31413.0,2963512.0
