HDC(012630),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-09-30,31228,32009,30745,31823,345865,3226443.0,75384180.0
2009-10-01,31823,32083,31265,31749,315506,3218904.0,75384180.0
2009-10-05,30931,31451,30373,31452,392124,3188751.0,75384180.0
2009-10-06,31488,31525,30745,31154,282590,3158597.0,75384180.0
2009-10-07,31302,32343,31302,31972,379360,3241520.0,75384180.0
2009-10-08,32380,32418,31860,32344,288634,3279212.0,75384180.0
2009-10-09,32269,32343,31488,31786,298402,3222674.0,75384180.0
2009-10-12,32157,32566,30931,31043,358212,3147290.0,75384180.0
2009-10-13,30559,30633,29629,30113,746200,3053059.0,75384180.0
2009-10-14,30038,30299,29555,29890,807823,3030444.0,75384180.0
2009-10-15,29927,30038,29369,29518,1075418,2992752.0,75384180.0
2009-10-16,29815,29927,29518,29518,424195,2992752.0,75384180.0
2009-10-19,29443,29555,28217,28626,825219,2902291.0,75384180.0
2009-10-20,28923,29183,28663,28923,800709,2932445.0,75384180.0
2009-10-21,28886,29369,28849,28849,673913,2924906.0,75384180.0
2009-10-22,28588,29481,28588,29035,423716,2943752.0,75384180.0
2009-10-23,29369,29927,29109,29779,517166,3019136.0,75384180.0
2009-10-26,29741,30150,29481,30150,405503,3056828.0,75384180.0
2009-10-27,29852,29890,29183,29444,359800,2985214.0,75384180.0
2009-10-28,29295,29555,28291,28552,306515,2894753.0,75384180.0
2009-10-29,27733,28031,27213,27436,445304,2781676.0,75384180.0
2009-10-30,27547,27733,26321,26619,856767,2698754.0,75384180.0
2009-11-02,26098,27622,26060,27511,348571,2789215.0,75384180.0
2009-11-03,26767,27956,26767,27511,387090,2789215.0,75384180.0
2009-11-04,28031,29332,27733,29258,649460,2966367.0,75384180.0
2009-11-05,28960,29741,28849,29184,429509,2958829.0,75384180.0
2009-11-06,29369,29592,28737,28775,221492,2917368.0,75384180.0
2009-11-09,28886,29852,28849,28886,348440,2928675.0,75384180.0
2009-11-10,29146,29741,29146,29444,316101,2985214.0,75384180.0
2009-11-11,29704,29741,29220,29444,124744,2985214.0,75384180.0
2009-11-12,29443,29741,28328,28477,306001,2887214.0,75384180.0
2009-11-13,28403,28923,28031,28626,250421,2902291.0,75384180.0
2009-11-16,28997,29443,28923,29295,291546,2970137.0,75384180.0
2009-11-17,29332,29406,28105,28998,539489,2939983.0,75384180.0
2009-11-18,28663,30484,28663,30262,815604,3068136.0,75384180.0
2009-11-19,29852,31191,29815,30820,615185,3124674.0,75384180.0
2009-11-20,30522,31005,30522,30634,378846,3105828.0,75384180.0
2009-11-23,30745,31079,30373,30671,210126,3109597.0,75384180.0
2009-11-24,30633,30856,29964,30485,151227,3090751.0,75384180.0
2009-11-25,31042,31265,30633,31043,270947,3147290.0,75384180.0
2009-11-26,30633,30968,29815,30076,401942,3049290.0,75384180.0
2009-11-27,29518,29890,27994,27994,289800,2838214.0,75384180.0
2009-11-30,28551,29295,28440,28998,360448,2939983.0,75384180.0
2009-12-01,28588,29220,28514,28849,424433,2924906.0,75384180.0
2009-12-02,28886,29183,27956,28180,435309,2857060.0,75384180.0
2009-12-03,28328,28365,27733,28031,443508,2841984.0,75384180.0
2009-12-04,27733,28217,27733,27920,490123,2830676.0,75384180.0
2009-12-07,28105,28365,27994,28180,314066,2857060.0,75384180.0
2009-12-08,27956,28179,27771,27920,241069,2830676.0,75384180.0
2009-12-09,27510,27808,27324,27511,416986,2789215.0,75384180.0
2009-12-10,27436,28217,27287,28217,816803,2860830.0,75384180.0
2009-12-11,28142,28403,27845,28143,475906,2853291.0,75384180.0
2009-12-14,28328,28588,27808,28403,539986,2879676.0,75384180.0
2009-12-15,28365,28403,27659,27659,469137,2804291.0,75384180.0
2009-12-16,27436,28031,27362,27771,432149,2815599.0,75384180.0
2009-12-17,27771,28477,27771,28106,338714,2849522.0,75384180.0
2009-12-18,28031,28403,27808,28143,281236,2853291.0,75384180.0
2009-12-21,28031,28031,27436,27883,393872,2826907.0,75384180.0
2009-12-22,27882,28142,27845,27883,150002,2826907.0,75384180.0
2009-12-23,27808,27956,27510,27883,314551,2826907.0,75384180.0
2009-12-24,27882,28291,27733,28180,296919,2857060.0,75384180.0
2009-12-28,28551,28551,27845,28031,245866,2841984.0,75384180.0
2009-12-29,27994,28105,27622,27957,184122,2834445.0,75384180.0
2009-12-30,27585,28254,27585,28068,205835,2845753.0,75384180.0
2010-01-04,28068,28403,27956,28329,197408,2872137.0,75384180.0
2010-01-05,28217,28328,27622,27659,396587,2804291.0,75384180.0
2010-01-06,27696,27882,27585,27585,329439,2796753.0,75384180.0
2010-01-07,27547,27622,27139,27362,518759,2774138.0,75384180.0
2010-01-08,27510,27771,27324,27362,292836,2774138.0,75384180.0
2010-01-11,27547,28365,27436,28180,515802,2857060.0,75384180.0
2010-01-12,28403,28514,27956,28403,530475,2879676.0,75384180.0
2010-01-13,28105,28217,27659,27845,409125,2823138.0,75384180.0
2010-01-14,28031,28031,27547,27585,446887,2796753.0,75384180.0
2010-01-15,27510,27510,27213,27436,511986,2781676.0,75384180.0
2010-01-18,27213,27399,26804,27102,314133,2747753.0,75384180.0
2010-01-19,26990,27287,26767,26990,370975,2736446.0,75384180.0
2010-01-20,27139,27213,26804,26879,249654,2725138.0,75384180.0
2010-01-21,26618,26878,26581,26619,242775,2698754.0,75384180.0
2010-01-22,26395,26618,25800,26024,509224,2638446.0,75384180.0
2010-01-25,25949,26023,25466,25875,374278,2623369.0,75384180.0
2010-01-26,25912,26209,25651,26135,344541,2649754.0,75384180.0
2010-01-27,26172,26246,25614,26135,328049,2649754.0,75384180.0
2010-01-28,26023,27064,25912,26990,376102,2736446.0,75384180.0
2010-01-29,26618,27473,26618,26730,614086,2710061.0,75384180.0
2010-02-01,26692,27250,25651,26284,436884,2664831.0,75384180.0
2010-02-02,26358,27101,26098,26767,318746,2713830.0,75384180.0
2010-02-03,26878,27139,26395,26767,117133,2713830.0,75384180.0
2010-02-04,27027,27362,26655,26804,262540,2717600.0,75384180.0
2010-02-05,26023,26246,25577,25615,191327,2596985.0,75384180.0
2010-02-08,25651,25837,24239,24314,291791,2465063.0,75384180.0
2010-02-09,24127,24536,23867,24165,253117,2449986.0,75384180.0
2010-02-10,24536,25094,23904,24834,310589,2517832.0,75384180.0
2010-02-11,24834,26395,24685,25689,427551,2604523.0,75384180.0
2010-02-12,25577,25689,24871,25169,301204,2551754.0,75384180.0
2010-02-16,24908,25094,24536,25094,220312,2544216.0,75384180.0
2010-02-17,25205,25503,25094,25280,165193,2563062.0,75384180.0
2010-02-18,25317,25763,25057,25540,194901,2589447.0,75384180.0
2010-02-19,25280,25726,24945,25355,148270,2570601.0,75384180.0
2010-02-22,25428,26358,25428,25912,165684,2627139.0,75384180.0
2010-02-23,25912,25912,25131,25466,278701,2581908.0,75384180.0
2010-02-24,25057,25131,24536,24574,456577,2491447.0,75384180.0
2010-02-25,24610,24796,24387,24537,187199,2487678.0,75384180.0
2010-02-26,24462,24834,24276,24834,182195,2517832.0,75384180.0
2010-03-02,24871,24982,24796,24908,145867,2525370.0,75384180.0
2010-03-03,24648,24796,24499,24797,144719,2514062.0,75384180.0
2010-03-04,24573,24796,24462,24648,225771,2498986.0,75384180.0
2010-03-05,24759,25354,24759,25317,299075,2566831.0,75384180.0
2010-03-08,25391,25614,25094,25280,175530,2563062.0,75384180.0
2010-03-09,25094,25280,24834,25280,235196,2563062.0,75384180.0
2010-03-10,25280,25280,24945,25206,176555,2555524.0,75384180.0
2010-03-11,25205,25466,25131,25317,209390,2566831.0,75384180.0
2010-03-12,25354,25577,25094,25578,198521,2593216.0,75384180.0
2010-03-15,25800,25837,25131,25392,96004,2574370.0,75384180.0
2010-03-16,25391,25540,25057,25392,170706,2574370.0,75384180.0
2010-03-17,25354,25614,25317,25429,171619,2578139.0,75384180.0
2010-03-18,25280,25577,25242,25355,217887,2570601.0,75384180.0
2010-03-19,25577,25837,25354,25652,397492,2600754.0,75384180.0
2010-03-22,25614,25763,25354,25652,126333,2600754.0,75384180.0
2010-03-23,25651,26209,25614,26210,272898,2657292.0,75384180.0
2010-03-24,26283,26321,25912,25912,210627,2627139.0,75384180.0
2010-03-25,25912,25949,25428,25615,160721,2596985.0,75384180.0
2010-03-26,25428,25503,24834,25206,285295,2555524.0,75384180.0
2010-03-29,24796,25205,24796,24834,126181,2517832.0,75384180.0
2010-03-30,24945,24982,24648,24760,301823,2510293.0,75384180.0
2010-03-31,24871,24871,24350,24574,273543,2491447.0,75384180.0
2010-04-01,24462,24722,24387,24574,179397,2491447.0,75384180.0
2010-04-02,24610,24610,23941,23979,290005,2431140.0,75384180.0
2010-04-05,24016,24127,22789,23347,270878,2367063.0,75384180.0
2010-04-06,23123,23607,23049,23421,139848,2374602.0,75384180.0
2010-04-07,23421,24053,23384,24016,250002,2434909.0,75384180.0
2010-04-08,24090,24090,23532,23942,158303,2427371.0,75384180.0
2010-04-09,23793,23941,23086,23310,279526,2363294.0,75384180.0
2010-04-12,23532,23532,23049,23273,231965,2359525.0,75384180.0
2010-04-13,23272,23532,23086,23533,120514,2385909.0,75384180.0
2010-04-14,23495,23793,23161,23719,288224,2404755.0,75384180.0
2010-04-15,23718,24387,23123,23310,562755,2363294.0,75384180.0
2010-04-16,23458,23570,22491,22529,900030,2284141.0,75384180.0
2010-04-19,22306,22380,21674,21748,605660,2204987.0,75384180.0
2010-04-20,22082,22343,21822,22269,340664,2257756.0,75384180.0
2010-04-21,22268,22752,22082,22455,377072,2276602.0,75384180.0
2010-04-22,22714,22938,22231,22901,333375,2321833.0,75384180.0
2010-04-23,22900,22975,22231,22306,307388,2261525.0,75384180.0
2010-04-26,22343,22529,22268,22380,187967,2269064.0,75384180.0
2010-04-27,22231,22343,21674,21786,435033,2208756.0,75384180.0
2010-04-28,21376,21413,20856,21079,398478,2137142.0,75384180.0
2010-04-29,21190,21190,20335,20819,370403,2110757.0,75384180.0
2010-04-30,21079,21376,20372,20447,468171,2073065.0,75384180.0
2010-05-03,20149,20818,20149,20447,369075,2073065.0,75384180.0
2010-05-04,20670,20707,19963,20001,260054,2027834.0,75384180.0
2010-05-06,19108,20558,18960,19778,921502,2005219.0,75384180.0
2010-05-07,19183,19443,18922,18923,457219,1918527.0,75384180.0
2010-05-10,18960,20707,18960,20298,725388,2057988.0,75384180.0
2010-05-11,20670,20670,19963,20224,493561,2050450.0,75384180.0
2010-05-12,20298,20335,19592,19778,313583,2005219.0,75384180.0
2010-05-13,19852,20149,19369,19927,279305,2020296.0,75384180.0
2010-05-14,19889,20595,19666,19964,239699,2024065.0,75384180.0
2010-05-17,19554,20298,19146,19778,426927,2005219.0,75384180.0
2010-05-18,19778,20410,19666,20001,239553,2027834.0,75384180.0
2010-05-19,19740,20149,18960,19927,527025,2020296.0,75384180.0
2010-05-20,19703,20372,19331,19332,262507,1959989.0,75384180.0
2010-05-24,19034,19889,18476,18588,344788,1884604.0,75384180.0
2010-05-25,18179,18402,17658,17770,463896,1801682.0,75384180.0
2010-05-26,17844,18179,16952,17287,702624,1752682.0,75384180.0
2010-05-27,17175,17510,16803,17176,816239,1741375.0,75384180.0
2010-05-28,17473,17621,17026,17213,488139,1745144.0,75384180.0
2010-05-31,17212,18216,17175,18217,729024,1846912.0,75384180.0
2010-06-01,18030,19369,17993,18774,815793,1903451.0,75384180.0
2010-06-03,18811,19443,18514,19258,513588,1952450.0,75384180.0
2010-06-04,18960,19071,18625,18737,208739,1899681.0,75384180.0
2010-06-07,18142,18514,17882,18179,236108,1843143.0,75384180.0
2010-06-08,18030,19034,18030,18923,374780,1918527.0,75384180.0
2010-06-09,19034,19926,18625,19741,636764,2001450.0,75384180.0
2010-06-10,19740,19852,19331,19481,318794,1975066.0,75384180.0
2010-06-11,19703,19963,19554,19778,210495,2005219.0,75384180.0
2010-06-14,19815,20484,19815,20298,379947,2057988.0,75384180.0
2010-06-15,20372,20558,20224,20298,229390,2057988.0,75384180.0
2010-06-16,20744,20781,20149,20261,212850,2054219.0,75384180.0
2010-06-17,20261,20521,20075,20336,212464,2061757.0,75384180.0
2010-06-18,20186,20558,19889,19890,214907,2016527.0,75384180.0
2010-06-21,20224,20967,20075,20447,245873,2073065.0,75384180.0
2010-06-22,20149,20856,20149,20707,178589,2099449.0,75384180.0
2010-06-23,20707,20781,20447,20522,194746,2080603.0,75384180.0
2010-06-24,20372,21525,20372,21079,454332,2137142.0,75384180.0
2010-06-25,20707,21339,20261,21339,444606,2163526.0,75384180.0
2010-06-28,21376,21413,20893,21191,141283,2148449.0,75384180.0
2010-06-29,20856,21450,20856,21191,282060,2148449.0,75384180.0
2010-06-30,20707,21079,20447,20447,281713,2073065.0,75384180.0
2010-07-01,20149,20707,19852,20113,150090,2039142.0,75384180.0
2010-07-02,20261,20261,19554,19666,237069,1993912.0,75384180.0
2010-07-05,19926,19963,19554,19555,116266,1982604.0,75384180.0
2010-07-06,19108,19517,18774,19369,244565,1963758.0,75384180.0
2010-07-07,19220,19331,18439,18514,348790,1877066.0,75384180.0
2010-07-08,18699,19220,18699,18886,236383,1914758.0,75384180.0
2010-07-09,18960,19183,18662,19146,313564,1941143.0,75384180.0
2010-07-12,19146,19294,18774,19295,198669,1956219.0,75384180.0
2010-07-13,19369,19740,19183,19555,451170,1982604.0,75384180.0
2010-07-14,19592,20298,19592,20001,344859,2027834.0,75384180.0
2010-07-15,19703,21599,19666,20150,762898,2042911.0,75384180.0
2010-07-16,20335,20521,19592,19927,647454,2020296.0,75384180.0
2010-07-19,19703,20521,19554,20298,344605,2057988.0,75384180.0
2010-07-20,20744,20744,19926,20447,480704,2073065.0,75384180.0
2010-07-21,20521,21153,20186,21042,540990,2133372.0,75384180.0
2010-07-22,20670,20818,20001,20075,320914,2035373.0,75384180.0
2010-07-23,20186,20595,20038,20447,271622,2073065.0,75384180.0
2010-07-26,20484,20856,20261,20522,239624,2080603.0,75384180.0
2010-07-27,20521,20670,20186,20484,373842,2076834.0,75384180.0
2010-07-28,20558,20930,20224,20856,225759,2114526.0,75384180.0
2010-07-29,20818,21116,20298,20336,240977,2061757.0,75384180.0
2010-07-30,20261,20521,20149,20187,206046,2046680.0,75384180.0
2010-08-02,20298,20372,20001,20001,251130,2027834.0,75384180.0
2010-08-03,20038,20335,19963,20224,275288,2050450.0,75384180.0
2010-08-04,20224,20633,19926,20447,243519,2073065.0,75384180.0
2010-08-05,20075,20298,19294,19332,543316,1959989.0,75384180.0
2010-08-06,18960,19666,18514,19666,443902,1993912.0,75384180.0
2010-08-09,19554,19554,19294,19332,492798,1959989.0,75384180.0
2010-08-10,19331,19740,19183,19183,361156,1944912.0,75384180.0
2010-08-11,19146,19369,19071,19258,139946,1952450.0,75384180.0
2010-08-12,18960,19108,18514,18514,177270,1877066.0,75384180.0
2010-08-13,18588,18997,18439,18774,202034,1903451.0,75384180.0
2010-08-16,18737,19034,18253,18440,137181,1869528.0,75384180.0
2010-08-17,18290,19034,18142,18811,162502,1907220.0,75384180.0
2010-08-18,18774,19071,18476,19072,217664,1933604.0,75384180.0
2010-08-19,19108,19703,18922,19369,449522,1963758.0,75384180.0
2010-08-20,19108,19443,19034,19183,146794,1944912.0,75384180.0
2010-08-23,21190,21190,19554,20150,665743,2042911.0,75384180.0
2010-08-24,20149,21153,19926,21079,1088763,2137142.0,75384180.0
2010-08-25,21004,21822,20856,21302,1100336,2159757.0,75384180.0
2010-08-26,21562,21599,20335,20447,618817,2073065.0,75384180.0
2010-08-27,20633,21153,20410,20968,426584,2125834.0,75384180.0
2010-08-30,21376,21450,20670,20968,782284,2125834.0,75384180.0
2010-08-31,20781,20818,20149,20447,379566,2073065.0,75384180.0
2010-09-01,20818,21413,20484,21302,428261,2159757.0,75384180.0
2010-09-02,21785,21785,21302,21674,444897,2197449.0,75384180.0
2010-09-03,21748,22603,21302,22269,836157,2257756.0,75384180.0
2010-09-06,22603,22938,22268,22901,829049,2321833.0,75384180.0
2010-09-07,22752,23458,22529,23124,604715,2344448.0,75384180.0
2010-09-08,22789,23012,22082,22343,345566,2265295.0,75384180.0
2010-09-09,22343,23570,22268,23124,578285,2344448.0,75384180.0
2010-09-10,23161,23644,23161,23421,344165,2374602.0,75384180.0
2010-09-13,23793,25577,23607,24908,1036805,2525370.0,75384180.0
2010-09-14,24536,24610,23607,24314,762632,2465063.0,75384180.0
2010-09-15,24164,24722,23346,23570,727365,2389679.0,75384180.0
2010-09-16,23718,24648,23681,24425,574236,2476370.0,75384180.0
2010-09-17,24796,24908,24313,24723,713375,2506524.0,75384180.0
2010-09-20,24871,24908,24164,24239,259253,2457524.0,75384180.0
2010-09-24,24573,24871,23495,24537,329056,2487678.0,75384180.0
2010-09-27,24462,24871,24164,24425,281150,2476370.0,75384180.0
2010-09-28,24164,24350,23161,23570,670936,2389679.0,75384180.0
2010-09-29,23421,23607,23161,23161,572776,2348217.0,75384180.0
2010-09-30,23049,23049,22343,22455,669044,2276602.0,75384180.0
2010-10-01,22380,22752,22082,22269,942788,2257756.0,75384180.0
2010-10-04,22306,23272,22306,23161,827945,2348217.0,75384180.0
2010-10-05,22900,24685,22900,24685,747747,2502755.0,75384180.0
2010-10-06,24908,25242,24053,25020,726893,2536678.0,75384180.0
2010-10-07,25131,25651,24610,25355,372889,2570601.0,75384180.0
2010-10-08,25577,26098,25280,25875,530009,2623369.0,75384180.0
2010-10-11,25726,27882,25503,26767,832200,2713830.0,75384180.0
2010-10-12,26767,27064,25837,25987,273138,2634677.0,75384180.0
2010-10-13,26246,26321,25242,25392,413310,2574370.0,75384180.0
2010-10-14,25391,27213,25391,26693,342869,2706292.0,75384180.0
2010-10-15,26841,27547,26172,27288,352497,2766599.0,75384180.0
2010-10-18,27324,27399,26321,26730,314732,2710061.0,75384180.0
2010-10-19,26730,26730,25875,25912,264587,2627139.0,75384180.0
2010-10-20,25651,25651,24871,25206,485479,2555524.0,75384180.0
2010-10-21,25391,25614,24648,24685,312096,2502755.0,75384180.0
2010-10-22,24834,25800,24759,25689,268546,2604523.0,75384180.0
2010-10-25,25763,26023,25503,25801,223381,2615831.0,75384180.0
2010-10-26,25689,26023,25242,25429,363633,2578139.0,75384180.0
2010-10-27,25466,25763,25317,25503,239358,2585677.0,75384180.0
2010-10-28,25503,25503,24090,24276,465761,2461293.0,75384180.0
2010-10-29,24202,24239,23161,23496,680333,2382140.0,75384180.0
2010-11-01,23495,23941,23161,23459,321500,2378371.0,75384180.0
2010-11-02,23458,24276,23458,23793,474969,2412294.0,75384180.0
2010-11-03,24239,25837,24239,25838,867669,2619600.0,75384180.0
2010-11-04,25800,27027,25094,26544,967151,2691215.0,75384180.0
2010-11-05,26172,26953,26060,26135,448808,2649754.0,75384180.0
2010-11-08,26060,26655,25651,26284,218353,2664831.0,75384180.0
2010-11-09,26618,26990,26358,26767,619422,2713830.0,75384180.0
2010-11-10,26692,26915,26283,26656,452572,2702523.0,75384180.0
2010-11-11,26321,26544,24945,24946,551249,2529139.0,75384180.0
2010-11-12,25503,26135,24536,24648,338733,2498986.0,75384180.0
2010-11-15,24462,24982,23681,24165,272580,2449986.0,75384180.0
2010-11-16,23718,24685,23495,23756,419242,2408525.0,75384180.0
2010-11-17,23421,23532,22343,23496,446296,2382140.0,75384180.0
2010-11-18,23718,24685,23681,24462,310898,2480140.0,75384180.0
2010-11-19,24425,24722,23755,24053,308737,2438678.0,75384180.0
2010-11-22,24090,24945,24090,24723,289425,2506524.0,75384180.0
2010-11-23,24685,25689,24425,25355,295427,2570601.0,75384180.0
2010-11-24,24536,25280,24387,24908,357937,2525370.0,75384180.0
2010-11-25,25280,25763,24908,25578,384085,2593216.0,75384180.0
2010-11-26,25875,25875,24722,25243,266145,2559293.0,75384180.0
2010-11-29,25280,25428,24350,24537,229891,2487678.0,75384180.0
2010-11-30,24573,25503,24164,25169,439145,2551754.0,75384180.0
2010-12-01,25503,26692,25317,26693,528024,2706292.0,75384180.0
2010-12-02,26507,26655,26023,26172,421026,2653523.0,75384180.0
2010-12-03,26172,26321,25317,26024,280256,2638446.0,75384180.0
2010-12-06,25875,26767,25800,26358,268591,2672369.0,75384180.0
2010-12-07,26358,26507,25726,26098,265716,2645985.0,75384180.0
2010-12-08,25800,26023,24648,24871,440094,2521601.0,75384180.0
2010-12-09,24759,24982,24462,24760,531228,2510293.0,75384180.0
2010-12-10,24573,24834,24536,24685,416451,2502755.0,75384180.0
2010-12-13,24982,25428,24796,25169,318999,2551754.0,75384180.0
2010-12-14,25354,25354,24499,24611,477514,2495216.0,75384180.0
2010-12-15,24796,24834,24499,24611,445207,2495216.0,75384180.0
2010-12-16,24536,24908,24462,24499,532821,2483909.0,75384180.0
