천일고속(000650),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-03-03,5808,6023,5764,5808,380,8293.0,1272000.0
2004-03-04,5881,5925,5881,5897,1317,8421.0,1272000.0
2004-03-05,5765,5996,5765,5781,1510,8255.0,1272000.0
2004-03-08,5995,5995,5995,5995,50,8561.0,1272000.0
2004-03-09,5995,5995,5995,5995,0,8561.0,1272000.0
2004-03-10,6013,6013,5969,5968,590,8522.0,1272000.0
2004-03-11,5969,5969,5969,5968,0,8522.0,1272000.0
2004-03-12,5969,5969,5969,5968,7214,8522.0,1272000.0
2004-03-15,6184,6184,6184,6183,0,8828.0,1272000.0
2004-03-16,6166,6166,6166,6165,0,8802.0,1272000.0
2004-03-17,6166,6166,6166,6165,0,8802.0,1272000.0
2004-03-18,6415,6415,6415,6414,0,9158.0,1272000.0
2004-03-19,6405,6405,6405,6404,0,9146.0,1272000.0
2004-03-22,6316,6316,6316,6316,3500,9018.0,1272000.0
2004-03-23,5685,5837,5685,5835,30,8332.0,1272000.0
2004-03-24,5889,6121,5889,6066,5593,8662.0,1272000.0
2004-03-25,5728,5728,5728,5728,10,8179.0,1272000.0
2004-03-26,6138,6138,5790,5808,90,8293.0,1272000.0
2004-03-29,6129,6147,5541,5826,10690,8319.0,1272000.0
2004-03-30,6219,6219,5791,5862,60,8370.0,1272000.0
2004-03-31,5862,6370,5862,5888,40,8408.0,1272000.0
2004-04-01,6272,6272,5808,5808,30,8293.0,1272000.0
2004-04-02,5969,5969,5969,5968,12,8522.0,1272000.0
2004-04-06,6111,6441,6111,6111,2600,8726.0,1272000.0
2004-04-07,5845,6104,5845,6102,1234,8713.0,1272000.0
2004-04-08,6104,6104,6104,6102,0,8713.0,1272000.0
2004-04-09,6058,6058,6058,6057,340,8650.0,1272000.0
2004-04-12,6058,6478,6058,6476,70,9247.0,1272000.0
2004-04-13,5801,6068,5801,6066,610,8662.0,1272000.0
2004-04-14,6058,6058,6058,6057,200,8650.0,1272000.0
2004-04-16,6058,6058,6058,6057,0,,
2004-04-19,6058,6058,6058,6057,240,8650.0,1272000.0
2004-04-20,6058,6058,6058,6057,0,,
2004-04-21,6058,6058,6058,6057,0,,
2004-04-22,5801,5819,5801,5817,20,8306.0,1272000.0
2004-04-23,5819,5819,5819,5817,0,8306.0,1272000.0
2004-04-26,5837,5837,5837,5835,250,8332.0,1272000.0
2004-04-27,5837,5837,5837,5835,1000,8332.0,1272000.0
2004-04-28,5837,5837,5837,5835,0,8332.0,1272000.0
2004-04-29,5837,5837,5837,5835,0,,
2004-04-30,5837,5837,5837,5835,750,8332.0,1272000.0
2004-05-03,5667,5756,5658,5755,30,8217.0,1272000.0
2004-05-04,5764,6058,5675,5710,430,8154.0,1272000.0
2004-05-06,6058,6058,6058,6057,160,8650.0,1272000.0
2004-05-07,5631,5819,5631,5817,1640,8306.0,1272000.0
2004-05-10,6441,6441,6441,6440,10,9197.0,1272000.0
2004-05-11,5577,5630,5577,5621,1070,8026.0,1272000.0
2004-05-12,5621,5933,5621,5790,140,8268.0,1272000.0
2004-05-13,5604,5604,5596,5594,110,7988.0,1272000.0
2004-05-14,5622,5791,5622,5657,340,8077.0,1272000.0
2004-05-17,5551,6058,5523,5523,450,7886.0,1272000.0
2004-05-18,5523,5603,5523,5603,20,8001.0,1272000.0
2004-05-19,5604,5791,5604,5612,7790,8014.0,1272000.0
2004-05-20,5614,5614,5614,5612,0,8014.0,1272000.0
2004-05-21,5614,5614,5614,5612,0,,
2004-05-24,5614,5614,5614,5612,0,,
2004-05-25,5434,5772,5434,5772,570,8243.0,1272000.0
2004-05-27,5488,5790,5488,5790,30,8268.0,1272000.0
2004-05-28,5230,5951,5230,5950,20,8497.0,1272000.0
2004-05-31,5951,5951,5951,5950,0,8497.0,1272000.0
2004-06-01,5915,5915,5915,5914,0,8446.0,1272000.0
2004-06-02,5871,5871,5871,5870,0,8382.0,1272000.0
2004-06-03,5399,5703,5399,5701,280,8141.0,1272000.0
2004-06-04,5703,5703,5703,5701,0,8141.0,1272000.0
2004-06-07,5684,5684,5684,5683,0,8115.0,1272000.0
2004-06-08,5801,5801,5801,5799,0,8281.0,1272000.0
2004-06-09,5800,6565,5790,6565,2890,9375.0,1272000.0
2004-06-10,6566,6771,5925,6761,2260,9654.0,1272000.0
2004-06-11,6548,6861,6548,6860,1810,9794.0,1272000.0
2004-06-14,6834,7751,6041,6414,4886,9158.0,1272000.0
2004-06-15,7341,7341,6174,7304,880,10430.0,1272000.0
2004-06-16,7127,7305,7127,7215,160,10303.0,1272000.0
2004-06-17,7039,8295,6193,6245,6285,8917.0,1272000.0
2004-06-18,6245,6245,5443,5559,4770,7937.0,1272000.0
2004-06-21,5614,5614,5614,5612,60,8014.0,1272000.0
2004-06-22,5391,5756,5391,5755,350,8217.0,1272000.0
2004-06-23,5667,6014,5364,5407,390,7721.0,1272000.0
2004-06-24,5523,5568,5372,5478,250,7823.0,1272000.0
2004-06-25,5488,6298,5488,5523,540,7886.0,1272000.0
2004-06-28,5613,5613,5399,5559,190,7937.0,1272000.0
2004-06-29,5694,5694,5614,5612,20,8014.0,1272000.0
2004-06-30,5461,5772,5461,5772,140,8243.0,1272000.0
2004-07-01,5703,5988,5596,5594,470,7988.0,1272000.0
2004-07-02,5853,5853,5853,5852,20,8357.0,1272000.0
2004-07-05,5524,6504,5346,5986,2620,8548.0,1272000.0
2004-07-06,5977,5977,5977,5977,20,8535.0,1272000.0
2004-07-07,5648,5951,5648,5950,130,8497.0,1272000.0
2004-07-08,5951,5951,5951,5950,0,,
2004-07-09,5987,6138,5987,6137,120,8764.0,1272000.0
2004-07-12,5729,6415,5729,6334,130,9044.0,1272000.0
2004-07-13,5773,6210,5773,6129,210,8751.0,1272000.0
2004-07-14,5764,6388,5764,6057,120,8650.0,1272000.0
2004-07-15,6058,6058,6058,6057,0,,
2004-07-16,6058,6058,6058,6057,0,,
2004-07-19,6058,6058,6058,6057,0,,
2004-07-20,6058,6325,5479,6075,130,8675.0,1272000.0
2004-07-21,5827,5988,5791,5986,40,8548.0,1272000.0
2004-07-22,5988,5988,5988,5986,0,8548.0,1272000.0
2004-07-23,5978,6415,5978,6414,20,9158.0,1272000.0
2004-07-26,5916,6130,5916,6129,20,8751.0,1272000.0
2004-07-27,6389,6389,6389,6387,10,9120.0,1272000.0
2004-07-28,5881,6362,5614,6227,150,8891.0,1272000.0
2004-07-29,6397,6397,6397,6396,10,9133.0,1272000.0
2004-07-30,5702,6273,5702,6271,20,8955.0,1272000.0
2004-08-02,5738,6683,5738,6494,50,9273.0,1272000.0
2004-08-03,6237,6673,5881,6147,60,8777.0,1272000.0
2004-08-04,6058,6058,6058,6057,0,8650.0,1272000.0
2004-08-05,5711,6050,5711,6049,30,8637.0,1272000.0
2004-08-06,5694,5961,5685,5960,40,8510.0,1272000.0
2004-08-09,5961,5961,5961,5960,0,8510.0,1272000.0
2004-08-10,5961,5961,5961,5960,0,,
2004-08-11,5934,6041,5845,6040,210,8624.0,1272000.0
2004-08-12,6148,6148,6148,6147,0,8777.0,1272000.0
2004-08-13,6200,6200,5630,6137,30,8764.0,1272000.0
2004-08-16,6174,6174,6174,6173,0,8815.0,1272000.0
2004-08-17,5649,6006,5649,6004,110,8573.0,1272000.0
2004-08-18,5720,6111,5720,6111,120,8726.0,1272000.0
2004-08-19,6104,6104,6104,6102,0,8713.0,1272000.0
2004-08-20,6228,6228,6228,6227,10,8891.0,1272000.0
2004-08-23,5790,6058,5790,6057,1210,8650.0,1272000.0
2004-08-24,5790,6174,5790,6173,40,8815.0,1272000.0
2004-08-25,6058,6227,6058,6057,1690,8650.0,1272000.0
2004-08-26,5881,5881,5881,5880,400,8395.0,1272000.0
2004-08-27,5666,6129,5666,6111,260,8726.0,1272000.0
2004-08-30,5720,6058,5720,6057,1960,8650.0,1272000.0
2004-08-31,6013,6013,6013,6013,0,8586.0,1272000.0
2004-09-01,5720,6058,5710,6057,730,8650.0,1272000.0
2004-09-02,5746,6058,5746,6057,120,8650.0,1272000.0
2004-09-03,5969,6058,5969,6057,2100,8650.0,1272000.0
2004-09-06,5844,6058,5844,6057,530,8650.0,1272000.0
2004-09-07,5880,6058,5880,6057,1500,8650.0,1272000.0
2004-09-08,6058,6086,6058,6084,850,8688.0,1272000.0
2004-09-09,6058,6058,6058,6057,1750,8650.0,1272000.0
2004-09-10,6058,6058,6058,6057,270,8650.0,1272000.0
2004-09-13,6068,6148,6068,6147,3710,8777.0,1272000.0
2004-09-14,6656,6656,6656,6655,30,9502.0,1272000.0
2004-09-15,6415,6415,6148,6147,1710,8777.0,1272000.0
2004-09-16,6104,6104,6104,6102,10,8713.0,1272000.0
2004-09-17,6629,6629,6148,6147,6940,8777.0,1272000.0
2004-09-20,6148,6148,6148,6147,0,8777.0,1272000.0
2004-09-21,6415,6415,6148,6147,9600,8777.0,1272000.0
2004-09-22,6148,6148,6104,6102,40,8713.0,1272000.0
2004-09-23,6156,6156,6156,6155,3540,8790.0,1272000.0
2004-09-24,6148,6148,5631,6147,1280,8777.0,1272000.0
2004-09-30,6148,6148,6148,6147,20,8777.0,1272000.0
2004-10-01,6148,6148,6148,6147,141,8777.0,1272000.0
2004-10-04,6148,6148,6148,6147,10,8777.0,1272000.0
2004-10-05,6148,6157,6148,6147,50,8777.0,1272000.0
2004-10-06,5790,6539,5790,6503,440,9286.0,1272000.0
2004-10-07,6192,6200,6192,6200,310,8853.0,1272000.0
2004-10-08,6583,6583,6156,6155,28,8790.0,1272000.0
2004-10-11,6236,6236,6156,6235,3070,8904.0,1272000.0
2004-10-12,6236,6236,6236,6235,140,8904.0,1272000.0
2004-10-13,6262,6262,6262,6262,10,8942.0,1272000.0
2004-10-14,6236,6236,6236,6235,50,8904.0,1272000.0
2004-10-15,6236,6236,6236,6235,4677,8904.0,1272000.0
2004-10-18,6236,6236,6236,6235,2000,8904.0,1272000.0
2004-10-19,6236,6236,6236,6235,0,8904.0,1272000.0
2004-10-20,6236,6236,6236,6235,2380,8904.0,1272000.0
2004-10-21,6236,6236,6236,6235,190,8904.0,1272000.0
2004-10-22,6236,6236,6236,6235,90,8904.0,1272000.0
2004-10-25,6236,6236,6236,6235,0,,
2004-10-26,6236,6236,6236,6235,0,,
2004-10-27,6236,6236,6236,6235,0,,
2004-10-28,6325,6325,6325,6324,6580,9031.0,1272000.0
2004-10-29,6325,6325,6325,6324,0,9031.0,1272000.0
2004-11-01,6325,6325,6325,6324,0,,
2004-11-02,6415,6415,6415,6414,50,9158.0,1272000.0
2004-11-03,6415,6415,6415,6414,50,9158.0,1272000.0
2004-11-04,6415,6415,6415,6414,1430,9158.0,1272000.0
2004-11-05,6415,6415,6415,6414,0,9158.0,1272000.0
2004-11-08,6415,6415,6415,6414,100,9158.0,1272000.0
2004-11-09,6245,6245,6236,6235,40,8904.0,1272000.0
2004-11-10,6861,6861,6861,6860,180,9794.0,1272000.0
2004-11-11,6467,6467,6459,6458,20,9222.0,1272000.0
2004-11-12,6459,6459,6459,6458,0,9222.0,1272000.0
2004-11-15,6459,6459,6459,6458,0,,
2004-11-16,6459,6459,6459,6458,0,,
2004-11-17,6459,6459,6459,6458,0,,
2004-11-18,6298,6325,6298,6324,20,9031.0,1272000.0
2004-11-19,6335,6335,6335,6334,0,9044.0,1272000.0
2004-11-22,6353,6353,6353,6352,10,9069.0,1272000.0
2004-11-23,6353,6353,6353,6352,0,9069.0,1272000.0
2004-11-24,6353,6353,6353,6352,0,,
2004-11-25,6353,6353,6353,6352,0,,
2004-11-26,6503,6503,6325,6324,1750,9031.0,1272000.0
2004-11-29,7038,7038,7038,7037,20,10049.0,1272000.0
2004-11-30,7128,7128,7128,7127,3000,10176.0,1272000.0
2004-12-01,7128,7128,7128,7127,0,10176.0,1272000.0
2004-12-02,7128,7128,7128,7127,0,,
2004-12-03,7984,7984,7966,7982,120,11397.0,1272000.0
2004-12-06,7984,7984,7984,7982,0,11397.0,1272000.0
2004-12-07,6843,8625,6843,8623,30,12313.0,1272000.0
2004-12-08,8553,8562,7333,8009,160,11435.0,1272000.0
2004-12-09,7813,7813,7813,7812,30,11155.0,1272000.0
2004-12-10,7929,7929,7813,7812,20,11155.0,1272000.0
2004-12-13,7813,7813,7813,7812,0,11155.0,1272000.0
2004-12-14,7750,7750,6788,7304,150,10430.0,1272000.0
2004-12-15,7305,7305,7305,7304,0,10430.0,1272000.0
2004-12-16,7305,7305,7305,7304,0,,
2004-12-17,7128,7128,7128,7127,2000,10176.0,1272000.0
2004-12-20,7127,7127,7038,7037,2010,10049.0,1272000.0
2004-12-21,7038,7038,7038,7037,0,10049.0,1272000.0
2004-12-22,7038,7038,7038,7037,1970,10049.0,1272000.0
2004-12-23,7038,7038,7038,7037,0,,
2004-12-24,6690,6949,6165,6948,8015,9922.0,1272000.0
2004-12-27,6683,6683,6335,6414,135,9158.0,1272000.0
2004-12-28,6638,6638,6638,6637,10,9476.0,1272000.0
2004-12-29,6638,6638,6638,6637,0,9476.0,1272000.0
2004-12-30,6638,6638,6638,6637,0,,
2005-01-03,6236,6236,6236,6235,60,8904.0,1272000.0
2005-01-04,6415,6415,6415,6414,0,9158.0,1272000.0
2005-01-05,6415,6415,6415,6414,0,,
2005-01-06,6770,6770,6770,6770,0,9667.0,1272000.0
2005-01-07,6993,6993,6993,6993,0,9985.0,1272000.0
2005-01-10,7216,7216,7216,7215,0,10303.0,1272000.0
2005-01-11,7198,7198,7198,7198,0,10278.0,1272000.0
2005-01-12,7226,7226,7226,7225,0,10316.0,1272000.0
2005-01-13,7208,7208,7208,7207,0,10290.0,1272000.0
2005-01-14,7208,7208,7208,7207,0,10290.0,1272000.0
2005-01-17,6343,6815,6343,6814,60,9731.0,1272000.0
2005-01-18,6815,6815,6815,6814,0,9731.0,1272000.0
2005-01-19,6815,6815,6815,6814,0,,
2005-01-20,6851,6851,6851,6850,40,9782.0,1272000.0
2005-01-21,6913,6913,6913,6912,50,9871.0,1272000.0
2005-01-24,6913,6913,6913,6912,0,9871.0,1272000.0
2005-01-25,6913,6913,6913,6912,0,,
2005-01-26,6913,6913,6913,6912,0,,
2005-01-27,6913,6913,6913,6912,0,,
2005-01-28,6237,6683,6237,6681,2802,9540.0,1272000.0
2005-01-31,6280,6664,6280,6663,40,9515.0,1272000.0
2005-02-01,6683,6683,6683,6681,80,9540.0,1272000.0
2005-02-02,6690,6690,6690,6690,140,9553.0,1272000.0
2005-02-03,6691,6745,6683,6743,2570,9629.0,1272000.0
2005-02-04,6460,6700,6460,6681,40,9540.0,1272000.0
2005-02-07,7004,7004,7004,7002,0,9998.0,1272000.0
2005-02-11,7004,7004,7004,7002,0,9998.0,1272000.0
2005-02-14,6913,6913,6913,6912,0,9871.0,1272000.0
2005-02-15,6682,6860,6682,6770,240,9667.0,1272000.0
2005-02-16,6815,6815,6815,6814,520,9731.0,1272000.0
2005-02-17,6851,7127,6815,6912,170,9871.0,1272000.0
2005-02-18,6913,7083,6913,6930,280,9896.0,1272000.0
2005-02-21,7128,7128,7128,7127,10,10176.0,1272000.0
2005-02-22,7136,7180,6682,7180,420,10252.0,1272000.0
2005-02-23,7180,7180,6815,6814,40,9731.0,1272000.0
2005-02-24,6531,7216,6531,7215,50,10303.0,1272000.0
2005-02-25,7956,7956,7217,7225,1800,10316.0,1272000.0
2005-02-28,7305,7305,7305,7304,1580,10430.0,1272000.0
2005-03-02,7305,8009,7305,7304,190,10430.0,1272000.0
2005-03-03,7698,7698,7698,7697,0,10990.0,1272000.0
2005-03-04,7278,7626,7162,7625,30,10888.0,1272000.0
2005-03-07,7180,7305,7180,7304,710,10430.0,1272000.0
2005-03-08,7235,7235,7235,7233,90,10329.0,1272000.0
2005-03-09,7235,7235,7235,7233,230,10329.0,1272000.0
2005-03-10,6994,7128,6994,7127,30,10176.0,1272000.0
2005-03-11,7136,7323,7136,7322,430,10456.0,1272000.0
2005-03-14,7323,7323,7323,7322,100,10456.0,1272000.0
2005-03-15,7127,7260,7127,7260,560,10367.0,1272000.0
2005-03-16,7260,7260,7260,7260,0,10367.0,1272000.0
2005-03-17,7305,7305,7260,7260,4910,10367.0,1272000.0
2005-03-18,7137,7137,7128,7127,170,10176.0,1272000.0
2005-03-21,7260,7305,7260,7304,5490,10430.0,1272000.0
2005-03-22,7306,7351,7217,7350,4670,10494.0,1272000.0
2005-03-23,7278,7278,7260,7260,100,10367.0,1272000.0
2005-03-24,7306,7574,7306,7572,10610,10812.0,1272000.0
2005-03-25,7235,7315,7235,7314,20,10443.0,1272000.0
2005-03-28,7394,7394,7385,7384,1080,10545.0,1272000.0
2005-03-29,7395,7574,7395,7572,2220,10812.0,1272000.0
2005-03-30,7483,7483,7260,7260,1230,10367.0,1272000.0
2005-03-31,7260,7260,7260,7260,0,,
2005-04-01,7519,7563,7519,7563,20,10799.0,1272000.0
2005-04-04,7261,7556,7253,7554,60,10787.0,1272000.0
2005-04-06,7930,7930,7930,7928,10,11321.0,1272000.0
2005-04-07,7903,7903,7903,7902,0,11283.0,1272000.0
2005-04-08,8874,8874,7333,7332,50,10469.0,1272000.0
2005-04-11,7305,7305,7305,7304,180,10430.0,1272000.0
2005-04-12,7128,7476,7128,7474,220,10672.0,1272000.0
2005-04-13,7529,7529,7173,7171,130,10240.0,1272000.0
2005-04-14,7377,7377,7377,7376,10,10532.0,1272000.0
2005-04-15,7128,7128,7128,7127,1000,10176.0,1272000.0
2005-04-18,6869,7289,6869,7287,30,10405.0,1272000.0
2005-04-19,6709,7458,6709,7456,30,10647.0,1272000.0
2005-04-20,7440,7458,7440,7438,150,10621.0,1272000.0
2005-04-21,7359,7440,7359,7438,750,10621.0,1272000.0
2005-04-22,8010,8010,7146,7777,320,11105.0,1272000.0
2005-04-25,7128,7779,7128,7777,1250,11105.0,1272000.0
2005-04-26,8018,8018,8018,8017,0,11448.0,1272000.0
2005-04-27,7368,7368,7351,7350,1030,10494.0,1272000.0
2005-04-28,7394,7483,7394,7402,150,10570.0,1272000.0
2005-04-29,7226,7226,7226,7225,10,10316.0,1272000.0
2005-05-02,7394,7483,7394,7402,210,10570.0,1272000.0
2005-05-03,7563,7563,7563,7563,0,10799.0,1272000.0
2005-05-04,7476,7476,7476,7474,0,10672.0,1272000.0
2005-05-06,7483,7483,7483,7483,30,10685.0,1272000.0
2005-05-09,7127,7216,7127,7215,210,10303.0,1272000.0
2005-05-10,7289,8277,7289,8276,5360,11817.0,1272000.0
2005-05-11,8420,8420,8420,8418,0,12020.0,1272000.0
2005-05-12,8010,8010,8010,8009,0,11435.0,1272000.0
2005-05-13,7991,7991,7991,7991,0,11410.0,1272000.0
2005-05-16,7991,7991,7991,7991,0,11410.0,1272000.0
2005-05-17,7991,7991,7991,7991,0,,
2005-05-18,7706,7706,7706,7705,0,11003.0,1272000.0
2005-05-19,7128,7698,7128,7697,540,10990.0,1272000.0
2005-05-20,7574,7582,7574,7572,110,10812.0,1272000.0
2005-05-23,7483,7483,7483,7483,20,10685.0,1272000.0
2005-05-24,7483,7483,7483,7483,0,10685.0,1272000.0
2005-05-25,7385,7385,7385,7384,11,10545.0,1272000.0
2005-05-26,7475,7483,7475,7483,12660,10685.0,1272000.0
2005-05-27,7483,7483,7483,7483,0,,
2005-05-30,7483,7483,7483,7483,10,10685.0,1272000.0
2005-05-31,7483,7483,7394,7483,16410,10685.0,1272000.0
2005-06-01,7483,7483,7483,7483,1570,10685.0,1272000.0
2005-06-02,7484,7484,7395,7438,3750,10621.0,1272000.0
2005-06-03,7440,7663,7440,7661,4400,10939.0,1272000.0
2005-06-07,7663,7663,7663,7661,0,10939.0,1272000.0
2005-06-08,7652,7652,7652,7652,0,10926.0,1272000.0
2005-06-09,7652,7652,7652,7652,0,10926.0,1272000.0
2005-06-10,7483,8000,7483,7999,290,11423.0,1272000.0
2005-06-13,8269,8269,8269,8267,0,11804.0,1272000.0
2005-06-14,7715,8010,7707,8009,40,11435.0,1272000.0
2005-06-15,7663,7663,7574,7572,120,10812.0,1272000.0
2005-06-16,7761,7761,7582,7581,462,10825.0,1272000.0
2005-06-17,8010,8010,8010,8009,10,11435.0,1272000.0
2005-06-20,7627,7680,7582,7679,960,10965.0,1272000.0
2005-06-21,7680,7680,7680,7679,0,10965.0,1272000.0
2005-06-22,7750,7750,7750,7750,200,11066.0,1272000.0
2005-06-23,7493,7750,7493,7750,60,11066.0,1272000.0
2005-06-24,7750,7750,7528,7527,110,10748.0,1272000.0
2005-06-27,7600,7663,7600,7661,30,10939.0,1272000.0
2005-06-28,7663,7663,7663,7661,0,,
2005-06-29,7750,7750,7750,7750,200,11066.0,1272000.0
2005-06-30,7750,7750,7750,7750,0,11066.0,1272000.0
2005-07-01,7750,7750,7750,7750,0,,
2005-07-04,7750,7750,7750,7750,0,,
2005-07-05,7591,7743,7591,7661,920,10939.0,1272000.0
2005-07-06,8276,8285,7688,8195,480,11702.0,1272000.0
2005-07-07,8135,8135,8135,8133,0,11613.0,1272000.0
2005-07-08,8018,8108,8018,8107,640,11575.0,1272000.0
2005-07-11,8285,8285,8285,8284,0,11830.0,1272000.0
2005-07-12,8285,8285,8285,8284,0,11830.0,1272000.0
2005-07-13,8277,8277,8277,8276,0,11817.0,1272000.0
2005-07-14,8276,8463,8027,8463,30,12084.0,1272000.0
2005-07-15,8374,8374,8035,8035,120,11473.0,1272000.0
2005-07-18,7581,8018,7581,8017,340,11448.0,1272000.0
2005-07-19,7991,7991,7991,7991,10,11410.0,1272000.0
2005-07-20,8018,8018,8018,8017,0,11448.0,1272000.0
2005-07-21,8018,8018,8018,8017,0,11448.0,1272000.0
2005-07-22,8098,8098,8098,8097,10,11562.0,1272000.0
2005-07-25,8909,8953,8909,8953,20,12784.0,1272000.0
2005-07-26,8864,8864,8018,8792,630,12555.0,1272000.0
2005-07-27,8330,8508,8330,8507,150,12148.0,1272000.0
2005-07-28,8508,8508,8508,8507,0,12148.0,1272000.0
2005-07-29,8285,8285,8285,8284,100,11830.0,1272000.0
2005-08-01,8517,8517,8463,8463,40,12084.0,1272000.0
2005-08-02,8463,8463,8463,8463,0,12084.0,1272000.0
2005-08-03,8464,8910,8464,8908,1250,12720.0,1272000.0
2005-08-04,8374,9087,8374,8650,30,12351.0,1272000.0
2005-08-05,8892,9088,8643,8641,4650,12338.0,1272000.0
2005-08-08,7885,8910,7885,8107,90,11575.0,1272000.0
2005-08-09,8108,8108,8108,8107,0,11575.0,1272000.0
2005-08-10,8108,8108,8108,8107,120,11575.0,1272000.0
2005-08-11,8072,8099,8072,8089,30,11550.0,1272000.0
2005-08-12,8090,8090,8090,8089,0,11550.0,1272000.0
2005-08-16,8286,8375,8135,8133,40,11613.0,1272000.0
2005-08-17,8258,8258,8196,8195,120,11702.0,1272000.0
2005-08-18,8108,8108,8108,8107,50,11575.0,1272000.0
2005-08-19,8108,8108,8108,8107,0,,
2005-08-22,7823,7849,7823,7840,312,11194.0,1272000.0
2005-08-23,8723,8723,8723,8721,10,12453.0,1272000.0
2005-08-24,8723,8723,8723,8721,0,12453.0,1272000.0
2005-08-25,8445,8445,8445,8445,0,12059.0,1272000.0
2005-08-26,8081,8135,8081,8133,250,11613.0,1272000.0
2005-08-29,8135,8143,8135,8133,2260,11613.0,1272000.0
2005-08-30,8232,8463,8214,8463,100,12084.0,1272000.0
2005-08-31,8463,8463,8374,8400,13000,11995.0,1272000.0
2005-09-01,8401,8401,8401,8400,0,11995.0,1272000.0
2005-09-02,8285,8339,8018,8017,130,11448.0,1272000.0
2005-09-05,9042,9042,9042,9041,100,12911.0,1272000.0
2005-09-06,9042,9042,8339,8837,1170,12618.0,1272000.0
2005-09-07,8099,8464,8099,8294,60,11842.0,1272000.0
2005-09-08,7351,8143,7351,8044,360,11486.0,1272000.0
2005-09-09,8018,8196,8018,8195,20,11702.0,1272000.0
2005-09-12,7761,8910,7761,8908,220,12720.0,1272000.0
2005-09-13,8018,8027,7937,7937,60,11334.0,1272000.0
2005-09-14,8108,8108,8108,8107,40,11575.0,1272000.0
2005-09-15,8108,8108,8108,8107,0,,
2005-09-16,8062,8062,8053,8053,50,11499.0,1272000.0
2005-09-20,8108,8108,8108,8107,10,11575.0,1272000.0
2005-09-21,8731,8731,8018,8392,580,11982.0,1272000.0
2005-09-22,8090,8188,8063,8187,240,11690.0,1272000.0
2005-09-23,8045,8285,7350,7848,10652,11206.0,1272000.0
2005-09-26,8374,8463,8196,8302,350,11855.0,1272000.0
2005-09-27,8375,8375,8375,8374,40,11957.0,1272000.0
2005-09-28,8374,8463,8053,8222,240,11741.0,1272000.0
2005-09-29,8374,8374,8098,8097,20,11562.0,1272000.0
2005-09-30,8455,8463,8455,8463,1020,12084.0,1272000.0
2005-10-04,8473,8490,8463,8463,3960,12084.0,1272000.0
2005-10-05,8909,8909,8490,8489,160,12122.0,1272000.0
2005-10-06,8525,8730,8463,8463,400,12084.0,1272000.0
2005-10-07,8588,8588,8552,8551,40,12211.0,1272000.0
2005-10-10,8552,8552,8552,8551,0,12211.0,1272000.0
2005-10-11,8705,9088,8705,9087,410,12974.0,1272000.0
2005-10-12,9087,9799,9087,9799,220,13992.0,1272000.0
2005-10-13,9087,10200,9087,10200,1120,14564.0,1272000.0
2005-10-14,10156,11448,10112,11447,2350,16345.0,1272000.0
2005-10-17,11403,12428,10913,11981,1130,17108.0,1272000.0
2005-10-18,12829,12829,11759,12471,2540,17808.0,1272000.0
2005-10-19,12919,12919,11137,11893,3470,16981.0,1272000.0
2005-10-20,12472,12472,10824,11001,880,15709.0,1272000.0
2005-10-21,10824,10824,10067,10690,1390,15264.0,1272000.0
2005-10-24,11583,11583,11583,11581,20,16536.0,1272000.0
2005-10-25,11583,11583,10914,10913,620,15582.0,1272000.0
2005-10-26,10913,11448,10245,11001,3770,15709.0,1272000.0
2005-10-27,11226,11583,10736,11358,130,16218.0,1272000.0
2005-10-28,10558,10558,10558,10557,130,15073.0,1272000.0
2005-10-31,10647,11583,10647,11581,1060,16536.0,1272000.0
2005-11-01,11492,12472,11492,12427,2270,17744.0,1272000.0
2005-11-02,11804,12428,11582,11670,103,16663.0,1272000.0
2005-11-03,11582,11982,11582,11981,1590,17108.0,1272000.0
2005-11-04,11226,12295,11226,12294,30,17554.0,1272000.0
2005-11-07,12651,14121,10958,14120,23646,20161.0,1272000.0
2005-11-08,16036,16213,15145,16213,22186,23150.0,1272000.0
2005-11-09,16303,18619,16213,18619,27450,26585.0,1272000.0
2005-11-10,18619,21381,18085,21380,16395,30528.0,1272000.0
2005-11-11,23162,24588,22272,24587,29700,35107.0,1272000.0
2005-11-14,27038,28241,23385,25077,42020,35807.0,1272000.0
2005-11-15,24677,25078,23162,24142,15397,34471.0,1272000.0
2005-11-16,24054,27752,23609,27750,20720,39623.0,1272000.0
2005-11-17,30289,31894,28062,30289,27016,43248.0,1272000.0
2005-11-18,30334,34477,29398,31269,22161,44647.0,1272000.0
2005-11-21,30914,30914,28598,30690,12065,43820.0,1272000.0
2005-11-22,29622,30290,28509,30245,22611,43184.0,1272000.0
2005-11-23,31448,33318,28775,30556,28720,43630.0,1272000.0
2005-11-24,30914,30914,27617,27616,15680,39432.0,1272000.0
2005-11-25,28374,28374,24544,24587,17524,35107.0,1272000.0
2005-11-28,24500,26282,23430,24053,17232,34344.0,1272000.0
