케이티(030200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-09-12,31750,31850,31400,31850,345961,8316411.0,261111808.0
2016-09-13,31850,31850,31350,31400,603960,8198911.0,261111808.0
2016-09-19,31100,31500,30950,31250,443626,8159744.0,261111808.0
2016-09-20,31050,31150,30850,30900,309660,8068355.0,261111808.0
2016-09-21,30800,31050,30600,30850,416320,8055299.0,261111808.0
2016-09-22,31050,31350,31050,31150,318479,8133633.0,261111808.0
2016-09-23,31450,31600,31300,31400,263469,8198911.0,261111808.0
2016-09-26,31600,31600,31100,31450,290569,8211966.0,261111808.0
2016-09-27,31400,31900,31350,31800,356345,8303355.0,261111808.0
2016-09-28,31700,32000,31700,31950,263981,8342522.0,261111808.0
2016-09-29,31950,32050,31650,31900,256108,8329467.0,261111808.0
2016-09-30,31800,32200,31650,31900,413165,8329467.0,261111808.0
2016-10-04,31900,32250,31800,32150,362684,8394745.0,261111808.0
2016-10-05,32100,32150,31750,32050,247741,8368633.0,261111808.0
2016-10-06,31800,31950,31550,31800,376234,8303355.0,261111808.0
2016-10-07,31800,31800,31400,31400,318042,8198911.0,261111808.0
2016-10-10,31650,31800,31050,31200,463696,8146688.0,261111808.0
2016-10-11,31600,31600,31100,31550,397328,8238078.0,261111808.0
2016-10-12,31600,32000,31500,31900,401087,8329467.0,261111808.0
2016-10-13,31750,31800,31300,31600,420448,8251133.0,261111808.0
2016-10-14,31550,31800,31350,31550,274313,8238078.0,261111808.0
2016-10-17,31750,31750,31350,31550,269934,8238078.0,261111808.0
2016-10-18,31400,31900,31350,31700,443859,8277244.0,261111808.0
2016-10-19,31600,31900,31450,31850,300309,8316411.0,261111808.0
2016-10-20,31700,31900,31500,31750,182825,8290300.0,261111808.0
2016-10-21,31700,32050,31550,31850,463234,8316411.0,261111808.0
2016-10-24,31900,32400,31900,32200,457280,8407800.0,261111808.0
2016-10-25,32300,32500,32150,32300,415029,8433911.0,261111808.0
2016-10-26,32200,32250,31650,32050,429503,8368633.0,261111808.0
2016-10-27,32000,32500,31850,32250,293717,8420856.0,261111808.0
2016-10-28,32250,32400,32000,32250,245832,8420856.0,261111808.0
2016-10-31,32250,32500,32100,32300,425069,8433911.0,261111808.0
2016-11-01,32400,33000,32250,33000,854019,8616690.0,261111808.0
2016-11-02,32850,33100,32800,32900,778202,8590578.0,261111808.0
2016-11-03,32900,33600,32800,33250,828012,8681968.0,261111808.0
2016-11-04,33300,33300,32700,33000,364660,8616690.0,261111808.0
2016-11-07,33300,33300,32350,32350,482795,8446967.0,261111808.0
2016-11-08,32400,32500,31600,31900,781000,8329467.0,261111808.0
2016-11-09,31900,31950,31000,31650,859556,8264189.0,261111808.0
2016-11-10,31750,32250,31550,32250,587799,8420856.0,261111808.0
2016-11-11,32200,32200,31500,31650,689844,8264189.0,261111808.0
2016-11-14,31650,31800,31050,31400,669926,8198911.0,261111808.0
2016-11-15,31550,31550,31200,31500,423619,8225022.0,261111808.0
2016-11-16,31500,31500,30950,31000,574067,8094466.0,261111808.0
2016-11-17,30900,31100,30750,30850,606698,8055299.0,261111808.0
2016-11-18,30850,30900,30650,30700,424384,8016133.0,261111808.0
2016-11-21,30800,30900,30500,30650,284192,8003077.0,261111808.0
2016-11-22,30650,31000,30550,30800,1113206,8042244.0,261111808.0
2016-11-23,30750,31250,30700,30800,598739,8042244.0,261111808.0
2016-11-24,30700,30800,30000,30100,771367,7859465.0,261111808.0
2016-11-25,30000,30100,29750,30100,432230,7859465.0,261111808.0
2016-11-28,30050,30100,29800,29800,422086,7781132.0,261111808.0
2016-11-29,29700,30300,29700,30200,359083,7885577.0,261111808.0
2016-11-30,30200,30250,29800,29850,628606,7794187.0,261111808.0
2016-12-01,29900,30100,29750,29850,519211,7794187.0,261111808.0
2016-12-02,29800,29900,29400,29550,517773,7715854.0,261111808.0
2016-12-05,29500,29550,29200,29500,356830,7702798.0,261111808.0
2016-12-06,29650,29700,29450,29500,377930,7702798.0,261111808.0
2016-12-07,29650,29850,29500,29600,257559,7728910.0,261111808.0
2016-12-08,29750,30250,29600,30250,642118,7898632.0,261111808.0
2016-12-09,30000,30100,29800,29900,401580,7807243.0,261111808.0
2016-12-12,30050,30250,29850,29850,388466,7794187.0,261111808.0
2016-12-13,30050,30100,29750,29750,418177,7768076.0,261111808.0
2016-12-14,29900,30000,29750,29800,335021,7781132.0,261111808.0
2016-12-15,29800,30150,29800,30050,308340,7846410.0,261111808.0
2016-12-16,30050,30100,29900,29950,675644,7820299.0,261111808.0
2016-12-19,30000,30100,29900,29900,274318,7807243.0,261111808.0
2016-12-20,30000,30400,29900,30350,420614,7924743.0,261111808.0
2016-12-21,30300,30400,29950,30100,479871,7859465.0,261111808.0
2016-12-22,30100,30200,29950,30150,270600,7872521.0,261111808.0
2016-12-23,30050,30400,30000,30250,346657,7898632.0,261111808.0
2016-12-26,30250,30350,30150,30250,289098,7898632.0,261111808.0
2016-12-27,30200,30300,30150,30200,544322,7885577.0,261111808.0
2016-12-28,29800,29850,29600,29600,453869,7728910.0,261111808.0
2016-12-29,29750,29750,29400,29400,372667,7676687.0,261111808.0
2017-01-02,29400,29750,29400,29650,249327,7741965.0,261111808.0
2017-01-03,29600,29700,29250,29300,530250,7650576.0,261111808.0
2017-01-04,29350,29450,29150,29300,509171,7650576.0,261111808.0
2017-01-05,29300,29450,29150,29200,491539,7624465.0,261111808.0
2017-01-06,29200,29400,29150,29150,466573,7611409.0,261111808.0
2017-01-09,29150,29300,29100,29200,469877,7624465.0,261111808.0
2017-01-10,29100,29200,29000,29000,475804,7572242.0,261111808.0
2017-01-11,29050,29200,29000,29000,530085,7572242.0,261111808.0
2017-01-12,29150,29350,29050,29250,563658,7637520.0,261111808.0
2017-01-13,29200,29500,29200,29500,309658,7702798.0,261111808.0
2017-01-16,29500,29600,29350,29450,408568,7689743.0,261111808.0
2017-01-17,29550,29650,29350,29450,285894,7689743.0,261111808.0
2017-01-18,29500,29550,29250,29250,346459,7637520.0,261111808.0
2017-01-19,29200,29400,29050,29050,292679,7585298.0,261111808.0
2017-01-20,29200,29350,29100,29250,238977,7637520.0,261111808.0
2017-01-23,29300,29400,29050,29050,229533,7585298.0,261111808.0
2017-01-24,29100,29300,29100,29300,275433,7650576.0,261111808.0
2017-01-25,29350,29350,28850,28900,480805,7546131.0,261111808.0
2017-01-26,29000,29150,28900,28950,364792,7559187.0,261111808.0
2017-01-31,29200,29450,29200,29400,557378,7676687.0,261111808.0
2017-02-01,29700,29750,29400,29450,439337,7689743.0,261111808.0
2017-02-02,29500,29700,29150,29250,798864,7637520.0,261111808.0
2017-02-03,29300,29400,29050,29200,331607,7624465.0,261111808.0
2017-02-06,29450,29700,29350,29600,414560,7728910.0,261111808.0
2017-02-07,29600,30250,29500,30250,732559,7898632.0,261111808.0
2017-02-08,30300,30600,30100,30350,862841,7924743.0,261111808.0
2017-02-09,30500,30700,30300,30600,873237,7990021.0,261111808.0
2017-02-10,30650,30650,30150,30200,1104977,7885577.0,261111808.0
2017-02-13,30400,30600,30200,30600,623623,7990021.0,261111808.0
2017-02-14,30650,30750,30500,30650,307251,8003077.0,261111808.0
2017-02-15,30600,30700,30250,30250,510723,7898632.0,261111808.0
2017-02-16,30350,30450,29900,29950,386675,7820299.0,261111808.0
2017-02-17,30000,30200,29850,30100,418535,7859465.0,261111808.0
2017-02-20,30050,30500,30000,30350,445728,7924743.0,261111808.0
2017-02-21,30350,30450,30050,30250,501294,7898632.0,261111808.0
2017-02-22,30250,30550,30250,30350,487986,7924743.0,261111808.0
2017-02-23,30500,30650,30300,30450,504675,7950855.0,261111808.0
2017-02-24,30500,30550,30200,30450,361896,7950855.0,261111808.0
2017-02-27,30500,30550,30300,30450,255416,7950855.0,261111808.0
2017-02-28,30550,30550,30350,30450,393106,7950855.0,261111808.0
2017-03-02,30600,31100,30550,30750,895175,8029188.0,261111808.0
2017-03-03,30900,31100,30750,31050,750891,8107522.0,261111808.0
2017-03-06,31200,31300,30700,30950,409355,8081410.0,261111808.0
2017-03-07,30900,30950,30750,30750,331168,8029188.0,261111808.0
2017-03-08,30800,31900,30750,31600,1319942,8251133.0,261111808.0
2017-03-09,32000,32300,31800,31800,1080742,8303355.0,261111808.0
2017-03-10,31950,32200,31700,32200,777114,8407800.0,261111808.0
2017-03-13,32100,32300,31850,31850,496153,8316411.0,261111808.0
2017-03-14,31850,32100,31500,31600,549545,8251133.0,261111808.0
2017-03-15,31750,32900,31600,32700,1358350,8538356.0,261111808.0
2017-03-16,32700,32900,32450,32650,745612,8525301.0,261111808.0
2017-03-17,32500,32800,32050,32050,1159490,8368633.0,261111808.0
2017-03-20,32100,32650,32000,32400,407215,8460023.0,261111808.0
2017-03-21,32600,32900,32500,32550,663521,8499189.0,261111808.0
2017-03-22,32550,33000,32500,32800,610424,8564467.0,261111808.0
2017-03-23,32900,33550,32650,33250,1229911,8681968.0,261111808.0
2017-03-24,33350,33500,33100,33250,606976,8681968.0,261111808.0
2017-03-27,33150,33400,32850,33100,465838,8642801.0,261111808.0
2017-03-28,33100,33250,32100,32450,847580,8473078.0,261111808.0
2017-03-29,32550,32550,31750,31900,900909,8329467.0,261111808.0
2017-03-30,32000,32250,31700,32050,396397,8368633.0,261111808.0
2017-03-31,32100,32100,31750,31900,354394,8329467.0,261111808.0
2017-04-03,31950,32750,31900,32700,611505,8538356.0,261111808.0
2017-04-04,32600,33100,32450,32450,692394,8473078.0,261111808.0
2017-04-05,32500,32600,32200,32300,440333,8433911.0,261111808.0
2017-04-06,32200,32650,32100,32600,285703,8512245.0,261111808.0
2017-04-07,32650,32950,32600,32700,376273,8538356.0,261111808.0
2017-04-10,32750,32750,32050,32250,508089,8420856.0,261111808.0
2017-04-11,32200,32500,31250,31600,1131925,8251133.0,261111808.0
2017-04-12,31350,31450,30950,31150,656027,8133633.0,261111808.0
2017-04-13,31200,31550,31200,31400,635184,8198911.0,261111808.0
2017-04-14,31400,31500,31200,31400,210257,8198911.0,261111808.0
2017-04-17,31400,31750,31400,31700,221960,8277244.0,261111808.0
2017-04-18,31850,32000,31750,31750,370235,8290300.0,261111808.0
2017-04-19,31700,32000,31650,32000,507536,8355578.0,261111808.0
2017-04-20,31800,31950,31500,31600,505617,8251133.0,261111808.0
2017-04-21,31650,31750,31350,31450,480668,8211966.0,261111808.0
2017-04-24,31400,31850,31400,31650,275023,8264189.0,261111808.0
2017-04-25,31650,31750,31450,31450,535834,8211966.0,261111808.0
2017-04-26,31600,31650,31150,31200,638521,8146688.0,261111808.0
2017-04-27,31300,31500,31100,31300,532551,8172800.0,261111808.0
2017-04-28,31100,32750,31100,32200,1497180,8407800.0,261111808.0
2017-05-02,32450,32750,32350,32450,895284,8473078.0,261111808.0
2017-05-04,32200,32400,31900,32000,550324,8355578.0,261111808.0
2017-05-08,32000,32100,31550,31950,719348,8342522.0,261111808.0
2017-05-10,31800,32400,31750,32000,656025,8355578.0,261111808.0
2017-05-11,32000,32150,31000,31350,1517882,8185855.0,261111808.0
2017-05-12,31200,31450,31100,31300,459561,8172800.0,261111808.0
2017-05-15,31300,31500,31000,31050,572793,8107522.0,261111808.0
2017-05-16,31150,31300,31000,31050,584427,8107522.0,261111808.0
2017-05-17,31050,31200,30850,31150,421619,8133633.0,261111808.0
2017-05-18,30900,31350,30800,31100,387607,8120577.0,261111808.0
2017-05-19,31350,31700,31350,31700,641977,8277244.0,261111808.0
2017-05-22,31650,31750,31350,31750,410047,8290300.0,261111808.0
2017-05-23,31550,31650,31400,31500,504900,8225022.0,261111808.0
2017-05-24,31500,31800,31500,31800,500826,8303355.0,261111808.0
2017-05-25,31850,32500,31850,32300,747259,8433911.0,261111808.0
2017-05-26,32400,32750,32250,32450,745502,8473078.0,261111808.0
2017-05-29,32550,32650,32150,32250,397736,8420856.0,261111808.0
2017-05-30,32350,32600,32150,32350,337973,8446967.0,261111808.0
2017-05-31,32250,32550,32200,32550,754402,8499189.0,261111808.0
2017-06-01,32450,32600,32300,32300,317997,8433911.0,261111808.0
2017-06-02,32200,32650,32150,32350,614342,8446967.0,261111808.0
2017-06-05,32450,32650,32250,32250,301458,8420856.0,261111808.0
2017-06-07,32000,32200,31900,32000,839720,8355578.0,261111808.0
2017-06-08,31950,32000,31650,31650,954860,8264189.0,261111808.0
2017-06-09,31850,32150,31700,31850,652302,8316411.0,261111808.0
2017-06-12,31700,31750,31350,31700,536495,8277244.0,261111808.0
2017-06-13,31700,32200,31650,32200,505940,8407800.0,261111808.0
2017-06-14,32050,32100,31650,31650,488364,8264189.0,261111808.0
2017-06-15,31600,32150,31500,31650,406306,8264189.0,261111808.0
2017-06-16,31700,32150,31600,31600,869720,8251133.0,261111808.0
2017-06-19,31650,31900,31600,31700,328118,8277244.0,261111808.0
2017-06-20,31800,32200,31700,32050,514885,8368633.0,261111808.0
2017-06-21,32150,32600,32150,32200,743330,8407800.0,261111808.0
2017-06-22,32100,32900,32050,32800,1133629,8564467.0,261111808.0
2017-06-23,32150,32500,31750,32100,739344,8381689.0,261111808.0
2017-06-26,32000,32100,31750,31800,319690,8303355.0,261111808.0
2017-06-27,31800,32450,31700,32150,499654,8394745.0,261111808.0
2017-06-28,32300,32900,32200,32650,697685,8525301.0,261111808.0
2017-06-29,32800,32900,32300,32450,390453,8473078.0,261111808.0
2017-06-30,32350,32800,32350,32600,496945,8512245.0,261111808.0
2017-07-03,32850,34050,32800,34000,1940688,8877801.0,261111808.0
2017-07-04,34250,34350,33550,33750,871134,8812524.0,261111808.0
2017-07-05,33750,33950,33350,33550,700402,8760301.0,261111808.0
2017-07-06,33450,33550,32850,33200,795769,8668912.0,261111808.0
2017-07-07,33050,33650,32900,33300,519436,8695023.0,261111808.0
2017-07-10,33200,33300,32800,33100,417033,8642801.0,261111808.0
2017-07-11,33100,33700,32900,32900,566550,8590578.0,261111808.0
2017-07-12,32750,32900,32350,32450,632827,8473078.0,261111808.0
2017-07-13,32700,33050,32450,32500,840695,8486134.0,261111808.0
2017-07-14,32650,33000,32550,33000,456886,8616690.0,261111808.0
2017-07-17,33150,33450,32850,33050,431894,8629745.0,261111808.0
2017-07-18,33150,33350,32950,33100,435516,8642801.0,261111808.0
2017-07-19,33150,33200,32650,33150,365541,8655856.0,261111808.0
2017-07-20,33400,33600,33100,33250,526637,8681968.0,261111808.0
2017-07-21,33250,34100,33200,34000,873885,8877801.0,261111808.0
2017-07-24,34100,34900,34100,34850,1094866,9099747.0,261111808.0
2017-07-25,34850,34950,34550,34850,627124,9099747.0,261111808.0
2017-07-26,34850,34900,34300,34400,446055,8982246.0,261111808.0
2017-07-27,34650,35150,34550,34800,611725,9086691.0,261111808.0
2017-07-28,35000,35200,34750,34800,1139432,9086691.0,261111808.0
2017-07-31,34800,35150,34500,34800,621141,9086691.0,261111808.0
2017-08-01,34900,35550,34800,35150,859452,9178080.0,261111808.0
2017-08-02,35150,35550,34900,35400,586920,9243358.0,261111808.0
2017-08-03,35400,35500,34500,35000,794932,9138913.0,261111808.0
2017-08-04,34800,35000,34350,34750,431399,9073635.0,261111808.0
2017-08-07,34650,34750,34250,34300,349400,8956135.0,261111808.0
2017-08-08,34200,34300,33800,34150,625591,8916968.0,261111808.0
2017-08-09,33850,34300,33850,33850,364541,8838635.0,261111808.0
2017-08-10,33650,33850,32950,32950,1056910,8603634.0,261111808.0
2017-08-11,32700,33050,32300,33050,893609,8629745.0,261111808.0
2017-08-14,33000,33350,32800,32900,338852,8590578.0,261111808.0
2017-08-16,32950,33150,32600,32650,408058,8525301.0,261111808.0
2017-08-17,32650,32950,32400,32950,514061,8603634.0,261111808.0
2017-08-18,32600,32700,32400,32450,483167,8473078.0,261111808.0
2017-08-21,32400,32450,32050,32100,405506,8381689.0,261111808.0
2017-08-22,32100,32700,32100,32650,402353,8525301.0,261111808.0
2017-08-23,32500,32700,32150,32150,324169,8394745.0,261111808.0
2017-08-24,32150,32400,31550,31800,682027,8303355.0,261111808.0
2017-08-25,32000,32700,31600,32600,544729,8512245.0,261111808.0
2017-08-28,32450,32700,32350,32500,324389,8486134.0,261111808.0
2017-08-29,32350,32800,32100,32150,421524,8394745.0,261111808.0
2017-08-30,32400,32400,31800,31850,733787,8316411.0,261111808.0
2017-08-31,31850,32000,31150,31200,798318,8146688.0,261111808.0
2017-09-01,31250,31550,30800,31150,627495,8133633.0,261111808.0
2017-09-04,30800,31050,30000,30050,2811927,7846410.0,261111808.0
2017-09-05,30100,30400,29800,30350,921229,7924743.0,261111808.0
2017-09-06,30300,30300,29950,30050,818958,7846410.0,261111808.0
2017-09-07,30000,30350,29850,30250,777074,7898632.0,261111808.0
2017-09-08,30200,30200,29900,29950,618742,7820299.0,261111808.0
2017-09-11,29900,30250,29650,30200,603292,7885577.0,261111808.0
2017-09-12,30200,30300,30000,30000,430411,7833354.0,261111808.0
2017-09-13,30000,30350,29800,30000,536544,7833354.0,261111808.0
2017-09-14,30000,30000,29000,29100,2347596,7598354.0,261111808.0
2017-09-15,29150,29500,29000,29400,1811450,7676687.0,261111808.0
2017-09-18,29500,29550,29100,29200,850283,7624465.0,261111808.0
2017-09-19,29100,29200,28950,29100,929407,7598354.0,261111808.0
2017-09-20,29100,29250,29000,29100,779754,7598354.0,261111808.0
2017-09-21,29050,29450,29050,29150,847437,7611409.0,261111808.0
2017-09-22,29200,29350,29100,29200,1133951,7624465.0,261111808.0
2017-09-25,29250,29350,28800,28800,638318,7520020.0,261111808.0
2017-09-26,28800,29000,28650,28700,722658,7493909.0,261111808.0
2017-09-27,28800,29450,28700,29050,917155,7585298.0,261111808.0
2017-09-28,29200,29300,29050,29250,432386,7637520.0,261111808.0
2017-09-29,29350,29400,29050,29150,555247,7611409.0,261111808.0
2017-10-10,29150,29200,28900,28900,898817,7546131.0,261111808.0
2017-10-11,28900,29100,28850,28950,445736,7559187.0,261111808.0
2017-10-12,29000,29400,29000,29000,1585615,7572242.0,261111808.0
2017-10-13,29100,30100,29100,29950,966097,7820299.0,261111808.0
2017-10-16,30150,30850,30050,30600,1195745,7990021.0,261111808.0
2017-10-17,30550,30550,30150,30250,476789,7898632.0,261111808.0
2017-10-18,30150,30250,29800,29900,510495,7807243.0,261111808.0
2017-10-19,29950,30200,29800,29850,474609,7794187.0,261111808.0
2017-10-20,29800,30000,29800,29950,546608,7820299.0,261111808.0
2017-10-23,29950,30000,29650,29700,497904,7755021.0,261111808.0
2017-10-24,29750,29950,29650,29950,240615,7820299.0,261111808.0
2017-10-25,29800,29950,29600,29600,586427,7728910.0,261111808.0
2017-10-26,29650,29800,29350,29500,649120,7702798.0,261111808.0
2017-10-27,29500,29650,29450,29550,393144,7715854.0,261111808.0
2017-10-30,29600,29650,29150,29250,642484,7637520.0,261111808.0
2017-10-31,29350,29350,29050,29350,864498,7663632.0,261111808.0
2017-11-01,29100,29350,29100,29350,688392,7663632.0,261111808.0
2017-11-02,29350,29450,29250,29400,596507,7676687.0,261111808.0
2017-11-03,29450,29650,29400,29600,475042,7728910.0,261111808.0
2017-11-06,29650,29700,29350,29450,603796,7689743.0,261111808.0
2017-11-07,29450,29550,29350,29400,482274,7676687.0,261111808.0
2017-11-08,29400,29500,29100,29300,755472,7650576.0,261111808.0
2017-11-09,29300,29400,29100,29250,785487,7637520.0,261111808.0
2017-11-10,29250,29500,29200,29300,466477,7650576.0,261111808.0
2017-11-13,29300,29350,29100,29150,609269,7611409.0,261111808.0
2017-11-14,29150,29200,29050,29100,582848,7598354.0,261111808.0
2017-11-15,29100,29500,29000,29400,544788,7676687.0,261111808.0
2017-11-16,29450,29500,29200,29250,358627,7637520.0,261111808.0
2017-11-17,29200,29400,29150,29300,431855,7650576.0,261111808.0
2017-11-20,29250,29350,29150,29150,349802,7611409.0,261111808.0
2017-11-21,29200,29450,29200,29400,434660,7676687.0,261111808.0
2017-11-22,29350,29950,29300,29950,923910,7820299.0,261111808.0
2017-11-23,30100,30200,29800,29950,740086,7820299.0,261111808.0
2017-11-24,30100,30300,29950,30100,623626,7859465.0,261111808.0
