삼성증권(016360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2017-09-06,34500,34900,34450,34600,211026,3089780.0,89300000.0
2017-09-07,35000,35600,34900,35350,247123,3156755.0,89300000.0
2017-09-08,35150,35250,34900,35200,175016,3143360.0,89300000.0
2017-09-11,35200,36050,35100,35500,222367,3170150.0,89300000.0
2017-09-12,35950,35950,35400,35550,139544,3174615.0,89300000.0
2017-09-13,35550,35550,34650,34950,271447,3121035.0,89300000.0
2017-09-14,34800,35600,34750,35600,301229,3179080.0,89300000.0
2017-09-15,35550,35900,35350,35900,156279,3205870.0,89300000.0
2017-09-18,35900,37050,35850,36950,334295,3299635.0,89300000.0
2017-09-19,37000,37050,36450,36600,155218,3268380.0,89300000.0
2017-09-20,36600,36850,35900,36150,237307,3228195.0,89300000.0
2017-09-21,36150,36150,35500,35600,202080,3179080.0,89300000.0
2017-09-22,35400,35850,35100,35450,213815,3165685.0,89300000.0
2017-09-25,35650,35650,34350,34400,190477,3071920.0,89300000.0
2017-09-26,34450,35250,34200,34800,242468,3107640.0,89300000.0
2017-09-27,34650,34850,34200,34350,164540,3067455.0,89300000.0
2017-09-28,34250,34500,34000,34200,163745,3054060.0,89300000.0
2017-09-29,34450,34700,34300,34550,129418,3085315.0,89300000.0
2017-10-10,34800,35200,34550,34800,393506,3107640.0,89300000.0
2017-10-11,34700,35100,34550,34950,248916,3121035.0,89300000.0
2017-10-12,35000,37350,35000,36950,841801,3299635.0,89300000.0
2017-10-13,36800,37200,36350,36850,364854,3290705.0,89300000.0
2017-10-16,37250,37550,36150,36300,314562,3241590.0,89300000.0
2017-10-17,36400,36450,35750,36100,279683,3223730.0,89300000.0
2017-10-18,36000,36050,35400,35450,217693,3165685.0,89300000.0
2017-10-19,35900,36700,35450,35700,268810,3188010.0,89300000.0
2017-10-20,35800,36300,35600,36100,204068,3223730.0,89300000.0
2017-10-23,36250,36450,35550,35600,203202,3179080.0,89300000.0
2017-10-24,35450,35950,35300,35600,158645,3179080.0,89300000.0
2017-10-25,35700,36050,35400,35800,202318,3196940.0,89300000.0
2017-10-26,35700,35900,35450,35550,150146,3174615.0,89300000.0
2017-10-27,35600,36050,35600,35750,206518,3192475.0,89300000.0
2017-10-30,36100,36100,35200,35200,271830,3143360.0,89300000.0
2017-10-31,35100,35650,34750,35600,238118,3179080.0,89300000.0
2017-11-01,35650,36550,35500,36100,369719,3223730.0,89300000.0
2017-11-02,36400,36650,35550,35800,235101,3196940.0,89300000.0
2017-11-03,36200,36600,36050,36250,253367,3237125.0,89300000.0
2017-11-06,36650,36650,35550,35700,244516,3188010.0,89300000.0
2017-11-07,35750,36150,35750,35950,140712,3210335.0,89300000.0
2017-11-08,35750,36400,35700,36000,223673,3214800.0,89300000.0
2017-11-09,36150,36150,35700,35800,245249,3196940.0,89300000.0
2017-11-10,35700,35950,35500,35700,203680,3188010.0,89300000.0
2017-11-13,36400,37000,35950,36900,512659,3295170.0,89300000.0
2017-11-14,37000,37000,36300,36600,276654,3268380.0,89300000.0
2017-11-15,36700,38200,36600,37750,582510,3371075.0,89300000.0
2017-11-16,37850,38300,37450,38200,387446,3411260.0,89300000.0
2017-11-17,38500,38500,37750,38000,333004,3393400.0,89300000.0
2017-11-20,38050,38200,37200,37650,238152,3362145.0,89300000.0
2017-11-21,37450,37950,37150,37500,196056,3348750.0,89300000.0
2017-11-22,37750,39400,37750,38300,805621,3420190.0,89300000.0
2017-11-23,38350,38450,37550,38300,347535,3420190.0,89300000.0
2017-11-24,38300,38600,38000,38150,257402,3406795.0,89300000.0
2017-11-27,38200,38750,37100,37700,301632,3366610.0,89300000.0
2017-11-28,37500,38200,36850,36850,381901,3290705.0,89300000.0
2017-11-29,37050,37300,36850,36900,190598,3295170.0,89300000.0
2017-11-30,37200,37200,36400,36400,281705,3250520.0,89300000.0
2017-12-01,36700,36750,36150,36450,153274,3254985.0,89300000.0
2017-12-04,36600,36900,36400,36900,163358,3295170.0,89300000.0
2017-12-05,36850,37550,36750,37500,282051,3348750.0,89300000.0
2017-12-06,37450,37450,36600,36700,327978,3277310.0,89300000.0
2017-12-07,36600,37000,36150,36350,249962,3246055.0,89300000.0
2017-12-08,36300,36450,35950,36050,211486,3219265.0,89300000.0
2017-12-11,36000,36500,35850,36350,142969,3246055.0,89300000.0
2017-12-12,36350,36400,35950,36200,175084,3232660.0,89300000.0
2017-12-13,36050,36750,36050,36550,214847,3263915.0,89300000.0
2017-12-14,36800,37600,36400,36400,562774,3250520.0,89300000.0
2017-12-15,36850,37300,36800,37050,287877,3308565.0,89300000.0
2017-12-18,37050,37050,36300,36600,216113,3268380.0,89300000.0
2017-12-19,36800,37050,36350,36600,172158,3268380.0,89300000.0
2017-12-20,36750,36900,36350,36400,212654,3250520.0,89300000.0
2017-12-21,36300,36500,35900,35900,320480,3205870.0,89300000.0
2017-12-22,35900,36150,35850,35950,251420,3210335.0,89300000.0
2017-12-26,36050,36800,36050,36600,277570,3268380.0,89300000.0
2017-12-27,36400,36400,35900,36300,150158,3241590.0,89300000.0
2017-12-28,36300,36600,35950,36600,183881,3268380.0,89300000.0
2018-01-02,36600,36800,36400,36700,138101,3277310.0,89300000.0
2018-01-03,36500,37000,36450,36700,228910,3277310.0,89300000.0
2018-01-04,36800,36950,36550,36600,213929,3268380.0,89300000.0
2018-01-05,36800,37650,36750,37350,391282,3335355.0,89300000.0
2018-01-08,37750,38550,37650,38300,588408,3420190.0,89300000.0
2018-01-09,38100,38400,37750,37900,275443,3384470.0,89300000.0
2018-01-10,37950,38250,37650,38050,248383,3397865.0,89300000.0
2018-01-11,38050,38200,37550,37700,293733,3366610.0,89300000.0
2018-01-12,38050,39600,38050,39250,933490,3505025.0,89300000.0
2018-01-15,39850,40250,39600,39950,564496,3567535.0,89300000.0
2018-01-16,39850,40000,39300,39950,344875,3567535.0,89300000.0
2018-01-17,39850,40100,39550,39850,291874,3558605.0,89300000.0
2018-01-18,40050,41250,40050,40750,650940,3638975.0,89300000.0
2018-01-19,40750,40800,40250,40700,226895,3634510.0,89300000.0
2018-01-22,40750,40850,39550,40050,292385,3576465.0,89300000.0
2018-01-23,40150,42250,40000,42250,1195687,3772925.0,89300000.0
2018-01-24,42200,42800,41900,42300,513311,3777390.0,89300000.0
2018-01-25,42500,43000,42300,42950,518447,3835435.0,89300000.0
2018-01-26,43100,43250,42100,43050,516499,3844365.0,89300000.0
2018-01-29,43400,44450,43400,43900,695364,3920270.0,89300000.0
2018-01-30,43600,44450,43250,43600,473204,3893480.0,89300000.0
2018-01-31,42900,44000,42200,43550,682035,3889015.0,89300000.0
2018-02-01,43650,44000,42800,43650,425576,3897945.0,89300000.0
2018-02-02,43250,43500,42050,42400,494547,3786320.0,89300000.0
2018-02-05,41000,42400,40900,41950,537034,3746135.0,89300000.0
2018-02-06,40950,41300,39500,41150,816369,3674695.0,89300000.0
2018-02-07,42200,42200,40450,40700,580518,3634510.0,89300000.0
2018-02-08,40700,41500,40500,40700,459490,3634510.0,89300000.0
2018-02-09,39400,40450,39300,40000,386077,3572000.0,89300000.0
2018-02-12,40500,41850,40250,41600,453043,3714880.0,89300000.0
2018-02-13,41700,41750,40400,40400,361937,3607720.0,89300000.0
2018-02-14,40800,40850,40200,40700,246918,3634510.0,89300000.0
2018-02-19,41150,41850,41000,41300,387594,3688090.0,89300000.0
2018-02-20,41200,41250,40250,40500,230646,3616650.0,89300000.0
2018-02-21,40450,41000,40100,40900,263527,3652370.0,89300000.0
2018-02-22,40350,40700,39750,40050,219483,3576465.0,89300000.0
2018-02-23,40300,40750,39750,40750,346165,3638975.0,89300000.0
2018-02-26,41050,41050,40350,40600,169923,3625580.0,89300000.0
2018-02-27,40950,41300,40400,40500,194622,3616650.0,89300000.0
2018-02-28,40100,40400,39450,39600,263161,3536280.0,89300000.0
2018-03-02,39000,39800,38600,39550,246215,3531815.0,89300000.0
2018-03-05,39300,39500,38500,38650,233316,3451445.0,89300000.0
2018-03-06,39050,39700,38850,39350,254588,3513955.0,89300000.0
2018-03-07,39350,39500,38700,38850,225704,3469305.0,89300000.0
2018-03-08,39200,39450,38600,39250,250230,3505025.0,89300000.0
2018-03-09,39800,40650,39350,40100,410167,3580930.0,89300000.0
2018-03-12,40600,41900,40250,41800,424952,3732740.0,89300000.0
2018-03-13,41400,41800,41150,41500,320997,3705950.0,89300000.0
2018-03-14,41000,41300,40600,40800,177472,3643440.0,89300000.0
2018-03-15,40600,40700,40000,40500,197958,3616650.0,89300000.0
2018-03-16,40500,41200,40450,41150,271778,3674695.0,89300000.0
2018-03-19,41350,41350,40500,40750,137158,3638975.0,89300000.0
2018-03-20,40400,40950,40200,40950,148917,3656835.0,89300000.0
2018-03-21,40800,41300,40800,41150,194770,3674695.0,89300000.0
2018-03-22,41150,42350,40900,41550,469144,3710415.0,89300000.0
2018-03-23,40350,40550,38950,39050,651041,3487165.0,89300000.0
2018-03-26,38800,39550,38650,39550,215319,3531815.0,89300000.0
2018-03-27,40000,40050,39050,39200,374566,3500560.0,89300000.0
2018-03-28,38200,38750,38050,38450,505311,3433585.0,89300000.0
2018-03-29,38550,39350,38250,39300,312040,3509490.0,89300000.0
2018-03-30,39700,39900,39350,39350,232640,3513955.0,89300000.0
2018-04-02,39750,40000,39350,39550,388827,3531815.0,89300000.0
2018-04-03,38950,39300,38350,38700,402843,3455910.0,89300000.0
2018-04-04,39000,39550,38600,38650,401917,3451445.0,89300000.0
2018-04-05,39150,40050,38600,39800,509754,3554140.0,89300000.0
2018-04-06,39600,39800,35150,38350,20808991,3424655.0,89300000.0
2018-04-09,37650,38450,36500,37200,5385261,3321960.0,89300000.0
2018-04-10,36700,36750,35350,35550,3379449,3174615.0,89300000.0
2018-04-11,35000,36400,34600,35450,2947433,3165685.0,89300000.0
2018-04-12,36100,36250,35700,35700,1559361,3188010.0,89300000.0
2018-04-13,35650,36050,35000,35700,971176,3188010.0,89300000.0
2018-04-16,35750,35950,35400,35500,757450,3170150.0,89300000.0
2018-04-17,35750,36150,35750,35950,865402,3210335.0,89300000.0
2018-04-18,36200,36800,36100,36600,1013361,3268380.0,89300000.0
2018-04-19,36750,36750,36000,36200,630313,3232660.0,89300000.0
2018-04-20,36150,36400,36050,36200,391005,3232660.0,89300000.0
2018-04-23,35900,35950,35500,35800,546702,3196940.0,89300000.0
2018-04-24,35800,36700,35800,36500,722510,3259450.0,89300000.0
2018-04-25,36250,36400,36000,36050,374392,3219265.0,89300000.0
2018-04-26,36200,36550,36000,36400,398206,3250520.0,89300000.0
2018-04-27,36400,36850,36350,36750,624238,3281775.0,89300000.0
2018-04-30,36900,37100,36350,37100,648340,3313030.0,89300000.0
2018-05-02,36900,36950,36300,36400,483462,3250520.0,89300000.0
2018-05-03,36300,36600,36200,36450,319602,3254985.0,89300000.0
2018-05-04,36400,36750,36050,36450,535298,3254985.0,89300000.0
2018-05-08,36750,36750,35850,36050,595103,3219265.0,89300000.0
2018-05-09,35800,36150,35650,36100,387439,3223730.0,89300000.0
2018-05-10,36100,36900,36000,36850,524250,3290705.0,89300000.0
2018-05-11,36900,37600,36850,37150,798092,3317495.0,89300000.0
2018-05-14,37200,38150,37150,38050,1070435,3397865.0,89300000.0
2018-05-15,38350,38450,37350,37550,695925,3353215.0,89300000.0
2018-05-16,37450,38000,37300,38000,448122,3393400.0,89300000.0
2018-05-17,38100,38100,37550,37650,383815,3362145.0,89300000.0
2018-05-18,37700,37850,37200,37500,291626,3348750.0,89300000.0
2018-05-21,37500,37500,37000,37450,310808,3344285.0,89300000.0
2018-05-23,37050,37400,36850,37100,352371,3313030.0,89300000.0
2018-05-24,37400,37750,37050,37300,359498,3330890.0,89300000.0
2018-05-25,37050,37600,36850,37450,416530,3344285.0,89300000.0
2018-05-28,37350,37850,37200,37600,431785,3357680.0,89300000.0
2018-05-29,37600,37750,37300,37550,276904,3353215.0,89300000.0
2018-05-30,37250,37550,36400,36700,510932,3277310.0,89300000.0
2018-05-31,36950,37200,36650,36900,803371,3295170.0,89300000.0
2018-06-01,36600,36850,36100,36200,310423,3232660.0,89300000.0
2018-06-04,36400,36600,36050,36350,329732,3246055.0,89300000.0
2018-06-05,36300,37150,36200,37150,323654,3317495.0,89300000.0
2018-06-07,37450,38100,37350,38050,683118,3397865.0,89300000.0
2018-06-08,38000,38100,37400,37500,241925,3348750.0,89300000.0
2018-06-11,37400,38350,37350,38200,424105,3411260.0,89300000.0
2018-06-12,38000,38300,37700,38150,373937,3406795.0,89300000.0
2018-06-14,37800,37800,37000,37300,441301,3330890.0,89300000.0
2018-06-15,37750,37800,36800,36900,405529,3295170.0,89300000.0
2018-06-18,36900,37100,35750,36050,389601,3219265.0,89300000.0
2018-06-19,35900,36100,35700,35850,425457,3201405.0,89300000.0
2018-06-20,35750,36200,35350,35850,317612,3201405.0,89300000.0
2018-06-21,35600,35950,35500,35700,251918,3188010.0,89300000.0
2018-06-22,34800,34800,33900,34650,712111,3094245.0,89300000.0
2018-06-25,34950,35700,34700,35500,411697,3170150.0,89300000.0
2018-06-26,35000,35350,34750,35000,269815,3125500.0,89300000.0
2018-06-27,34800,35650,34800,34850,302322,3112105.0,89300000.0
2018-06-28,34850,35200,34700,34850,211162,3112105.0,89300000.0
2018-06-29,35300,35350,34300,34750,213408,3103175.0,89300000.0
2018-07-02,34800,35600,33700,33800,349290,3018340.0,89300000.0
2018-07-03,34000,34200,33400,33700,273370,3009410.0,89300000.0
2018-07-04,33450,33750,33100,33200,266243,2964760.0,89300000.0
2018-07-05,33350,33650,33200,33350,185232,2978155.0,89300000.0
2018-07-06,33550,34000,33400,33800,272284,3018340.0,89300000.0
2018-07-09,33600,34100,33550,33600,151603,3000480.0,89300000.0
2018-07-10,33900,34150,33550,33650,209147,3004945.0,89300000.0
2018-07-11,33300,33550,32900,32900,300515,2937970.0,89300000.0
2018-07-12,33200,33350,32900,32950,343638,2942435.0,89300000.0
2018-07-13,33100,33600,33100,33350,180455,2978155.0,89300000.0
2018-07-16,33350,33550,32900,33050,254670,2951365.0,89300000.0
2018-07-17,32900,32950,32450,32550,352518,2906715.0,89300000.0
2018-07-18,32700,33050,32150,32250,308373,2879925.0,89300000.0
2018-07-19,32300,32600,32000,32050,228457,2862065.0,89300000.0
2018-07-20,32100,32400,31800,32400,384181,2893320.0,89300000.0
2018-07-23,32200,32600,32050,32500,261971,2902250.0,89300000.0
2018-07-24,32500,32600,32150,32350,241449,2888855.0,89300000.0
2018-07-25,32350,32950,32350,32400,218956,2893320.0,89300000.0
2018-07-26,32550,32850,32500,32550,146304,2906715.0,89300000.0
2018-07-27,32800,32800,32200,32300,133568,2884390.0,89300000.0
2018-07-30,32200,32500,31950,32400,180227,2893320.0,89300000.0
2018-07-31,32350,32700,32250,32500,174487,2902250.0,89300000.0
2018-08-01,32600,32950,32550,32700,175815,2920110.0,89300000.0
2018-08-02,32550,32750,32150,32200,162424,2875460.0,89300000.0
2018-08-03,32250,32450,32100,32400,110439,2893320.0,89300000.0
2018-08-06,32400,32600,32200,32450,145116,2897785.0,89300000.0
2018-08-07,32300,32400,32150,32200,145807,2875460.0,89300000.0
2018-08-08,32300,32450,31850,31900,234229,2848670.0,89300000.0
2018-08-09,32000,32000,31600,31600,434458,2821880.0,89300000.0
2018-08-10,31700,32100,31600,31800,222774,2839740.0,89300000.0
2018-08-13,31650,31900,30950,31250,369589,2790625.0,89300000.0
2018-08-14,31450,31600,31250,31550,243955,2817415.0,89300000.0
2018-08-16,31400,31450,30850,31000,230617,2768300.0,89300000.0
2018-08-17,31200,31600,31050,31350,194050,2799555.0,89300000.0
2018-08-20,31450,31700,31300,31350,116219,2799555.0,89300000.0
2018-08-21,31300,31900,31050,31750,300704,2835275.0,89300000.0
2018-08-22,32000,32100,31650,31850,295830,2844205.0,89300000.0
2018-08-23,32000,32000,31500,31650,163254,2826345.0,89300000.0
2018-08-24,31500,32050,31500,31900,138760,2848670.0,89300000.0
2018-08-27,32000,32600,31900,32600,330373,2911180.0,89300000.0
2018-08-28,32800,33150,32350,32500,337110,2902250.0,89300000.0
2018-08-29,32650,32750,32200,32350,250486,2888855.0,89300000.0
2018-08-30,32200,32450,32000,32100,232191,2866530.0,89300000.0
2018-08-31,31950,32350,31850,32350,131129,2888855.0,89300000.0
2018-09-03,32250,32300,31950,32000,97902,2857600.0,89300000.0
2018-09-04,31900,32100,31600,31800,235979,2839740.0,89300000.0
2018-09-05,31750,31800,31500,31600,235062,2821880.0,89300000.0
2018-09-06,31600,31700,31150,31200,251179,2786160.0,89300000.0
2018-09-07,31250,31350,31000,31350,281246,2799555.0,89300000.0
2018-09-10,31200,31750,31150,31700,238984,2830810.0,89300000.0
2018-09-11,31700,31800,31300,31400,206831,2804020.0,89300000.0
2018-09-12,31300,31500,31000,31200,274088,2786160.0,89300000.0
2018-09-13,31200,31650,31200,31600,294780,2821880.0,89300000.0
2018-09-14,31650,32100,31650,31950,287689,2853135.0,89300000.0
2018-09-17,31800,31850,31450,31600,162687,2821880.0,89300000.0
2018-09-18,31400,31750,31350,31650,156448,2826345.0,89300000.0
2018-09-19,31700,31800,31500,31650,244352,2826345.0,89300000.0
2018-09-20,31750,32050,31550,31550,405973,2817415.0,89300000.0
2018-09-21,31800,32150,31750,32100,408434,2866530.0,89300000.0
2018-09-27,32100,32750,32050,32550,415074,2906715.0,89300000.0
2018-09-28,32700,32800,32300,32650,338542,2915645.0,89300000.0
2018-10-01,32750,32850,32450,32550,138928,2906715.0,89300000.0
2018-10-02,32500,32650,31900,31900,239615,2848670.0,89300000.0
2018-10-04,31900,32000,31150,31250,328123,2790625.0,89300000.0
2018-10-05,31300,31300,30800,31050,334755,2772765.0,89300000.0
2018-10-08,30850,31050,30550,30600,237688,2732580.0,89300000.0
2018-10-10,30500,30800,30050,30300,347565,2705790.0,89300000.0
2018-10-11,29650,29800,28500,28500,734021,2545050.0,89300000.0
2018-10-12,28200,28600,28150,28350,489301,2531655.0,89300000.0
2018-10-15,28400,28450,27950,28050,331830,2504865.0,89300000.0
2018-10-16,28150,28400,27950,27950,319170,2495935.0,89300000.0
2018-10-17,28450,28750,28150,28250,248440,2522725.0,89300000.0
2018-10-18,28200,28450,28000,28150,240195,2513795.0,89300000.0
2018-10-19,28100,28300,27700,28250,178372,2522725.0,89300000.0
2018-10-22,28400,28600,27950,28500,180380,2545050.0,89300000.0
2018-10-23,28350,28400,27800,28000,303176,2500400.0,89300000.0
2018-10-24,28100,28450,27950,28250,222297,2522725.0,89300000.0
2018-10-25,27700,27900,27450,27900,270599,2491470.0,89300000.0
2018-10-26,27950,28150,27000,27400,348108,2446820.0,89300000.0
2018-10-29,27350,27800,26600,26600,419364,2375380.0,89300000.0
2018-10-30,26200,26800,26050,26350,359861,2353055.0,89300000.0
2018-10-31,26450,26850,26000,26750,301544,2388775.0,89300000.0
2018-11-01,26850,27150,26450,26500,355973,2366450.0,89300000.0
2018-11-02,26750,28700,26750,28650,651365,2558445.0,89300000.0
2018-11-05,28200,28250,27650,27950,289908,2495935.0,89300000.0
2018-11-06,28150,28650,28000,28600,206308,2553980.0,89300000.0
2018-11-07,28800,29850,28700,29250,606722,2612025.0,89300000.0
2018-11-08,29850,30100,29400,29550,460748,2638815.0,89300000.0
2018-11-09,29550,29800,29300,29450,187244,2629885.0,89300000.0
2018-11-12,29050,29650,29050,29300,148798,2616490.0,89300000.0
2018-11-13,28450,29000,28450,28900,296836,2580770.0,89300000.0
2018-11-14,29000,29300,28700,29100,129079,2598630.0,89300000.0
2018-11-15,29150,29350,28750,29350,182915,2620955.0,89300000.0
2018-11-16,29350,29350,28850,28900,196055,2580770.0,89300000.0
2018-11-19,28900,29400,28900,29200,123970,2607560.0,89300000.0
2018-11-20,28900,29500,28800,29400,175405,2625420.0,89300000.0
2018-11-21,29200,29200,28650,28950,192123,2585235.0,89300000.0
2018-11-22,29000,29050,28650,28700,123743,2562910.0,89300000.0
2018-11-23,28700,28750,28000,28100,261231,2509330.0,89300000.0
2018-11-26,28300,28750,28250,28700,160803,2562910.0,89300000.0
2018-11-27,28700,29250,28600,29150,255926,2603095.0,89300000.0
2018-11-28,29200,29800,28950,29600,342382,2643280.0,89300000.0
2018-11-29,30300,31200,30150,30750,842060,2745975.0,89300000.0
2018-11-30,30550,31250,30400,31150,494862,2781695.0,89300000.0
2018-12-03,31300,32000,31250,31750,384696,2835275.0,89300000.0
2018-12-04,31800,31900,31200,31550,311803,2817415.0,89300000.0
2018-12-05,30750,31450,30700,31350,190577,2799555.0,89300000.0
2018-12-06,31000,31600,31000,31400,308729,2804020.0,89300000.0
2018-12-07,31400,31800,31350,31550,234973,2817415.0,89300000.0
