롯데칠성음료(005300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-07-22,144712,148013,143412,146013,2207,1806316.0,1237203.0
2011-07-25,147013,147013,141312,145813,2258,1803842.0,1237203.0
2011-07-26,144812,146413,143612,145813,3577,1803842.0,1237203.0
2011-07-27,145813,146513,144012,145813,2842,1803842.0,1237203.0
2011-07-28,143112,147113,143012,146013,3016,1806316.0,1237203.0
2011-07-29,146813,147013,144512,144913,1984,1792707.0,1237203.0
2011-08-01,144913,147913,144812,145013,1904,1793944.0,1237203.0
2011-08-02,145013,145813,143212,145213,2426,1796419.0,1237203.0
2011-08-03,143112,144512,139112,141513,2212,1750642.0,1237203.0
2011-08-04,141612,141612,137012,137812,2158,1704866.0,1237203.0
2011-08-05,137912,139012,129411,137012,4298,1694968.0,1237203.0
2011-08-08,137012,137012,132211,135012,3945,1670224.0,1237203.0
2011-08-09,134812,134812,118110,130312,5251,1612076.0,1237203.0
2011-08-10,134312,137512,125611,127511,5247,1577434.0,1237203.0
2011-08-11,124911,129711,122610,124811,3172,1544029.0,1237203.0
2011-08-12,126511,132911,125511,130012,2849,1608364.0,1237203.0
2011-08-16,130611,137412,130111,132012,4128,1633108.0,1237203.0
2011-08-17,131011,132511,129811,129812,1635,1605889.0,1237203.0
2011-08-18,128611,133811,127311,132112,3945,1634345.0,1237203.0
2011-08-19,131511,131811,127211,131012,1896,1620736.0,1237203.0
2011-08-22,132011,133011,123611,125811,2179,1556401.0,1237203.0
2011-08-23,122811,124711,117010,121511,4141,1503202.0,1237203.0
2011-08-24,119710,119710,114410,116210,7330,1437630.0,1237203.0
2011-08-25,116010,119710,116010,118411,3048,1464848.0,1237203.0
2011-08-26,116810,121010,116810,116811,1753,1445053.0,1237203.0
2011-08-29,117110,117510,114010,115610,2966,1430207.0,1237203.0
2011-08-30,115810,124711,115710,123511,3190,1527946.0,1237203.0
2011-08-31,123511,127411,123511,127011,2354,1571248.0,1237203.0
2011-09-01,125011,127011,124111,124611,2974,1541555.0,1237203.0
2011-09-02,120910,124611,120410,122011,2655,1509388.0,1237203.0
2011-09-05,120110,123911,116510,119611,3596,1479695.0,1237203.0
2011-09-06,119310,120010,116810,118411,3617,1464848.0,1237203.0
2011-09-07,119710,136112,119710,125911,2924,1557639.0,1237203.0
2011-09-08,127011,130211,124411,129712,3104,1604652.0,1237203.0
2011-09-09,129511,130511,125811,127811,1537,1581145.0,1237203.0
2011-09-14,127811,129611,124611,128612,1907,1591043.0,1237203.0
2011-09-15,131511,132011,115110,129212,2804,1598466.0,1237203.0
2011-09-16,129011,133912,129011,133012,21575,1645480.0,1237203.0
2011-09-19,131211,131211,128611,129712,1854,1604652.0,1237203.0
2011-09-20,130011,130011,125011,126111,2742,1560113.0,1237203.0
2011-09-21,124611,125411,121810,122011,3857,1509388.0,1237203.0
2011-09-22,121710,121710,115110,118011,4141,1459900.0,1237203.0
2011-09-23,114010,114810,110509,111010,4397,1373295.0,1237203.0
2011-09-26,112810,114910,110709,114610,3022,1417835.0,1237203.0
2011-09-27,114610,118010,112410,118011,2525,1459900.0,1237203.0
2011-09-28,117910,118610,114210,115210,1835,1425258.0,1237203.0
2011-09-29,116710,116710,112710,115810,1692,1432681.0,1237203.0
2011-09-30,119410,119410,114510,118811,1882,1469797.0,1237203.0
2011-10-04,117910,119510,112410,118811,2109,1469797.0,1237203.0
2011-10-05,119910,132911,118310,125011,5324,1546504.0,1237203.0
2011-10-06,128911,132011,121210,127111,3443,1572485.0,1237203.0
2011-10-07,127711,131811,125311,125311,2798,1550215.0,1237203.0
2011-10-10,123811,127211,122610,122611,920,1516811.0,1237203.0
2011-10-11,122711,129511,120410,127712,1788,1579908.0,1237203.0
2011-10-12,129711,129911,122210,122211,1493,1511862.0,1237203.0
2011-10-13,123010,130511,122510,126611,2804,1566299.0,1237203.0
2011-10-14,126211,130211,126211,127612,1160,1578671.0,1237203.0
2011-10-17,129411,131211,127711,130212,1942,1610838.0,1237203.0
2011-10-18,132011,132011,128611,129512,1664,1602178.0,1237203.0
2011-10-19,129011,131411,127011,130012,1130,1608364.0,1237203.0
2011-10-20,130011,131811,129011,130512,2196,1614550.0,1237203.0
2011-10-21,129511,131011,127511,129812,1483,1605889.0,1237203.0
2011-10-24,129511,132911,129511,131012,2154,1620736.0,1237203.0
2011-10-25,130011,130811,128011,128012,1083,1583620.0,1237203.0
2011-10-26,130311,133912,128311,133112,1621,1646717.0,1237203.0
2011-10-27,133111,135012,132611,134912,1664,1668987.0,1237203.0
2011-10-28,134112,136912,130511,130712,2734,1617024.0,1237203.0
2011-10-31,130211,132611,125011,125011,2484,1546504.0,1237203.0
2011-11-01,126711,130911,126511,128012,1753,1583620.0,1237203.0
2011-11-02,130311,133512,130011,133112,4002,1646717.0,1237203.0
2011-11-03,131711,132111,130411,130512,2618,1614550.0,1237203.0
2011-11-04,129711,132811,129711,130512,1555,1614550.0,1237203.0
2011-11-07,130611,131011,127511,130512,1238,1614550.0,1237203.0
2011-11-08,132711,132811,129911,130512,1242,1614550.0,1237203.0
2011-11-09,130511,132411,129911,130012,1376,1608364.0,1237203.0
2011-11-10,130011,132811,129811,130512,3363,1614550.0,1237203.0
2011-11-11,130211,132311,127011,132112,2528,1634345.0,1237203.0
2011-11-14,130711,133411,130711,131212,1328,1623210.0,1237203.0
2011-11-15,132011,132211,130511,132212,2313,1635582.0,1237203.0
2011-11-16,132511,133811,129911,132012,2132,1633108.0,1237203.0
2011-11-17,130811,131111,128411,131112,1677,1621973.0,1237203.0
2011-11-18,129211,132311,128111,131712,1822,1629396.0,1237203.0
2011-11-21,132111,132411,128311,131712,1056,1629396.0,1237203.0
2011-11-22,129611,131711,129611,130612,1489,1615787.0,1237203.0
2011-11-23,130811,132011,129011,132012,1108,1633108.0,1237203.0
2011-11-24,132911,133611,130811,131412,1248,1625685.0,1237203.0
2011-11-25,132011,133211,130211,133212,1677,1647954.0,1237203.0
2011-11-28,134512,138912,133512,135012,1980,1670224.0,1237203.0
2011-11-29,135012,139012,132711,138512,4340,1713526.0,1237203.0
2011-11-30,137912,139912,136212,138112,2537,1708577.0,1237203.0
2011-12-01,138612,140012,131811,135012,6038,1670224.0,1237203.0
2011-12-02,136612,137812,134112,135012,2749,1670224.0,1237203.0
2011-12-05,135012,135012,133612,134512,1384,1664038.0,1237203.0
2011-12-06,133311,135512,130211,133412,1912,1650429.0,1237203.0
2011-12-07,134012,136312,133311,135312,2514,1673936.0,1237203.0
2011-12-08,135312,137612,134312,137212,3676,1697443.0,1237203.0
2011-12-09,137012,137012,135012,135712,1085,1678884.0,1237203.0
2011-12-12,137912,137912,136012,136712,1153,1691257.0,1237203.0
2011-12-13,136712,137912,133912,136712,1560,1691257.0,1237203.0
2011-12-14,137812,138512,135612,138413,1157,1712289.0,1237203.0
2011-12-15,138412,140312,136912,137712,1976,1703629.0,1237203.0
2011-12-16,137712,139512,137312,138012,1527,1707340.0,1237203.0
2011-12-19,138112,138112,133112,135812,1381,1680122.0,1237203.0
2011-12-20,135812,139312,135812,138012,673,1707340.0,1237203.0
2011-12-21,140012,140312,138912,139012,809,1719712.0,1237203.0
2011-12-22,139912,141012,138012,140013,481,1732084.0,1237203.0
2011-12-23,140012,142912,140012,141813,1689,1754354.0,1237203.0
2011-12-26,140412,144012,138612,143713,822,1777861.0,1237203.0
2011-12-27,143912,145613,139012,144013,1932,1781572.0,1237203.0
2011-12-28,142112,144012,140312,142613,1374,1764251.0,1237203.0
2011-12-29,142612,148113,141512,146513,1235,1812502.0,1237203.0
2012-01-02,146513,146513,142012,143013,617,1769200.0,1237203.0
2012-01-03,142012,146913,142012,145013,1941,1793944.0,1237203.0
2012-01-04,146513,148113,144012,144113,3233,1782810.0,1237203.0
2012-01-05,143712,145613,143312,144413,700,1786521.0,1237203.0
2012-01-06,144812,144812,141112,142213,1601,1759303.0,1237203.0
2012-01-09,140612,140612,138112,138212,1123,1709815.0,1237203.0
2012-01-10,140612,141512,138312,139012,2488,1719712.0,1237203.0
2012-01-11,138512,138512,133512,134012,2834,1657852.0,1237203.0
2012-01-12,134012,135212,131011,132512,1078,1639294.0,1237203.0
2012-01-13,131511,134412,131511,132712,2162,1641768.0,1237203.0
2012-01-16,133011,133512,128611,129012,1513,1595992.0,1237203.0
2012-01-17,129811,131811,129711,130812,2331,1618262.0,1237203.0
2012-01-18,129911,130411,128311,129212,2335,1598466.0,1237203.0
2012-01-19,129411,132811,127911,128012,2779,1583620.0,1237203.0
2012-01-20,127711,129011,127111,128012,3562,1583620.0,1237203.0
2012-01-25,128011,131011,127611,128612,2952,1591043.0,1237203.0
2012-01-26,129211,130611,128011,128712,1613,1592280.0,1237203.0
2012-01-27,128711,128711,127711,128012,1971,1583620.0,1237203.0
2012-01-30,127311,129311,127111,127612,1866,1578671.0,1237203.0
2012-01-31,128011,129311,127411,127511,3244,1577434.0,1237203.0
2012-02-01,127411,128011,126211,126411,1764,1563825.0,1237203.0
2012-02-02,127511,127511,125611,126711,2117,1567536.0,1237203.0
2012-02-03,125711,126511,123211,124411,2910,1539081.0,1237203.0
2012-02-06,124611,127411,123211,127411,2283,1576197.0,1237203.0
2012-02-07,127911,128411,126711,127511,2118,1577434.0,1237203.0
2012-02-08,126811,127811,126111,127211,1294,1573722.0,1237203.0
2012-02-09,127911,129511,126511,127511,3215,1577434.0,1237203.0
2012-02-10,126111,127111,125111,125811,1464,1556401.0,1237203.0
2012-02-13,125111,126611,124011,124011,1616,1534132.0,1237203.0
2012-02-14,123911,123911,121810,122311,2236,1513099.0,1237203.0
2012-02-15,121210,122711,120010,122111,3129,1510625.0,1237203.0
2012-02-16,120910,124711,120910,124711,1895,1542792.0,1237203.0
2012-02-17,124011,125011,123511,124211,2311,1536606.0,1237203.0
2012-02-20,124211,125911,123211,124511,1368,1540318.0,1237203.0
2012-02-21,124611,125311,122610,123811,2239,1531657.0,1237203.0
2012-02-22,124811,124811,122911,124011,1262,1534132.0,1237203.0
2012-02-23,124411,124411,121910,122411,3474,1514336.0,1237203.0
2012-02-24,123610,124611,122710,123611,2850,1529183.0,1237203.0
2012-02-27,124411,127611,122310,127511,3998,1577434.0,1237203.0
2012-02-28,127411,127411,124411,124711,2265,1542792.0,1237203.0
2012-02-29,123711,126311,123711,125611,1760,1553927.0,1237203.0
2012-03-02,126411,126811,124211,125711,1919,1555164.0,1237203.0
2012-03-05,124411,125611,123611,123911,1631,1532895.0,1237203.0
2012-03-06,125011,127011,123011,126211,3457,1561350.0,1237203.0
2012-03-07,125611,126911,122711,124611,3184,1541555.0,1237203.0
2012-03-08,123811,123811,119210,120311,6295,1488355.0,1237203.0
2012-03-09,120610,122510,119810,121511,2203,1503202.0,1237203.0
2012-03-12,131511,131511,121110,123611,2934,1529183.0,1237203.0
2012-03-13,123111,124711,121010,121811,3619,1506913.0,1237203.0
2012-03-14,121810,122210,119710,120211,4686,1487118.0,1237203.0
2012-03-15,120310,122011,120110,121111,2068,1498253.0,1237203.0
2012-03-16,120910,123010,120510,122211,1975,1511862.0,1237203.0
2012-03-19,122011,124711,122011,124011,2410,1534132.0,1237203.0
2012-03-20,122811,123711,122711,123711,1765,1530420.0,1237203.0
2012-03-21,123711,123811,122610,123411,864,1526709.0,1237203.0
2012-03-22,123711,123811,122410,123211,885,1524234.0,1237203.0
2012-03-23,123311,123311,121510,122011,1132,1509388.0,1237203.0
2012-03-26,122411,123411,121710,122111,1171,1510625.0,1237203.0
2012-03-27,122610,124111,122010,123111,2192,1522997.0,1237203.0
2012-03-28,122811,124011,122010,123811,1666,1531657.0,1237203.0
2012-03-29,123211,124111,121610,122611,895,1516811.0,1237203.0
2012-03-30,121710,123311,121610,121611,919,1504439.0,1237203.0
2012-04-02,121810,124311,121810,123411,1164,1526709.0,1237203.0
2012-04-03,122711,124411,122711,123011,995,1521760.0,1237203.0
2012-04-04,123811,125211,123511,125011,2058,1546504.0,1237203.0
2012-04-05,124611,125911,123611,124911,1825,1545267.0,1237203.0
2012-04-06,123611,125011,123311,124611,1756,1541555.0,1237203.0
2012-04-09,125411,125411,122510,123011,1131,1521760.0,1237203.0
2012-04-10,121910,126611,121910,125711,3049,1555164.0,1237203.0
2012-04-12,126411,127011,124611,126011,1847,1558876.0,1237203.0
2012-04-13,126011,128611,124711,127311,3052,1574959.0,1237203.0
2012-04-16,127311,127311,125111,125511,1363,1552690.0,1237203.0
2012-04-17,125111,128011,124811,127511,1907,1577434.0,1237203.0
2012-04-18,126111,129311,126011,126611,1287,1566299.0,1237203.0
2012-04-19,125911,127311,125311,125511,870,1552690.0,1237203.0
2012-04-20,125811,128111,125611,126711,1057,1567536.0,1237203.0
2012-04-23,125111,127511,125111,127511,1146,1577434.0,1237203.0
2012-04-24,125711,128211,125611,127011,1871,1571248.0,1237203.0
2012-04-25,127511,127511,126311,126411,744,1563825.0,1237203.0
2012-04-26,125511,128211,125511,127511,1542,1577434.0,1237203.0
2012-04-27,127911,128111,125811,127511,1522,1577434.0,1237203.0
2012-04-30,128011,128611,126711,127811,1130,1581145.0,1237203.0
2012-05-02,126811,128011,125611,125611,2710,1553927.0,1237203.0
2012-05-03,126611,127511,125211,126611,922,1566299.0,1237203.0
2012-05-04,127611,127911,126811,126811,1335,1568773.0,1237203.0
2012-05-07,126911,127711,125411,125811,1720,1556401.0,1237203.0
2012-05-08,125511,127311,125511,127111,939,1572485.0,1237203.0
2012-05-09,127211,129811,126711,129812,1651,1605889.0,1237203.0
2012-05-10,130711,133311,129311,132912,1926,1644243.0,1237203.0
2012-05-11,134012,139312,129911,135412,2641,1675173.0,1237203.0
2012-05-14,136612,136612,131311,131912,1315,1631871.0,1237203.0
2012-05-15,132311,134512,130411,133512,1876,1651666.0,1237203.0
2012-05-16,133512,134012,130611,133712,2003,1654140.0,1237203.0
2012-05-17,131811,133912,129411,132512,2917,1639294.0,1237203.0
2012-05-18,131611,131611,126611,128512,2754,1589806.0,1237203.0
2012-05-21,129811,131311,127911,130312,956,1612076.0,1237203.0
2012-05-22,130511,134412,129111,130512,1754,1614550.0,1237203.0
2012-05-23,129611,133011,128711,133012,1862,1645480.0,1237203.0
2012-05-24,133512,134012,131311,133012,898,1645480.0,1237203.0
2012-05-25,133211,138312,132411,138012,1583,1707340.0,1237203.0
2012-05-29,138912,139512,136312,136912,975,1693731.0,1237203.0
2012-05-30,136912,136912,133011,134512,3752,1664038.0,1237203.0
2012-05-31,134012,135412,132011,135312,1987,1673936.0,1237203.0
2012-06-01,133611,137612,132011,136612,3012,1690019.0,1237203.0
2012-06-04,135012,138012,134812,137812,1967,1704866.0,1237203.0
2012-06-05,137812,139512,136312,137012,1682,1694968.0,1237203.0
2012-06-07,136512,141512,136512,138912,2235,1718475.0,1237203.0
2012-06-08,138012,139612,136812,137812,1100,1704866.0,1237203.0
2012-06-11,137012,140512,136812,137812,1205,1704866.0,1237203.0
2012-06-12,136512,138412,135512,136012,766,1682596.0,1237203.0
2012-06-13,136112,136112,133912,134812,1134,1667750.0,1237203.0
2012-06-14,134912,135712,132111,135412,2912,1675173.0,1237203.0
2012-06-15,136012,139712,134712,136912,2145,1693731.0,1237203.0
2012-06-18,137312,141512,137312,140513,1681,1738270.0,1237203.0
2012-06-19,139212,140912,139212,140413,1468,1737033.0,1237203.0
2012-06-20,139812,145513,139712,145013,2150,1793944.0,1237203.0
2012-06-21,143812,146213,143012,144913,1844,1792707.0,1237203.0
2012-06-22,146913,146913,142012,142513,887,1763014.0,1237203.0
2012-06-25,141312,142812,139312,140213,1626,1734559.0,1237203.0
2012-06-26,140012,143712,140012,142613,1174,1764251.0,1237203.0
2012-06-27,141512,144012,139012,140213,1817,1734559.0,1237203.0
2012-06-28,139512,142212,139312,140313,1187,1735796.0,1237203.0
2012-06-29,139112,147013,139112,146713,3406,1814977.0,1237203.0
2012-07-02,144112,144712,141012,142013,1422,1756828.0,1237203.0
2012-07-03,141212,142512,137812,138012,2354,1707340.0,1237203.0
2012-07-04,137512,139712,135112,136312,1558,1686308.0,1237203.0
2012-07-05,136112,137112,135312,136212,2839,1685070.0,1237203.0
2012-07-06,136412,137612,135512,137012,2134,1694968.0,1237203.0
2012-07-09,137912,137912,134512,137012,1531,1694968.0,1237203.0
2012-07-10,136812,138212,136512,138012,962,1707340.0,1237203.0
2012-07-11,138412,140912,137112,139913,1643,1730847.0,1237203.0
2012-07-12,140012,140012,133311,134012,3060,1657852.0,1237203.0
2012-07-13,133812,137212,132611,136212,2125,1685070.0,1237203.0
2012-07-16,135012,135712,132511,134812,2380,1667750.0,1237203.0
2012-07-17,135812,135812,131311,133812,2535,1655378.0,1237203.0
2012-07-18,133011,135012,131511,131612,1319,1628159.0,1237203.0
2012-07-19,132511,136712,132211,136112,1669,1683833.0,1237203.0
2012-07-20,134612,135812,132311,132312,1965,1636820.0,1237203.0
2012-07-23,132311,132611,130011,130712,1104,1617024.0,1237203.0
2012-07-24,130711,131511,128711,130012,1100,1608364.0,1237203.0
2012-07-25,128711,130211,126211,129212,1434,1598466.0,1237203.0
2012-07-26,128111,131011,128111,128612,1025,1591043.0,1237203.0
2012-07-27,131011,132811,129211,132812,1620,1643006.0,1237203.0
2012-07-30,133611,133611,129211,130012,1269,1608364.0,1237203.0
2012-07-31,130111,130711,128511,130712,2441,1617024.0,1237203.0
2012-08-01,129311,132211,129311,131512,1482,1626922.0,1237203.0
2012-08-02,131511,132311,130011,130112,738,1609601.0,1237203.0
2012-08-03,130511,130811,128011,130112,1479,1609601.0,1237203.0
2012-08-06,130511,132011,130111,130512,863,1614550.0,1237203.0
2012-08-07,130011,130511,129611,130012,851,1608364.0,1237203.0
2012-08-08,129111,133211,129111,133212,2902,1647954.0,1237203.0
2012-08-09,133011,139412,130211,137312,4512,1698680.0,1237203.0
2012-08-10,136112,137212,134312,136912,4050,1693731.0,1237203.0
2012-08-13,135512,138512,135012,136912,1366,1693731.0,1237203.0
2012-08-14,138912,139412,135112,136712,2069,1691257.0,1237203.0
2012-08-16,136812,138512,136012,136812,814,1692494.0,1237203.0
2012-08-17,136712,138012,136112,136712,1001,1691257.0,1237203.0
2012-08-20,138012,141012,136212,140713,1385,1740745.0,1237203.0
2012-08-21,141612,142812,139012,139913,661,1730847.0,1237203.0
2012-08-22,139912,141512,138512,141513,1049,1750642.0,1237203.0
2012-08-23,143012,143012,137712,140813,1004,1741982.0,1237203.0
2012-08-24,139312,141912,138612,140813,735,1741982.0,1237203.0
2012-08-27,141812,144512,141212,144413,1311,1786521.0,1237203.0
2012-08-28,141012,146313,141012,145413,1467,1798893.0,1237203.0
2012-08-29,145413,146513,144112,146013,900,1806316.0,1237203.0
2012-08-30,142612,143912,139412,141913,2057,1755591.0,1237203.0
2012-08-31,141812,143112,139512,139813,1788,1729610.0,1237203.0
2012-09-03,138612,141712,138112,140013,2434,1732084.0,1237203.0
2012-09-04,140012,142312,140012,142013,1096,1756828.0,1237203.0
2012-09-05,140012,142612,139112,141013,1965,1744456.0,1237203.0
2012-09-06,140012,141012,139112,140913,1759,1743219.0,1237203.0
2012-09-07,140212,142412,139912,142013,1129,1756828.0,1237203.0
2012-09-10,141112,142212,141012,141513,603,1750642.0,1237203.0
2012-09-11,140612,141212,137212,139213,2299,1722187.0,1237203.0
2012-09-12,138512,140012,137812,137812,3161,1704866.0,1237203.0
2012-09-13,137712,137712,133912,134112,4951,1659089.0,1237203.0
2012-09-14,135412,136512,131811,133812,6646,1655378.0,1237203.0
2012-09-17,132611,133812,132011,132812,2588,1643006.0,1237203.0
2012-09-18,132811,134412,132511,134312,2432,1661564.0,1237203.0
2012-09-19,135212,135212,133211,134412,3726,1662801.0,1237203.0
2012-09-20,133611,134912,133512,134412,1912,1662801.0,1237203.0
2012-09-21,134412,137612,134412,137012,5818,1694968.0,1237203.0
2012-09-24,136712,139312,135712,138012,3186,1707340.0,1237203.0
2012-09-25,137912,138412,136912,137912,2074,1706103.0,1237203.0
2012-09-26,136112,137612,134412,134412,981,1662801.0,1237203.0
2012-09-27,133512,138912,133512,138112,2252,1708577.0,1237203.0
2012-09-28,140012,140012,136612,137912,2964,1706103.0,1237203.0
2012-10-02,142012,142012,139212,140913,2084,1743219.0,1237203.0
2012-10-04,138112,141112,137612,139413,1251,1724661.0,1237203.0
2012-10-05,138112,142112,138112,139713,1635,1728373.0,1237203.0
2012-10-08,139312,141912,139012,141813,1819,1754354.0,1237203.0
2012-10-09,142912,145013,139512,141813,2194,1754354.0,1237203.0
2012-10-10,140012,142512,139412,140013,759,1732084.0,1237203.0
2012-10-11,140012,140012,136112,136212,1455,1685070.0,1237203.0
2012-10-12,136212,140712,136212,138512,2520,1713526.0,1237203.0
2012-10-15,138812,141412,137712,140013,2291,1732084.0,1237203.0
2012-10-16,141612,141612,137412,137412,1547,1699917.0,1237203.0
2012-10-17,137612,139512,137412,137512,853,1701154.0,1237203.0
2012-10-18,137612,139412,137012,137012,1345,1694968.0,1237203.0
2012-10-19,136712,137112,132811,133712,2401,1654140.0,1237203.0
2012-10-22,132511,135812,132211,134412,1512,1662801.0,1237203.0
2012-10-23,134412,137612,134412,135512,1346,1676410.0,1237203.0
