디아이동일(001530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-05-07,46795,46795,45508,46613,573,112237.0,2213747.0
2012-05-08,46610,46610,45783,46430,554,111794.0,2213747.0
2012-05-09,45830,46151,45783,45877,666,110466.0,2213747.0
2012-05-10,45783,45783,45048,45648,1238,109913.0,2213747.0
2012-05-11,45186,45646,45186,45188,572,108806.0,2213747.0
2012-05-14,44864,44864,43945,44131,1191,106260.0,2213747.0
2012-05-15,43485,43900,43208,43901,1510,105706.0,2213747.0
2012-05-16,43761,43761,43208,43212,640,104046.0,2213747.0
2012-05-17,42658,43852,42658,42935,1700,103382.0,2213747.0
2012-05-18,42290,43852,41921,43533,2811,104821.0,2213747.0
2012-05-21,43532,43532,43208,43396,1195,104489.0,2213747.0
2012-05-22,43392,43485,42887,43396,1336,104489.0,2213747.0
2012-05-23,43991,43991,43072,43303,376,104267.0,2213747.0
2012-05-24,43208,43532,43208,43533,1310,104821.0,2213747.0
2012-05-25,43208,43485,43208,43487,1362,104710.0,2213747.0
2012-05-29,43668,43668,43392,43579,281,104932.0,2213747.0
2012-05-30,43208,43255,43025,43257,448,104157.0,2213747.0
2012-05-31,43208,43208,42564,43212,501,104046.0,2213747.0
2012-06-01,42842,43208,42244,43212,730,104046.0,2213747.0
2012-06-04,41508,43208,41462,43212,1540,104046.0,2213747.0
2012-06-05,42151,43072,42105,43074,1000,103714.0,2213747.0
2012-06-07,43072,43072,42428,43027,4703,103603.0,2213747.0
2012-06-08,43025,43025,42428,42753,287,102939.0,2213747.0
2012-06-11,42151,43208,42151,43166,505,103935.0,2213747.0
2012-06-12,43162,43162,42335,42753,386,102939.0,2213747.0
2012-06-13,42749,42749,42428,42659,1973,102718.0,2213747.0
2012-06-14,42428,42564,41968,42568,1095,102496.0,2213747.0
2012-06-15,42060,42474,42060,42384,525,102054.0,2213747.0
2012-06-18,42474,42474,41554,42292,2514,101832.0,2213747.0
2012-06-19,42197,42290,41921,42292,921,101832.0,2213747.0
2012-06-20,42335,42703,42197,42705,1480,102829.0,2213747.0
2012-06-21,42382,42382,42197,42200,234,101611.0,2213747.0
2012-06-22,41875,42703,41738,42705,643,102829.0,2213747.0
2012-06-25,42612,42612,41921,42522,230,102386.0,2213747.0
2012-06-26,42382,42382,42015,42292,390,101832.0,2213747.0
2012-06-27,42060,42105,41830,41832,201,100725.0,2213747.0
2012-06-28,41921,42060,41003,41832,571,100725.0,2213747.0
2012-06-29,41462,42197,41140,42200,531,101611.0,2213747.0
2012-07-02,42382,42382,41646,41648,291,100283.0,2213747.0
2012-07-03,41692,42015,41554,42015,640,101168.0,2213747.0
2012-07-04,42015,42244,41875,42245,751,101722.0,2213747.0
2012-07-05,42197,42244,41508,42155,890,101500.0,2213747.0
2012-07-06,42151,42197,41416,42109,1710,101390.0,2213747.0
2012-07-09,41646,42060,41186,42062,1500,101279.0,2213747.0
2012-07-10,42290,42290,41692,42292,4421,101832.0,2213747.0
2012-07-11,42244,42244,41875,42155,163,101500.0,2213747.0
2012-07-12,41830,42060,41785,42015,373,101168.0,2213747.0
2012-07-13,41875,42244,41462,42245,520,101722.0,2213747.0
2012-07-16,42015,42060,41692,42062,201,101279.0,2213747.0
2012-07-17,42060,42197,41830,42200,1568,101611.0,2213747.0
2012-07-18,42197,42197,41785,41970,917,101058.0,2213747.0
2012-07-19,41968,41968,41875,41925,452,100947.0,2213747.0
2012-07-20,41875,42197,41738,42200,440,101611.0,2213747.0
2012-07-23,41830,41830,41232,41465,581,99840.0,2213747.0
2012-07-24,41554,41554,40818,40821,1157,98290.0,2213747.0
2012-07-25,40543,40910,40313,40315,2460,97073.0,2213747.0
2012-07-26,40313,40405,39853,40406,1565,97294.0,2213747.0
2012-07-27,40405,40405,40083,40361,723,97183.0,2213747.0
2012-07-30,40175,40359,40175,40315,922,97073.0,2213747.0
2012-07-31,39945,40451,39945,40361,1117,97183.0,2213747.0
2012-08-01,40359,40405,40083,40406,451,97294.0,2213747.0
2012-08-02,40175,40359,40037,40361,672,97183.0,2213747.0
2012-08-03,40313,40359,40175,40361,241,97183.0,2213747.0
2012-08-06,40359,40359,40083,40131,807,96630.0,2213747.0
2012-08-07,40129,40313,39991,40315,1715,97073.0,2213747.0
2012-08-08,40037,40313,40037,40224,3385,96851.0,2213747.0
2012-08-09,40221,40727,40037,40683,6434,97958.0,2213747.0
2012-08-10,40588,40588,40266,40546,423,97626.0,2213747.0
2012-08-13,40313,40451,40175,40406,903,97294.0,2213747.0
2012-08-14,40313,40405,40221,40224,1222,96851.0,2213747.0
2012-08-16,40221,40221,39853,40085,1367,96519.0,2213747.0
2012-08-17,40037,40083,39853,39993,4890,96298.0,2213747.0
2012-08-20,39991,39991,39807,39902,4302,96077.0,2213747.0
2012-08-21,40543,40543,39807,40131,6453,96630.0,2213747.0
2012-08-22,40266,40313,40037,40315,1114,97073.0,2213747.0
2012-08-23,40313,40313,39945,40270,2570,96962.0,2213747.0
2012-08-24,40359,40359,40037,40315,550,97073.0,2213747.0
2012-08-27,40313,40313,39853,39947,1241,96187.0,2213747.0
2012-08-28,40175,40175,39853,39902,610,96077.0,2213747.0
2012-08-29,39899,39899,39807,39902,1568,96077.0,2213747.0
2012-08-30,40129,40129,39716,39810,960,95855.0,2213747.0
2012-08-31,39991,40083,39807,40085,1501,96519.0,2213747.0
2012-09-03,40451,40451,39945,40085,1840,96519.0,2213747.0
2012-09-04,40543,40543,39991,40361,3390,97183.0,2213747.0
2012-09-05,39807,40359,39807,40315,1925,97073.0,2213747.0
2012-09-06,40313,40313,40129,40224,313,96851.0,2213747.0
2012-09-07,40451,40451,40083,40406,1930,97294.0,2213747.0
2012-09-10,40405,40405,39991,40315,1400,97073.0,2213747.0
2012-09-11,40313,40313,39853,40177,1081,96741.0,2213747.0
2012-09-12,40221,40221,39853,40224,1052,96851.0,2213747.0
2012-09-13,40313,40313,39991,40224,406,96851.0,2213747.0
2012-09-14,40359,40359,39853,40315,3255,97073.0,2213747.0
2012-09-17,40359,40359,39991,40270,1311,96962.0,2213747.0
2012-09-18,40313,40313,39991,39993,1813,96298.0,2213747.0
2012-09-19,40175,40221,39991,39993,1522,96298.0,2213747.0
2012-09-20,40175,40175,39899,40085,7603,96519.0,2213747.0
2012-09-21,40221,40313,40037,40270,1531,96962.0,2213747.0
2012-09-24,40313,40359,40083,40270,1660,96962.0,2213747.0
2012-09-25,40266,40405,40175,40361,1801,97183.0,2213747.0
2012-09-26,40359,40359,40083,40315,1070,97073.0,2213747.0
2012-09-27,40313,40313,40037,40131,910,96630.0,2213747.0
2012-09-28,40313,40313,40083,40131,700,96630.0,2213747.0
2012-10-02,40266,40266,40083,40131,1180,96630.0,2213747.0
2012-10-04,40313,40313,40083,40224,1572,96851.0,2213747.0
2012-10-05,40313,40313,40037,40177,2535,96741.0,2213747.0
2012-10-08,40266,40266,40083,40177,1291,96741.0,2213747.0
2012-10-09,40266,40266,40083,40270,780,96962.0,2213747.0
2012-10-10,40266,40266,39945,39993,2190,96298.0,2213747.0
2012-10-11,40037,40037,39853,39902,1417,96077.0,2213747.0
2012-10-12,40083,40175,39853,39902,1440,96077.0,2213747.0
2012-10-15,40129,40129,39761,39993,3674,96298.0,2213747.0
2012-10-16,40083,40266,39807,40040,1580,96409.0,2213747.0
2012-10-17,40129,40175,39945,40177,984,96741.0,2213747.0
2012-10-18,40221,40221,39945,39993,905,96298.0,2213747.0
2012-10-19,39899,40083,39853,39993,956,96298.0,2213747.0
2012-10-22,39899,39945,39807,39947,642,96187.0,2213747.0
2012-10-23,40083,40083,39761,39947,2010,96187.0,2213747.0
2012-10-24,39807,39899,39669,39902,716,96077.0,2213747.0
2012-10-25,39853,40175,39853,40085,1250,96519.0,2213747.0
2012-10-26,40175,40175,39531,39763,2510,95745.0,2213747.0
2012-10-29,39899,39899,39531,39581,902,95302.0,2213747.0
2012-10-30,39853,39853,39531,39810,1165,95855.0,2213747.0
2012-10-31,39945,39945,39440,39717,6520,95634.0,2213747.0
2012-11-01,39715,39715,39209,39211,7314,94416.0,2213747.0
2012-11-02,39210,39486,39164,39487,2431,95080.0,2213747.0
2012-11-05,39486,39531,39164,39441,3375,94970.0,2213747.0
2012-11-06,39669,39669,39439,39672,954,95523.0,2213747.0
2012-11-07,39761,39761,39486,39763,2171,95745.0,2213747.0
2012-11-08,39669,39669,39394,39581,1952,95302.0,2213747.0
2012-11-09,39669,39669,39301,39672,1801,95523.0,2213747.0
2012-11-12,39716,39716,39439,39626,1310,95412.0,2213747.0
2012-11-13,39716,39716,39394,39581,1676,95302.0,2213747.0
2012-11-14,39577,39716,39256,39396,1520,94859.0,2213747.0
2012-11-15,39347,39347,38751,39258,2363,94527.0,2213747.0
2012-11-16,39394,39394,38428,39258,1900,94527.0,2213747.0
2012-11-19,38980,39164,38980,39074,2333,94084.0,2213747.0
2012-11-20,39346,39346,38933,39211,2519,94416.0,2213747.0
2012-11-21,39256,39256,38934,39074,537,94084.0,2213747.0
2012-11-22,39072,39164,38842,39074,1961,94084.0,2213747.0
2012-11-23,39072,39118,38796,39120,1512,94195.0,2213747.0
2012-11-26,39072,39072,38934,39074,640,94084.0,2213747.0
2012-11-27,38980,39118,38887,39120,1646,94195.0,2213747.0
2012-11-28,39301,39301,39025,39028,811,93974.0,2213747.0
2012-11-29,39210,39347,39025,39258,3091,94527.0,2213747.0
2012-11-30,39761,39761,39025,39534,1747,95191.0,2213747.0
2012-12-03,39761,39761,39301,39441,920,94970.0,2213747.0
2012-12-04,39439,39486,39439,39487,140,95080.0,2213747.0
2012-12-05,39486,39486,39301,39441,430,94970.0,2213747.0
2012-12-06,39394,39439,38934,39396,1650,94859.0,2213747.0
2012-12-07,39301,39394,38842,39396,1502,94859.0,2213747.0
2012-12-10,39394,39394,38887,39350,730,94748.0,2213747.0
2012-12-11,39256,39256,38887,39258,541,94527.0,2213747.0
2012-12-12,39256,39256,38611,39120,2951,94195.0,2213747.0
2012-12-13,38980,39118,38796,38798,2230,93420.0,2213747.0
2012-12-14,38657,38934,38657,38798,1680,93420.0,2213747.0
2012-12-17,38980,39347,38796,39350,2340,94748.0,2213747.0
2012-12-18,39347,39439,38980,39350,3032,94748.0,2213747.0
2012-12-20,39486,39991,39486,39993,5260,96298.0,2213747.0
2012-12-21,39991,39991,39486,39534,3740,95191.0,2213747.0
2012-12-24,39531,39761,39440,39763,3163,95745.0,2213747.0
2012-12-26,39761,40037,39716,40040,3555,96409.0,2213747.0
2012-12-27,39853,39853,39256,39350,2294,94748.0,2213747.0
2012-12-28,39210,39716,39210,39258,3210,94527.0,2213747.0
2013-01-02,39256,39623,39256,39626,2768,95412.0,2213747.0
2013-01-03,39807,39853,39531,39763,1460,95745.0,2213747.0
2013-01-04,39716,39807,39669,39717,570,95634.0,2213747.0
2013-01-07,39716,40313,39716,40315,942,97073.0,2213747.0
2013-01-08,40588,40635,40543,40546,610,97626.0,2213747.0
2013-01-09,40543,40727,40359,40729,1540,98069.0,2213747.0
2013-01-10,40727,40773,40313,40683,3920,97958.0,2213747.0
2013-01-11,40451,40681,40313,40406,1861,97294.0,2213747.0
2013-01-14,41003,41462,40543,41372,2038,99619.0,2213747.0
2013-01-15,41325,41785,41095,41235,1670,99287.0,2213747.0
2013-01-16,41232,41232,40865,41143,2360,99065.0,2213747.0
2013-01-17,40910,40910,40635,40913,2772,98512.0,2213747.0
2013-01-18,40635,40910,40635,40913,1320,98512.0,2213747.0
2013-01-21,41371,41371,40818,40913,551,98512.0,2213747.0
2013-01-22,40635,40910,40635,40775,771,98180.0,2213747.0
2013-01-23,40773,40773,40221,40546,3160,97626.0,2213747.0
2013-01-24,40543,40543,40266,40453,260,97405.0,2213747.0
2013-01-25,40221,40221,39716,39856,1450,95966.0,2213747.0
2013-01-28,39716,39991,39716,39993,570,96298.0,2213747.0
2013-01-29,39716,39899,39716,39810,670,95855.0,2213747.0
2013-01-30,39669,39853,39669,39856,340,95966.0,2213747.0
2013-01-31,39761,39899,39716,39902,782,96077.0,2213747.0
2013-02-01,40175,40313,39623,39810,1601,95855.0,2213747.0
2013-02-04,40083,40129,39853,39856,823,95966.0,2213747.0
2013-02-05,40083,40266,39439,39810,1170,95855.0,2213747.0
2013-02-06,40129,40910,39807,40913,2370,98512.0,2213747.0
2013-02-07,40818,40910,40359,40775,2400,98180.0,2213747.0
2013-02-08,40451,40865,40359,40821,1260,98290.0,2213747.0
2013-02-12,40818,40818,40221,40270,422,96962.0,2213747.0
2013-02-13,40129,40313,39899,40315,3484,97073.0,2213747.0
2013-02-14,39991,40266,39991,40085,204,96519.0,2213747.0
2013-02-15,40083,40083,40037,40040,665,96409.0,2213747.0
2013-02-18,40037,40451,40037,40453,1340,97405.0,2213747.0
2013-02-19,39991,40451,39991,40270,903,96962.0,2213747.0
2013-02-20,40083,40451,40083,40361,2042,97183.0,2213747.0
2013-02-21,40588,40635,40359,40637,3490,97848.0,2213747.0
2013-02-22,40405,40818,40359,40821,520,98290.0,2213747.0
2013-02-25,40727,40865,40451,40729,1770,98069.0,2213747.0
2013-02-26,40359,40451,40313,40315,720,97073.0,2213747.0
2013-02-27,40635,40635,40221,40315,1653,97073.0,2213747.0
2013-02-28,40266,41095,40266,40867,1940,98401.0,2213747.0
2013-03-04,41140,41186,40727,41143,1490,99065.0,2213747.0
2013-03-05,41186,41232,40910,41235,740,99287.0,2213747.0
2013-03-06,41003,41232,40175,41235,2673,99287.0,2213747.0
2013-03-07,41232,41325,40910,41281,1141,99397.0,2213747.0
2013-03-08,40496,42151,40496,42109,1915,101390.0,2213747.0
2013-03-11,43392,43392,42474,43212,3680,104046.0,2213747.0
2013-03-12,43577,43577,43072,43074,982,103714.0,2213747.0
2013-03-13,42842,44956,42842,44958,2900,108252.0,2213747.0
2013-03-14,44725,46886,44036,45786,4445,110245.0,2213747.0
2013-03-15,45186,46151,45186,46061,1482,110909.0,2213747.0
2013-03-18,46151,46151,43485,44958,6590,108252.0,2213747.0
2013-03-19,45830,45830,44864,44958,5471,108252.0,2213747.0
2013-03-20,44956,45830,44680,45693,1380,110023.0,2213747.0
2013-03-21,46059,47345,45876,46981,8100,113122.0,2213747.0
2013-03-22,46427,53966,46427,49279,14523,118657.0,2213747.0
2013-03-25,48818,49185,47806,48269,3533,116222.0,2213747.0
2013-03-26,49369,50933,49001,50474,8935,121535.0,2213747.0
2013-03-27,50473,50563,49829,50568,3565,121756.0,2213747.0
2013-03-28,51023,51023,48265,49003,3934,117993.0,2213747.0
2013-03-29,49001,49001,46886,46889,4383,112901.0,2213747.0
2013-04-01,47806,47806,45966,46705,4314,112458.0,2213747.0
2013-04-02,46702,48082,46702,46981,3390,113122.0,2213747.0
2013-04-03,47439,47439,46243,46889,2281,112901.0,2213747.0
2013-04-04,47345,47345,46243,46797,1090,112680.0,2213747.0
2013-04-05,47806,47806,45830,46613,2080,112237.0,2213747.0
2013-04-08,44772,45508,44129,45327,5522,109138.0,2213747.0
2013-04-09,45278,45415,44221,44912,2692,108142.0,2213747.0
2013-04-10,46610,46610,45048,46430,1610,111794.0,2213747.0
2013-04-11,47071,47071,45323,46705,1666,112458.0,2213747.0
2013-04-12,47163,47163,46335,46889,1220,112901.0,2213747.0
2013-04-15,46979,46979,46243,46797,488,112680.0,2213747.0
2013-04-16,46886,46886,45830,46613,2055,112237.0,2213747.0
2013-04-17,46610,46610,45876,46613,897,112237.0,2213747.0
2013-04-18,46795,47530,46702,47349,1331,114008.0,2213747.0
2013-04-19,47439,47530,46886,47532,1176,114451.0,2213747.0
2013-04-22,47989,48082,46427,47073,1352,113344.0,2213747.0
2013-04-23,47530,47806,46610,47809,2557,115115.0,2213747.0
2013-04-24,48725,48818,47898,48452,4916,116664.0,2213747.0
2013-04-25,48633,49277,48265,49279,1453,118657.0,2213747.0
2013-04-26,49369,50104,49001,49831,2540,119985.0,2213747.0
2013-04-29,49829,50013,49369,50014,2744,120428.0,2213747.0
2013-04-30,49645,50013,48725,49555,3433,119321.0,2213747.0
2013-05-02,50013,50013,49277,49555,5065,119321.0,2213747.0
2013-05-03,50289,52771,49736,51118,2903,123084.0,2213747.0
2013-05-06,51392,51392,50563,51210,1405,123306.0,2213747.0
2013-05-07,51207,51482,50838,51487,1796,123970.0,2213747.0
2013-05-08,51392,51944,51023,51854,1199,124855.0,2213747.0
2013-05-09,52771,52771,51667,51762,2175,124634.0,2213747.0
2013-05-10,51851,52034,51116,51762,1651,124634.0,2213747.0
2013-05-13,51759,52403,51482,52313,1940,125962.0,2213747.0
2013-05-14,52127,52311,50657,51854,2977,124855.0,2213747.0
2013-05-15,51851,51851,51023,51762,333,124634.0,2213747.0
2013-05-16,51576,51576,51023,51487,924,123970.0,2213747.0
2013-05-20,51116,51759,51023,51487,957,123970.0,2213747.0
2013-05-21,52311,52311,50563,51487,909,123970.0,2213747.0
2013-05-22,50933,51759,50196,50843,1097,122420.0,2213747.0
2013-05-23,50838,50838,49277,49371,2486,118878.0,2213747.0
2013-05-24,49277,49553,48725,49279,1578,118657.0,2213747.0
2013-05-27,49277,50473,48725,50108,1548,120649.0,2213747.0
2013-05-28,49369,50196,49277,50199,2046,120871.0,2213747.0
2013-05-29,49645,50563,49460,50474,1052,121535.0,2213747.0
2013-05-30,49645,50563,49460,50014,950,120428.0,2213747.0
2013-05-31,49645,49645,48449,49371,1518,118878.0,2213747.0
2013-06-03,49369,50838,48909,49739,1006,119764.0,2213747.0
2013-06-04,49277,50563,49277,50568,781,121756.0,2213747.0
2013-06-05,50379,51207,50289,50843,1036,122420.0,2213747.0
2013-06-07,51392,51392,50104,50750,1989,122199.0,2213747.0
2013-06-10,50748,50748,50196,50199,823,120871.0,2213747.0
2013-06-11,49736,49829,49277,49831,443,119985.0,2213747.0
2013-06-12,50013,50379,49460,50014,2399,120428.0,2213747.0
2013-06-13,49829,50933,48818,49924,1242,120206.0,2213747.0
2013-06-14,50289,50289,48542,49555,3291,119321.0,2213747.0
2013-06-17,49645,50289,48542,49371,1427,118878.0,2213747.0
2013-06-18,49919,49919,48174,48544,1872,116886.0,2213747.0
2013-06-19,48909,49369,48265,48635,636,117107.0,2213747.0
2013-06-20,48449,48542,47715,48452,862,116664.0,2213747.0
2013-06-21,47715,48633,45921,47809,1284,115115.0,2213747.0
2013-06-24,47805,47898,46886,47349,630,114008.0,2213747.0
2013-06-25,46335,47806,44589,46061,5554,110909.0,2213747.0
2013-06-26,46427,46520,44680,45327,1885,109138.0,2213747.0
2013-06-27,46243,46243,45369,45418,863,109359.0,2213747.0
2013-06-28,45921,46151,45600,45970,431,110687.0,2213747.0
2013-07-01,45278,46702,45278,46430,821,111794.0,2213747.0
2013-07-02,46427,46427,45830,46430,1443,111794.0,2213747.0
2013-07-03,46059,46151,45600,45693,702,110023.0,2213747.0
2013-07-04,45691,45966,45508,45970,301,110687.0,2213747.0
2013-07-05,46151,46427,45830,46430,973,111794.0,2213747.0
2013-07-08,45966,46610,45966,46338,868,111573.0,2213747.0
2013-07-09,45966,46243,45921,46245,69,111351.0,2213747.0
2013-07-10,46427,46795,45966,46705,639,112458.0,2213747.0
2013-07-11,47071,47071,46427,46981,884,113122.0,2213747.0
2013-07-12,46979,48725,46886,48728,1048,117329.0,2213747.0
2013-07-15,47806,48909,47806,48820,1261,117550.0,2213747.0
2013-07-16,48725,49001,48082,48820,488,117550.0,2213747.0
2013-07-17,48817,49001,48358,48912,968,117771.0,2213747.0
2013-07-18,48449,49277,48449,49188,321,118435.0,2213747.0
2013-07-19,49185,50013,48818,49647,599,119542.0,2213747.0
2013-07-22,49645,49645,49001,49003,41,117993.0,2213747.0
2013-07-23,48542,49645,48542,49647,76,119542.0,2213747.0
2013-07-24,49645,49645,48909,49371,327,118878.0,2213747.0
2013-07-25,49277,49369,48633,49188,433,118435.0,2213747.0
2013-07-26,48542,48909,48265,48912,428,117771.0,2213747.0
2013-07-29,49001,49001,47530,48544,528,116886.0,2213747.0
2013-07-30,48542,49001,48265,49003,548,117993.0,2213747.0
2013-07-31,48449,49645,48449,49188,457,118435.0,2213747.0
2013-08-01,49185,49553,48449,49003,437,117993.0,2213747.0
2013-08-02,49093,49645,48633,49279,645,118657.0,2213747.0
2013-08-05,49369,49553,48725,49555,354,119321.0,2213747.0
2013-08-06,49553,49553,48449,49371,337,118878.0,2213747.0
2013-08-07,49001,49553,48818,49371,429,118878.0,2213747.0
2013-08-08,49369,49553,48449,48452,858,116664.0,2213747.0
2013-08-09,48725,49001,47898,49003,554,117993.0,2213747.0
2013-08-12,49001,49093,47806,48635,795,117107.0,2213747.0
2013-08-13,48542,48542,47806,47992,1257,115558.0,2213747.0
2013-08-14,47806,48265,47715,47992,738,115558.0,2213747.0
2013-08-16,47715,48082,47071,48084,105,115779.0,2213747.0
2013-08-19,48449,48449,47715,47992,275,115558.0,2213747.0
2013-08-20,47989,47989,47254,47532,178,114451.0,2213747.0
2013-08-21,47439,48082,46059,47900,386,115336.0,2213747.0
2013-08-22,47898,47898,46886,46889,91,112901.0,2213747.0
2013-08-23,47345,47806,46243,46430,1214,111794.0,2213747.0
2013-08-26,46427,46610,46059,46613,132,112237.0,2213747.0
2013-08-27,46610,46795,46151,46705,472,112458.0,2213747.0
2013-08-28,46886,46886,46243,46430,81,111794.0,2213747.0
2013-08-29,45783,47622,45783,47625,633,114672.0,2213747.0
2013-08-30,47715,47715,47071,47716,619,114893.0,2213747.0
2013-09-02,47715,47989,47715,47716,140,114893.0,2213747.0
2013-09-03,47715,47989,47439,47532,541,114451.0,2213747.0
2013-09-04,47622,48082,47345,47900,578,115336.0,2213747.0
2013-09-05,47898,47989,46886,47625,402,114672.0,2213747.0
2013-09-06,47254,47345,46059,47349,1051,114008.0,2213747.0
2013-09-09,47345,48174,47345,48176,2509,116000.0,2213747.0
2013-09-10,48174,48265,47439,47625,1611,114672.0,2213747.0
2013-09-11,48174,48174,47530,47809,207,115115.0,2213747.0
2013-09-12,47806,47806,47163,47716,504,114893.0,2213747.0
2013-09-13,47622,48174,47163,48176,915,116000.0,2213747.0
2013-09-16,48265,48265,47345,48176,365,116000.0,2213747.0
2013-09-17,47622,47806,47530,47809,314,115115.0,2213747.0
2013-09-23,47806,47806,46886,47073,694,113344.0,2213747.0
2013-09-24,46610,47715,46610,47716,711,114893.0,2213747.0
2013-09-25,47715,47715,47254,47625,393,114672.0,2213747.0
