대양금속(009190),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-01-05,3090,3180,3010,3145,5958,38740.0,12317933.0
2018-01-08,3145,3145,3085,3085,3033,38001.0,12317933.0
2018-01-09,3085,3190,3000,3090,4728,38062.0,12317933.0
2018-01-10,3090,3195,3020,3085,2888,38001.0,12317933.0
2018-01-11,3085,4010,3050,3535,186850,43544.0,12317933.0
2018-01-12,3520,3575,3290,3350,35435,41265.0,12317933.0
2018-01-15,3350,3505,3350,3430,9693,42251.0,12317933.0
2018-01-16,3485,3485,3220,3430,13678,42251.0,12317933.0
2018-01-17,3500,3500,3290,3350,9507,41265.0,12317933.0
2018-01-18,3350,3430,3310,3415,6829,42066.0,12317933.0
2018-01-19,3415,3445,3385,3435,4239,42312.0,12317933.0
2018-01-22,3450,3500,3300,3400,2588,41881.0,12317933.0
2018-01-23,3460,3500,3350,3395,4865,41819.0,12317933.0
2018-01-24,3410,3480,3315,3415,12041,42066.0,12317933.0
2018-01-25,3425,3530,3400,3465,11314,42682.0,12317933.0
2018-01-26,3445,3505,3395,3460,21877,42620.0,12317933.0
2018-01-29,3500,3960,3500,3755,68592,46254.0,12317933.0
2018-01-30,3760,3850,3665,3765,33033,46377.0,12317933.0
2018-01-31,3785,4250,3775,3890,91248,47917.0,12317933.0
2018-02-01,3890,3900,3840,3850,14762,47424.0,12317933.0
2018-02-02,3850,3960,3835,3920,32863,48286.0,12317933.0
2018-02-05,3920,4320,3790,3870,93039,47670.0,12317933.0
2018-02-06,3600,3850,3585,3840,25120,47301.0,12317933.0
2018-02-07,3840,3990,3735,3800,13552,46808.0,12317933.0
2018-02-08,3785,3930,3785,3885,10384,47855.0,12317933.0
2018-02-09,3780,4080,3755,3755,14830,46254.0,12317933.0
2018-02-12,3780,3845,3610,3660,7399,45084.0,12317933.0
2018-02-13,3660,3730,3600,3650,6764,44960.0,12317933.0
2018-02-14,3660,3760,3660,3740,2198,46069.0,12317933.0
2018-02-19,3685,3870,3685,3775,5177,46500.0,12317933.0
2018-02-20,3830,3830,3695,3740,6019,46069.0,12317933.0
2018-02-21,3765,3765,3665,3740,5615,46069.0,12317933.0
2018-02-22,3755,3755,3605,3605,4473,44406.0,12317933.0
2018-02-23,3605,3705,3590,3635,9963,44776.0,12317933.0
2018-02-26,3705,3705,3570,3615,6019,44529.0,12317933.0
2018-02-27,3700,3700,3500,3505,5484,43174.0,12317933.0
2018-02-28,3480,3600,3480,3565,3628,43913.0,12317933.0
2018-03-02,3590,3625,3515,3595,5200,44283.0,12317933.0
2018-03-05,3650,3890,3515,3785,13218,46623.0,12317933.0
2018-03-06,3760,3820,3605,3605,9484,44406.0,12317933.0
2018-03-07,3605,3695,3525,3590,5622,44221.0,12317933.0
2018-03-08,3545,3630,3545,3570,2048,43975.0,12317933.0
2018-03-09,3585,3670,3535,3630,14240,44714.0,12317933.0
2018-03-12,3630,3920,3630,3890,21683,47917.0,12317933.0
2018-03-13,3955,3955,3820,3835,4641,47239.0,12317933.0
2018-03-14,3800,3835,3675,3835,9714,47239.0,12317933.0
2018-03-15,3795,3985,3720,3975,14605,48964.0,12317933.0
2018-03-16,3955,3995,3755,3940,8657,48533.0,12317933.0
2018-03-19,3940,4000,3820,3980,6793,49025.0,12317933.0
2018-03-20,3975,4055,3900,3970,14463,48902.0,12317933.0
2018-03-21,4050,4060,3850,3990,4832,49149.0,12317933.0
2018-03-22,4040,4045,3870,3875,5187,47732.0,12317933.0
2018-03-23,3820,3980,3800,3875,3608,47732.0,12317933.0
2018-03-26,3885,3885,3755,3835,2483,47239.0,12317933.0
2018-03-27,3900,3940,3730,3730,10793,45946.0,12317933.0
2018-03-28,3850,3895,3700,3850,24425,47424.0,12317933.0
2018-03-29,3805,3985,3800,3860,2227,47547.0,12317933.0
2018-03-30,3950,3950,3830,3885,4693,47855.0,12317933.0
2018-04-02,3895,3900,3715,3810,7340,46931.0,12317933.0
2018-04-03,3815,3815,3700,3755,5446,46254.0,12317933.0
2018-04-04,3720,3750,3595,3595,11590,44283.0,12317933.0
2018-04-05,3610,3790,3600,3605,5955,44406.0,12317933.0
2018-04-06,3605,3720,3580,3635,7297,44776.0,12317933.0
2018-04-09,3630,3800,3615,3775,5989,46500.0,12317933.0
2018-04-10,3775,3890,3665,3670,3852,45207.0,12317933.0
2018-04-11,3685,3770,3610,3645,7418,44899.0,12317933.0
2018-04-12,3645,3780,3645,3740,2639,46069.0,12317933.0
2018-04-13,3725,3800,3650,3740,3943,46069.0,12317933.0
2018-04-16,3750,3750,3600,3690,7826,45453.0,12317933.0
2018-04-17,3690,3690,3605,3675,3259,45268.0,12317933.0
2018-04-18,3900,3900,3655,3770,10914,46439.0,12317933.0
2018-04-19,3710,3840,3695,3780,6900,46562.0,12317933.0
2018-04-20,3780,3910,3730,3905,36379,48102.0,12317933.0
2018-04-23,3960,4090,3860,3860,39471,47547.0,12317933.0
2018-04-24,3900,3975,3840,3950,22056,48656.0,12317933.0
2018-04-25,3950,3970,3875,3920,8538,48286.0,12317933.0
2018-04-26,3885,4100,3865,4000,28871,49272.0,12317933.0
2018-04-27,4000,4090,3955,3960,5484,48779.0,12317933.0
2018-04-30,3960,4070,3900,3985,22466,49087.0,12317933.0
2018-05-02,4335,4335,3990,4170,49661,51366.0,12317933.0
2018-05-03,4145,4285,4015,4215,27128,51920.0,12317933.0
2018-05-04,4335,4335,4090,4240,19074,52228.0,12317933.0
2018-05-08,4300,4315,4190,4290,38005,52844.0,12317933.0
2018-05-09,4290,4450,4250,4320,26804,53213.0,12317933.0
2018-05-10,4320,4395,4100,4300,15589,52967.0,12317933.0
2018-05-11,4300,4600,4200,4335,27196,53398.0,12317933.0
2018-05-14,4400,4770,4400,4525,70117,55739.0,12317933.0
2018-05-15,4720,5880,4580,5880,587435,72429.0,12317933.0
2018-05-16,5270,7640,5120,7640,2003752,94109.0,12317933.0
2018-05-17,9130,9330,6860,7110,1962731,87581.0,12317933.0
2018-05-18,7210,7440,6690,6960,717868,85733.0,12317933.0
2018-05-21,6870,7150,6720,6980,359330,85979.0,12317933.0
2018-05-23,6850,6850,6320,6380,405679,78588.0,12317933.0
2018-05-24,6430,6470,5910,6040,209839,74400.0,12317933.0
2018-05-25,5560,6050,5210,5940,247282,73169.0,12317933.0
2018-05-28,6250,6850,6140,6390,408505,78712.0,12317933.0
2018-05-29,6390,6410,5800,6000,135169,73908.0,12317933.0
2018-05-30,5990,5990,5620,5640,64943,69473.0,12317933.0
2018-05-31,5640,5730,5220,5390,105517,66394.0,12317933.0
2018-06-01,5320,5650,5130,5170,82362,63684.0,12317933.0
2018-06-04,5240,5420,5150,5260,57927,64792.0,12317933.0
2018-06-05,5370,5370,4850,5110,98389,62945.0,12317933.0
2018-06-07,5110,5150,4915,4975,60601,61282.0,12317933.0
2018-06-08,4945,5100,4905,5060,40343,62329.0,12317933.0
2018-06-11,5140,5170,5000,5100,43564,62821.0,12317933.0
2018-06-12,5160,5270,4800,4905,61533,60419.0,12317933.0
2018-06-14,4850,5080,4820,4975,45443,61282.0,12317933.0
2018-06-15,5130,5130,4930,5070,22621,62452.0,12317933.0
2018-06-18,5240,6400,5080,5720,772391,70459.0,12317933.0
2018-06-19,6000,6190,5630,6000,200640,73908.0,12317933.0
2018-06-20,6100,7130,6050,6620,860290,81545.0,12317933.0
2018-06-21,6620,6620,5600,5810,235755,71567.0,12317933.0
2018-06-22,5840,5950,4980,5150,216119,63437.0,12317933.0
2018-06-25,5110,5190,4910,4960,69749,61097.0,12317933.0
2018-06-26,4810,5270,4720,4720,100686,58141.0,12317933.0
2018-06-27,4700,4795,4300,4385,81647,54014.0,12317933.0
2018-06-28,4495,4645,4320,4420,45536,54445.0,12317933.0
2018-06-29,4430,4615,4365,4465,19793,55000.0,12317933.0
2018-07-02,4465,4650,4375,4520,36504,55677.0,12317933.0
2018-07-03,4520,5190,4455,5050,146225,62206.0,12317933.0
2018-07-04,5150,5150,4710,4870,75163,59988.0,12317933.0
2018-07-05,4860,5000,4770,5000,25684,61590.0,12317933.0
2018-07-06,4950,5090,4670,4765,36250,58695.0,12317933.0
2018-07-09,4730,4730,4310,4425,41002,54507.0,12317933.0
2018-07-10,4380,4605,4380,4570,16455,56293.0,12317933.0
2018-07-11,4620,4870,4510,4645,19543,57217.0,12317933.0
2018-07-12,4645,4770,4625,4680,13860,57648.0,12317933.0
2018-07-13,4805,4805,4575,4690,10629,57771.0,12317933.0
2018-07-16,4710,5000,4595,4940,24871,60851.0,12317933.0
2018-07-17,5000,5700,4940,5460,199576,67256.0,12317933.0
2018-07-18,5520,5520,5010,5010,64412,61713.0,12317933.0
2018-07-19,4940,5000,4585,4730,25051,58264.0,12317933.0
2018-07-20,4725,4725,4555,4590,14260,56539.0,12317933.0
2018-07-23,4590,5030,4500,4650,42218,57278.0,12317933.0
2018-07-24,4580,4950,4580,4835,19287,59557.0,12317933.0
2018-07-25,5000,5000,4500,4680,42188,57648.0,12317933.0
2018-07-26,4680,4990,4670,4900,22045,60358.0,12317933.0
2018-07-27,4900,5020,4860,4990,23568,61466.0,12317933.0
2018-07-30,5090,5330,5040,5040,59449,62082.0,12317933.0
2018-07-31,5180,5190,4855,5060,22578,62329.0,12317933.0
2018-08-01,5060,5060,4700,4910,22922,60481.0,12317933.0
2018-08-02,4805,4905,4800,4875,9805,60050.0,12317933.0
2018-08-03,4860,4945,4760,4765,10922,58695.0,12317933.0
2018-08-06,4945,4945,4700,4705,16455,57956.0,12317933.0
2018-08-07,4860,4860,4630,4830,16615,59496.0,12317933.0
2018-08-08,4835,4960,4630,4750,14942,58510.0,12317933.0
2018-08-09,4880,4880,4630,4650,29456,57278.0,12317933.0
2018-08-10,4650,4780,4600,4775,15251,58818.0,12317933.0
2018-08-13,4660,4840,4660,4820,14065,59372.0,12317933.0
2018-08-14,4850,4940,4795,4845,10645,59680.0,12317933.0
2018-08-16,4845,4925,4750,4840,6873,59619.0,12317933.0
2018-08-17,4900,5100,4885,5000,19698,61590.0,12317933.0
2018-08-20,5100,5180,5000,5040,17055,62082.0,12317933.0
2018-08-21,5100,5550,4945,5280,86494,65039.0,12317933.0
2018-08-22,5280,5340,5150,5280,19097,65039.0,12317933.0
2018-08-23,5280,5440,5260,5290,10545,65162.0,12317933.0
2018-08-24,5540,5540,5130,5190,13984,63930.0,12317933.0
2018-08-27,5150,5190,4925,5010,18763,61713.0,12317933.0
2018-08-28,4990,4990,4880,4910,10096,60481.0,12317933.0
2018-08-29,4910,5020,4880,4920,7513,60604.0,12317933.0
2018-08-30,4910,5280,4910,5100,25527,62821.0,12317933.0
2018-08-31,5090,5150,5010,5060,5194,62329.0,12317933.0
2018-09-03,5070,5160,4990,5140,11104,63314.0,12317933.0
2018-09-04,5280,5380,5150,5190,23529,63930.0,12317933.0
2018-09-05,5190,5340,5060,5060,14533,62329.0,12317933.0
2018-09-06,5060,5170,5000,5000,6819,61590.0,12317933.0
2018-09-07,5010,5110,4825,4975,10654,61282.0,12317933.0
2018-09-10,5080,5350,4910,5150,21252,63437.0,12317933.0
2018-09-11,5300,5400,5090,5320,31547,65531.0,12317933.0
2018-09-12,5270,5370,5150,5200,11019,64053.0,12317933.0
2018-09-13,5340,5340,5060,5110,16547,62945.0,12317933.0
2018-09-14,5220,5220,5020,5130,11036,63191.0,12317933.0
2018-09-17,5200,5200,4900,4980,14157,61343.0,12317933.0
2018-09-18,4980,5070,4900,5030,9586,61959.0,12317933.0
2018-09-19,5030,5150,4980,5010,8599,61713.0,12317933.0
2018-09-20,4965,5070,4700,4900,21848,60358.0,12317933.0
2018-09-21,4850,5060,4840,5040,11142,62082.0,12317933.0
2018-09-27,5020,5050,4950,4995,2465,61528.0,12317933.0
2018-09-28,4900,5010,4850,5000,4882,61590.0,12317933.0
2018-10-01,5000,5000,4875,4915,10510,60543.0,12317933.0
2018-10-02,5070,5070,4730,4750,12570,58510.0,12317933.0
2018-10-04,4750,4870,4720,4750,7180,58510.0,12317933.0
2018-10-05,4725,4880,4720,4725,6464,58202.0,12317933.0
2018-10-08,4750,4940,4700,4825,2660,59434.0,12317933.0
2018-10-10,4710,4875,4520,4620,6162,56909.0,12317933.0
2018-10-11,4300,4615,4200,4380,8119,53953.0,12317933.0
2018-10-12,4165,4495,4165,4490,6545,55308.0,12317933.0
2018-10-15,4490,4685,4365,4490,5080,55308.0,12317933.0
2018-10-16,4380,4620,4380,4545,3003,55985.0,12317933.0
2018-10-17,4615,4615,4450,4490,2275,55308.0,12317933.0
2018-10-18,4645,4645,4455,4525,1811,55739.0,12317933.0
2018-10-19,4615,4615,4260,4520,6857,55677.0,12317933.0
2018-10-22,4570,4570,4460,4460,1328,54938.0,12317933.0
2018-10-23,4450,4480,4380,4430,4139,54568.0,12317933.0
2018-10-24,4470,4470,4160,4400,9698,54199.0,12317933.0
2018-10-25,4220,4450,4125,4165,4065,51304.0,12317933.0
2018-10-26,4220,4280,4035,4165,14106,51304.0,12317933.0
2018-10-29,4165,4200,4000,4115,9660,50688.0,12317933.0
2018-10-30,4160,4490,3800,4200,13970,51735.0,12317933.0
2018-10-31,4345,4345,4120,4240,4335,52228.0,12317933.0
2018-11-01,4140,4350,4140,4265,1621,52536.0,12317933.0
2018-11-02,4150,4265,4100,4175,17493,51427.0,12317933.0
2018-11-05,4170,4250,4030,4085,4960,50319.0,12317933.0
2018-11-06,4125,4135,3950,4050,7101,49888.0,12317933.0
2018-11-07,4050,4070,3900,3920,8410,48286.0,12317933.0
2018-11-08,3920,4085,3920,4010,3714,49395.0,12317933.0
2018-11-09,4100,4100,3950,3985,1010,49087.0,12317933.0
2018-11-12,3920,4070,3920,3990,713,49149.0,12317933.0
2018-11-13,3990,4050,3860,4000,1412,49272.0,12317933.0
2018-11-14,4050,4050,3890,4015,3021,49457.0,12317933.0
2018-11-15,4015,4145,4010,4130,1759,50873.0,12317933.0
2018-11-16,4190,4190,4120,4165,1543,51304.0,12317933.0
2018-11-19,4170,4185,4070,4155,3894,51181.0,12317933.0
2018-11-20,4155,4200,4050,4180,636,51489.0,12317933.0
2018-11-21,4205,4205,4080,4185,1144,51551.0,12317933.0
2018-11-22,4210,4210,4100,4120,2697,50750.0,12317933.0
2018-11-23,4195,4195,4000,4105,1789,50565.0,12317933.0
2018-11-26,4105,4105,3990,4015,3721,49457.0,12317933.0
2018-11-27,3955,4095,3835,3990,5612,49149.0,12317933.0
2018-11-28,3955,4070,3905,4005,2872,49333.0,12317933.0
2018-11-29,4070,4070,3935,4005,1643,49333.0,12317933.0
2018-11-30,4010,4010,3920,3990,2710,49149.0,12317933.0
2018-12-03,3990,3990,3880,3890,12078,47917.0,12317933.0
2018-12-04,4010,4010,3865,3880,2735,47794.0,12317933.0
2018-12-05,3890,4080,3890,3995,16414,49210.0,12317933.0
2018-12-06,4085,4085,3820,3945,5116,48594.0,12317933.0
2018-12-07,3950,4000,3830,3995,2071,49210.0,12317933.0
2018-12-10,3995,3995,3855,3895,2036,47978.0,12317933.0
2018-12-11,3765,3945,3570,3725,13547,45884.0,12317933.0
2018-12-12,3795,3795,3660,3730,6359,45946.0,12317933.0
2018-12-13,3715,3850,3520,3780,3394,46562.0,12317933.0
2018-12-14,3870,3870,3725,3800,1416,46808.0,12317933.0
2018-12-17,3750,3895,3705,3785,2319,46623.0,12317933.0
2018-12-18,3860,3950,3610,3790,7667,46685.0,12317933.0
2018-12-19,3875,3875,3620,3745,3668,46131.0,12317933.0
2018-12-20,3620,3745,3605,3685,5383,45392.0,12317933.0
2018-12-21,3685,3685,3555,3670,2692,45207.0,12317933.0
2018-12-24,3670,3750,3560,3585,5831,44160.0,12317933.0
2018-12-26,3575,3585,3455,3560,5199,43852.0,12317933.0
2018-12-27,3840,3840,3560,3580,2306,44098.0,12317933.0
2018-12-28,3515,3720,3515,3620,6497,44591.0,12317933.0
2019-01-02,3625,3775,3625,3770,7747,46439.0,12317933.0
2019-01-03,3770,3945,3760,3855,7264,47486.0,12317933.0
2019-01-04,3855,3970,3750,3900,2489,48040.0,12317933.0
2019-01-07,3900,3950,3860,3905,4744,48102.0,12317933.0
2019-01-08,3905,4460,3835,4100,44901,50504.0,12317933.0
2019-01-09,4100,4200,4015,4015,4355,49457.0,12317933.0
2019-01-10,4015,4080,3940,4070,2271,50134.0,12317933.0
2019-01-11,4210,4210,4055,4140,2381,50996.0,12317933.0
2019-01-14,4070,4210,4070,4075,1515,50196.0,12317933.0
2019-01-15,4075,4095,4015,4060,8997,50011.0,12317933.0
2019-01-16,4060,4145,4000,4130,2763,50873.0,12317933.0
2019-01-17,4150,4190,4020,4130,3747,50873.0,12317933.0
2019-01-18,4185,4185,4000,4050,5047,49888.0,12317933.0
2019-01-21,4015,4095,4015,4060,2604,50011.0,12317933.0
2019-01-22,4150,4150,4030,4100,3276,50504.0,12317933.0
2019-01-23,4250,4285,4100,4210,18485,51858.0,12317933.0
2019-01-24,4230,4245,4130,4130,3106,50873.0,12317933.0
2019-01-25,4130,4295,4030,4225,3477,52043.0,12317933.0
2019-01-28,4115,4200,4070,4165,10298,51304.0,12317933.0
2019-01-29,4095,4185,4095,4105,2782,50565.0,12317933.0
2019-01-30,4110,4215,4105,4180,4861,51489.0,12317933.0
2019-01-31,4190,4275,4105,4195,5208,51674.0,12317933.0
2019-02-01,4250,5200,4200,4825,508956,59434.0,12317933.0
2019-02-07,4900,4900,4685,4780,60731,58880.0,12317933.0
2019-02-08,4780,4780,4585,4720,35774,58141.0,12317933.0
2019-02-11,4720,4790,4565,4655,22058,57340.0,12317933.0
2019-02-12,4655,4695,4520,4655,14263,57340.0,12317933.0
2019-02-13,4750,4790,4600,4600,16981,56662.0,12317933.0
2019-02-14,4610,4685,4600,4675,8602,57586.0,12317933.0
2019-02-15,4725,4735,4600,4640,4872,57155.0,12317933.0
2019-02-18,4640,4685,4560,4600,7718,56662.0,12317933.0
2019-02-19,4600,4655,4525,4625,10446,56970.0,12317933.0
2019-02-20,4660,4660,4495,4505,6323,55492.0,12317933.0
2019-02-21,4505,4650,4470,4615,9777,56847.0,12317933.0
2019-02-22,4510,4650,4510,4610,4390,56786.0,12317933.0
2019-02-25,4555,4655,4540,4590,12018,56539.0,12317933.0
2019-02-26,4560,4795,4360,4405,29622,54260.0,12317933.0
2019-02-27,4645,4645,4405,4490,11792,55308.0,12317933.0
2019-02-28,4480,4620,4195,4200,16108,51735.0,12317933.0
2019-03-04,4420,4495,4210,4380,9145,53953.0,12317933.0
2019-03-05,4340,4520,4310,4490,17280,55308.0,12317933.0
2019-03-06,4490,4590,4490,4570,5467,56293.0,12317933.0
2019-03-07,4620,4620,4470,4550,2221,56047.0,12317933.0
2019-03-08,4500,4570,4485,4530,6481,55800.0,12317933.0
2019-03-11,4530,4650,4415,4505,6519,55492.0,12317933.0
2019-03-12,4625,4630,4520,4590,4769,56539.0,12317933.0
2019-03-13,4735,4735,4555,4680,21655,57648.0,12317933.0
2019-03-14,4715,4715,4635,4690,8120,57771.0,12317933.0
2019-03-15,4705,4730,4620,4620,16731,56909.0,12317933.0
2019-03-18,4660,4690,4575,4655,18516,57340.0,12317933.0
2019-03-19,4670,4735,4605,4660,5336,57402.0,12317933.0
2019-03-20,4695,4695,4540,4675,6490,57586.0,12317933.0
2019-03-21,4605,4720,4585,4685,10131,57710.0,12317933.0
2019-03-22,4685,4720,4615,4680,1749,57648.0,12317933.0
2019-03-25,4630,4750,4370,4700,5790,57894.0,12317933.0
2019-03-26,4700,4760,4630,4715,18751,58079.0,12317933.0
2019-03-27,4750,5700,4715,5130,285626,63191.0,12317933.0
2019-03-28,5130,5860,5130,5540,247658,68241.0,12317933.0
2019-03-29,5450,5630,5080,5620,72837,69227.0,12317933.0
2019-04-01,5520,5640,5400,5610,26077,69104.0,12317933.0
2019-04-02,5540,5720,5470,5700,28288,70212.0,12317933.0
2019-04-03,5700,5800,5620,5790,27353,71321.0,12317933.0
2019-04-04,5790,6000,5720,5950,26462,73292.0,12317933.0
2019-04-05,6000,6000,5890,6000,66475,73908.0,12317933.0
2019-04-08,5960,6200,5850,6000,55298,73908.0,12317933.0
2019-04-09,6000,6030,5650,6000,33484,73908.0,12317933.0
2019-04-10,6000,6000,5870,5970,19323,73538.0,12317933.0
2019-04-11,5970,6000,5890,5950,6504,73292.0,12317933.0
2019-04-12,5900,5940,5700,5900,37570,72676.0,12317933.0
2019-04-15,5900,6080,5900,6010,14440,74031.0,12317933.0
2019-04-16,6010,6400,6010,6260,28034,77110.0,12317933.0
2019-04-17,6260,6500,6030,6300,34299,77603.0,12317933.0
2019-04-18,6300,6340,6190,6300,24074,77603.0,12317933.0
2019-04-19,6470,6470,6250,6390,19039,78712.0,12317933.0
2019-04-22,6390,6810,6390,6810,53412,83885.0,12317933.0
2019-04-23,6920,7000,6690,6990,62647,86102.0,12317933.0
2019-04-24,6990,7080,6780,7030,28315,86595.0,12317933.0
2019-04-25,6950,7430,6910,7140,54632,87950.0,12317933.0
2019-04-26,7140,7480,7070,7430,78966,91522.0,12317933.0
2019-04-29,7470,7530,7250,7420,29032,91399.0,12317933.0
2019-04-30,7420,7460,7290,7460,10908,91892.0,12317933.0
2019-05-02,7400,7500,7340,7500,14021,92384.0,12317933.0
2019-05-03,7450,7760,7450,7750,25327,95464.0,12317933.0
2019-05-07,7690,7850,7660,7810,11535,96203.0,12317933.0
2019-05-08,7850,7880,7650,7810,13319,96203.0,12317933.0
2019-05-09,7810,7880,7130,7330,64291,90290.0,12317933.0
2019-05-10,7250,7390,7180,7240,8839,89182.0,12317933.0
2019-05-13,7240,7240,6140,6550,163268,80682.0,12317933.0
2019-05-14,6480,7070,6300,6980,127470,85979.0,12317933.0
2019-05-15,7070,7380,6870,7350,41292,90537.0,12317933.0
2019-05-16,7450,7450,7050,7190,20242,88566.0,12317933.0
2019-05-17,7100,7460,7100,7340,14211,90414.0,12317933.0
2019-05-20,7310,7490,7270,7320,31898,90167.0,12317933.0
2019-05-21,7340,7490,7180,7300,17274,89921.0,12317933.0
2019-05-22,7350,7440,7110,7110,22450,87581.0,12317933.0
2019-05-23,7070,7150,6600,6750,24106,83146.0,12317933.0
2019-05-24,6750,7290,6750,7080,21841,87211.0,12317933.0
2019-05-27,7080,7190,6530,7190,57152,88566.0,12317933.0
2019-05-28,7200,7370,7060,7370,42692,90783.0,12317933.0
2019-05-29,7310,8380,7260,8230,326748,101377.0,12317933.0
2019-05-30,8310,8320,7810,8030,92208,98913.0,12317933.0
2019-05-31,8060,8130,7750,8060,59576,99283.0,12317933.0
2019-06-03,8060,8060,7770,7900,37092,97312.0,12317933.0
2019-06-04,7810,8100,7510,7700,43848,94848.0,12317933.0
2019-06-05,7700,8150,7620,8150,32201,100391.0,12317933.0
2019-06-07,8110,8310,8020,8280,29124,101992.0,12317933.0
2019-06-10,8210,8360,8210,8290,14979,102116.0,12317933.0
2019-06-11,8350,8350,8010,8280,21708,101992.0,12317933.0
2019-06-12,8320,8320,8120,8260,11122,101746.0,12317933.0
2019-06-13,8260,8260,7870,7940,29187,97804.0,12317933.0
2019-06-14,7940,7970,7670,7950,37506,97928.0,12317933.0
2019-06-17,7880,8000,7620,7830,15742,96449.0,12317933.0
2019-06-18,7840,7840,7440,7630,31066,93986.0,12317933.0
2019-06-19,7660,7660,7420,7530,22995,92754.0,12317933.0
2019-06-20,7560,7680,7460,7460,17205,91892.0,12317933.0
2019-06-21,7460,7560,7320,7510,14098,92508.0,12317933.0
2019-06-24,7510,7510,7400,7500,8541,92384.0,12317933.0
2019-06-25,7520,8180,7520,7640,28578,94109.0,12317933.0
2019-06-26,7640,7750,7350,7750,26338,95464.0,12317933.0
2019-06-27,7650,7830,7550,7550,20701,93000.0,12317933.0
2019-06-28,7550,7650,7490,7620,8422,93863.0,12317933.0
2019-07-01,7600,7950,7600,7830,29796,96449.0,12317933.0
2019-07-02,7900,8050,7800,7940,32062,97804.0,12317933.0
2019-07-03,7940,8130,7910,8070,38060,99406.0,12317933.0
2019-07-04,8150,8150,7780,7920,29824,97558.0,12317933.0
2019-07-05,7940,7940,7640,7740,24346,95341.0,12317933.0
2019-07-08,7740,7950,7500,7680,27587,94602.0,12317933.0
2019-07-09,7700,7710,7490,7680,12411,94602.0,12317933.0
2019-07-10,7420,7680,7420,7650,8720,94232.0,12317933.0
2019-07-11,7660,7680,7380,7550,24680,93000.0,12317933.0
2019-07-12,7450,7650,7450,7600,12317,93616.0,12317933.0
2019-07-15,7500,7710,7500,7580,8645,93370.0,12317933.0
2019-07-16,7520,7700,7030,7240,45718,89182.0,12317933.0
2019-07-17,7150,7180,6820,7040,26044,86718.0,12317933.0
2019-07-18,7020,7020,6680,6860,21290,84501.0,12317933.0
2019-07-19,6860,6950,6800,6800,11587,83762.0,12317933.0
2019-07-22,6860,6910,6730,6820,4433,84008.0,12317933.0
2019-07-23,6840,6880,6650,6830,7966,84131.0,12317933.0
2019-07-24,6780,6830,6530,6580,12952,81052.0,12317933.0
2019-07-25,6360,6590,6200,6520,17400,80313.0,12317933.0
2019-07-26,6520,6540,6320,6530,7412,80436.0,12317933.0
2019-07-29,6480,6650,6350,6390,29807,78712.0,12317933.0
2019-07-30,5880,6890,5880,6870,31176,84624.0,12317933.0
2019-07-31,6760,8030,6760,7480,105283,92138.0,12317933.0
2019-08-01,7350,7740,7210,7500,55056,92384.0,12317933.0
2019-08-02,7400,7780,7230,7680,29137,94602.0,12317933.0
2019-08-05,7830,9980,7690,9980,682333,122933.0,12317933.0
