포스코강판(058430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2007-06-14,25000,25600,24850,25300,37501,151800.0,6000000.0
2007-06-15,25350,25850,24850,25200,40530,151200.0,6000000.0
2007-06-18,25300,25300,24700,25000,49240,150000.0,6000000.0
2007-06-19,25100,26550,25000,26500,52270,159000.0,6000000.0
2007-06-20,26200,26650,25300,25600,38650,153600.0,6000000.0
2007-06-21,25000,26000,25000,26000,22753,156000.0,6000000.0
2007-06-22,26000,26250,25200,25200,18236,151200.0,6000000.0
2007-06-25,24750,25300,24550,24700,27574,148200.0,6000000.0
2007-06-26,24500,25000,23500,24000,33330,144000.0,6000000.0
2007-06-27,24000,24000,23000,23300,33540,139800.0,6000000.0
2007-06-28,23300,24000,23250,23850,15886,143100.0,6000000.0
2007-06-29,23500,24300,23500,24000,14770,144000.0,6000000.0
2007-07-02,24000,24450,23800,24000,4750,144000.0,6000000.0
2007-07-03,24200,25250,24200,24550,15340,147300.0,6000000.0
2007-07-04,25000,25250,24250,25250,25830,151500.0,6000000.0
2007-07-05,25250,25250,24500,25100,26570,150600.0,6000000.0
2007-07-06,25100,25100,24650,25100,16980,150600.0,6000000.0
2007-07-09,25250,25450,24100,24600,30241,147600.0,6000000.0
2007-07-10,24650,26400,24050,25700,77059,154200.0,6000000.0
2007-07-11,25950,26500,25100,25150,54220,150900.0,6000000.0
2007-07-12,25300,26900,25000,26800,100389,160800.0,6000000.0
2007-07-13,27950,27950,26850,27600,177745,165600.0,6000000.0
2007-07-16,28350,28400,26700,27000,73150,162000.0,6000000.0
2007-07-18,27000,27400,26000,27250,51070,163500.0,6000000.0
2007-07-19,27500,27550,26550,27000,26520,162000.0,6000000.0
2007-07-20,27000,27050,26450,26800,43799,160800.0,6000000.0
2007-07-23,26500,26800,26400,26800,18284,160800.0,6000000.0
2007-07-24,26600,26700,26050,26200,35395,157200.0,6000000.0
2007-07-25,25650,27150,25500,26850,32315,161100.0,6000000.0
2007-07-26,27450,27450,26050,26200,39941,157200.0,6000000.0
2007-07-27,25650,26000,25150,25300,49190,151800.0,6000000.0
2007-07-30,25300,25400,24900,25300,13240,151800.0,6000000.0
2007-07-31,25400,25700,25400,25600,15310,153600.0,6000000.0
2007-08-01,25400,25650,24700,24700,28200,148200.0,6000000.0
2007-08-02,25000,25300,24000,25200,17900,151200.0,6000000.0
2007-08-03,25250,25650,25000,25300,8770,151800.0,6000000.0
2007-08-06,24950,24950,24600,24950,8310,149700.0,6000000.0
2007-08-07,25000,25150,24750,25000,8319,150000.0,6000000.0
2007-08-08,25150,25300,24750,25300,20400,151800.0,6000000.0
2007-08-09,25300,25500,24800,25000,12600,150000.0,6000000.0
2007-08-10,24600,24900,24050,24150,27102,144900.0,6000000.0
2007-08-13,23900,24500,23900,24350,8400,146100.0,6000000.0
2007-08-14,24300,24450,23650,23700,28770,142200.0,6000000.0
2007-08-16,22700,23700,20500,20500,29877,123000.0,6000000.0
2007-08-17,21000,21350,20300,20300,20330,121800.0,6000000.0
2007-08-20,20950,21800,20750,21800,12790,130800.0,6000000.0
2007-08-21,21800,22450,21600,22350,13040,134100.0,6000000.0
2007-08-22,22500,23200,22450,23000,13570,138000.0,6000000.0
2007-08-23,23500,23950,23000,23500,8770,141000.0,6000000.0
2007-08-24,23600,23600,22800,23150,10381,138900.0,6000000.0
2007-08-27,23700,23800,23200,23500,6360,141000.0,6000000.0
2007-08-28,23100,24750,23050,24600,12275,147600.0,6000000.0
2007-08-29,24000,25450,24000,25050,20620,150300.0,6000000.0
2007-08-30,25700,25800,24200,24600,16520,147600.0,6000000.0
2007-08-31,24600,25200,24400,24800,8661,148800.0,6000000.0
2007-09-03,25250,25250,24650,24650,15659,147900.0,6000000.0
2007-09-04,24350,24750,24350,24600,13940,147600.0,6000000.0
2007-09-05,24700,25000,24400,24600,9872,147600.0,6000000.0
2007-09-06,24600,25200,24250,25100,16030,150600.0,6000000.0
2007-09-07,25000,25300,24800,25200,18370,151200.0,6000000.0
2007-09-10,24800,24800,24000,24200,12760,145200.0,6000000.0
2007-09-11,24400,24650,24200,24500,9160,147000.0,6000000.0
2007-09-12,24500,24700,23700,23750,13834,142500.0,6000000.0
2007-09-13,24300,24300,23400,23950,8010,143700.0,6000000.0
2007-09-14,24100,27000,23950,25650,32630,153900.0,6000000.0
2007-09-17,26000,26100,25400,26000,22981,156000.0,6000000.0
2007-09-18,25950,26400,25200,25400,19440,152400.0,6000000.0
2007-09-19,26200,26300,25650,25900,17300,155400.0,6000000.0
2007-09-20,25000,26100,25000,25650,13690,153900.0,6000000.0
2007-09-21,25650,27100,25350,26500,36793,159000.0,6000000.0
2007-09-27,26850,28500,26550,27250,32990,163500.0,6000000.0
2007-09-28,27550,28550,27200,27500,69780,165000.0,6000000.0
2007-10-01,27600,27900,27100,27800,26740,166800.0,6000000.0
2007-10-02,28000,28300,27700,27900,38490,167400.0,6000000.0
2007-10-04,27950,28200,26800,27000,29820,162000.0,6000000.0
2007-10-05,26550,27250,25650,25850,41309,155100.0,6000000.0
2007-10-08,26300,26800,25800,26000,32120,156000.0,6000000.0
2007-10-09,25900,26000,25300,25600,17805,153600.0,6000000.0
2007-10-10,25650,26400,25400,26100,13473,156600.0,6000000.0
2007-10-11,25800,26100,25300,25600,18700,153600.0,6000000.0
2007-10-12,25400,25700,25150,25300,15198,151800.0,6000000.0
2007-10-15,25350,25600,24300,24600,24744,147600.0,6000000.0
2007-10-16,24600,24600,23200,23200,42145,139200.0,6000000.0
2007-10-17,22900,23000,22100,22600,22648,135600.0,6000000.0
2007-10-18,22500,24100,22500,23800,20638,142800.0,6000000.0
2007-10-19,23800,24200,23000,23850,8620,143100.0,6000000.0
2007-10-22,22550,23900,22150,23850,19810,143100.0,6000000.0
2007-10-23,23850,24150,23300,23700,10661,142200.0,6000000.0
2007-10-24,23700,24600,23550,23650,16900,141900.0,6000000.0
2007-10-25,23900,24000,23000,23500,11390,141000.0,6000000.0
2007-10-26,23100,23450,22850,23000,9270,138000.0,6000000.0
2007-10-29,23300,23300,22750,23200,23491,139200.0,6000000.0
2007-10-30,23200,23700,22800,23500,12400,141000.0,6000000.0
2007-10-31,23600,24150,23150,24000,13122,144000.0,6000000.0
2007-11-01,23750,24300,23750,24100,6711,144600.0,6000000.0
2007-11-02,23500,23700,23250,23400,8590,140400.0,6000000.0
2007-11-05,23200,23600,23000,23200,8103,139200.0,6000000.0
2007-11-06,23200,23300,22900,23300,4140,139800.0,6000000.0
2007-11-07,23100,23800,23000,23150,10460,138900.0,6000000.0
2007-11-08,22300,22950,22300,22500,14130,135000.0,6000000.0
2007-11-09,22900,23000,22150,22500,7824,135000.0,6000000.0
2007-11-12,22500,22500,21750,22100,10330,132600.0,6000000.0
2007-11-13,22100,22500,21800,22200,3094,133200.0,6000000.0
2007-11-14,22350,23350,22300,23300,9060,139800.0,6000000.0
2007-11-15,23300,23700,22300,22500,11830,135000.0,6000000.0
2007-11-16,22350,22650,22100,22600,7012,135600.0,6000000.0
2007-11-19,22950,23000,22350,22350,2454,134100.0,6000000.0
2007-11-20,21750,22450,21750,22400,8790,134400.0,6000000.0
2007-11-21,22550,23100,22450,22750,11510,136500.0,6000000.0
2007-11-22,22250,23000,22200,22500,12189,135000.0,6000000.0
2007-11-23,22500,22800,22150,22150,6849,132900.0,6000000.0
2007-11-26,22200,22700,22200,22700,4220,136200.0,6000000.0
2007-11-27,22650,22700,22000,22300,7581,133800.0,6000000.0
2007-11-28,22700,23000,22350,22800,11100,136800.0,6000000.0
2007-11-29,23150,23400,23100,23250,8900,139500.0,6000000.0
2007-11-30,23500,23950,23250,23950,18057,143700.0,6000000.0
2007-12-03,24000,24450,23550,23800,7370,142800.0,6000000.0
2007-12-04,24000,24000,23300,23550,4450,141300.0,6000000.0
2007-12-05,23200,23900,23200,23900,5950,143400.0,6000000.0
2007-12-06,24000,24800,23950,24800,19354,148800.0,6000000.0
2007-12-07,24800,24800,24000,24450,5742,146700.0,6000000.0
2007-12-10,25350,26200,24200,24550,50228,147300.0,6000000.0
2007-12-11,24900,24900,24200,24250,15180,145500.0,6000000.0
2007-12-12,24250,24700,23700,24500,15203,147000.0,6000000.0
2007-12-13,24550,24900,24000,24300,16245,145800.0,6000000.0
2007-12-14,24700,25050,24100,24850,30080,149100.0,6000000.0
2007-12-17,24300,24600,24100,24100,10145,144600.0,6000000.0
2007-12-18,24250,24400,23800,24200,7691,145200.0,6000000.0
2007-12-20,24700,24700,24250,24300,9970,145800.0,6000000.0
2007-12-21,24200,24450,24050,24450,6612,146700.0,6000000.0
2007-12-24,24300,24600,24300,24600,4810,147600.0,6000000.0
2007-12-26,24400,25000,24400,25000,10380,150000.0,6000000.0
2007-12-27,24700,24700,24100,24650,5990,147900.0,6000000.0
2007-12-28,24650,24700,24350,24400,3468,146400.0,6000000.0
2008-01-02,24650,24650,24000,24050,4900,144300.0,6000000.0
2008-01-03,23750,24100,23750,24000,5272,144000.0,6000000.0
2008-01-04,24100,24500,24100,24300,11090,145800.0,6000000.0
2008-01-07,23800,24200,23600,23900,4702,143400.0,6000000.0
2008-01-08,23600,24200,23500,23650,5450,141900.0,6000000.0
2008-01-09,23800,23800,23100,23500,6252,141000.0,6000000.0
2008-01-10,23900,23900,23250,23500,7230,141000.0,6000000.0
2008-01-11,23300,23800,22850,22900,11798,137400.0,6000000.0
2008-01-14,22600,23000,22550,22550,4460,135300.0,6000000.0
2008-01-15,23650,23650,22250,22350,5000,134100.0,6000000.0
2008-01-16,22050,22700,21700,22400,6041,134400.0,6000000.0
2008-01-17,22800,22800,21800,22600,10574,135600.0,6000000.0
2008-01-18,22800,22800,21750,22600,8490,135600.0,6000000.0
2008-01-21,22300,22750,22250,22750,4300,136500.0,6000000.0
2008-01-22,22750,22850,21000,21200,17597,127200.0,6000000.0
2008-01-23,21200,22000,21200,21700,8165,130200.0,6000000.0
2008-01-24,21500,22250,21500,22200,5330,133200.0,6000000.0
2008-01-25,22800,23400,22200,23200,22900,139200.0,6000000.0
2008-01-28,23350,23600,22800,22800,7516,136800.0,6000000.0
2008-01-29,23000,23200,22600,22950,7060,137700.0,6000000.0
2008-01-30,23400,23400,22800,22900,13550,137400.0,6000000.0
2008-01-31,22800,23150,22700,23000,7180,138000.0,6000000.0
2008-02-01,23200,23500,23000,23350,7960,140100.0,6000000.0
2008-02-04,23700,23700,23450,23600,1810,141600.0,6000000.0
2008-02-05,23250,23550,22950,23200,3880,139200.0,6000000.0
2008-02-11,23200,23200,22600,22950,5000,137700.0,6000000.0
2008-02-12,23000,23300,22750,23200,2709,139200.0,6000000.0
2008-02-13,23000,23350,22850,22850,2410,137100.0,6000000.0
2008-02-14,23000,23150,22900,22900,1600,137400.0,6000000.0
2008-02-15,23150,23150,22850,23000,1540,138000.0,6000000.0
2008-02-18,22800,23350,22600,22800,5272,136800.0,6000000.0
2008-02-19,22950,23000,22500,22950,13100,137700.0,6000000.0
2008-02-20,22700,22950,22700,22750,3240,136500.0,6000000.0
2008-02-21,22100,22750,22100,22700,4674,136200.0,6000000.0
2008-02-22,22500,22700,22350,22700,3890,136200.0,6000000.0
2008-02-25,23000,23000,22600,22700,2190,136200.0,6000000.0
2008-02-26,22750,23000,22400,22500,3522,135000.0,6000000.0
2008-02-27,22500,22800,22400,22800,6330,136800.0,6000000.0
2008-02-28,23000,23200,22700,22900,5270,137400.0,6000000.0
2008-02-29,22900,22900,22100,22700,7090,136200.0,6000000.0
2008-03-03,22200,22700,22100,22300,6080,133800.0,6000000.0
2008-03-04,22600,22600,22250,22500,3140,135000.0,6000000.0
2008-03-05,22350,22750,22350,22750,3240,136500.0,6000000.0
2008-03-06,22750,22900,22500,22500,11619,135000.0,6000000.0
2008-03-07,22500,22500,21850,22100,9351,132600.0,6000000.0
2008-03-10,21600,22000,21600,21800,3920,130800.0,6000000.0
2008-03-11,21500,21850,21500,21850,3800,131100.0,6000000.0
2008-03-12,22400,22400,21900,21900,1110,131400.0,6000000.0
2008-03-13,21900,22250,21700,21750,3583,130500.0,6000000.0
2008-03-14,22000,22000,21500,21700,4060,130200.0,6000000.0
2008-03-17,21500,21500,20600,21300,8250,127800.0,6000000.0
2008-03-18,21300,21300,20200,20500,10000,123000.0,6000000.0
2008-03-19,21400,21400,20550,21000,8660,126000.0,6000000.0
2008-03-20,21000,21200,20800,21200,3060,127200.0,6000000.0
2008-03-21,21750,21750,21200,21450,1670,128700.0,6000000.0
2008-03-24,21200,22100,21200,21900,8660,131400.0,6000000.0
2008-03-25,21800,22300,21800,22250,6040,133500.0,6000000.0
2008-03-26,22000,22250,21750,22200,7210,133200.0,6000000.0
2008-03-27,22200,22350,21900,22200,8540,133200.0,6000000.0
2008-03-28,22200,22450,22000,22250,1850,133500.0,6000000.0
2008-03-31,22400,22400,21900,22200,3260,133200.0,6000000.0
2008-04-01,22200,22750,21900,22500,12820,135000.0,6000000.0
2008-04-02,22900,22900,22350,22600,5370,135600.0,6000000.0
2008-04-03,22600,23100,22400,23100,16680,138600.0,6000000.0
2008-04-04,23000,23300,22800,23000,4990,138000.0,6000000.0
2008-04-07,23500,23500,22800,23200,7000,139200.0,6000000.0
2008-04-08,23200,23600,22800,23500,12350,141000.0,6000000.0
2008-04-10,23650,23650,22750,23400,9930,140400.0,6000000.0
2008-04-11,23200,24200,23100,24200,19301,145200.0,6000000.0
2008-04-14,24200,24850,24000,24400,16100,146400.0,6000000.0
2008-04-15,24600,24600,24050,24400,4640,146400.0,6000000.0
2008-04-16,24400,24450,24100,24400,7494,146400.0,6000000.0
2008-04-17,24350,25000,24200,24850,14767,149100.0,6000000.0
2008-04-18,24700,25000,24600,24850,3300,149100.0,6000000.0
2008-04-21,25100,26150,24800,25900,45577,155400.0,6000000.0
2008-04-22,26300,26300,25250,25300,9810,151800.0,6000000.0
2008-04-23,25300,27000,25050,25900,19813,155400.0,6000000.0
2008-04-24,25900,26900,25800,26500,18626,159000.0,6000000.0
2008-04-25,26900,26900,26150,26350,11576,158100.0,6000000.0
2008-04-28,26350,26500,25550,25850,11037,155100.0,6000000.0
2008-04-29,26000,26000,24800,25550,14440,153300.0,6000000.0
2008-04-30,25750,25750,25150,25650,3241,153900.0,6000000.0
2008-05-02,25550,25650,25200,25650,8759,153900.0,6000000.0
2008-05-06,25250,25850,25250,25850,4690,155100.0,6000000.0
2008-05-07,26000,26250,25500,25500,12680,153000.0,6000000.0
2008-05-08,25700,26300,25650,26000,14809,156000.0,6000000.0
2008-05-09,26000,26000,25650,25950,7410,155700.0,6000000.0
2008-05-13,26000,26800,25950,26800,11610,160800.0,6000000.0
2008-05-14,27200,27200,26700,27000,17322,162000.0,6000000.0
2008-05-15,27200,27500,27000,27250,14905,163500.0,6000000.0
2008-05-16,27400,27900,26500,27900,22059,167400.0,6000000.0
2008-05-19,28200,29500,28200,29000,53658,174000.0,6000000.0
2008-05-20,29400,29500,28500,28700,32656,172200.0,6000000.0
2008-05-21,28100,29150,28050,28950,26420,173700.0,6000000.0
2008-05-22,28950,29150,28200,29000,29630,174000.0,6000000.0
2008-05-23,29000,29700,28500,29400,38045,176400.0,6000000.0
2008-05-26,29400,29900,29050,29850,32690,179100.0,6000000.0
2008-05-27,29850,30400,29650,29850,35390,179100.0,6000000.0
2008-05-28,30200,30200,29600,29850,23530,179100.0,6000000.0
2008-05-29,30000,30000,29750,29850,19198,179100.0,6000000.0
2008-05-30,29850,34250,29700,31850,79685,191100.0,6000000.0
2008-06-02,32700,36600,32350,36600,189568,219600.0,6000000.0
2008-06-03,36950,42050,35200,42050,592821,252300.0,6000000.0
2008-06-04,44000,47950,43500,45800,624436,274800.0,6000000.0
2008-06-05,47000,47000,41500,42000,411950,252000.0,6000000.0
2008-06-09,39600,45950,39600,44600,496829,267600.0,6000000.0
2008-06-10,46000,49850,44700,46700,549189,280200.0,6000000.0
2008-06-11,47950,48850,43850,44250,292618,265500.0,6000000.0
2008-06-12,43300,45600,41150,41150,220165,246900.0,6000000.0
2008-06-13,42800,42800,38050,39450,205755,236700.0,6000000.0
2008-06-16,41000,45300,40250,45300,256012,271800.0,6000000.0
2008-06-17,45350,46500,41350,42300,233331,253800.0,6000000.0
2008-06-18,41450,44200,40200,42200,174725,253200.0,6000000.0
2008-06-19,41600,43400,41300,42000,116876,252000.0,6000000.0
2008-06-20,42900,45400,42400,43500,250925,261000.0,6000000.0
2008-06-23,42150,43800,41850,42100,84133,252600.0,6000000.0
2008-06-24,42200,42500,40400,41550,95400,249300.0,6000000.0
2008-06-25,42200,43900,42000,43400,215945,260400.0,6000000.0
2008-06-26,43700,44000,41400,41900,160001,251400.0,6000000.0
2008-06-27,40200,41500,39000,41100,92923,246600.0,6000000.0
2008-06-30,41000,42200,40500,41000,78914,246000.0,6000000.0
2008-07-01,41000,41900,37700,38850,101727,233100.0,6000000.0
2008-07-02,38850,39500,34000,34400,137761,206400.0,6000000.0
2008-07-03,33600,37650,32650,36000,207190,216000.0,6000000.0
2008-07-04,37000,37000,33500,34250,104835,205500.0,6000000.0
2008-07-07,33350,34800,33000,33050,74971,198300.0,6000000.0
2008-07-08,33650,34300,30150,31500,108336,189000.0,6000000.0
2008-07-09,32400,33500,29500,30750,137250,184500.0,6000000.0
2008-07-10,29500,32500,29250,32500,120063,195000.0,6000000.0
2008-07-11,32750,37350,32300,37350,254471,224100.0,6000000.0
2008-07-14,39150,40850,38000,38000,393449,228000.0,6000000.0
2008-07-15,37550,38400,35700,35800,201797,214800.0,6000000.0
2008-07-16,36500,37950,35150,36350,191310,218100.0,6000000.0
2008-07-17,37850,37850,35550,35800,122886,214800.0,6000000.0
2008-07-18,36200,36700,33600,33900,114955,203400.0,6000000.0
2008-07-21,34150,35100,34150,34650,84299,207900.0,6000000.0
2008-07-22,34500,34500,33300,33700,70539,202200.0,6000000.0
2008-07-23,34250,36050,34050,35200,216725,211200.0,6000000.0
2008-07-24,35750,36500,35100,35600,119604,213600.0,6000000.0
2008-07-25,34850,35100,30300,30300,303120,181800.0,6000000.0
2008-07-28,28900,32000,28600,31050,490910,186300.0,6000000.0
2008-07-29,31400,32000,30400,31750,136544,190500.0,6000000.0
2008-07-30,31800,32650,30150,30900,125296,185400.0,6000000.0
2008-07-31,31000,31500,30400,30450,68217,182700.0,6000000.0
2008-08-01,30350,31200,30350,31050,104450,186300.0,6000000.0
2008-08-04,31050,31400,30000,30100,61662,180600.0,6000000.0
2008-08-05,29950,30400,27600,28000,82921,168000.0,6000000.0
2008-08-06,28700,29200,28000,28200,42225,169200.0,6000000.0
2008-08-07,28000,29300,28000,28850,57054,173100.0,6000000.0
2008-08-08,28500,29500,28000,29100,33772,174600.0,6000000.0
2008-08-11,29800,29800,28100,28200,59330,169200.0,6000000.0
2008-08-12,28150,28450,27350,27800,46852,166800.0,6000000.0
2008-08-13,27800,28450,27600,27650,25958,165900.0,6000000.0
2008-08-14,27550,28600,27550,28400,30022,170400.0,6000000.0
2008-08-18,28400,28650,27900,28250,36607,169500.0,6000000.0
2008-08-19,26850,27900,26850,27100,39179,162600.0,6000000.0
2008-08-20,26900,27550,26500,27500,23731,165000.0,6000000.0
2008-08-21,27750,27750,25350,25900,51888,155400.0,6000000.0
2008-08-22,25250,25550,24050,25250,56478,151500.0,6000000.0
2008-08-25,25000,25200,23800,24100,66829,144600.0,6000000.0
2008-08-26,23000,23800,22900,23600,27717,141600.0,6000000.0
2008-08-27,23150,23600,22400,23100,35190,138600.0,6000000.0
2008-08-28,23200,23500,22700,22900,26543,137400.0,6000000.0
2008-08-29,22950,23500,22000,22300,43488,133800.0,6000000.0
2008-09-01,21750,21800,20000,20000,62918,120000.0,6000000.0
2008-09-02,19350,20000,18300,18500,55101,111000.0,6000000.0
2008-09-03,18150,19550,17900,19500,76262,117000.0,6000000.0
2008-09-04,19750,22400,19500,22400,56236,134400.0,6000000.0
2008-09-05,22500,24850,21750,22000,231619,132000.0,6000000.0
2008-09-08,22700,25300,22100,25300,195373,151800.0,6000000.0
2008-09-09,25850,25900,23500,23700,127883,142200.0,6000000.0
2008-09-10,23000,24950,23000,24400,83306,146400.0,6000000.0
2008-09-11,24850,25050,24050,24400,48567,146400.0,6000000.0
2008-09-12,25100,25100,24450,24650,44707,147900.0,6000000.0
2008-09-16,21650,23000,21550,22000,65494,132000.0,6000000.0
2008-09-17,23000,25300,22750,23850,84241,143100.0,6000000.0
2008-09-18,23050,24350,22450,23850,62234,143100.0,6000000.0
2008-09-19,25150,25700,24500,24500,94751,147000.0,6000000.0
2008-09-22,25300,26450,24800,24900,130687,149400.0,6000000.0
2008-09-23,24500,25700,24350,25450,74177,152700.0,6000000.0
2008-09-24,25650,25650,24650,24900,84463,149400.0,6000000.0
2008-09-25,25000,25800,24600,25400,84034,152400.0,6000000.0
2008-09-26,25850,25850,24400,24600,52800,147600.0,6000000.0
2008-09-29,25300,25300,23650,23850,37333,143100.0,6000000.0
2008-09-30,21700,23100,21700,22950,52686,137700.0,6000000.0
2008-10-01,23500,23700,22650,22900,29446,137400.0,6000000.0
2008-10-02,22900,23250,22300,22300,27155,133800.0,6000000.0
2008-10-06,21900,22200,20550,20600,36931,123600.0,6000000.0
2008-10-07,20000,21000,18900,20800,35183,124800.0,6000000.0
2008-10-08,19500,20150,17700,17700,67257,106200.0,6000000.0
2008-10-09,17700,19750,17050,18650,56890,111900.0,6000000.0
2008-10-10,17500,17800,16300,17800,56710,106800.0,6000000.0
2008-10-13,18400,19400,18350,19300,47124,115800.0,6000000.0
2008-10-14,21000,22150,20750,22150,89878,132900.0,6000000.0
2008-10-15,21700,21700,20650,21200,47746,127200.0,6000000.0
2008-10-16,19200,19900,18050,18150,45896,108900.0,6000000.0
2008-10-17,19800,19900,17100,18300,38474,109800.0,6000000.0
2008-10-20,18350,19450,17100,18500,34324,111000.0,6000000.0
2008-10-21,19200,19600,17800,18200,30256,109200.0,6000000.0
2008-10-22,17600,18300,17000,17300,40678,103800.0,6000000.0
2008-10-23,16300,16300,15000,15000,36923,90000.0,6000000.0
2008-10-24,14000,14600,12750,12750,57637,76500.0,6000000.0
