신세계I&C(035510),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-11-23,58200,58200,54300,55800,4711,95976.0,1720000.0
2012-11-26,55800,55800,55300,55500,923,95460.0,1720000.0
2012-11-27,55600,55600,54700,54700,1691,94084.0,1720000.0
2012-11-28,54700,55000,53600,54600,829,93912.0,1720000.0
2012-11-29,54800,54900,52700,54300,1496,93396.0,1720000.0
2012-11-30,54300,54300,51200,51900,7988,89268.0,1720000.0
2012-12-03,52400,53500,52200,53000,734,91160.0,1720000.0
2012-12-04,53400,53400,52500,53000,280,91160.0,1720000.0
2012-12-05,53400,53400,51300,51800,2898,89096.0,1720000.0
2012-12-06,51400,51900,48500,50500,15401,86860.0,1720000.0
2012-12-07,50500,51400,50500,50900,1311,87548.0,1720000.0
2012-12-10,50500,51700,49800,51400,1789,88408.0,1720000.0
2012-12-11,50400,51500,50400,51400,422,88408.0,1720000.0
2012-12-12,51700,51700,50800,51500,1555,88580.0,1720000.0
2012-12-13,51500,51900,50600,50700,1241,87204.0,1720000.0
2012-12-14,50700,51700,50500,51500,1307,88580.0,1720000.0
2012-12-17,51800,52000,51000,51700,1589,88924.0,1720000.0
2012-12-18,51600,52000,49000,50000,9997,86000.0,1720000.0
2012-12-20,50500,50500,49500,50200,1298,86344.0,1720000.0
2012-12-21,50400,51500,50200,51500,2294,88580.0,1720000.0
2012-12-24,51700,52800,51400,52800,2852,90816.0,1720000.0
2012-12-26,52700,52700,51500,51500,1058,88580.0,1720000.0
2012-12-27,52400,52400,51400,52200,329,89784.0,1720000.0
2012-12-28,52600,52900,50900,51500,1402,88580.0,1720000.0
2013-01-02,51300,51900,51000,51800,743,89096.0,1720000.0
2013-01-03,51200,52000,51100,51800,2486,89096.0,1720000.0
2013-01-04,51800,52700,51600,52200,1851,89784.0,1720000.0
2013-01-07,52700,53300,52200,53300,861,91676.0,1720000.0
2013-01-08,53800,53800,53300,53300,192,91676.0,1720000.0
2013-01-09,53300,53800,52700,53800,625,92536.0,1720000.0
2013-01-10,54000,54400,53900,54000,1433,92880.0,1720000.0
2013-01-11,54000,54200,52700,53800,1214,92536.0,1720000.0
2013-01-14,54400,54400,53000,53400,407,91848.0,1720000.0
2013-01-15,52600,53400,51900,53400,2491,91848.0,1720000.0
2013-01-16,53400,53400,51800,52500,1260,90300.0,1720000.0
2013-01-17,52600,52900,52300,52900,86,90988.0,1720000.0
2013-01-18,53000,53500,53000,53500,12,92020.0,1720000.0
2013-01-21,52400,53100,52400,52600,644,90472.0,1720000.0
2013-01-22,52600,53000,52000,52900,217,90988.0,1720000.0
2013-01-23,52200,53500,52000,53400,1216,91848.0,1720000.0
2013-01-24,53400,53600,52100,53100,463,91332.0,1720000.0
2013-01-25,52500,52500,51300,52200,367,89784.0,1720000.0
2013-01-28,51500,53000,51000,52400,1515,90128.0,1720000.0
2013-01-29,52700,53000,52600,52900,493,90988.0,1720000.0
2013-01-30,53900,53900,53000,53100,189,91332.0,1720000.0
2013-01-31,53100,53700,53100,53300,914,91676.0,1720000.0
2013-02-01,53100,53300,52400,53300,372,91676.0,1720000.0
2013-02-04,52700,53800,52700,53300,1185,91676.0,1720000.0
2013-02-05,53000,53300,52500,52500,1301,90300.0,1720000.0
2013-02-06,52800,58000,52800,56600,3537,97352.0,1720000.0
2013-02-07,56600,57600,55100,57600,16848,99072.0,1720000.0
2013-02-08,55600,57900,55500,57800,1682,99416.0,1720000.0
2013-02-12,56700,57100,56100,56600,1108,97352.0,1720000.0
2013-02-13,56300,57000,55600,56100,1181,96492.0,1720000.0
2013-02-14,55500,58000,55000,57500,2325,98900.0,1720000.0
2013-02-15,57500,57500,56200,56700,379,97524.0,1720000.0
2013-02-18,56700,57000,55500,57000,1174,98040.0,1720000.0
2013-02-19,56100,57000,56100,56700,654,97524.0,1720000.0
2013-02-20,56700,59600,56600,59200,3316,101824.0,1720000.0
2013-02-21,59500,59500,58000,59000,3321,101480.0,1720000.0
2013-02-22,58800,59000,58500,58800,1726,101136.0,1720000.0
2013-02-25,58800,59800,57600,58800,3771,101136.0,1720000.0
2013-02-26,58800,60000,58600,59100,7074,101652.0,1720000.0
2013-02-27,60000,60300,58500,59500,2082,102340.0,1720000.0
2013-02-28,59600,61500,59100,60400,1673,103888.0,1720000.0
2013-03-04,60000,60900,58700,60300,31012,103716.0,1720000.0
2013-03-05,60900,60900,58800,59300,341,101996.0,1720000.0
2013-03-06,59300,60700,58700,59300,1420,101996.0,1720000.0
2013-03-07,58500,59300,57800,59200,1441,101824.0,1720000.0
2013-03-08,59200,60500,58100,59000,378,101480.0,1720000.0
2013-03-11,58500,60900,58200,60500,6103,104060.0,1720000.0
2013-03-12,60400,60500,59600,60200,2545,103544.0,1720000.0
2013-03-13,59600,60500,58700,60000,4457,103200.0,1720000.0
2013-03-14,60000,61500,60000,60600,4315,104232.0,1720000.0
2013-03-15,59800,61500,59800,61200,5189,105264.0,1720000.0
2013-03-18,61400,62200,61300,61300,2871,105436.0,1720000.0
2013-03-19,61000,62500,60800,62500,1984,107500.0,1720000.0
2013-03-20,63000,63400,62200,62700,3853,107844.0,1720000.0
2013-03-21,62100,63400,62100,63300,4871,108876.0,1720000.0
2013-03-22,63300,63400,63100,63400,2109,109048.0,1720000.0
2013-03-25,63400,68500,63400,67000,5634,115240.0,1720000.0
2013-03-26,67000,68900,66800,67900,3716,116788.0,1720000.0
2013-03-27,68000,68100,64800,67000,6113,115240.0,1720000.0
2013-03-28,66900,67100,64900,67100,3658,115412.0,1720000.0
2013-03-29,67100,67500,57800,67300,8483,115756.0,1720000.0
2013-04-01,66000,67400,65700,66800,2618,114896.0,1720000.0
2013-04-02,67200,67300,65300,66900,2753,115068.0,1720000.0
2013-04-03,65900,67000,65900,67000,721,115240.0,1720000.0
2013-04-04,65800,67200,65500,67100,1535,115412.0,1720000.0
2013-04-05,67000,67100,65500,66300,1483,114036.0,1720000.0
2013-04-08,66400,66400,64700,64700,916,111284.0,1720000.0
2013-04-09,63700,64700,61300,64500,3439,110940.0,1720000.0
2013-04-10,64400,64700,63500,64400,1809,110768.0,1720000.0
2013-04-11,64400,65100,63300,64400,1726,110768.0,1720000.0
2013-04-12,64500,66000,63400,64500,3595,110940.0,1720000.0
2013-04-15,63700,65300,63700,64100,1536,110252.0,1720000.0
2013-04-16,64100,65000,63600,64300,3780,110596.0,1720000.0
2013-04-17,64600,65800,64600,65400,1097,112488.0,1720000.0
2013-04-18,65300,67900,65100,67800,6533,116616.0,1720000.0
2013-04-19,69500,69500,67000,69400,5619,119368.0,1720000.0
2013-04-22,69900,71900,69400,71600,11015,123152.0,1720000.0
2013-04-23,71600,74500,71500,74300,7698,127796.0,1720000.0
2013-04-24,74300,80000,74300,80000,13078,137600.0,1720000.0
2013-04-25,82000,83300,78100,82300,9287,141556.0,1720000.0
2013-04-26,82800,82800,78200,79900,5655,137428.0,1720000.0
2013-04-29,82800,82800,77000,79500,3416,136740.0,1720000.0
2013-04-30,79000,79600,76400,77700,8921,133644.0,1720000.0
2013-05-02,78100,78500,76500,77500,9897,133300.0,1720000.0
2013-05-03,77500,79100,77100,78900,3047,135708.0,1720000.0
2013-05-06,78900,81900,78900,79600,3154,136912.0,1720000.0
2013-05-07,80000,80700,79200,79900,3083,137428.0,1720000.0
2013-05-08,79900,80000,77200,80000,4578,137600.0,1720000.0
2013-05-09,79900,81000,78200,78500,4527,135020.0,1720000.0
2013-05-10,78500,80000,77300,79500,5568,136740.0,1720000.0
2013-05-13,79500,79500,78100,79300,3589,136396.0,1720000.0
2013-05-14,79300,79300,78500,78500,5856,135020.0,1720000.0
2013-05-15,78500,78500,77400,77700,1453,133644.0,1720000.0
2013-05-16,80700,80700,76600,77000,4501,132440.0,1720000.0
2013-05-20,77000,77000,70600,74400,14907,127968.0,1720000.0
2013-05-21,74500,76000,73800,74500,4480,128140.0,1720000.0
2013-05-22,75500,77000,74700,76400,4768,131408.0,1720000.0
2013-05-23,75300,78100,75000,77800,1681,133816.0,1720000.0
2013-05-24,77800,78600,76600,77800,2826,133816.0,1720000.0
2013-05-27,78600,79000,76200,77800,2111,133816.0,1720000.0
2013-05-28,78700,78700,75700,78400,5656,134848.0,1720000.0
2013-05-29,77300,78800,77200,78800,3294,135536.0,1720000.0
2013-05-30,77200,79000,76600,79000,5868,135880.0,1720000.0
2013-05-31,78900,80000,78100,80000,6231,137600.0,1720000.0
2013-06-03,79800,79800,78000,79000,6013,135880.0,1720000.0
2013-06-04,78900,79400,77800,78800,4155,135536.0,1720000.0
2013-06-05,78700,78700,76400,76600,2048,131752.0,1720000.0
2013-06-07,75500,77800,74500,76500,3576,131580.0,1720000.0
2013-06-10,77000,77200,74600,76500,2104,131580.0,1720000.0
2013-06-11,76900,77400,75200,77400,2774,133128.0,1720000.0
2013-06-12,77300,78500,75800,78500,2206,135020.0,1720000.0
2013-06-13,78600,79500,78400,78600,4111,135192.0,1720000.0
2013-06-14,78600,79300,77000,79300,2393,136396.0,1720000.0
2013-06-17,79300,79400,77300,79200,2328,136224.0,1720000.0
2013-06-18,79200,79200,77400,78400,6058,134848.0,1720000.0
2013-06-19,78400,79000,77300,78300,2205,134676.0,1720000.0
2013-06-20,77400,79400,76900,77000,5053,132440.0,1720000.0
2013-06-21,75800,77200,75600,77000,2203,132440.0,1720000.0
2013-06-24,76100,78300,75700,77000,1509,132440.0,1720000.0
2013-06-25,77000,78500,74000,76500,2201,131580.0,1720000.0
2013-06-26,73200,77100,73200,77100,1438,132612.0,1720000.0
2013-06-27,77500,82000,77000,78800,2603,135536.0,1720000.0
2013-06-28,77800,79800,77600,77600,2724,133472.0,1720000.0
2013-07-01,79000,79000,77800,78000,342,134160.0,1720000.0
2013-07-02,78400,79500,77100,79000,576,135880.0,1720000.0
2013-07-03,78900,79000,77600,78200,599,134504.0,1720000.0
2013-07-04,79000,79000,77400,77800,684,133816.0,1720000.0
2013-07-05,78000,79000,76600,78400,882,134848.0,1720000.0
2013-07-08,77300,78500,77300,78400,1761,134848.0,1720000.0
2013-07-09,77100,78400,77000,77000,1706,132440.0,1720000.0
2013-07-10,76300,77500,76300,77000,243,132440.0,1720000.0
2013-07-11,75800,78500,75800,78400,782,134848.0,1720000.0
2013-07-12,78500,79200,78000,79000,1290,135880.0,1720000.0
2013-07-15,79300,79500,78000,79500,2699,136740.0,1720000.0
2013-07-16,79500,79600,78600,79200,1351,136224.0,1720000.0
2013-07-17,79600,79600,79000,79300,500,136396.0,1720000.0
2013-07-18,79300,79500,78700,79300,1904,136396.0,1720000.0
2013-07-19,79900,79900,78900,79000,1462,135880.0,1720000.0
2013-07-22,79000,79600,79000,79600,3300,136912.0,1720000.0
2013-07-23,78500,79900,78500,79200,417,136224.0,1720000.0
2013-07-24,79900,79900,79000,79400,2663,136568.0,1720000.0
2013-07-25,79600,79900,77600,77600,2946,133472.0,1720000.0
2013-07-26,78000,78400,77000,77700,2346,133644.0,1720000.0
2013-07-29,79000,79000,76900,77400,1558,133128.0,1720000.0
2013-07-30,78500,79000,78100,78900,5480,135708.0,1720000.0
2013-07-31,80000,80000,77300,78900,5551,135708.0,1720000.0
2013-08-01,79900,79900,77200,77200,1962,132784.0,1720000.0
2013-08-02,78400,79400,76900,79400,4086,136568.0,1720000.0
2013-08-05,78500,79500,78100,79400,2302,136568.0,1720000.0
2013-08-06,79700,79700,78600,79100,306,136052.0,1720000.0
2013-08-07,79400,79500,78500,79500,1753,136740.0,1720000.0
2013-08-08,79500,79800,79400,79700,972,137084.0,1720000.0
2013-08-09,79700,79700,78500,78700,916,135364.0,1720000.0
2013-08-12,79000,79500,77200,77700,1172,133644.0,1720000.0
2013-08-13,77700,77700,73500,76800,5816,132096.0,1720000.0
2013-08-14,76400,77500,76100,76900,192,132268.0,1720000.0
2013-08-16,77000,77000,75700,77000,1225,132440.0,1720000.0
2013-08-19,76000,77000,74900,76900,6559,132268.0,1720000.0
2013-08-20,76200,76900,73800,75900,7006,130548.0,1720000.0
2013-08-21,76200,76400,74100,76100,3453,130892.0,1720000.0
2013-08-22,74600,76900,74600,76200,958,131064.0,1720000.0
2013-08-23,76500,76500,75100,76300,346,131236.0,1720000.0
2013-08-26,75900,77000,74600,77000,2554,132440.0,1720000.0
2013-08-27,76500,77000,75400,77000,2734,132440.0,1720000.0
2013-08-28,77200,77200,75600,76700,1683,131924.0,1720000.0
2013-08-29,76900,76900,75300,76900,2159,132268.0,1720000.0
2013-08-30,76500,77000,75500,75500,1358,129860.0,1720000.0
2013-09-02,74700,75900,73500,73900,3410,127108.0,1720000.0
2013-09-03,73600,74600,72700,73900,5272,127108.0,1720000.0
2013-09-04,74200,74600,72800,74000,3679,127280.0,1720000.0
2013-09-05,74000,78500,72900,78500,3260,135020.0,1720000.0
2013-09-06,77600,78000,75000,76300,2367,131236.0,1720000.0
2013-09-09,77200,77200,75000,76800,375,132096.0,1720000.0
2013-09-10,76800,77000,76400,76800,619,132096.0,1720000.0
2013-09-11,77000,77000,75000,75800,3962,130376.0,1720000.0
2013-09-12,75800,76700,73900,75900,3709,130548.0,1720000.0
2013-09-13,75500,75500,73500,73500,4052,126420.0,1720000.0
2013-09-16,73500,74300,70700,71100,3787,122292.0,1720000.0
2013-09-17,71600,71600,67900,68400,3142,117648.0,1720000.0
2013-09-23,69400,72700,69000,72700,3613,125044.0,1720000.0
2013-09-24,73000,73100,71800,71800,1331,123496.0,1720000.0
2013-09-25,72900,74700,72400,74700,1967,128484.0,1720000.0
2013-09-26,75500,75600,72800,73700,2611,126764.0,1720000.0
2013-09-27,73700,74100,73000,73600,284,126592.0,1720000.0
2013-09-30,72500,74300,71600,73100,3012,125732.0,1720000.0
2013-10-01,73800,74200,72000,74200,713,127624.0,1720000.0
2013-10-02,74600,75700,74000,74900,3063,128828.0,1720000.0
2013-10-04,75400,75500,73400,74000,231,127280.0,1720000.0
2013-10-07,74900,74900,71600,71600,1913,123152.0,1720000.0
2013-10-08,72000,72500,70600,71800,1506,123496.0,1720000.0
2013-10-10,71800,72500,71000,71700,153,123324.0,1720000.0
2013-10-11,71100,72500,70600,71400,2738,122808.0,1720000.0
2013-10-14,70800,72500,70800,72200,838,124184.0,1720000.0
2013-10-15,71900,72200,70500,71200,2138,122464.0,1720000.0
2013-10-16,71200,72500,70600,71900,571,123668.0,1720000.0
2013-10-17,71900,72600,70700,72400,954,124528.0,1720000.0
2013-10-18,72400,72900,71300,72400,3447,124528.0,1720000.0
2013-10-21,73600,73600,71300,72000,183,123840.0,1720000.0
2013-10-22,72500,72500,70700,71200,1545,122464.0,1720000.0
2013-10-23,71200,71400,70000,70700,442,121604.0,1720000.0
2013-10-24,70700,71100,70600,70800,122,121776.0,1720000.0
2013-10-25,71300,71300,69800,70900,194,121948.0,1720000.0
2013-10-28,71300,71400,70700,71000,251,122120.0,1720000.0
2013-10-29,71200,71200,70000,70700,251,121604.0,1720000.0
2013-10-30,70700,71700,69800,71000,1848,122120.0,1720000.0
2013-10-31,71000,71300,68500,69700,2175,119884.0,1720000.0
2013-11-01,70000,71800,69800,71700,630,123324.0,1720000.0
2013-11-04,71700,72400,70400,72400,949,124528.0,1720000.0
2013-11-05,72600,72700,71300,72500,767,124700.0,1720000.0
2013-11-06,72500,73700,72500,73600,1454,126592.0,1720000.0
2013-11-07,73800,75000,73200,73800,726,126936.0,1720000.0
2013-11-08,74800,74800,73800,74200,372,127624.0,1720000.0
2013-11-11,74000,75700,73400,74800,1018,128656.0,1720000.0
2013-11-12,75000,75100,74000,75000,5414,129000.0,1720000.0
2013-11-13,75000,75500,73900,74800,1800,128656.0,1720000.0
2013-11-14,74800,75100,73800,74600,583,128312.0,1720000.0
2013-11-15,74000,75500,73500,74900,1019,128828.0,1720000.0
2013-11-18,75000,75100,74200,75000,390,129000.0,1720000.0
2013-11-19,75000,75600,74500,74900,963,128828.0,1720000.0
2013-11-20,75500,75700,73800,74800,1843,128656.0,1720000.0
2013-11-21,75300,75300,74100,74700,204,128484.0,1720000.0
2013-11-22,75600,75600,73800,75300,371,129516.0,1720000.0
2013-11-25,75300,75900,74500,74500,255,128140.0,1720000.0
2013-11-26,74400,74400,73500,73700,235,126764.0,1720000.0
2013-11-27,73700,74500,73000,74400,405,127968.0,1720000.0
2013-11-28,74400,75000,73700,74900,88,128828.0,1720000.0
2013-11-29,74900,74900,73600,74200,1571,127624.0,1720000.0
2013-12-02,74800,74800,73600,73700,317,126764.0,1720000.0
2013-12-03,73700,73800,72600,73500,838,126420.0,1720000.0
2013-12-04,73500,74800,72500,73300,161,126076.0,1720000.0
2013-12-05,72700,73400,71500,73400,1836,126248.0,1720000.0
2013-12-06,72600,74200,72600,74000,103,127280.0,1720000.0
2013-12-09,74300,74700,72500,72800,367,125216.0,1720000.0
2013-12-10,73100,73300,72000,73300,1274,126076.0,1720000.0
2013-12-11,73000,74500,72600,73300,2136,126076.0,1720000.0
2013-12-12,73300,74300,72600,74300,3085,127796.0,1720000.0
2013-12-13,74800,74800,73400,74200,1542,127624.0,1720000.0
2013-12-16,74800,75000,73400,74100,1372,127452.0,1720000.0
2013-12-17,74500,75000,74100,74300,2240,127796.0,1720000.0
2013-12-18,74300,74900,72100,74500,2562,128140.0,1720000.0
2013-12-19,74200,74900,74000,74600,1673,128312.0,1720000.0
2013-12-20,74900,75500,74000,74600,1796,128312.0,1720000.0
2013-12-23,74800,74800,73000,73900,993,127108.0,1720000.0
2013-12-24,74300,74400,73300,74100,2127,127452.0,1720000.0
2013-12-26,75000,78000,74100,75400,2879,129688.0,1720000.0
2013-12-27,76300,76300,74800,75700,763,130204.0,1720000.0
2013-12-30,75900,77800,74300,76500,2087,131580.0,1720000.0
2014-01-02,76500,77200,73700,75800,2397,130376.0,1720000.0
2014-01-03,75500,76100,74300,75800,2088,130376.0,1720000.0
2014-01-06,76400,76400,75400,76300,1682,131236.0,1720000.0
2014-01-07,78300,78300,76300,77100,1915,132612.0,1720000.0
2014-01-08,77500,77500,76500,77200,2622,132784.0,1720000.0
2014-01-09,77700,78500,76500,77600,3077,133472.0,1720000.0
2014-01-10,77900,77900,76600,77700,686,133644.0,1720000.0
2014-01-13,78000,78000,76900,77600,610,133472.0,1720000.0
2014-01-14,76800,78000,76800,77700,1828,133644.0,1720000.0
2014-01-15,78100,78100,77100,77800,665,133816.0,1720000.0
2014-01-16,78400,78400,77000,77800,361,133816.0,1720000.0
2014-01-17,77900,77900,77000,77400,803,133128.0,1720000.0
2014-01-20,76700,77400,76400,76800,245,132096.0,1720000.0
2014-01-21,77300,77900,74600,76600,519,131752.0,1720000.0
2014-01-22,77000,77800,75900,77500,332,133300.0,1720000.0
2014-01-23,77100,77700,76600,77500,619,133300.0,1720000.0
2014-01-24,77500,77600,76500,77500,342,133300.0,1720000.0
2014-01-27,75300,77600,74600,77500,11374,133300.0,1720000.0
2014-01-28,77500,78900,76500,78400,12444,134848.0,1720000.0
2014-01-29,78400,79600,78400,79100,3833,136052.0,1720000.0
2014-02-03,79200,80000,78300,79200,2145,136224.0,1720000.0
2014-02-04,78500,79500,77600,79200,1803,136224.0,1720000.0
2014-02-05,79900,80000,78500,79300,719,136396.0,1720000.0
2014-02-06,79400,80000,78800,79400,1333,136568.0,1720000.0
2014-02-07,80000,81800,78800,80200,2343,137944.0,1720000.0
2014-02-10,81900,81900,78500,80200,1182,137944.0,1720000.0
2014-02-11,80800,80800,78500,78900,3242,135708.0,1720000.0
2014-02-12,79400,79400,78100,78800,842,135536.0,1720000.0
2014-02-13,78700,79400,78400,78600,367,135192.0,1720000.0
2014-02-14,78800,79600,77700,79400,1281,136568.0,1720000.0
2014-02-17,79300,79900,77400,77600,1923,133472.0,1720000.0
2014-02-18,77600,78500,77300,77800,336,133816.0,1720000.0
2014-02-19,76900,82500,75600,80000,4922,137600.0,1720000.0
2014-02-20,82000,82000,76400,76800,3957,132096.0,1720000.0
2014-02-21,76400,78300,76300,76400,1367,131408.0,1720000.0
2014-02-24,77200,78000,74400,78000,5301,134160.0,1720000.0
2014-02-25,79500,79700,76500,78200,4051,134504.0,1720000.0
2014-02-26,79000,80000,76700,78700,4321,135364.0,1720000.0
2014-02-27,79000,79000,77200,78600,2859,135192.0,1720000.0
2014-02-28,79000,79000,77600,78600,1490,135192.0,1720000.0
2014-03-03,79000,79200,77800,78400,1063,134848.0,1720000.0
2014-03-04,78400,80000,77500,78200,3359,134504.0,1720000.0
2014-03-05,78900,80200,77700,78200,1722,134504.0,1720000.0
2014-03-06,79000,79000,77000,77800,1746,133816.0,1720000.0
2014-03-07,78100,78500,77400,77800,1550,133816.0,1720000.0
2014-03-10,78200,79000,77600,77800,1848,133816.0,1720000.0
2014-03-11,77800,78900,77000,77800,1644,133816.0,1720000.0
2014-03-12,78100,78100,76200,77000,1898,132440.0,1720000.0
2014-03-13,77000,77100,76500,77000,1231,132440.0,1720000.0
2014-03-14,77300,77400,76500,77300,1145,132956.0,1720000.0
2014-03-17,77700,77700,76100,76500,1867,131580.0,1720000.0
2014-03-18,76800,77000,76200,76500,2331,131580.0,1720000.0
2014-03-19,77500,77500,76000,76400,1308,131408.0,1720000.0
2014-03-20,76300,77200,75800,76400,1180,131408.0,1720000.0
2014-03-21,76500,77300,75600,76400,2512,131408.0,1720000.0
2014-03-24,76600,77300,75900,76400,2734,131408.0,1720000.0
2014-03-25,76200,76800,76000,76500,2361,131580.0,1720000.0
2014-03-26,77200,77900,76600,77900,1222,133988.0,1720000.0
2014-03-27,77900,77900,77100,77800,509,133816.0,1720000.0
2014-03-28,78000,78900,77400,78200,1397,134504.0,1720000.0
2014-03-31,77500,79000,77300,78600,2390,135192.0,1720000.0
2014-04-01,78300,78600,76900,76900,999,132268.0,1720000.0
2014-04-02,77100,80200,76700,78900,7965,135708.0,1720000.0
2014-04-03,78900,80000,77900,78000,1231,134160.0,1720000.0
2014-04-04,76800,78200,76800,78000,2007,134160.0,1720000.0
2014-04-07,78000,78800,77200,78000,1230,134160.0,1720000.0
2014-04-08,77700,78800,77200,78500,1434,135020.0,1720000.0
2014-04-09,78900,78900,77300,77500,1033,133300.0,1720000.0
2014-04-10,77500,78100,77200,77500,1822,133300.0,1720000.0
2014-04-11,76500,77900,76500,77500,1302,133300.0,1720000.0
2014-04-14,76700,78300,76700,76700,2457,131924.0,1720000.0
2014-04-15,76800,78000,76500,77700,3018,133644.0,1720000.0
2014-04-16,77700,78000,76800,77700,1937,133644.0,1720000.0
2014-04-17,78200,78800,77000,77700,1763,133644.0,1720000.0
2014-04-18,77200,78300,77000,77900,2306,133988.0,1720000.0
2014-04-21,77500,78700,77000,77900,1341,133988.0,1720000.0
2014-04-22,77600,78100,77300,77900,2134,133988.0,1720000.0
