현대건설(000720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-03-16,77000,78500,75500,76800,928940,8552123.0,111355765.0
2011-03-17,75200,76400,74500,76400,713150,8507580.0,111355765.0
2011-03-18,77200,79800,76200,79700,1137106,8875054.0,111355765.0
2011-03-21,80500,81400,79700,80500,832462,8964139.0,111355765.0
2011-03-22,80700,81500,79000,81300,1106774,9053224.0,111355765.0
2011-03-23,82000,82700,79700,82100,1053503,9142308.0,111355765.0
2011-03-24,83000,83900,81500,81700,792333,9097766.0,111355765.0
2011-03-25,82500,82500,80400,81200,905974,9042088.0,111355765.0
2011-03-28,80800,81200,76800,77400,1851541,8618936.0,111355765.0
2011-03-29,76800,78100,76500,77500,900532,8630072.0,111355765.0
2011-03-30,77700,78900,77200,78600,1183504,8752563.0,111355765.0
2011-03-31,79300,80400,77900,79200,1187026,8819377.0,111355765.0
2011-04-01,79500,81100,78800,80000,1152259,8908461.0,111355765.0
2011-04-04,80500,82200,79000,80200,1398968,8930732.0,111355765.0
2011-04-05,80200,80700,79200,80500,856366,8964139.0,111355765.0
2011-04-06,80400,81100,79400,80100,1165130,8919597.0,111355765.0
2011-04-07,80200,81700,79700,80800,1118290,8997546.0,111355765.0
2011-04-08,80700,85800,80600,85700,3219940,9543189.0,111355765.0
2011-04-11,85700,87200,84400,86700,1335887,9654545.0,111355765.0
2011-04-12,86000,86800,83200,83200,1787871,9264800.0,111355765.0
2011-04-13,82900,84100,81500,83800,1259184,9331613.0,111355765.0
2011-04-14,83500,86000,83100,84500,1622414,9409562.0,111355765.0
2011-04-15,84100,85500,83200,84000,1045923,9353884.0,111355765.0
2011-04-18,82500,84800,79900,84000,2440776,9353884.0,111355765.0
2011-04-19,82800,84700,81100,81200,1476320,9042088.0,111355765.0
2011-04-20,81800,82100,79100,79700,1981151,8875054.0,111355765.0
2011-04-21,79700,81000,77500,78600,2331407,8752563.0,111355765.0
2011-04-22,78700,82300,78600,81600,2193413,9086630.0,111355765.0
2011-04-25,82300,83600,80800,80900,1187318,9008681.0,111355765.0
2011-04-26,80900,82300,79700,82000,1326215,9131173.0,111355765.0
2011-04-27,83500,88700,83000,88400,4939354,9843850.0,111355765.0
2011-04-28,89200,90300,87200,87800,2269796,9777036.0,111355765.0
2011-04-29,87800,91300,87600,89900,2525081,10010883.0,111355765.0
2011-05-02,92000,92900,90400,90900,1624529,10122239.0,111355765.0
2011-05-03,90200,90400,87000,88800,1239438,9888392.0,111355765.0
2011-05-04,88400,88900,86600,87000,672928,9687952.0,111355765.0
2011-05-06,85500,86200,82300,83100,1379433,9253664.0,111355765.0
2011-05-09,83100,84200,82300,82500,767074,9186851.0,111355765.0
2011-05-11,83500,84700,83100,83900,741732,9342749.0,111355765.0
2011-05-12,82300,82900,81600,81800,726207,9108902.0,111355765.0
2011-05-13,82300,83400,79800,81300,1255105,9053224.0,111355765.0
2011-05-16,80600,81200,79700,80500,547794,8964139.0,111355765.0
2011-05-17,80100,82000,80000,81000,561311,9019817.0,111355765.0
2011-05-18,81500,82800,80800,82200,915652,9153444.0,111355765.0
2011-05-19,81800,82100,78700,79400,923739,8841648.0,111355765.0
2011-05-20,79900,79900,77700,78400,691311,8730292.0,111355765.0
2011-05-23,78000,79000,76200,76700,592965,8540987.0,111355765.0
2011-05-24,76100,78300,76000,76400,520175,8507580.0,111355765.0
2011-05-25,76600,78300,76100,77200,599112,8596665.0,111355765.0
2011-05-26,78900,79600,78000,78600,551626,8752563.0,111355765.0
2011-05-27,79000,83500,78000,82800,1511343,9220257.0,111355765.0
2011-05-30,83700,84300,82000,82300,646102,9164579.0,111355765.0
2011-05-31,82400,85300,82300,84000,1013994,9353884.0,111355765.0
2011-06-01,83300,86300,83300,85000,908927,9465240.0,111355765.0
2011-06-02,83000,86200,82500,84800,804311,9442969.0,111355765.0
2011-06-03,86300,87600,84000,84100,1070357,9365020.0,111355765.0
2011-06-07,83300,85200,82100,84100,545509,9365020.0,111355765.0
2011-06-08,83000,84000,78400,78500,2263748,8741428.0,111355765.0
2011-06-09,77500,80700,76300,78900,1696177,8785970.0,111355765.0
2011-06-10,79400,80300,77800,78700,873347,8763699.0,111355765.0
2011-06-13,77600,80400,77600,78800,869911,8774834.0,111355765.0
2011-06-14,79600,82500,78700,82100,1265397,9142308.0,111355765.0
2011-06-15,82400,83500,81700,83000,615198,9242528.0,111355765.0
2011-06-16,82000,82900,81600,82200,494574,9153444.0,111355765.0
2011-06-17,82600,84400,82000,83100,1008105,9253664.0,111355765.0
2011-06-20,84400,86200,83100,83500,1209586,9298206.0,111355765.0
2011-06-21,84900,85100,81000,84200,839820,9376155.0,111355765.0
2011-06-22,85000,85300,83100,83600,744888,9309342.0,111355765.0
2011-06-23,82800,83900,82600,83600,370539,9309342.0,111355765.0
2011-06-24,84100,85300,83900,84300,689277,9387291.0,111355765.0
2011-06-27,83600,84700,83100,84500,399343,9409562.0,111355765.0
2011-06-28,85400,86800,82700,83400,998147,9287071.0,111355765.0
2011-06-29,84800,86100,84000,85900,964363,9565460.0,111355765.0
2011-06-30,86400,87000,85700,86100,690190,9587731.0,111355765.0
2011-07-01,87200,88000,86100,87600,826329,9754765.0,111355765.0
2011-07-04,88200,89200,87600,87600,730432,9754765.0,111355765.0
2011-07-05,87600,88000,86300,86700,507405,9654545.0,111355765.0
2011-07-06,84500,86300,83600,86300,1186864,9610003.0,111355765.0
2011-07-07,87000,89000,86700,88700,1028608,9877256.0,111355765.0
2011-07-08,89400,90000,88500,89000,870654,9910663.0,111355765.0
2011-07-11,88500,89400,87500,87600,497516,9754765.0,111355765.0
2011-07-12,86200,87300,86000,86000,480222,9576596.0,111355765.0
2011-07-13,86200,87100,85400,87100,620370,9699087.0,111355765.0
2011-07-14,86800,87100,85600,87100,530806,9699087.0,111355765.0
2011-07-15,87100,88900,87100,88300,444688,9832714.0,111355765.0
2011-07-18,87700,87900,86300,86400,409543,9621138.0,111355765.0
2011-07-19,86200,87700,86200,86500,354262,9632274.0,111355765.0
2011-07-20,87500,89400,87500,88300,669299,9832714.0,111355765.0
2011-07-21,88400,90900,87400,90300,1177758,10055426.0,111355765.0
2011-07-22,90400,91400,89700,90600,713990,10088832.0,111355765.0
2011-07-25,89800,89900,88600,89200,423615,9932934.0,111355765.0
2011-07-26,89200,89900,85000,86200,1126673,9598867.0,111355765.0
2011-07-27,86400,86800,84300,86500,606479,9632274.0,111355765.0
2011-07-28,85000,86900,84800,86900,335923,9676816.0,111355765.0
2011-07-29,86900,87300,85700,86400,348986,9621138.0,111355765.0
2011-08-01,86200,86600,84400,85500,949322,9520918.0,111355765.0
2011-08-02,84600,85000,81600,81800,1264348,9108902.0,111355765.0
2011-08-03,80200,80700,77800,78300,1488404,8719156.0,111355765.0
2011-08-04,79000,79200,76800,77200,1135621,8596665.0,111355765.0
2011-08-05,73000,74700,71100,72000,1812576,8017615.0,111355765.0
2011-08-08,70500,72500,62000,68800,2022914,7661277.0,111355765.0
2011-08-09,66500,66700,61600,64700,2262838,7204718.0,111355765.0
2011-08-10,68100,68600,65900,66700,1646033,7427430.0,111355765.0
2011-08-11,63300,69300,63300,68000,1030253,7572192.0,111355765.0
2011-08-12,69500,69800,66200,66800,739346,7438565.0,111355765.0
2011-08-16,69100,70800,68300,70700,873477,7872853.0,111355765.0
2011-08-17,70400,72000,69900,70800,547113,7883988.0,111355765.0
2011-08-18,70800,71200,67600,69600,776567,7750361.0,111355765.0
2011-08-19,66700,67300,62200,62800,1443345,6993142.0,111355765.0
2011-08-22,64200,64600,59800,60100,826144,6692481.0,111355765.0
2011-08-23,62700,66000,62000,66000,1353077,7349480.0,111355765.0
2011-08-24,68700,72000,67900,67900,1709823,7561056.0,111355765.0
2011-08-25,70000,71000,67100,67900,895558,7561056.0,111355765.0
2011-08-26,67500,68600,66700,68500,482947,7627870.0,111355765.0
2011-08-29,69400,69800,68000,69100,859339,7694683.0,111355765.0
2011-08-30,71400,72600,69600,69600,1181972,7750361.0,111355765.0
2011-08-31,70300,71300,68100,71000,1589853,7906259.0,111355765.0
2011-09-01,71400,72400,69100,69900,1225456,7783768.0,111355765.0
2011-09-02,69400,69900,66700,67400,1349078,7505379.0,111355765.0
2011-09-05,65800,66000,62600,62600,935771,6970871.0,111355765.0
2011-09-06,61000,62500,59900,61200,1293555,6814973.0,111355765.0
2011-09-07,62700,63200,60800,62600,1864425,6970871.0,111355765.0
2011-09-08,63400,63700,60400,60700,1709553,6759295.0,111355765.0
2011-09-09,60300,62500,59900,61100,1105248,6803837.0,111355765.0
2011-09-14,61600,62400,59300,59300,991720,6603397.0,111355765.0
2011-09-15,61300,61400,59400,60600,742118,6748159.0,111355765.0
2011-09-16,61400,64700,61200,64200,1285436,7149040.0,111355765.0
2011-09-19,64100,65700,62900,64200,938811,7149040.0,111355765.0
2011-09-20,63800,65300,62300,65100,736981,7249260.0,111355765.0
2011-09-21,65100,66500,64200,65200,678829,7260396.0,111355765.0
2011-09-22,63100,63800,61900,62000,751054,6904057.0,111355765.0
2011-09-23,59200,59900,57300,57300,1209618,6380685.0,111355765.0
2011-09-26,57700,58700,53500,54600,988090,6080025.0,111355765.0
2011-09-27,56500,57200,55900,57200,749373,6369550.0,111355765.0
2011-09-28,57300,57700,55900,56200,797845,6258194.0,111355765.0
2011-09-29,55300,58700,55000,58700,814230,6536583.0,111355765.0
2011-09-30,58700,62500,58000,61100,1159239,6803837.0,111355765.0
2011-10-04,57100,58100,55200,57400,1026382,6391821.0,111355765.0
2011-10-05,57600,58000,49600,52200,2408467,5812771.0,111355765.0
2011-10-06,54700,55500,53000,53600,765702,5968669.0,111355765.0
2011-10-07,55800,58400,55300,57000,1169757,6347279.0,111355765.0
2011-10-10,56600,60000,56600,59000,837186,6569990.0,111355765.0
2011-10-11,61900,64400,61500,62400,1550861,6948600.0,111355765.0
2011-10-12,62400,63700,61200,63100,662624,7026549.0,111355765.0
2011-10-13,63800,65300,63100,64600,804398,7193582.0,111355765.0
2011-10-14,64100,65800,63100,65200,564416,7260396.0,111355765.0
2011-10-17,66700,68800,66400,68500,1204536,7627870.0,111355765.0
2011-10-18,66500,69700,66200,68500,1094949,7627870.0,111355765.0
2011-10-19,69300,69400,67100,68800,527398,7661277.0,111355765.0
2011-10-20,68800,69000,63800,64100,627808,7137905.0,111355765.0
2011-10-21,69300,69300,66300,68300,1269558,7605599.0,111355765.0
2011-10-24,70100,71800,69400,71500,1221019,7961937.0,111355765.0
2011-10-25,71500,72000,70200,70800,586228,7883988.0,111355765.0
2011-10-26,69500,72900,69300,72300,794863,8051022.0,111355765.0
2011-10-27,73500,73700,71600,72300,697886,8051022.0,111355765.0
2011-10-28,74100,74400,72100,72800,877800,8106700.0,111355765.0
2011-10-31,72700,73400,71500,71900,455704,8006480.0,111355765.0
2011-11-01,70500,72300,70500,71100,518805,7917395.0,111355765.0
2011-11-02,68300,70900,67700,70900,698526,7895124.0,111355765.0
2011-11-03,71200,71200,68500,68900,415573,7672412.0,111355765.0
2011-11-04,70700,71500,70200,71200,518820,7928530.0,111355765.0
2011-11-07,71700,72000,70300,71400,349024,7950802.0,111355765.0
2011-11-08,71800,72200,70700,70700,434471,7872853.0,111355765.0
2011-11-09,71700,72100,70600,70900,456404,7895124.0,111355765.0
2011-11-10,68100,68900,65500,65500,1385898,7293803.0,111355765.0
2011-11-11,66700,67500,65600,67400,555378,7505379.0,111355765.0
2011-11-14,68200,69200,68200,68800,438899,7661277.0,111355765.0
2011-11-15,67800,68500,66300,66900,659201,7449701.0,111355765.0
2011-11-16,67200,67800,65000,65200,503286,7260396.0,111355765.0
2011-11-17,65000,66600,63200,66200,678598,7371752.0,111355765.0
2011-11-18,64100,64900,63600,64200,451695,7149040.0,111355765.0
2011-11-21,64600,64700,63500,63900,313482,7115633.0,111355765.0
2011-11-22,63100,64500,62600,63600,253517,7082227.0,111355765.0
2011-11-23,63200,63500,61500,62000,419251,6904057.0,111355765.0
2011-11-24,61500,62400,60900,61500,428325,6848380.0,111355765.0
2011-11-25,61400,61700,60200,61400,268933,6837244.0,111355765.0
2011-11-28,62000,64600,62000,64400,462392,7171311.0,111355765.0
2011-11-29,65100,65700,64500,65400,519086,7282667.0,111355765.0
2011-11-30,64700,65100,64000,64500,331732,7182447.0,111355765.0
2011-12-01,67200,68000,67000,68000,1022518,7572192.0,111355765.0
2011-12-02,67300,68800,66900,68600,355389,7639005.0,111355765.0
2011-12-05,69300,69300,67700,68300,220338,7605599.0,111355765.0
2011-12-06,67700,68900,67500,68600,416505,7639005.0,111355765.0
2011-12-07,69800,70800,69600,70400,804563,7839446.0,111355765.0
2011-12-08,70400,71200,69100,70400,505072,7839446.0,111355765.0
2011-12-09,69200,69500,68000,68500,310988,7627870.0,111355765.0
2011-12-12,70000,70700,69100,70700,386210,7872853.0,111355765.0
2011-12-13,70000,71500,69200,70300,548279,7828310.0,111355765.0
2011-12-14,70300,71400,69600,71000,396039,7906259.0,111355765.0
2011-12-15,69500,70900,67200,68700,619475,7650141.0,111355765.0
2011-12-16,68700,68800,67300,68000,374619,7572192.0,111355765.0
2011-12-19,67600,70100,63500,67300,1091380,7494243.0,111355765.0
2011-12-20,67500,68800,65800,67200,761099,7483107.0,111355765.0
2011-12-21,68800,70900,68000,70800,738098,7883988.0,111355765.0
2011-12-22,71000,72700,70200,72000,836803,8017615.0,111355765.0
2011-12-23,72800,73000,72100,72300,410075,8051022.0,111355765.0
2011-12-26,72300,72500,71100,72100,281355,8028751.0,111355765.0
2011-12-27,72100,72800,70100,71800,377241,7995344.0,111355765.0
2011-12-28,71300,71800,69000,69600,449470,7750361.0,111355765.0
2011-12-29,69600,70700,68600,70400,384787,7839446.0,111355765.0
2012-01-02,70200,71900,70200,71900,378989,8006480.0,111355765.0
2012-01-03,72100,73300,72000,72500,690015,8073293.0,111355765.0
2012-01-04,72500,73300,71800,72600,587162,8084429.0,111355765.0
2012-01-05,73300,73300,71200,72000,455237,8017615.0,111355765.0
2012-01-06,71100,71600,70100,71400,454704,7950802.0,111355765.0
2012-01-09,71100,71100,69200,69600,491272,7750361.0,111355765.0
2012-01-10,69600,70700,69400,70000,481925,7794904.0,111355765.0
2012-01-11,70400,70400,69300,69700,359751,7761497.0,111355765.0
2012-01-12,70200,71400,69500,70100,354414,7806039.0,111355765.0
2012-01-13,69900,70600,69100,69900,470133,7783768.0,111355765.0
2012-01-16,69300,69400,68000,68800,465619,7661277.0,111355765.0
2012-01-17,69200,72300,69200,72300,741116,8051022.0,111355765.0
2012-01-18,71900,72900,71700,72500,401012,8073293.0,111355765.0
2012-01-19,72500,72800,70400,70800,1347918,7883988.0,111355765.0
2012-01-20,70800,71900,70400,71500,656554,7961937.0,111355765.0
2012-01-25,71600,74200,71500,73000,922946,8128971.0,111355765.0
2012-01-26,73500,73900,72700,73300,483192,8162378.0,111355765.0
2012-01-27,73300,74200,72300,74000,520486,8240327.0,111355765.0
2012-01-30,73700,73900,71800,72000,434315,8017615.0,111355765.0
2012-01-31,71000,71600,69100,71600,1419990,7973073.0,111355765.0
2012-02-01,71700,75500,71600,75000,1392720,8351682.0,111355765.0
2012-02-02,77000,79200,75400,79000,1550710,8797105.0,111355765.0
2012-02-03,79600,79600,77300,78600,695477,8752563.0,111355765.0
2012-02-06,78600,80000,77300,78700,637067,8763699.0,111355765.0
2012-02-07,79200,79400,76900,78500,446032,8741428.0,111355765.0
2012-02-08,78800,81100,77700,80800,661851,8997546.0,111355765.0
2012-02-09,81200,83000,80800,82900,685318,9231393.0,111355765.0
2012-02-10,82900,83700,81400,81800,547825,9108902.0,111355765.0
2012-02-13,81600,82600,80000,81500,418987,9075495.0,111355765.0
2012-02-14,80900,81400,80000,80700,423071,8986410.0,111355765.0
2012-02-15,80500,81400,79900,81000,455758,9019817.0,111355765.0
2012-02-16,80800,82300,80100,80500,662713,8964139.0,111355765.0
2012-02-17,81500,82700,80800,82200,524363,9153444.0,111355765.0
2012-02-20,82800,83500,81500,81900,570066,9120037.0,111355765.0
2012-02-21,81100,81800,79200,81200,583675,9042088.0,111355765.0
2012-02-22,80500,80900,79500,80400,329384,8953004.0,111355765.0
2012-02-23,79700,81000,79200,80300,347207,8941868.0,111355765.0
2012-02-24,81000,82900,80200,82900,636664,9231393.0,111355765.0
2012-02-27,82800,83400,81300,81300,341693,9053224.0,111355765.0
2012-02-28,81000,82500,79500,81900,509104,9120037.0,111355765.0
2012-02-29,82800,86000,82600,84700,1189095,9431833.0,111355765.0
2012-03-02,85500,86200,84200,85100,456815,9476376.0,111355765.0
2012-03-05,84600,86000,83500,84200,386484,9376155.0,111355765.0
2012-03-06,83700,85800,83500,84000,525650,9353884.0,111355765.0
2012-03-07,82400,83400,81600,82300,532774,9164579.0,111355765.0
2012-03-08,82700,85500,82200,84500,629105,9409562.0,111355765.0
2012-03-09,85500,85500,83900,84400,408153,9398427.0,111355765.0
2012-03-12,86100,86900,85300,85600,536769,9532053.0,111355765.0
2012-03-13,86600,87500,83600,84200,777860,9376155.0,111355765.0
2012-03-14,85100,86000,84600,85300,554105,9498647.0,111355765.0
2012-03-15,85200,86500,84500,85100,430235,9476376.0,111355765.0
2012-03-16,85100,85800,83500,83500,497940,9298206.0,111355765.0
2012-03-19,83300,85800,83200,85000,487348,9465240.0,111355765.0
2012-03-20,84800,86200,83500,84000,516638,9353884.0,111355765.0
2012-03-21,83500,84200,82500,83300,532232,9275935.0,111355765.0
2012-03-22,83000,84000,81500,82100,587509,9142308.0,111355765.0
2012-03-23,81800,82900,81200,82500,565450,9186851.0,111355765.0
2012-03-26,82900,85100,82900,83500,479266,9298206.0,111355765.0
2012-03-27,84600,84900,82700,82900,375055,9231393.0,111355765.0
2012-03-28,82900,82900,81100,81700,541990,9097766.0,111355765.0
2012-03-29,81200,81200,79200,80000,683638,8908461.0,111355765.0
2012-03-30,80000,82900,79600,80800,568098,8997546.0,111355765.0
2012-04-02,81200,82000,80400,81200,326576,9042088.0,111355765.0
2012-04-03,82000,82700,81200,81900,387745,9120037.0,111355765.0
2012-04-04,81400,81500,79000,79600,591955,8863919.0,111355765.0
2012-04-05,79200,79800,77700,78700,547176,8763699.0,111355765.0
2012-04-06,78900,80800,78300,80200,370086,8930732.0,111355765.0
2012-04-09,79200,79400,76100,76600,579890,8529852.0,111355765.0
2012-04-10,77000,77900,75500,75800,400412,8440767.0,111355765.0
2012-04-12,75400,76200,73900,74900,564563,8340547.0,111355765.0
2012-04-13,76000,78100,75700,77800,512290,8663479.0,111355765.0
2012-04-16,76500,76800,75700,76500,329809,8518716.0,111355765.0
2012-04-17,76600,77400,76300,76500,279420,8518716.0,111355765.0
2012-04-18,77700,78200,77400,77700,498561,8652343.0,111355765.0
2012-04-19,77300,78000,75800,75900,436062,8451903.0,111355765.0
2012-04-20,74800,75300,74000,74200,367926,8262598.0,111355765.0
2012-04-23,74000,74300,71500,72500,731938,8073293.0,111355765.0
2012-04-24,72300,73600,71500,72600,343176,8084429.0,111355765.0
2012-04-25,74800,74800,69700,70300,717282,7828310.0,111355765.0
2012-04-26,71300,71400,69200,70100,452563,7806039.0,111355765.0
2012-04-27,70200,72500,70000,71300,649495,7939666.0,111355765.0
2012-04-30,71200,72500,71200,71400,343254,7950802.0,111355765.0
2012-05-02,72900,75600,72600,75000,793138,8351682.0,111355765.0
2012-05-03,74700,75900,74300,74500,386685,8296004.0,111355765.0
2012-05-04,74100,74400,71000,72300,629823,8051022.0,111355765.0
2012-05-07,70800,71000,68600,69500,832012,7739226.0,111355765.0
2012-05-08,70400,70500,69100,69900,439626,7783768.0,111355765.0
2012-05-09,69500,69900,66700,67000,697853,7460836.0,111355765.0
2012-05-10,65800,69000,65800,68000,597863,7572192.0,111355765.0
2012-05-11,67900,67900,64800,65300,750902,7271531.0,111355765.0
2012-05-14,65400,66200,65100,65300,385209,7271531.0,111355765.0
2012-05-15,64900,66100,62900,65600,662434,7304938.0,111355765.0
2012-05-16,64900,66100,64000,64200,373926,7149040.0,111355765.0
2012-05-17,64800,67800,64200,67200,698199,7483107.0,111355765.0
