웰바이오텍(010600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2004-11-30,3107,3252,3107,3242,1140,6777.0,1795346.0
2004-12-01,3254,3337,3254,3327,20,6948.0,1795346.0
2004-12-02,3121,3121,3121,3101,3094,6472.0,1795346.0
2004-12-03,3222,3253,3098,3233,60,6768.0,1795346.0
2004-12-06,3232,3232,3232,3233,10,6768.0,1795346.0
2004-12-07,3097,3324,3097,3139,1370,6544.0,1795346.0
2004-12-08,3097,3159,3086,3139,1110,6571.0,1795346.0
2004-12-09,3138,3148,3138,3139,370,6571.0,1795346.0
2004-12-10,3145,3176,3083,3176,1870,6643.0,1795346.0
2004-12-13,3116,3157,3116,3157,760,6607.0,1795346.0
2004-12-14,3136,3157,3136,3157,2461,6607.0,1795346.0
2004-12-15,3158,3158,3116,3148,580,6580.0,1795346.0
2004-12-16,3142,3214,3142,3204,510,6697.0,1795346.0
2004-12-17,3166,3166,3166,3167,0,6625.0,1795346.0
2004-12-20,3117,3179,3086,3139,4049,6544.0,1795346.0
2004-12-21,3148,3148,3148,3139,400,6553.0,1795346.0
2004-12-22,3200,3200,3138,3139,1400,6571.0,1795346.0
2004-12-23,3146,3177,3104,3167,660,6616.0,1795346.0
2004-12-24,3105,3177,3105,3157,80,6598.0,1795346.0
2004-12-27,3096,3147,3096,3148,390,6589.0,1795346.0
2004-12-28,3232,3232,3232,3233,10,6768.0,1795346.0
2004-12-29,3023,3167,3023,3157,320,6607.0,1795346.0
2004-12-30,3054,3167,3054,3157,20,6598.0,1795346.0
2005-01-03,3167,3167,3167,3157,0,6598.0,1795346.0
2005-01-04,3147,3147,3147,3148,0,6589.0,1795346.0
2005-01-05,3158,3158,3158,3148,0,6580.0,1795346.0
2005-01-06,3016,3129,2954,3120,2630,6517.0,1795346.0
2005-01-07,3181,3181,3129,3120,50,6517.0,1795346.0
2005-01-10,3081,3081,3009,3082,2110,6445.0,1795346.0
2005-01-11,3040,3081,3030,3082,860,6445.0,1795346.0
2005-01-12,3020,3072,2948,3073,760,6427.0,1795346.0
2005-01-13,3015,3035,2994,3025,550,6320.0,1795346.0
2005-01-14,3023,3054,2982,3044,1280,6373.0,1795346.0
2005-01-17,3034,3045,2952,3035,3820,6329.0,1795346.0
2005-01-18,3045,3045,3024,3035,7360,6329.0,1795346.0
2005-01-19,2952,3045,2952,3035,1130,6338.0,1795346.0
2005-01-20,3034,3034,3034,3035,1300,6356.0,1795346.0
2005-01-21,2970,3083,2959,3063,1330,6409.0,1795346.0
2005-01-24,2962,3045,2962,3035,4230,6356.0,1795346.0
2005-01-25,3044,3044,3002,3044,315,6373.0,1795346.0
2005-01-26,3054,3054,2982,3044,500,6373.0,1795346.0
2005-01-27,3019,3112,3019,3091,800,6454.0,1795346.0
2005-01-28,3020,3092,3020,3082,780,6436.0,1795346.0
2005-01-31,3021,3073,2970,3063,1050,6400.0,1795346.0
2005-02-01,3096,3096,3045,3035,770,6329.0,1795346.0
2005-02-02,3028,3111,3018,3101,3770,6481.0,1795346.0
2005-02-03,2984,3139,2984,3129,660,6535.0,1795346.0
2005-02-04,3125,3177,3125,3167,160,6616.0,1795346.0
2005-02-07,3124,3258,3052,3176,5240,6643.0,1795346.0
2005-02-11,3185,3412,3185,3299,6041,6885.0,1795346.0
2005-02-14,3288,3597,3288,3516,11760,7352.0,1795346.0
2005-02-15,3519,3612,3436,3581,3100,7487.0,1795346.0
2005-02-16,3589,3620,3485,3610,8180,7540.0,1795346.0
2005-02-17,3568,3620,3485,3610,1450,7540.0,1795346.0
2005-02-18,3527,3630,3485,3610,2350,7531.0,1795346.0
2005-02-21,4137,4137,4137,4138,38386,8654.0,1795346.0
2005-02-22,4642,4766,4302,4467,149593,9336.0,1795346.0
2005-02-23,4207,4423,4124,4166,22670,8707.0,1795346.0
2005-02-24,4184,4256,3874,3864,35287,8079.0,1795346.0
2005-02-25,3918,4165,3918,4166,12540,8707.0,1795346.0
2005-02-28,4115,4383,3919,4260,10836,8905.0,1795346.0
2005-03-02,4248,4393,4248,4270,5190,8923.0,1795346.0
2005-03-03,4289,4475,4279,4383,6540,9156.0,1795346.0
2005-03-04,4460,4460,4285,4430,7147,9264.0,1795346.0
2005-03-07,4587,4587,4422,4505,3190,9426.0,1795346.0
2005-03-08,4505,4505,4288,4288,3001,8977.0,1795346.0
2005-03-09,4136,4383,4136,4260,1440,8905.0,1795346.0
2005-03-10,4199,4291,4199,4251,5280,8887.0,1795346.0
2005-03-11,4234,4368,4234,4317,2740,9031.0,1795346.0
2005-03-14,4283,4335,4283,4335,7120,9066.0,1795346.0
2005-03-15,4232,4335,4232,4335,4470,9066.0,1795346.0
2005-03-16,4214,4307,4214,4307,1610,9013.0,1795346.0
2005-03-17,4169,4179,4128,4128,1560,8636.0,1795346.0
2005-03-18,4116,4116,3899,4034,7700,8429.0,1795346.0
2005-03-21,4296,4296,3924,4100,1840,8564.0,1795346.0
2005-03-22,4118,4118,3994,4119,4390,8618.0,1795346.0
2005-03-23,4751,4751,4751,4741,22268,9910.0,1795346.0
2005-03-24,5457,5457,5457,5448,4569,11382.0,1795346.0
2005-03-25,5765,6249,5362,5363,329058,11221.0,1795346.0
2005-03-28,5159,5366,4788,5325,120580,11131.0,1795346.0
2005-03-29,5163,5452,4998,5071,46260,10610.0,1795346.0
2005-03-30,5053,5826,4939,5363,135420,11221.0,1795346.0
2005-03-31,5286,5586,5142,5401,87640,11293.0,1795346.0
2005-04-01,5548,5857,5146,5146,108571,10754.0,1795346.0
2005-04-04,5103,5237,5051,5052,24110,10557.0,1795346.0
2005-04-06,4948,5061,4844,4948,36060,10341.0,1795346.0
2005-04-07,4920,5054,4868,5024,14381,10503.0,1795346.0
2005-04-08,5021,5124,4907,4939,34890,10323.0,1795346.0
2005-04-11,4917,4979,4783,4835,14819,10108.0,1795346.0
2005-04-12,4827,5013,4827,4910,13721,10269.0,1795346.0
2005-04-13,5055,5055,4808,4901,10020,10251.0,1795346.0
2005-04-14,4817,4817,4549,4581,17761,9587.0,1795346.0
2005-04-15,4595,4688,4564,4637,8630,9695.0,1795346.0
2005-04-18,4382,4630,4382,4383,19130,9156.0,1795346.0
2005-04-19,4388,4543,4388,4430,5000,9264.0,1795346.0
2005-04-20,4453,4577,4453,4505,3520,9426.0,1795346.0
2005-04-21,4290,4496,4218,4486,5580,9372.0,1795346.0
2005-04-22,4722,4722,4432,4505,5640,9426.0,1795346.0
2005-04-25,4384,4591,4384,4467,4710,9336.0,1795346.0
2005-04-26,4477,4477,4353,4467,5960,9336.0,1795346.0
2005-04-27,4315,4470,4315,4326,3800,9049.0,1795346.0
2005-04-28,4383,4424,4290,4373,2820,9138.0,1795346.0
2005-04-29,4258,4392,4258,4279,1750,8941.0,1795346.0
2005-05-02,4290,4383,4290,4373,2540,9138.0,1795346.0
2005-05-03,4335,4387,4283,4335,540,9066.0,1795346.0
2005-05-04,4655,4655,4293,4449,9590,9300.0,1795346.0
2005-05-06,4340,4412,4299,4392,12280,9192.0,1795346.0
2005-05-09,4326,4501,4202,4326,7640,9049.0,1795346.0
2005-05-10,4329,4453,4288,4288,3130,8977.0,1795346.0
2005-05-11,4271,4415,4126,4251,5550,8887.0,1795346.0
2005-05-12,4185,4319,4174,4288,1470,8959.0,1795346.0
2005-05-13,4277,4308,4184,4185,910,8734.0,1795346.0
2005-05-16,4200,4283,4118,4232,7030,8851.0,1795346.0
2005-05-17,4141,4203,4141,4204,800,8797.0,1795346.0
2005-05-18,4204,4287,4173,4194,9070,8779.0,1795346.0
2005-05-19,4289,4289,4124,4166,8390,8707.0,1795346.0
2005-05-20,4133,4185,4133,4175,2100,8725.0,1795346.0
2005-05-23,4144,4206,4102,4175,910,8716.0,1795346.0
2005-05-24,4160,4171,4037,4109,6910,8600.0,1795346.0
2005-05-25,4052,4104,4042,4053,1050,8474.0,1795346.0
2005-05-26,4050,4216,4050,4072,332,8510.0,1795346.0
2005-05-27,4065,4147,4044,4138,1880,8654.0,1795346.0
2005-05-30,4153,4298,4153,4185,1430,8743.0,1795346.0
2005-05-31,4195,4195,4122,4185,1400,8743.0,1795346.0
2005-06-01,4296,4296,4172,4204,240,8788.0,1795346.0
2005-06-02,4296,4296,4162,4204,6930,8788.0,1795346.0
2005-06-03,4132,4214,4121,4194,2100,8779.0,1795346.0
2005-06-07,4196,4196,4134,4166,1000,8707.0,1795346.0
2005-06-08,4184,4205,4153,4185,2190,8734.0,1795346.0
2005-06-09,4122,4215,4122,4185,1330,8743.0,1795346.0
2005-06-10,4205,4267,4195,4185,4060,8743.0,1795346.0
2005-06-13,4229,4301,4198,4260,3020,8896.0,1795346.0
2005-06-14,4198,4280,4198,4260,190,8896.0,1795346.0
2005-06-15,4238,4279,4217,4270,3860,8914.0,1795346.0
2005-06-16,4234,4327,4234,4307,2100,9013.0,1795346.0
2005-06-17,4326,4419,4264,4317,2960,9031.0,1795346.0
2005-06-20,4314,4366,4314,4335,120,9066.0,1795346.0
2005-06-21,4256,4525,4235,4298,2120,8995.0,1795346.0
2005-06-22,4230,4457,4230,4354,895,9102.0,1795346.0
2005-06-23,4286,4462,4276,4307,6955,9013.0,1795346.0
2005-06-24,4305,4336,4274,4326,2780,9049.0,1795346.0
2005-06-27,4319,4412,4267,4288,2110,8959.0,1795346.0
2005-06-28,4264,4378,4264,4317,1390,9031.0,1795346.0
2005-06-29,4337,4368,4285,4317,7830,9031.0,1795346.0
2005-06-30,4291,4394,4291,4364,10850,9120.0,1795346.0
2005-07-01,4317,4421,4317,4411,8430,9228.0,1795346.0
2005-07-04,4424,4558,4424,4486,4600,9372.0,1795346.0
2005-07-05,4473,4669,4473,4618,23715,9659.0,1795346.0
2005-07-06,4647,4822,4606,4637,13270,9695.0,1795346.0
2005-07-07,4633,5138,4612,4788,34520,10018.0,1795346.0
2005-07-08,4696,4696,4562,4552,14270,9515.0,1795346.0
2005-07-11,4518,4642,4518,4581,3855,9569.0,1795346.0
2005-07-12,4603,5037,4552,4769,25670,9964.0,1795346.0
2005-07-13,4767,4932,4716,4892,25840,10233.0,1795346.0
2005-07-14,4891,4932,4767,4892,10920,10233.0,1795346.0
2005-07-15,4859,5024,4776,4797,8572,10036.0,1795346.0
2005-07-18,4756,4869,4714,4797,4600,10036.0,1795346.0
2005-07-19,4797,4838,4714,4797,8810,10036.0,1795346.0
2005-07-20,4781,4832,4760,4750,11170,9928.0,1795346.0
2005-07-21,4761,5164,4761,4844,7520,10126.0,1795346.0
2005-07-22,4809,4861,4726,4778,5720,10000.0,1795346.0
2005-07-25,4809,5005,4809,4995,3560,10449.0,1795346.0
2005-07-26,5120,5120,4904,4976,5478,10413.0,1795346.0
2005-07-27,4925,4987,4874,4967,15010,10395.0,1795346.0
2005-07-28,5101,5101,4853,4854,15750,10144.0,1795346.0
2005-07-29,4810,4924,4810,4873,8038,10198.0,1795346.0
2005-08-01,4872,4965,4821,4873,4120,10198.0,1795346.0
2005-08-02,4883,4883,4687,4760,14500,9946.0,1795346.0
2005-08-03,4761,4761,4616,4637,20190,9695.0,1795346.0
2005-08-04,4624,4716,4562,4665,11350,9749.0,1795346.0
2005-08-05,4552,4562,4531,4552,3340,9515.0,1795346.0
2005-08-08,4562,4603,4510,4552,3820,9515.0,1795346.0
2005-08-09,4548,4600,4548,4590,1080,9605.0,1795346.0
2005-08-10,4716,4716,4561,4675,300,9785.0,1795346.0
2005-08-11,4633,4674,4612,4675,680,9785.0,1795346.0
2005-08-12,4715,4746,4632,4684,22010,9803.0,1795346.0
2005-08-16,4665,4686,4562,4552,11310,9515.0,1795346.0
2005-08-17,4634,4634,4552,4552,4230,9515.0,1795346.0
2005-08-18,4572,4572,4510,4562,2370,9533.0,1795346.0
2005-08-19,4561,4561,4385,4458,26440,9318.0,1795346.0
2005-08-22,4454,4495,4454,4496,9330,9408.0,1795346.0
2005-08-23,4436,4498,4436,4467,3310,9336.0,1795346.0
2005-08-24,4478,4478,4447,4458,460,9318.0,1795346.0
2005-08-25,4392,4454,4319,4392,12500,9174.0,1795346.0
2005-08-26,4384,4477,4292,4467,8350,9336.0,1795346.0
2005-08-29,4406,4406,4241,4241,5410,8869.0,1795346.0
2005-08-30,4286,4327,4286,4307,30,9013.0,1795346.0
2005-08-31,4347,4347,4120,4213,9560,8815.0,1795346.0
2005-09-01,4216,4298,4216,4288,1300,8959.0,1795346.0
2005-09-02,4281,4281,4209,4251,2760,8887.0,1795346.0
2005-09-05,4187,4270,4187,4260,1770,8905.0,1795346.0
2005-09-06,4219,4291,4209,4251,3980,8887.0,1795346.0
2005-09-07,4316,4316,4316,4317,10,9031.0,1795346.0
2005-09-08,4236,4329,4236,4288,3830,8977.0,1795346.0
2005-09-09,4264,4357,4264,4326,3430,9049.0,1795346.0
2005-09-12,4329,4371,4288,4288,6330,8977.0,1795346.0
2005-09-13,4336,4491,4284,4326,490,9049.0,1795346.0
2005-09-14,4418,4418,4284,4326,2746,9049.0,1795346.0
2005-09-15,4288,4288,4267,4288,6610,8977.0,1795346.0
2005-09-16,4267,4309,4267,4288,260,8977.0,1795346.0
2005-09-20,4291,4291,4229,4260,8880,8905.0,1795346.0
2005-09-21,4298,4350,4257,4288,8841,8959.0,1795346.0
2005-09-22,4291,4374,4260,4364,8420,9120.0,1795346.0
2005-09-23,4366,4366,4294,4335,1120,9066.0,1795346.0
2005-09-26,4361,4413,4341,4383,9100,9156.0,1795346.0
2005-09-27,4391,4525,4350,4505,16700,9426.0,1795346.0
2005-09-28,4556,4618,4494,4505,8213,9426.0,1795346.0
2005-09-29,4597,4597,4473,4515,7140,9444.0,1795346.0
2005-09-30,4518,4621,4518,4581,6977,9569.0,1795346.0
2005-10-04,4581,4715,4570,4684,8590,9803.0,1795346.0
2005-10-05,4690,4813,4638,4731,14300,9892.0,1795346.0
2005-10-06,4726,4736,4623,4675,2240,9767.0,1795346.0
2005-10-07,4673,4715,4591,4684,2962,9803.0,1795346.0
2005-10-10,4697,4821,4687,4760,8950,9946.0,1795346.0
2005-10-11,4715,5055,4673,4684,9367,9803.0,1795346.0
2005-10-12,4881,4881,4716,4778,21519,10000.0,1795346.0
2005-10-13,4712,4825,4650,4712,6465,9856.0,1795346.0
2005-10-14,4712,4753,4650,4712,8730,9856.0,1795346.0
2005-10-17,4682,4847,4682,4807,20350,10054.0,1795346.0
2005-10-18,4806,4920,4775,4807,14480,10054.0,1795346.0
2005-10-19,4821,4925,4780,4863,51540,10162.0,1795346.0
2005-10-20,4895,5587,4895,5278,183079,11041.0,1795346.0
2005-10-21,5207,5258,4938,5155,50070,10772.0,1795346.0
2005-10-24,5194,5410,5039,5184,27270,10844.0,1795346.0
2005-10-25,5156,5414,5125,5250,33610,10970.0,1795346.0
2005-10-26,5253,5583,5253,5429,40895,11347.0,1795346.0
2005-10-27,5416,5623,5354,5448,40590,11382.0,1795346.0
2005-10-28,5337,5440,5193,5193,7190,10862.0,1795346.0
2005-10-31,5216,5277,5154,5278,6810,11041.0,1795346.0
2005-11-01,5283,5365,5200,5221,6575,10916.0,1795346.0
2005-11-02,5225,5256,5090,5184,13290,10844.0,1795346.0
2005-11-03,5150,5254,5150,5203,3020,10880.0,1795346.0
2005-11-04,5238,5238,5062,5155,11840,10772.0,1795346.0
2005-11-07,5157,5177,5064,5137,10170,10736.0,1795346.0
2005-11-08,5164,5164,4936,4958,24630,10359.0,1795346.0
2005-11-09,4948,4989,4845,4835,24748,10108.0,1795346.0
2005-11-10,4835,5186,4835,5155,36371,10772.0,1795346.0
2005-11-11,5248,5248,5041,5155,3150,10772.0,1795346.0
2005-11-14,5155,5155,5062,5052,4050,10557.0,1795346.0
2005-11-15,5056,5407,5056,5221,20200,10916.0,1795346.0
2005-11-16,5353,6013,5157,5900,154551,12334.0,1795346.0
2005-11-17,5823,6081,5679,6051,62770,12657.0,1795346.0
2005-11-18,6051,6154,5978,6155,71750,12873.0,1795346.0
2005-11-21,6197,6248,6083,6249,62040,13070.0,1795346.0
2005-11-22,6312,6343,6168,6334,93980,13250.0,1795346.0
2005-11-23,6341,6599,6279,6579,114860,13752.0,1795346.0
2005-11-24,6573,6800,6522,6739,82760,14093.0,1795346.0
2005-11-25,6790,6925,6739,6843,63091,14309.0,1795346.0
2005-11-28,6852,7203,6811,6843,43080,14309.0,1795346.0
2005-11-29,6886,7062,6835,6918,64110,14470.0,1795346.0
2005-11-30,6912,7098,6891,6974,71020,14578.0,1795346.0
2005-12-01,6908,7042,6908,7022,111870,14686.0,1795346.0
2005-12-02,7087,7222,6964,6974,37720,14578.0,1795346.0
2005-12-05,6980,6991,6361,6908,109050,14453.0,1795346.0
2005-12-06,6877,7021,6877,7022,18337,14686.0,1795346.0
2005-12-07,6926,7102,6926,7040,90409,14722.0,1795346.0
2005-12-08,7077,7118,7005,7088,63026,14812.0,1795346.0
2005-12-09,7170,7170,7046,7088,132881,14812.0,1795346.0
2005-12-12,7095,7146,7053,7116,58680,14883.0,1795346.0
2005-12-13,6902,7377,6902,7295,132300,15260.0,1795346.0
2005-12-14,7419,7460,7213,7285,22060,15242.0,1795346.0
2005-12-15,7186,8240,7186,7992,221434,16715.0,1795346.0
2005-12-16,8119,8583,8067,8501,90920,17774.0,1795346.0
2005-12-19,9030,9060,8596,9020,79514,18851.0,1795346.0
2005-12-20,8803,9485,8803,9444,98248,19749.0,1795346.0
2005-12-21,9485,9743,9185,9444,28912,19749.0,1795346.0
2005-12-22,9580,9962,9528,9529,179506,19928.0,1795346.0
2005-12-23,9357,9698,9017,9698,169797,20287.0,1795346.0
2005-12-26,9698,9997,9574,9698,113940,20287.0,1795346.0
2005-12-27,9673,10013,9497,9962,314562,20826.0,1795346.0
2005-12-28,9923,9964,9613,9613,171982,20108.0,1795346.0
2005-12-29,9741,9875,9607,9783,190943,20467.0,1795346.0
2006-01-02,9793,9793,8596,8586,175272,17953.0,1795346.0
2006-01-03,8161,8223,7294,7295,237600,15260.0,1795346.0
2006-01-04,6522,6987,6388,6843,1080676,14309.0,1795346.0
2006-01-05,6959,6970,6546,6588,234298,13770.0,1795346.0
2006-01-06,6598,6722,6258,6258,187534,13088.0,1795346.0
2006-01-09,6465,6671,6320,6362,178703,13304.0,1795346.0
2006-01-10,6400,6513,5925,6070,167826,12693.0,1795346.0
2006-01-11,6079,6255,6027,6183,85724,12926.0,1795346.0
2006-01-12,6137,6230,6107,6220,83531,12998.0,1795346.0
2006-01-13,6306,6440,6193,6183,61980,12926.0,1795346.0
2006-01-16,6199,6302,6034,6117,62659,12783.0,1795346.0
2006-01-17,6089,6182,5966,5966,49030,12478.0,1795346.0
2006-01-18,5891,6046,5354,5448,65961,11400.0,1795346.0
2006-01-19,5416,5581,5313,5344,45985,11167.0,1795346.0
2006-01-20,5360,5670,5246,5278,58036,11041.0,1795346.0
2006-01-23,5070,5163,4719,4750,45476,9928.0,1795346.0
2006-01-24,4755,4909,4559,4807,57530,10054.0,1795346.0
2006-01-25,4864,5133,4864,4958,35943,10359.0,1795346.0
2006-01-26,4977,5235,4966,5184,22188,10844.0,1795346.0
2006-01-27,5208,5393,5177,5363,14011,11221.0,1795346.0
2006-01-31,5485,5485,5330,5485,19500,11472.0,1795346.0
2006-02-01,5474,5474,4906,5061,39112,10575.0,1795346.0
2006-02-02,5366,5366,4902,4995,18086,10449.0,1795346.0
2006-02-03,4930,5054,4786,4807,15400,10054.0,1795346.0
2006-02-06,4732,4876,4721,4722,10820,9874.0,1795346.0
2006-02-07,4691,4887,4691,4826,14760,10090.0,1795346.0
2006-02-08,4734,4847,4703,4807,14630,10054.0,1795346.0
2006-02-09,4809,4871,4757,4778,7290,10000.0,1795346.0
2006-02-10,4736,4787,4715,4788,8250,10018.0,1795346.0
2006-02-13,4725,4870,4725,4788,9430,10018.0,1795346.0
2006-02-14,4757,4819,4695,4778,18160,10000.0,1795346.0
2006-02-15,4774,4856,4681,4712,15389,9856.0,1795346.0
2006-02-16,4714,4714,4673,4694,4142,9821.0,1795346.0
2006-02-17,4693,4745,4683,4694,3394,9821.0,1795346.0
2006-02-20,4693,4703,4642,4694,14030,9821.0,1795346.0
2006-02-21,4688,5410,4667,5401,122461,11293.0,1795346.0
2006-02-22,5845,5938,5452,5608,123324,11724.0,1795346.0
2006-02-23,5551,5922,5551,5768,56368,12065.0,1795346.0
2006-02-24,5769,6625,5634,6626,360697,13860.0,1795346.0
2006-02-27,6946,7039,6419,6513,101170,13609.0,1795346.0
2006-02-28,6515,6650,6340,6588,48887,13770.0,1795346.0
2006-03-02,6711,6803,6597,6597,67360,13788.0,1795346.0
2006-03-03,6594,6996,6594,6739,50404,14093.0,1795346.0
2006-03-06,6755,7003,6662,6777,32460,14165.0,1795346.0
2006-03-07,6742,7785,6618,7785,168510,16284.0,1795346.0
2006-03-08,7780,8925,7780,8925,200025,18672.0,1795346.0
2006-03-09,9365,10274,8931,10264,247864,21454.0,1795346.0
2006-03-10,10902,11243,10045,10386,278481,21724.0,1795346.0
2006-03-13,10270,10951,9971,10735,252820,22442.0,1795346.0
2006-03-14,10749,11648,10398,10905,169690,22801.0,1795346.0
2006-03-15,10996,12535,10996,12535,333984,26212.0,1795346.0
2006-03-16,13435,14374,12485,12620,279138,26392.0,1795346.0
2006-03-17,12867,13734,12362,12620,118333,26392.0,1795346.0
2006-03-20,12458,13232,11983,12366,67830,25853.0,1795346.0
2006-03-21,12318,13061,12018,12318,44770,25763.0,1795346.0
2006-03-22,12318,12318,12318,12318,0,25763.0,1795346.0
2006-03-23,11760,12752,11544,12318,30464,25763.0,1795346.0
2006-03-24,11936,12793,11936,12318,12850,25763.0,1795346.0
2006-03-27,12018,12493,12018,12318,6430,25763.0,1795346.0
2006-03-28,12501,14091,12295,12667,69980,26481.0,1795346.0
2006-03-29,12497,13147,12022,12281,22178,25673.0,1795346.0
2006-03-30,12464,12464,11390,11979,18710,25045.0,1795346.0
2006-03-31,12527,13218,12011,12403,21380,25943.0,1795346.0
2006-04-03,12279,14250,12279,14251,224450,29803.0,1795346.0
2006-04-04,15454,16352,12150,16352,1131929,34201.0,1795346.0
2006-04-05,16563,18802,16563,18803,202285,39318.0,1795346.0
2006-04-06,19758,20357,16836,18850,370849,39408.0,1795346.0
2006-04-07,18811,19451,18336,19142,60210,40036.0,1795346.0
2006-04-10,18809,21979,17343,21979,904174,45961.0,1795346.0
2006-04-11,25253,25253,18728,18718,766220,39139.0,1795346.0
2006-04-12,16413,17569,15938,15928,840132,33304.0,1795346.0
2006-04-13,15924,16822,15150,15966,536202,33393.0,1795346.0
2006-04-14,16009,16525,15968,16051,164743,33573.0,1795346.0
2006-04-17,16066,16324,15984,16315,69535,34112.0,1795346.0
2006-04-18,16048,18711,15625,15966,248553,33393.0,1795346.0
2006-04-19,15973,16655,15881,16098,76997,33663.0,1795346.0
2006-04-20,16054,18501,15796,18501,300507,38690.0,1795346.0
2006-04-21,19020,19671,18040,18464,150569,38600.0,1795346.0
2006-04-24,18804,19278,17823,18464,69650,38600.0,1795346.0
2006-04-25,18511,19678,18480,18935,66589,39587.0,1795346.0
2006-04-26,18629,19403,18588,18888,40010,39498.0,1795346.0
2006-04-27,18942,19717,18643,18850,34131,39408.0,1795346.0
2006-04-28,18852,20401,18852,19359,91455,40485.0,1795346.0
2006-05-02,19250,19715,16484,16484,151372,34471.0,1795346.0
2006-05-03,16399,16863,15573,16183,43967,33842.0,1795346.0
2006-05-04,16242,16882,16200,16531,25850,34560.0,1795346.0
2006-05-08,16025,17099,16025,16531,20380,34560.0,1795346.0
2006-05-09,16530,16963,16530,16654,8700,34830.0,1795346.0
2006-05-10,16664,18481,16664,17304,19917,36176.0,1795346.0
2006-05-11,17867,18208,16928,16918,10355,35368.0,1795346.0
2006-05-12,17183,17183,16409,16616,8590,34740.0,1795346.0
2006-05-15,16868,17178,16352,16352,4880,34201.0,1795346.0
2006-05-16,16358,16533,16234,16399,6980,34291.0,1795346.0
2006-05-17,15720,17186,15720,16701,7750,34919.0,1795346.0
2006-05-18,16645,17038,16480,16739,9320,35009.0,1795346.0
2006-05-19,16738,17120,16697,16956,9421,35517.0,1798346.0
2006-05-22,16959,17402,16928,16918,4800,35427.0,1798346.0
2006-05-23,16956,19443,16863,19444,61330,40733.0,1798346.0
2006-05-24,20346,22318,20047,22318,99214,46757.0,1798346.0
2006-05-25,23196,25683,22153,25674,164053,53771.0,1798346.0
2006-05-26,29490,29490,29191,29491,267712,61773.0,1798346.0
2006-05-29,29641,33368,28866,29538,128535,61863.0,1798346.0
2006-05-30,30490,33968,29189,33958,278708,71125.0,1798346.0
2006-06-01,33961,39019,28882,39019,729864,81735.0,1798346.0
2006-06-02,40720,44663,33195,33185,159913,69506.0,1798346.0
2006-06-05,28339,29929,28246,28247,852741,59166.0,1798346.0
2006-06-07,24652,24910,24053,24043,722235,50354.0,1798346.0
2006-06-08,20825,22322,20433,20433,1778109,42801.0,1798346.0
2006-06-09,18472,19329,17389,17389,1497854,36417.0,1798346.0
2006-06-12,16142,16648,14800,15410,2139054,32280.0,1798346.0
2006-06-13,15024,17182,14641,15881,1695137,33269.0,1798346.0
2006-06-14,15806,15806,13535,13525,961227,28560.0,1813346.0
2006-06-15,14127,15552,13952,15542,1314107,32822.0,1813346.0
2006-06-16,16100,16409,14345,14986,1035312,31643.0,1813346.0
2006-06-19,15465,16931,14608,16013,992295,33819.0,1813346.0
2006-06-20,15870,16004,13734,14251,458846,30102.0,1813346.0
2006-06-21,13914,15122,13480,14420,590201,30464.0,1813346.0
2006-06-22,14723,15115,13649,13949,362503,29467.0,1813346.0
2006-06-23,13951,14219,13053,13054,271654,27563.0,1813346.0
2006-06-26,13220,13643,12281,12488,272445,26384.0,1813346.0
2006-06-27,12580,14335,12095,14335,784396,30283.0,1813346.0
2006-06-28,14005,14603,13014,13355,500329,28198.0,1813346.0
2006-06-29,13535,14175,13153,13525,409834,28560.0,1813346.0
2006-06-30,14083,14774,13701,13949,533778,29467.0,1813346.0
2006-07-03,14227,14609,13835,14599,380854,30827.0,1813346.0
2006-07-04,14720,14855,13647,13647,321664,28832.0,1813346.0
2006-07-05,12872,13563,12872,13006,183993,27472.0,1813346.0
2006-07-06,13060,13483,12967,13091,167951,27654.0,1813346.0
2006-07-07,13237,13929,12845,13826,200037,29195.0,1813346.0
2006-07-10,14163,14906,13647,13647,618927,28832.0,1813346.0
2006-07-11,13737,13779,13221,13563,134086,28651.0,1813346.0
2006-07-12,13754,14311,13320,13610,307275,28742.0,1813346.0
2006-07-13,13396,13489,12839,13138,180660,27744.0,1813346.0
2006-07-14,12623,12747,11973,12149,163562,25659.0,1813346.0
2006-07-18,11721,12020,11080,11329,181854,23936.0,1813346.0
2006-07-19,11543,11811,11213,11244,162092,23755.0,1813346.0
2006-07-20,11637,12710,11513,12102,398100,25568.0,1813346.0
2006-07-21,11898,12291,11640,12281,144053,25931.0,1813346.0
2006-07-24,12530,13397,11808,11932,443380,25206.0,1813346.0
