빙그레(005180),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-17,52000,52300,51500,52000,13644,512265.0,9851241.0
2010-06-18,51600,52000,51000,51800,7517,510294.0,9851241.0
2010-06-21,51800,53000,51700,51800,16341,510294.0,9851241.0
2010-06-22,51800,51900,50900,51700,12417,509309.0,9851241.0
2010-06-23,51900,52700,51100,52000,8844,512265.0,9851241.0
2010-06-24,52000,52000,50900,50900,17272,501428.0,9851241.0
2010-06-25,51400,51800,50300,51100,15962,503398.0,9851241.0
2010-06-28,50900,52100,50700,52100,6218,513250.0,9851241.0
2010-06-29,51600,52700,51600,52400,9810,516205.0,9851241.0
2010-06-30,52300,52400,50500,50500,16199,497488.0,9851241.0
2010-07-01,50200,50400,48650,49100,24528,483696.0,9851241.0
2010-07-02,49600,49700,48750,49150,20216,484188.0,9851241.0
2010-07-05,49750,49750,48700,48950,4284,482218.0,9851241.0
2010-07-06,48800,48800,47700,48100,15014,473845.0,9851241.0
2010-07-07,48250,48250,46550,46700,30247,460053.0,9851241.0
2010-07-08,46900,47300,46900,47000,34013,463008.0,9851241.0
2010-07-09,47200,47550,47050,47350,11274,466456.0,9851241.0
2010-07-12,47750,47750,47200,47400,11627,466949.0,9851241.0
2010-07-13,47400,48100,47400,47950,21127,472367.0,9851241.0
2010-07-14,47650,48500,47600,48200,29732,474830.0,9851241.0
2010-07-15,48200,48250,47000,47250,41656,465471.0,9851241.0
2010-07-16,47300,47600,47000,47200,20021,464979.0,9851241.0
2010-07-19,46950,47300,46700,47100,13331,463993.0,9851241.0
2010-07-20,47000,47250,46550,47000,9884,463008.0,9851241.0
2010-07-21,47100,47450,46500,47100,21212,463993.0,9851241.0
2010-07-22,46900,47450,46900,47200,10424,464979.0,9851241.0
2010-07-23,47200,47700,46900,47450,22458,467441.0,9851241.0
2010-07-26,47550,47850,47250,47500,16615,467934.0,9851241.0
2010-07-27,47700,47800,47450,47700,13675,469904.0,9851241.0
2010-07-28,47800,47800,47400,47550,9750,468427.0,9851241.0
2010-07-29,47550,47800,47400,47600,14924,468919.0,9851241.0
2010-07-30,47500,47950,47150,47600,21907,468919.0,9851241.0
2010-08-02,47950,48450,47600,48050,18368,473352.0,9851241.0
2010-08-03,47800,48350,47800,48150,35088,474337.0,9851241.0
2010-08-04,48050,48100,47250,47550,9349,468427.0,9851241.0
2010-08-05,47350,47700,47150,47600,17221,468919.0,9851241.0
2010-08-06,47800,47800,47200,47500,6337,467934.0,9851241.0
2010-08-09,47250,47650,47000,47400,9811,466949.0,9851241.0
2010-08-10,47200,47600,47150,47500,13201,467934.0,9851241.0
2010-08-11,47600,47650,47350,47400,13168,466949.0,9851241.0
2010-08-12,47350,47500,46850,47000,14580,463008.0,9851241.0
2010-08-13,46950,47200,46800,46800,11297,461038.0,9851241.0
2010-08-16,46700,47450,46450,46850,8967,461531.0,9851241.0
2010-08-17,46700,47700,46550,47700,19770,469904.0,9851241.0
2010-08-18,47600,48300,47600,48150,12866,474337.0,9851241.0
2010-08-19,48150,48500,47800,48350,15853,476308.0,9851241.0
2010-08-20,48400,48550,48100,48150,8313,474337.0,9851241.0
2010-08-23,48500,48750,48200,48450,29250,477293.0,9851241.0
2010-08-24,48450,48500,47500,48150,10066,474337.0,9851241.0
2010-08-25,48050,48350,47600,48300,7647,475815.0,9851241.0
2010-08-26,48000,48100,47650,47800,8691,470889.0,9851241.0
2010-08-27,47800,48600,47650,47700,21561,469904.0,9851241.0
2010-08-30,48450,49800,47800,49650,16311,489114.0,9851241.0
2010-08-31,49650,49800,49200,49600,17031,488622.0,9851241.0
2010-09-01,49900,52100,49450,52100,29092,513250.0,9851241.0
2010-09-02,51900,52700,50700,52500,19265,517190.0,9851241.0
2010-09-03,52600,53200,52500,53000,19174,522116.0,9851241.0
2010-09-06,52100,53200,51400,53000,9998,522116.0,9851241.0
2010-09-07,52100,53100,52000,53000,7079,522116.0,9851241.0
2010-09-08,52500,53200,51000,51300,5954,505369.0,9851241.0
2010-09-09,51100,52300,50500,51700,12030,509309.0,9851241.0
2010-09-10,51200,53100,50600,53100,10024,523101.0,9851241.0
2010-09-13,52700,55000,52600,54500,16129,536893.0,9851241.0
2010-09-14,53700,54000,53100,53200,10853,524086.0,9851241.0
2010-09-15,52800,55500,52800,55200,20258,543789.0,9851241.0
2010-09-16,54600,56200,53700,54300,29784,534922.0,9851241.0
2010-09-17,55900,56000,53300,54900,16811,540833.0,9851241.0
2010-09-20,54200,56000,54000,55500,3689,546744.0,9851241.0
2010-09-24,54500,57000,54500,55200,31836,543789.0,9851241.0
2010-09-27,55200,56700,55100,55800,4918,549699.0,9851241.0
2010-09-28,55400,56100,55100,55500,15472,546744.0,9851241.0
2010-09-29,55200,58600,55200,57100,16646,562506.0,9851241.0
2010-09-30,57100,57800,56100,56800,14239,559550.0,9851241.0
2010-10-01,56800,58900,56800,58000,13594,571372.0,9851241.0
2010-10-04,58000,58200,56100,56200,17697,553640.0,9851241.0
2010-10-05,57000,57200,55500,56700,10577,558565.0,9851241.0
2010-10-06,56200,57300,56200,56700,4799,558565.0,9851241.0
2010-10-07,56500,57200,56200,56900,4684,560536.0,9851241.0
2010-10-08,56500,57500,56200,56600,11194,557580.0,9851241.0
2010-10-11,57300,57600,56500,56500,6562,556595.0,9851241.0
2010-10-12,56200,56500,55000,55500,8869,546744.0,9851241.0
2010-10-13,55500,55800,53200,54800,33826,539848.0,9851241.0
2010-10-14,54100,54900,54100,54400,17489,535908.0,9851241.0
2010-10-15,54500,55500,53500,54400,31687,535908.0,9851241.0
2010-10-18,54000,55100,53900,54500,12446,536893.0,9851241.0
2010-10-19,54100,55300,53600,54000,16181,531967.0,9851241.0
2010-10-20,55200,55200,52800,53100,11639,523101.0,9851241.0
2010-10-21,54000,54100,52300,53100,21787,523101.0,9851241.0
2010-10-22,53000,54600,52500,53900,19943,530982.0,9851241.0
2010-10-25,54000,54000,52700,53000,26245,522116.0,9851241.0
2010-10-26,52700,53300,51900,53300,26585,525071.0,9851241.0
2010-10-27,53000,53800,52600,53000,17955,522116.0,9851241.0
2010-10-28,53400,53800,52500,53600,14234,528027.0,9851241.0
2010-10-29,53600,54500,52100,54400,44426,535908.0,9851241.0
2010-11-01,53000,56100,53000,56000,24271,551669.0,9851241.0
2010-11-02,55300,55600,53800,53800,19576,529997.0,9851241.0
2010-11-03,54000,56100,54000,55400,23216,545759.0,9851241.0
2010-11-04,55100,56300,55000,55400,9187,545759.0,9851241.0
2010-11-05,55400,56400,53100,53100,31078,523101.0,9851241.0
2010-11-08,53100,54300,53000,53300,16641,525071.0,9851241.0
2010-11-09,53200,54400,53100,53900,18589,530982.0,9851241.0
2010-11-10,54400,55100,53900,54300,7892,534922.0,9851241.0
2010-11-11,54300,55100,52500,52500,44275,517190.0,9851241.0
2010-11-12,53900,55400,53300,54100,11161,532952.0,9851241.0
2010-11-15,54100,54900,53100,53300,9602,525071.0,9851241.0
2010-11-16,53200,54000,51500,51700,20004,509309.0,9851241.0
2010-11-17,51500,51600,50500,50800,20215,500443.0,9851241.0
2010-11-18,50500,53300,50200,52500,17681,517190.0,9851241.0
2010-11-19,52500,53200,52200,53000,13416,522116.0,9851241.0
2010-11-22,53200,54100,52900,53800,15327,529997.0,9851241.0
2010-11-23,53800,54400,53200,54000,11214,531967.0,9851241.0
2010-11-24,54400,54700,53100,54600,20166,537878.0,9851241.0
2010-11-25,54700,55300,53800,54800,14355,539848.0,9851241.0
2010-11-26,55500,55700,55000,55600,13261,547729.0,9851241.0
2010-11-29,56000,56900,54800,55300,9827,544774.0,9851241.0
2010-11-30,58900,58900,54400,56700,15632,558565.0,9851241.0
2010-12-01,56100,56500,55100,55600,4894,547729.0,9851241.0
2010-12-02,55200,56400,55200,55300,6619,544774.0,9851241.0
2010-12-03,56900,56900,54100,54100,20490,532952.0,9851241.0
2010-12-06,54400,55800,54300,55400,11457,545759.0,9851241.0
2010-12-07,56300,56400,54600,54900,7998,540833.0,9851241.0
2010-12-08,54500,55800,54000,55100,6949,542803.0,9851241.0
2010-12-09,55700,56700,55600,56700,12870,558565.0,9851241.0
2010-12-10,56900,56900,55100,55100,8575,542803.0,9851241.0
2010-12-13,55500,56500,54800,56500,3821,556595.0,9851241.0
2010-12-14,55800,56200,55400,55500,8476,546744.0,9851241.0
2010-12-15,55300,56300,54400,56300,8028,554625.0,9851241.0
2010-12-16,56600,56600,55500,55700,5504,548714.0,9851241.0
2010-12-17,56000,56400,54700,55100,9730,542803.0,9851241.0
2010-12-20,54600,56200,54600,55000,10705,541818.0,9851241.0
2010-12-21,55000,55700,54900,55100,8171,542803.0,9851241.0
2010-12-22,55800,55800,54200,54200,6005,533937.0,9851241.0
2010-12-23,54900,55500,54600,55000,7530,541818.0,9851241.0
2010-12-24,54600,54900,54000,54200,11430,533937.0,9851241.0
2010-12-27,54200,56800,54200,55700,16358,548714.0,9851241.0
2010-12-28,55500,56700,55400,56700,11277,558565.0,9851241.0
2010-12-29,55500,56700,54100,54700,36182,538863.0,9851241.0
2010-12-30,55100,56000,54800,56000,8575,551669.0,9851241.0
2011-01-03,55900,56200,55000,55100,7438,542803.0,9851241.0
2011-01-04,55100,55900,55100,55400,10352,545759.0,9851241.0
2011-01-05,55900,58500,55100,57700,11043,568417.0,9851241.0
2011-01-06,57400,58300,56300,56300,5520,554625.0,9851241.0
2011-01-07,56300,58000,56300,57900,5490,570387.0,9851241.0
2011-01-10,58500,58500,56700,57900,6938,570387.0,9851241.0
2011-01-11,58200,58200,56000,56300,8168,554625.0,9851241.0
2011-01-12,56000,56100,55000,55000,9272,541818.0,9851241.0
2011-01-13,55000,55300,54500,54500,15361,536893.0,9851241.0
2011-01-14,54600,55500,54300,55300,5787,544774.0,9851241.0
2011-01-17,55100,55600,54500,54600,9430,537878.0,9851241.0
2011-01-18,54600,55100,54400,54400,7526,535908.0,9851241.0
2011-01-19,54500,55400,54300,55000,8169,541818.0,9851241.0
2011-01-20,55500,55500,54500,54500,6660,536893.0,9851241.0
2011-01-21,54600,55500,54500,54600,6420,537878.0,9851241.0
2011-01-24,54600,55000,54200,54500,7360,536893.0,9851241.0
2011-01-25,54500,56100,54500,55900,6980,550684.0,9851241.0
2011-01-26,55400,55700,55100,55100,5270,542803.0,9851241.0
2011-01-27,54900,55400,54500,54500,6276,536893.0,9851241.0
2011-01-28,54500,55000,54100,54800,23370,539848.0,9851241.0
2011-01-31,55000,55500,54500,55200,13158,543789.0,9851241.0
2011-02-01,54800,55500,54600,55000,3490,541818.0,9851241.0
2011-02-07,56300,57400,55000,56700,10874,558565.0,9851241.0
2011-02-08,56700,57100,56500,56700,10840,558565.0,9851241.0
2011-02-09,56800,57300,56700,57100,4863,562506.0,9851241.0
2011-02-10,58000,58000,57000,57000,10569,561521.0,9851241.0
2011-02-11,57200,58500,56800,58500,13972,576298.0,9851241.0
2011-02-14,58800,61300,58800,59800,13990,589104.0,9851241.0
2011-02-15,59300,60900,59000,59000,7837,581223.0,9851241.0
2011-02-16,59700,62400,59400,62200,11842,612747.0,9851241.0
2011-02-17,62600,62600,59200,59600,9896,587134.0,9851241.0
2011-02-18,60000,61100,59300,59300,8795,584179.0,9851241.0
2011-02-21,60000,62300,59100,60000,11950,591074.0,9851241.0
2011-02-22,61100,61100,59000,59400,5724,585164.0,9851241.0
2011-02-23,59900,60400,59400,60000,9833,591074.0,9851241.0
2011-02-24,60000,60900,59500,60000,19629,591074.0,9851241.0
2011-02-25,60000,66000,59800,62500,16716,615703.0,9851241.0
2011-02-28,62600,62600,60300,61200,13708,602896.0,9851241.0
2011-03-02,60900,64600,60900,63900,15519,629494.0,9851241.0
2011-03-03,66700,66700,63300,64500,30314,635405.0,9851241.0
2011-03-04,64500,64500,62800,63000,24209,620628.0,9851241.0
2011-03-07,63000,64200,60900,61000,18075,600926.0,9851241.0
2011-03-08,61300,62300,61000,61200,24605,602896.0,9851241.0
2011-03-09,61200,61500,60200,60900,10998,599941.0,9851241.0
2011-03-10,61000,61400,59100,59800,27439,589104.0,9851241.0
2011-03-11,60000,60100,58900,59100,16157,582208.0,9851241.0
2011-03-14,58500,62500,56100,61400,18974,604866.0,9851241.0
2011-03-15,60000,62200,58100,58400,24764,575312.0,9851241.0
2011-03-16,58000,59800,58000,58400,9718,575312.0,9851241.0
2011-03-17,58500,58700,56900,57100,8468,562506.0,9851241.0
2011-03-18,57000,58100,56400,56700,13020,558565.0,9851241.0
2011-03-21,56700,57000,56500,56700,14473,558565.0,9851241.0
2011-03-22,57000,58200,56700,58000,33923,571372.0,9851241.0
2011-03-23,57800,58200,57600,57600,8928,567431.0,9851241.0
2011-03-24,57700,58800,57500,58000,14915,571372.0,9851241.0
2011-03-25,58400,59300,57600,59000,27325,581223.0,9851241.0
2011-03-28,59700,60900,58400,60400,16289,595015.0,9851241.0
2011-03-29,60900,61200,59600,61000,10443,600926.0,9851241.0
2011-03-30,60600,65000,60500,61700,22500,607822.0,9851241.0
2011-03-31,62400,65000,61300,64800,20280,638360.0,9851241.0
2011-04-01,64900,65100,64200,64800,22390,638360.0,9851241.0
2011-04-04,63900,66700,63900,65700,17809,647227.0,9851241.0
2011-04-05,65100,67800,65100,66400,19398,654122.0,9851241.0
2011-04-06,65800,66000,64000,64100,12093,631465.0,9851241.0
2011-04-07,63700,64800,62600,64000,8415,630479.0,9851241.0
2011-04-08,63300,65400,63300,63800,6805,628509.0,9851241.0
2011-04-11,63300,63400,60900,60900,16728,599941.0,9851241.0
2011-04-12,61400,61400,60000,61000,13793,600926.0,9851241.0
2011-04-13,61000,62400,60500,62100,7069,611762.0,9851241.0
2011-04-14,61500,63400,60600,63400,15717,624569.0,9851241.0
2011-04-15,62500,63300,61500,61500,10304,605851.0,9851241.0
2011-04-18,61200,64800,61000,64600,18208,636390.0,9851241.0
2011-04-19,63700,64500,62800,63000,12367,620628.0,9851241.0
2011-04-20,63000,64300,62000,62000,13211,610777.0,9851241.0
2011-04-21,61900,63000,61600,61600,15209,606836.0,9851241.0
2011-04-22,62500,63400,61800,63100,21325,621613.0,9851241.0
2011-04-25,63200,63800,61100,61700,18941,607822.0,9851241.0
2011-04-26,61700,63000,61500,63000,18349,620628.0,9851241.0
2011-04-27,63100,63900,62200,62200,16123,612747.0,9851241.0
2011-04-28,62400,63700,62300,62600,25612,616688.0,9851241.0
2011-04-29,61700,64100,61700,64100,14289,631465.0,9851241.0
2011-05-02,63300,64300,63300,64200,17216,632450.0,9851241.0
2011-05-03,64200,64300,63600,63900,11054,629494.0,9851241.0
2011-05-04,63400,64200,63100,63200,10505,622598.0,9851241.0
2011-05-06,63700,63700,61000,61300,18977,603881.0,9851241.0
2011-05-09,61500,61900,59800,59900,16988,590089.0,9851241.0
2011-05-11,60400,62500,60000,61600,16547,606836.0,9851241.0
2011-05-12,60900,62300,60300,60400,21789,595015.0,9851241.0
2011-05-13,60800,61600,60700,61000,12971,600926.0,9851241.0
2011-05-16,60500,61600,60000,60300,8173,594030.0,9851241.0
2011-05-17,60100,61100,59800,59900,18965,590089.0,9851241.0
2011-05-18,59800,60700,59800,60000,49364,591074.0,9851241.0
2011-05-19,60500,62300,59700,60200,15783,593045.0,9851241.0
2011-05-20,60700,60900,59500,60000,17709,591074.0,9851241.0
2011-05-23,60400,60800,59700,60500,11177,596000.0,9851241.0
2011-05-24,60700,61500,60400,61100,10843,601911.0,9851241.0
2011-05-25,62100,62100,60100,60500,19821,596000.0,9851241.0
2011-05-26,60500,61700,60500,61500,10770,605851.0,9851241.0
2011-05-27,60800,62200,60500,61500,21497,605851.0,9851241.0
2011-05-30,62600,62600,61000,61100,8853,601911.0,9851241.0
2011-05-31,61100,62900,61100,62900,17983,619643.0,9851241.0
2011-06-01,62100,63500,61500,63400,21526,624569.0,9851241.0
2011-06-02,63000,63000,61000,61500,12844,605851.0,9851241.0
2011-06-03,61700,62900,61200,62500,9494,615703.0,9851241.0
2011-06-07,62700,62700,61000,61600,20407,606836.0,9851241.0
2011-06-08,61500,61900,60300,60600,20300,596985.0,9851241.0
2011-06-09,60500,61200,58700,59700,56303,588119.0,9851241.0
2011-06-10,59700,60300,58900,59900,13032,590089.0,9851241.0
2011-06-13,60400,60400,59400,60200,11047,593045.0,9851241.0
2011-06-14,60200,60500,59500,59700,9268,588119.0,9851241.0
2011-06-15,59800,60400,59500,60100,16015,592060.0,9851241.0
2011-06-16,60200,60600,59200,60600,14713,596985.0,9851241.0
2011-06-17,60100,61400,60000,60900,23812,599941.0,9851241.0
2011-06-20,61400,61900,59700,60900,16689,599941.0,9851241.0
2011-06-21,61000,61500,60000,60000,32305,591074.0,9851241.0
2011-06-22,60600,61000,59800,61000,9349,600926.0,9851241.0
2011-06-23,60800,60800,59800,59900,14922,590089.0,9851241.0
2011-06-24,60100,61300,59900,61000,16521,600926.0,9851241.0
2011-06-27,60500,60500,59900,60200,6873,593045.0,9851241.0
2011-06-28,60500,61100,60500,60900,8480,599941.0,9851241.0
2011-06-29,61000,62000,61000,62000,9472,610777.0,9851241.0
2011-06-30,61900,62800,61100,61500,29270,605851.0,9851241.0
2011-07-01,61800,62100,61400,61400,3126,604866.0,9851241.0
2011-07-04,61300,62200,61300,62000,3488,610777.0,9851241.0
2011-07-05,62000,62500,61500,62500,8913,615703.0,9851241.0
2011-07-06,62500,63000,62300,62800,9815,618658.0,9851241.0
2011-07-07,62800,63300,62500,62900,15678,619643.0,9851241.0
2011-07-08,62400,63000,62200,63000,5597,620628.0,9851241.0
2011-07-11,63300,63400,62100,63000,8671,620628.0,9851241.0
2011-07-12,62200,62900,61000,61000,8797,600926.0,9851241.0
2011-07-13,61000,61500,60700,60900,13706,599941.0,9851241.0
2011-07-14,60700,60800,59900,60300,17816,594030.0,9851241.0
2011-07-15,60100,61300,60100,60900,10758,599941.0,9851241.0
2011-07-18,61300,61800,60900,61000,17359,600926.0,9851241.0
2011-07-19,61300,62200,61300,62200,21923,612747.0,9851241.0
2011-07-20,62800,62800,61600,61900,27626,609792.0,9851241.0
2011-07-21,62000,62400,61000,61900,10695,609792.0,9851241.0
2011-07-22,62000,62500,61600,62000,21350,610777.0,9851241.0
2011-07-25,62200,62500,60900,62400,17708,614717.0,9851241.0
2011-07-26,62400,62400,61300,62300,8085,613732.0,9851241.0
2011-07-27,62500,62500,61600,61600,12945,606836.0,9851241.0
2011-07-28,60600,61000,60000,60500,41428,596000.0,9851241.0
2011-07-29,60500,60500,59800,60200,13490,593045.0,9851241.0
2011-08-01,60600,60900,60000,60500,11952,596000.0,9851241.0
2011-08-02,60000,60200,58400,59500,25100,586149.0,9851241.0
2011-08-03,59000,59000,56800,57400,24599,565461.0,9851241.0
2011-08-04,57400,58000,56200,57100,28976,562506.0,9851241.0
2011-08-05,57900,58200,55300,55300,40144,544774.0,9851241.0
2011-08-08,54900,56900,53300,54600,31936,537878.0,9851241.0
2011-08-09,56500,56500,53000,55200,90401,543789.0,9851241.0
2011-08-10,55800,56000,53200,54400,43828,535908.0,9851241.0
2011-08-11,53100,55500,53100,54200,20640,533937.0,9851241.0
2011-08-12,54600,56000,54000,56000,25990,551669.0,9851241.0
2011-08-16,56700,58300,55800,57700,23531,568417.0,9851241.0
2011-08-17,57000,57000,55900,56400,16592,555610.0,9851241.0
2011-08-18,56000,56000,54300,55000,16153,541818.0,9851241.0
2011-08-19,54000,55800,53100,55400,23151,545759.0,9851241.0
2011-08-22,55000,56500,53100,55000,16821,541818.0,9851241.0
2011-08-23,55000,55000,53200,53800,23630,529997.0,9851241.0
2011-08-24,53500,53800,51400,51500,26773,507339.0,9851241.0
2011-08-25,51000,52400,50900,51200,19621,504384.0,9851241.0
2011-08-26,51500,52700,50700,50700,22069,499458.0,9851241.0
2011-08-29,51200,51800,50200,51100,19234,503398.0,9851241.0
2011-08-30,51300,53800,51100,53600,18189,528027.0,9851241.0
2011-08-31,52700,54100,52000,54000,17031,531967.0,9851241.0
2011-09-01,53200,54500,52700,52700,17638,519160.0,9851241.0
2011-09-02,52000,52200,51100,51400,13902,506354.0,9851241.0
2011-09-05,50700,51200,49650,50000,17941,492562.0,9851241.0
2011-09-06,50000,51900,49350,51800,14289,510294.0,9851241.0
2011-09-07,53000,53800,51600,51700,10753,509309.0,9851241.0
2011-09-08,52600,52700,51300,51300,9268,505369.0,9851241.0
2011-09-09,50800,51500,50300,50500,7942,497488.0,9851241.0
2011-09-14,50600,52000,49700,52000,12140,512265.0,9851241.0
2011-09-15,51800,51900,50500,50600,8626,498473.0,9851241.0
2011-09-16,51300,53500,51100,53500,13153,527041.0,9851241.0
2011-09-19,52200,53600,51800,53300,6689,525071.0,9851241.0
2011-09-20,53900,54000,52300,53000,6745,522116.0,9851241.0
2011-09-21,52200,54100,52200,52600,6862,518175.0,9851241.0
2011-09-22,52200,52800,50800,51700,10907,509309.0,9851241.0
2011-09-23,50500,51000,49750,50200,12770,494532.0,9851241.0
2011-09-26,50900,52000,49550,51900,16188,511279.0,9851241.0
2011-09-27,51900,52500,50300,50500,14564,497488.0,9851241.0
2011-09-28,50100,50500,48650,48650,12321,479263.0,9851241.0
2011-09-29,49800,49800,47500,47650,11741,469412.0,9851241.0
2011-09-30,47850,47850,46900,47000,18116,463008.0,9851241.0
2011-10-04,46000,47300,45600,46900,15151,462023.0,9851241.0
2011-10-05,46550,47900,46050,47750,16796,470397.0,9851241.0
2011-10-06,47050,47700,45650,45700,17141,450202.0,9851241.0
2011-10-07,46300,48000,46150,47500,23736,467934.0,9851241.0
2011-10-10,47000,48350,47000,47800,14121,470889.0,9851241.0
2011-10-11,47300,47650,47150,47350,29452,466456.0,9851241.0
2011-10-12,47650,48000,47350,47400,19277,466949.0,9851241.0
