사조오양(006090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-03-13,14300,14300,13900,14200,7150,61912.0,4360000.0
2012-03-14,14200,14200,13900,14000,8310,61040.0,4360000.0
2012-03-15,13950,14000,13900,14000,5668,61040.0,4360000.0
2012-03-16,13950,13950,13850,13950,1931,60822.0,4360000.0
2012-03-19,13850,14000,13850,13950,2151,60822.0,4360000.0
2012-03-20,13850,14000,13750,13850,3822,60386.0,4360000.0
2012-03-21,13850,13850,13750,13750,5834,59950.0,4360000.0
2012-03-22,13700,13700,13500,13650,6110,59514.0,4360000.0
2012-03-23,13550,13550,11650,13200,7562,57552.0,4360000.0
2012-03-26,13200,13200,12950,13150,3840,57334.0,4360000.0
2012-03-27,12950,13050,12850,13000,902,56680.0,4360000.0
2012-03-28,12800,13000,12800,13000,2060,56680.0,4360000.0
2012-03-29,12800,12950,12800,12900,698,56244.0,4360000.0
2012-03-30,12750,13650,12600,13000,2950,56680.0,4360000.0
2012-04-02,12800,12950,12800,12950,171,56462.0,4360000.0
2012-04-03,12850,12950,12850,12850,610,56026.0,4360000.0
2012-04-04,12800,12850,12750,12800,1770,55808.0,4360000.0
2012-04-05,12500,12800,12450,12800,2210,55808.0,4360000.0
2012-04-06,12800,13000,12550,12700,2020,55372.0,4360000.0
2012-04-09,12450,12600,12250,12600,1762,54936.0,4360000.0
2012-04-10,12600,12900,12300,12900,2076,56244.0,4360000.0
2012-04-12,12850,13300,12550,13300,1175,57988.0,4360000.0
2012-04-13,13500,13500,12600,13200,4340,57552.0,4360000.0
2012-04-16,12800,13500,12750,13500,2830,58860.0,4360000.0
2012-04-17,13500,13700,13450,13700,1130,59732.0,4360000.0
2012-04-18,13300,13700,13300,13500,859,58860.0,4360000.0
2012-04-19,13300,13350,13150,13300,1560,57988.0,4360000.0
2012-04-20,13050,13500,13050,13450,3193,58642.0,4360000.0
2012-04-23,13450,13450,13100,13350,2610,58206.0,4360000.0
2012-04-24,12800,13350,12800,13350,2630,58206.0,4360000.0
2012-04-25,13950,14650,13300,13450,35135,58642.0,4360000.0
2012-04-26,13450,13450,12650,12650,9515,55154.0,4360000.0
2012-04-27,12550,12550,12200,12450,8010,54282.0,4360000.0
2012-04-30,12400,12600,12250,12600,2860,54936.0,4360000.0
2012-05-02,12500,12650,12300,12600,3290,54936.0,4360000.0
2012-05-03,12600,12700,12500,12700,80,55372.0,4360000.0
2012-05-04,12600,12700,12500,12700,2547,55372.0,4360000.0
2012-05-07,12650,12700,12400,12600,5370,54936.0,4360000.0
2012-05-08,12600,12600,12600,12600,90,54936.0,4360000.0
2012-05-09,12350,12400,12350,12350,152,53846.0,4360000.0
2012-05-10,12200,12400,12000,12300,4430,53628.0,4360000.0
2012-05-11,12300,12300,11500,11500,13310,50140.0,4360000.0
2012-05-14,11500,11600,11400,11450,1460,49922.0,4360000.0
2012-05-15,11400,11400,10800,11000,6741,47960.0,4360000.0
2012-05-16,10800,11100,10450,10900,6575,47524.0,4360000.0
2012-05-17,10900,11200,10500,10650,11471,46434.0,4360000.0
2012-05-18,10300,11200,10150,10900,10840,47524.0,4360000.0
2012-05-21,10650,10900,10600,10900,3537,47524.0,4360000.0
2012-05-22,10700,11500,10700,11400,3170,49704.0,4360000.0
2012-05-23,11150,11550,11150,11400,1344,49704.0,4360000.0
2012-05-24,11400,11400,11150,11400,940,49704.0,4360000.0
2012-05-25,11400,11450,11400,11400,650,49704.0,4360000.0
2012-05-29,11400,11700,11200,11700,1090,51012.0,4360000.0
2012-05-30,11350,11450,11300,11450,520,49922.0,4360000.0
2012-05-31,11450,11550,11450,11450,960,49922.0,4360000.0
2012-06-01,11300,11450,11300,11450,460,49922.0,4360000.0
2012-06-04,11000,11300,11000,11300,1420,49268.0,4360000.0
2012-06-05,10900,11300,10900,11300,1170,49268.0,4360000.0
2012-06-07,11300,11600,11150,11500,1180,50140.0,4360000.0
2012-06-08,11500,11600,11450,11450,7660,49922.0,4360000.0
2012-06-11,11450,11550,11200,11550,870,50358.0,4360000.0
2012-06-12,11550,11550,11400,11400,1740,49704.0,4360000.0
2012-06-13,11400,11750,11400,11500,1010,50140.0,4360000.0
2012-06-14,11500,11500,11450,11500,1630,50140.0,4360000.0
2012-06-15,11500,11500,11450,11500,400,50140.0,4360000.0
2012-06-18,11850,11850,11300,11450,1150,49922.0,4360000.0
2012-06-19,11500,11550,11450,11450,460,49922.0,4360000.0
2012-06-20,11450,11450,11300,11450,1220,49922.0,4360000.0
2012-06-21,11450,11450,11150,11450,1760,49922.0,4360000.0
2012-06-22,11150,11350,10950,11350,1150,49486.0,4360000.0
2012-06-25,11350,11350,11300,11350,840,49486.0,4360000.0
2012-06-26,11150,11250,11050,11200,820,48832.0,4360000.0
2012-06-27,11100,11150,10850,11000,360,47960.0,4360000.0
2012-06-28,11000,11200,10850,11150,171690,48614.0,4360000.0
2012-06-29,11100,11250,11000,11250,278807,49050.0,4360000.0
2012-07-02,11350,11500,11200,11500,650,50140.0,4360000.0
2012-07-03,11500,11500,11250,11400,870,49704.0,4360000.0
2012-07-04,11400,11600,11250,11600,1511,50576.0,4360000.0
2012-07-05,11600,11600,11400,11550,128,50358.0,4360000.0
2012-07-06,11500,11750,11500,11700,810,51012.0,4360000.0
2012-07-09,11700,11800,11550,11700,61,51012.0,4360000.0
2012-07-10,11700,11700,11550,11650,310,50794.0,4360000.0
2012-07-11,11650,11650,11350,11600,560,50576.0,4360000.0
2012-07-12,11600,11600,11600,11600,11,50576.0,4360000.0
2012-07-13,11300,11550,11250,11550,70,50358.0,4360000.0
2012-07-16,11600,11600,11300,11500,510,50140.0,4360000.0
2012-07-17,11300,11800,11300,11750,3900,51230.0,4360000.0
2012-07-18,11750,11750,11400,11750,72858,51230.0,4360000.0
2012-07-19,11750,11850,11500,11850,1440,51666.0,4360000.0
2012-07-20,11650,11650,11400,11500,2870,50140.0,4360000.0
2012-07-23,11500,11500,11400,11500,50,50140.0,4360000.0
2012-07-24,11250,11300,11200,11200,800,48832.0,4360000.0
2012-07-25,10900,10950,9550,10800,2960,47088.0,4360000.0
2012-07-26,10700,11200,10400,11150,1790,48614.0,4360000.0
2012-07-27,11400,11400,11100,11400,130,49704.0,4360000.0
2012-07-30,11600,11600,11200,11400,80,49704.0,4360000.0
2012-07-31,11400,11600,11200,11500,80,50140.0,4360000.0
2012-08-01,11600,11600,11500,11550,230,50358.0,4360000.0
2012-08-02,11250,11600,11150,11300,1330,49268.0,4360000.0
2012-08-03,11300,11450,11250,11450,110,49922.0,4360000.0
2012-08-06,11450,11450,11450,11450,30,49922.0,4360000.0
2012-08-07,11200,11200,11000,11100,1040,48396.0,4360000.0
2012-08-08,11100,11500,10950,11100,1090,48396.0,4360000.0
2012-08-09,11100,11300,11100,11300,350,49268.0,4360000.0
2012-08-10,11400,11400,11250,11300,492,49268.0,4360000.0
2012-08-13,11550,11550,11300,11300,580,49268.0,4360000.0
2012-08-14,11550,11550,11300,11550,140,50358.0,4360000.0
2012-08-16,11600,12200,11400,12200,7619,53192.0,4360000.0
2012-08-17,12350,12800,12250,12550,5600,54718.0,4360000.0
2012-08-20,12200,12950,12200,12850,3920,56026.0,4360000.0
2012-08-21,12850,12900,12650,12700,1760,55372.0,4360000.0
2012-08-22,12600,12750,12400,12750,1212,55590.0,4360000.0
2012-08-23,13000,13050,12600,12850,911,56026.0,4360000.0
2012-08-24,12650,12950,12550,12550,4781,54718.0,4360000.0
2012-08-27,12550,12800,12500,12700,310,55372.0,4360000.0
2012-08-28,12550,12700,12450,12700,1570,55372.0,4360000.0
2012-08-29,12750,12900,12600,12750,730,55590.0,4360000.0
2012-08-30,12700,12700,12300,12550,2090,54718.0,4360000.0
2012-08-31,12600,12600,12150,12200,1560,53192.0,4360000.0
2012-09-03,12200,12350,12100,12350,1786,53846.0,4360000.0
2012-09-04,12150,12400,12150,12350,9180,53846.0,4360000.0
2012-09-05,12450,12750,12450,12700,17660,55372.0,4360000.0
2012-09-06,13000,13000,12550,12950,2600,56462.0,4360000.0
2012-09-07,13000,13000,12700,12850,2674,56026.0,4360000.0
2012-09-10,12750,13000,12600,12850,10700,56026.0,4360000.0
2012-09-11,12950,12950,12950,12950,450,56462.0,4360000.0
2012-09-12,12700,12750,12500,12550,2560,54718.0,4360000.0
2012-09-13,12450,12600,12450,12550,500,54718.0,4360000.0
2012-09-14,12650,12700,12600,12700,1640,55372.0,4360000.0
2012-09-17,12700,12800,12700,12700,1970,55372.0,4360000.0
2012-09-18,12450,12750,12450,12700,1090,55372.0,4360000.0
2012-09-19,12600,13500,12600,13300,1582,57988.0,4360000.0
2012-09-20,13300,13500,13150,13300,2470,57988.0,4360000.0
2012-09-21,13300,13350,13050,13250,1050,57770.0,4360000.0
2012-09-24,13400,13750,13350,13750,8040,59950.0,4360000.0
2012-09-25,13650,13750,13400,13700,1890,59732.0,4360000.0
2012-09-26,13600,13700,13500,13700,3281,59732.0,4360000.0
2012-09-27,13350,13750,13350,13400,3680,58424.0,4360000.0
2012-09-28,13650,14200,13350,14100,25270,61476.0,4360000.0
2012-10-02,14300,14300,14000,14100,3291,61476.0,4360000.0
2012-10-04,13800,14300,13650,14300,8362,62348.0,4360000.0
2012-10-05,14300,14300,14000,14050,3240,61258.0,4360000.0
2012-10-08,13850,14350,13650,14200,4650,61912.0,4360000.0
2012-10-09,13700,14050,13700,14050,1070,61258.0,4360000.0
2012-10-10,13750,14000,13650,13700,1253,59732.0,4360000.0
2012-10-11,13500,13700,13500,13600,1322,59296.0,4360000.0
2012-10-12,13450,13900,13450,13700,990,59732.0,4360000.0
2012-10-15,14300,14300,13600,13950,5190,60822.0,4360000.0
2012-10-16,13750,14050,13750,14000,1374,61040.0,4360000.0
2012-10-17,13850,14100,13750,13950,790,60822.0,4360000.0
2012-10-18,13950,14000,13750,13850,2080,60386.0,4360000.0
2012-10-19,14100,14400,13850,14150,9200,61694.0,4360000.0
2012-10-22,14000,14100,13650,13750,5660,59950.0,4360000.0
2012-10-23,13750,14200,13700,13900,570,60604.0,4360000.0
2012-10-24,13900,14100,13600,13950,840,60822.0,4360000.0
2012-10-25,14100,14100,13750,13750,1580,59950.0,4360000.0
2012-10-26,14000,14000,13200,13650,1760,59514.0,4360000.0
2012-10-29,13400,13800,13150,13700,4280,59732.0,4360000.0
2012-10-30,13900,13900,13400,13700,2540,59732.0,4360000.0
2012-10-31,13550,13700,13500,13700,2870,59732.0,4360000.0
2012-11-01,13800,13800,13750,13750,30,59950.0,4360000.0
2012-11-02,13900,13900,13550,13750,1090,59950.0,4360000.0
2012-11-05,13600,13750,13550,13550,1480,59078.0,4360000.0
2012-11-06,13550,13550,13400,13550,560,59078.0,4360000.0
2012-11-07,13750,13750,13250,13450,480,58642.0,4360000.0
2012-11-08,13650,13650,13500,13600,70,59296.0,4360000.0
2012-11-09,13400,13400,13200,13400,490,58424.0,4360000.0
2012-11-12,13350,13350,13000,13200,2600,57552.0,4360000.0
2012-11-13,13050,13250,12850,13200,3310,57552.0,4360000.0
2012-11-14,13200,13550,13200,13550,750,59078.0,4360000.0
2012-11-15,13250,13250,12750,12800,2970,55808.0,4360000.0
2012-11-16,12650,12800,12300,12450,1290,54282.0,4360000.0
2012-11-19,12350,12550,12050,12250,2490,53410.0,4360000.0
2012-11-20,12150,12250,11950,12150,1550,52974.0,4360000.0
2012-11-21,12150,12250,11750,12200,6070,53192.0,4360000.0
2012-11-22,12250,12550,12250,12350,2340,53846.0,4360000.0
2012-11-23,12300,12500,12300,12350,2271,53846.0,4360000.0
2012-11-26,12250,12500,12250,12400,1060,54064.0,4360000.0
2012-11-27,12500,12750,12000,12300,1512,53628.0,4360000.0
2012-11-28,12000,12100,11650,11950,1411,52102.0,4360000.0
2012-11-29,11850,12050,11850,12000,2110,52320.0,4360000.0
2012-11-30,11800,12000,11800,12000,1380,52320.0,4360000.0
2012-12-03,11900,11900,11700,11750,2170,51230.0,4360000.0
2012-12-04,11600,11900,11550,11650,2230,50794.0,4360000.0
2012-12-05,11550,11550,11250,11300,5513,49268.0,4360000.0
2012-12-06,11200,11700,11200,11250,1350,49050.0,4360000.0
2012-12-07,11450,11500,11150,11500,1320,50140.0,4360000.0
2012-12-10,11700,11700,11400,11600,3570,50576.0,4360000.0
2012-12-11,11600,11800,11500,11750,1161,51230.0,4360000.0
2012-12-12,11750,11750,11500,11650,2900,50794.0,4360000.0
2012-12-13,11550,11650,11450,11550,3181,50358.0,4360000.0
2012-12-14,11450,11500,11300,11500,1650,50140.0,4360000.0
2012-12-17,11400,11500,11350,11400,814,49704.0,4360000.0
2012-12-18,11400,11500,11150,11500,2921,50140.0,4360000.0
2012-12-20,11550,11650,11400,11400,1610,49704.0,4360000.0
2012-12-21,11300,11700,11300,11400,4525,49704.0,4360000.0
2012-12-24,11350,11500,11350,11450,2851,49922.0,4360000.0
2012-12-26,11350,11650,11350,11450,12330,49922.0,4360000.0
2012-12-27,11350,11500,11200,11500,3140,50140.0,4360000.0
2012-12-28,11400,11500,11350,11450,7510,49922.0,4360000.0
2013-01-02,11400,11550,11300,11500,2110,50140.0,4360000.0
2013-01-03,11500,11700,11300,11500,4791,50140.0,4360000.0
2013-01-04,11450,11800,11400,11800,5352,51448.0,4360000.0
2013-01-07,11900,11900,11550,11650,11661,50794.0,4360000.0
2013-01-08,11550,11700,11550,11650,5796,50794.0,4360000.0
2013-01-09,11500,11700,11500,11650,7680,50794.0,4360000.0
2013-01-10,11550,11750,11500,11650,5561,50794.0,4360000.0
2013-01-11,11550,11800,11550,11800,2310,51448.0,4360000.0
2013-01-14,11900,12350,11900,12250,16428,53410.0,4360000.0
2013-01-15,12200,12400,12000,12050,6420,52538.0,4360000.0
2013-01-16,12300,12400,12100,12150,8020,52974.0,4360000.0
2013-01-17,12050,12200,11900,12050,7660,52538.0,4360000.0
2013-01-18,12050,12250,12000,12250,7920,53410.0,4360000.0
2013-01-21,12100,12350,12100,12350,6542,53846.0,4360000.0
2013-01-22,12100,12350,12100,12250,2300,53410.0,4360000.0
2013-01-23,12250,12350,12100,12250,8700,53410.0,4360000.0
2013-01-24,12450,12450,12100,12300,2021,53628.0,4360000.0
2013-01-25,12150,12300,12100,12200,500,53192.0,4360000.0
2013-01-28,12200,12200,11750,12000,2531,52320.0,4360000.0
2013-01-29,11700,12000,11700,11900,1371,51884.0,4360000.0
2013-01-30,11650,11850,11600,11700,1261,51012.0,4360000.0
2013-01-31,11550,11700,11400,11550,1191,50358.0,4360000.0
2013-02-01,11400,11600,11250,11450,1941,49922.0,4360000.0
2013-02-04,11450,11650,11400,11550,1270,50358.0,4360000.0
2013-02-05,11450,11550,11000,11250,2881,49050.0,4360000.0
2013-02-06,11250,11350,11150,11250,1391,49050.0,4360000.0
2013-02-07,11250,11450,11200,11350,1480,49486.0,4360000.0
2013-02-08,11350,11450,11100,11100,1524,48396.0,4360000.0
2013-02-12,11100,11350,11050,11250,1091,49050.0,4360000.0
2013-02-13,11250,11250,11000,11250,3230,49050.0,4360000.0
2013-02-14,11200,11250,11000,11200,2831,48832.0,4360000.0
2013-02-15,11350,11350,11100,11300,1740,49268.0,4360000.0
2013-02-18,11100,11100,10700,11000,3585,47960.0,4360000.0
2013-02-19,11000,11000,10750,11000,730,47960.0,4360000.0
2013-02-20,11000,11150,10800,11150,5140,48614.0,4360000.0
2013-02-21,11150,11150,10900,10950,1384,47742.0,4360000.0
2013-02-22,10800,10900,10400,10500,16420,45780.0,4360000.0
2013-02-25,10500,10500,9950,9950,47430,43382.0,4360000.0
2013-02-26,10000,10100,9810,10050,4541,43818.0,4360000.0
2013-02-27,10100,10550,9910,9970,25051,43469.0,4360000.0
2013-02-28,10000,10100,10000,10100,7424,44036.0,4360000.0
2013-03-04,10100,10300,10050,10100,8382,44036.0,4360000.0
2013-03-05,10100,10250,10000,10250,7189,44690.0,4360000.0
2013-03-06,10300,10300,10050,10100,6173,44036.0,4360000.0
2013-03-07,10100,10250,10100,10200,2331,44472.0,4360000.0
2013-03-08,10100,10200,10000,10200,4480,44472.0,4360000.0
2013-03-11,10000,10100,9940,9980,6480,43513.0,4360000.0
2013-03-12,9980,10250,9980,10200,8983,44472.0,4360000.0
2013-03-13,10250,10250,10150,10250,7723,44690.0,4360000.0
2013-03-14,10250,10400,10150,10300,2874,44908.0,4360000.0
2013-03-15,10300,10400,10200,10350,2710,45126.0,4360000.0
2013-03-18,10350,10350,10150,10250,1664,44690.0,4360000.0
2013-03-19,10150,10350,10150,10250,814,44690.0,4360000.0
2013-03-20,10150,10350,10050,10150,1780,44254.0,4360000.0
2013-03-21,10150,10300,9980,9980,6340,43513.0,4360000.0
2013-03-22,9980,10100,9980,10100,862,44036.0,4360000.0
2013-03-25,10100,10150,10000,10000,600,43600.0,4360000.0
2013-03-26,9990,10050,9940,10050,3370,43818.0,4360000.0
2013-03-27,10000,10000,9940,9940,929,43338.0,4360000.0
2013-03-28,9940,10050,9940,10000,989,43600.0,4360000.0
2013-03-29,9920,10000,9900,9990,2460,43556.0,4360000.0
2013-04-01,10150,10150,9980,10000,1960,43600.0,4360000.0
2013-04-02,10000,10050,9920,9930,3550,43295.0,4360000.0
2013-04-03,10000,10000,9940,9990,2484,43556.0,4360000.0
2013-04-04,10000,10000,9810,9910,3603,43208.0,4360000.0
2013-04-05,9910,9910,9560,9720,6100,42379.0,4360000.0
2013-04-08,9850,11150,9850,11150,233848,48614.0,4360000.0
2013-04-09,11150,11600,10350,10450,162300,45562.0,4360000.0
2013-04-10,10700,10700,9940,10100,67483,44036.0,4360000.0
2013-04-11,10100,10150,9840,10000,66614,43600.0,4360000.0
2013-04-12,9940,9990,9750,9750,27197,42510.0,4360000.0
2013-04-15,10150,11150,10000,10700,125046,46652.0,4360000.0
2013-04-16,10650,10650,10100,10300,78010,44908.0,4360000.0
2013-04-17,10300,10300,9900,9930,41388,43295.0,4360000.0
2013-04-18,9860,10300,9840,10300,13680,44908.0,4360000.0
2013-04-19,10500,11200,10000,11100,46504,48396.0,4360000.0
2013-04-22,12750,12750,10500,10500,354743,45780.0,4360000.0
2013-04-23,10350,10500,10200,10400,40600,45344.0,4360000.0
2013-04-24,10550,10550,10250,10300,29892,44908.0,4360000.0
2013-04-25,10450,11500,10400,10900,103905,47524.0,4360000.0
2013-04-26,10650,10950,10500,10550,48489,45998.0,4360000.0
2013-04-29,10600,11050,10600,10800,40432,47088.0,4360000.0
2013-04-30,11000,11200,10700,11000,23384,47960.0,4360000.0
2013-05-02,10900,11150,10800,10850,22354,47306.0,4360000.0
2013-05-03,10800,11100,10500,10900,19073,47524.0,4360000.0
2013-05-06,10900,10900,10550,10650,23029,46434.0,4360000.0
2013-05-07,10550,10750,10400,10400,15295,45344.0,4360000.0
2013-05-08,10450,10700,10400,10700,17241,46652.0,4360000.0
2013-05-09,10600,11000,10600,10900,18581,47524.0,4360000.0
2013-05-10,10700,10900,10650,10850,5392,47306.0,4360000.0
2013-05-13,10700,10850,10550,10800,10690,47088.0,4360000.0
2013-05-14,10650,10750,10400,10500,4792,45780.0,4360000.0
2013-05-15,10450,10550,10350,10550,5521,45998.0,4360000.0
2013-05-16,10450,10450,9960,10200,55772,44472.0,4360000.0
2013-05-20,10150,10200,9990,10100,13693,44036.0,4360000.0
2013-05-21,10000,10150,10000,10150,9572,44254.0,4360000.0
2013-05-22,10050,10150,9980,10050,15382,43818.0,4360000.0
2013-05-23,10000,10050,9900,9900,16306,43164.0,4360000.0
2013-05-24,9920,9980,9800,9860,16284,42990.0,4360000.0
2013-05-27,9820,9820,9560,9720,21280,42379.0,4360000.0
2013-05-28,9780,9780,9600,9730,4880,42423.0,4360000.0
2013-05-29,9730,9910,9720,9900,4201,43164.0,4360000.0
2013-05-30,9950,10000,9900,9980,3130,43513.0,4360000.0
2013-05-31,10000,10000,9810,9950,5140,43382.0,4360000.0
2013-06-03,9940,9940,9750,9900,5170,43164.0,4360000.0
2013-06-04,9900,9950,9650,9800,4699,42728.0,4360000.0
2013-06-05,9760,9760,9580,9710,4082,42336.0,4360000.0
2013-06-07,9710,9710,9200,9250,11740,40330.0,4360000.0
2013-06-10,9260,9370,9210,9370,1840,40853.0,4360000.0
2013-06-11,9430,9430,9050,9150,2591,39894.0,4360000.0
2013-06-12,9080,9220,9080,9150,1282,39894.0,4360000.0
2013-06-13,9230,9230,8920,8960,2950,39066.0,4360000.0
2013-06-14,9000,9010,8840,8840,5050,38542.0,4360000.0
2013-06-17,8650,8790,8500,8500,8256,37060.0,4360000.0
2013-06-18,8610,8700,8510,8700,2055,37932.0,4360000.0
2013-06-19,8690,8890,8670,8830,1581,38499.0,4360000.0
2013-06-20,8710,8820,8600,8700,3130,37932.0,4360000.0
2013-06-21,7900,8490,7900,8430,3791,36755.0,4360000.0
2013-06-24,8590,8600,8500,8600,660,37496.0,4360000.0
2013-06-25,8460,8780,8390,8690,670,37888.0,4360000.0
2013-06-26,8200,8620,8200,8490,780,37016.0,4360000.0
2013-06-27,8760,8790,8510,8510,1001,37104.0,4360000.0
2013-06-28,8550,8720,8520,8560,1160,37322.0,4360000.0
2013-07-01,8560,8850,8450,8780,1140,38281.0,4360000.0
2013-07-02,8800,8800,8520,8790,870,38324.0,4360000.0
2013-07-03,8860,8860,8610,8650,1720,37714.0,4360000.0
2013-07-04,8680,8680,8430,8560,1370,37322.0,4360000.0
2013-07-05,8700,8700,8550,8680,970,37845.0,4360000.0
2013-07-08,8700,8700,8450,8520,1070,37147.0,4360000.0
2013-07-09,8410,8760,8410,8580,1220,37409.0,4360000.0
2013-07-10,8590,9090,8460,8750,7061,38150.0,4360000.0
2013-07-11,8790,9000,8750,8880,980,38717.0,4360000.0
2013-07-12,9000,9100,8760,9040,1031,39414.0,4360000.0
2013-07-15,8900,9200,8840,9160,6730,39938.0,4360000.0
2013-07-16,9150,9150,8970,9130,240,39807.0,4360000.0
2013-07-17,9120,9240,9120,9240,230,40286.0,4360000.0
2013-07-18,9290,9400,9260,9380,3230,40897.0,4360000.0
2013-07-19,9260,9400,9250,9300,1460,40548.0,4360000.0
2013-07-22,9460,9460,9300,9310,1030,40592.0,4360000.0
2013-07-23,9300,9440,9270,9420,1220,41071.0,4360000.0
2013-07-24,9450,9450,9300,9410,1800,41028.0,4360000.0
2013-07-25,9240,9420,9240,9390,170,40940.0,4360000.0
2013-07-26,9210,9440,9210,9420,290,41071.0,4360000.0
2013-07-29,9130,9420,9130,9370,684,40853.0,4360000.0
2013-07-30,9400,9400,9390,9400,1200,40984.0,4360000.0
2013-07-31,9450,9450,9250,9350,852,40766.0,4360000.0
2013-08-01,9120,9400,9120,9340,101,40722.0,4360000.0
2013-08-02,9400,9430,9140,9400,1530,40984.0,4360000.0
2013-08-05,9190,9200,9140,9140,1000,39850.0,4360000.0
2013-08-06,9370,9370,9020,9180,935,40025.0,4360000.0
2013-08-07,9010,9380,9010,9070,2990,39545.0,4360000.0
2013-08-08,9170,9170,8970,9090,1550,39632.0,4360000.0
2013-08-09,8890,9070,8890,9040,1050,39414.0,4360000.0
2013-08-12,9040,9040,8900,8900,2260,38804.0,4360000.0
2013-08-13,8900,9000,8900,8900,1480,38804.0,4360000.0
